time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
7.800,19.800,1870.524,-14.576,5.643,238.855
8.000,22.033,1919.183,-12.768,5.381,240.189
8.200,24.350,1967.732,-10.485,5.261,242.005
8.400,26.743,2016.295,-8.235,4.989,243.112
8.600,29.209,2064.954,-6.227,4.379,244.093
8.800,31.698,2113.795,-4.714,3.727,244.658
9.000,34.114,2162.838,-4.062,2.819,244.984
9.200,36.471,2211.931,-4.066,2.961,245.316
9.400,38.880,2260.988,-4.325,4.214,245.346
9.600,41.410,2310.050,-4.499,5.451,243.487
9.800,44.120,2359.154,-4.294,6.351,241.516
10.000,47.103,2408.263,-3.336,7.048,240.491
10.200,50.395,2457.352,-1.781,6.481,242.816
10.400,54.020,2506.450,0.281,5.096,245.405
10.600,57.883,2555.587,2.685,3.921,246.868
10.800,61.809,2604.843,5.003,3.268,247.550
11.000,65.700,2654.267,6.805,3.261,247.923
11.200,69.518,2703.866,7.814,4.318,249.143
11.400,73.317,2753.611,8.271,6.583,248.870
11.600,77.394,2803.347,8.854,8.872,246.481
11.800,82.030,2852.896,10.153,10.343,243.987
12.000,87.188,2902.151,12.490,11.070,241.918
12.200,92.656,2951.196,15.773,11.286,241.243
12.400,98.327,3000.158,19.732,10.831,243.635
12.600,104.171,3049.116,24.141,10.034,246.383
12.800,110.150,3098.177,28.628,9.357,248.264
13.000,116.206,3147.453,32.721,8.321,249.410
13.200,122.296,3196.908,36.346,7.200,249.600
13.400,128.404,3246.455,39.560,7.355,250.227
13.600,134.568,3296.117,42.544,8.451,250.464
13.800,140.845,3345.933,45.535,9.640,249.246
14.000,147.296,3395.834,48.658,9.327,250.298
14.200,153.950,3445.796,51.955,7.696,252.422
14.400,160.749,3495.817,55.350,6.691,253.074
14.600,167.613,3545.881,58.739,7.202,253.246
14.800,174.545,3596.010,62.266,8.454,252.044
15.000,181.598,3646.206,66.135,9.687,250.204
15.200,188.837,3696.416,70.318,9.199,252.246
15.400,196.298,3746.657,74.737,7.539,254.559
15.600,203.928,3796.928,79.290,6.419,255.055
15.800,211.668,3847.164,84.004,7.101,254.985
16.000,219.494,3897.392,89.021,8.495,253.639
16.200,227.407,3947.585,94.614,9.505,251.880
16.400,235.413,3997.753,100.603,9.709,254.071
16.600,243.533,4048.038,106.572,8.694,256.422
16.800,251.727,4098.467,112.344,7.100,257.144
17.000,259.938,4148.988,117.861,5.962,256.731
17.200,268.167,4199.494,123.232,6.654,256.962
17.400,276.432,4250.011,128.675,8.031,256.755
17.600,284.742,4300.545,134.500,9.038,255.447
17.800,293.107,4351.094,140.614,9.488,256.875
18.000,301.552,4401.785,146.622,8.675,258.858
18.200,310.036,4452.635,152.359,7.230,259.357
18.400,318.502,4503.592,157.754,6.026,258.762
18.600,326.895,4554.608,162.719,5.590,258.016
18.800,335.172,4605.721,166.908,5.985,257.717
19.000,343.374,4656.948,170.018,6.803,257.804
19.200,351.500,4708.294,171.815,6.985,257.857
19.400,359.469,4759.686,172.434,6.544,257.410
19.600,367.266,4811.059,171.982,6.685,257.542
19.800,374.920,4862.398,170.483,8.076,259.321
20.000,382.514,4913.773,168.347,10.804,259.551
20.200,390.317,4965.183,166.106,14.295,257.259
20.400,398.720,5016.496,164.039,17.493,255.107
20.600,408.056,5067.643,162.075,20.227,254.376
20.800,418.647,5118.545,160.042,22.677,254.247
21.000,430.584,5169.130,157.720,24.890,254.577
21.200,443.821,5219.372,154.882,26.664,255.107
21.400,458.299,5269.237,151.289,27.888,255.536
21.600,473.931,5318.692,146.709,28.684,255.765
21.800,490.620,5367.686,140.908,29.406,255.854
22.000,508.391,5416.068,133.634,30.471,255.864
22.200,527.243,5463.768,124.892,31.712,255.916
22.400,547.162,5510.773,114.816,33.173,255.982
22.600,568.191,5557.040,103.543,34.885,256.077
22.800,590.385,5602.529,91.232,36.806,256.214
23.000,613.787,5647.220,78.068,38.802,256.446
23.200,638.423,5691.112,64.257,40.783,256.758
23.400,664.299,5734.232,50.016,42.703,257.093
23.600,691.396,5776.621,35.568,44.462,257.425
23.800,719.673,5818.345,21.133,45.943,257.752
24.000,749.058,5859.488,6.927,47.017,258.099
24.200,779.427,5900.175,-6.888,47.788,258.411
24.400,810.641,5940.524,-20.271,48.110,258.789
24.600,842.679,5980.551,-33.002,48.179,259.158
24.800,875.416,6020.345,-45.117,48.326,259.458
25.000,908.846,6059.879,-56.538,48.494,259.787
25.200,942.998,6099.084,-67.188,48.848,260.111
25.400,977.896,6137.887,-77.057,49.449,260.401
25.600,1013.563,6176.213,-86.174,50.297,260.652
25.800,1050.027,6213.982,-94.589,51.378,260.872
26.000,1087.311,6251.113,-102.375,52.673,261.072
26.200,1125.438,6287.522,-109.621,54.157,261.264
26.400,1164.426,6323.129,-116.436,55.749,261.514
26.600,1204.302,6357.827,-122.925,57.331,261.716
26.800,1245.144,6391.402,-129.061,58.897,261.801
27.000,1286.914,6423.829,-134.790,60.451,261.814
27.200,1329.525,6455.182,-140.031,61.854,261.754
27.400,1372.879,6485.564,-144.704,63.214,261.672
27.600,1416.889,6515.096,-148.856,64.172,261.751
27.800,1461.543,6543.681,-152.304,64.678,261.906
28.000,1506.748,6571.343,-154.771,64.919,261.877
28.200,1552.286,6598.398,-156.121,64.581,261.771
28.400,1597.910,6625.292,-156.468,63.655,261.600
28.600,1643.508,6652.316,-156.129,62.118,261.473
28.800,1689.072,6679.564,-155.320,60.162,261.106
29.000,1734.566,6707.087,-154.035,58.545,260.800
29.200,1779.932,6734.883,-152.140,57.707,260.869
29.400,1825.189,6762.863,-149.551,57.618,261.693
29.600,1870.455,6790.871,-146.348,58.117,263.638
29.800,1915.841,6818.674,-142.579,59.290,263.562
30.000,1961.440,6846.019,-138.122,61.233,262.861
30.200,2007.322,6872.708,-132.975,63.499,262.289
30.400,2053.551,6898.550,-127.183,65.467,261.925
30.600,2100.162,6923.284,-120.681,67.076,261.635
30.800,2147.114,6946.879,-113.438,68.029,261.825
31.000,2194.314,6969.560,-105.527,67.821,262.691
31.200,2241.671,6991.568,-97.027,67.661,263.227
31.400,2289.123,7013.129,-88.031,67.346,263.793
31.600,2336.632,7034.484,-78.781,66.445,264.573
31.800,2384.217,7055.827,-69.658,66.142,264.535
32.000,2431.935,7077.216,-61.079,66.761,264.210
32.200,2479.911,7098.586,-53.461,67.526,264.186
32.400,2528.125,7119.910,-46.927,67.796,264.307
32.600,2576.528,7141.219,-41.414,67.657,265.200
32.800,2625.091,7162.553,-36.695,67.222,265.990
33.000,2673.731,7183.909,-32.301,66.969,266.677
33.200,2722.476,7205.304,-27.924,66.870,266.288
33.400,2771.272,7226.700,-23.188,66.609,265.968
33.600,2820.042,7248.090,-17.932,66.635,266.920
33.800,2868.845,7269.485,-12.398,66.767,267.120
34.000,2917.680,7290.845,-6.495,66.640,266.892
34.200,2966.487,7312.152,-0.033,66.728,267.226
34.400,3015.317,7333.426,6.791,66.952,267.700
34.600,3064.189,7354.630,13.944,66.921,267.995
34.800,3113.031,7375.731,21.594,66.818,268.087
35.000,3161.815,7396.810,29.691,67.013,268.255
35.200,3210.604,7417.915,38.019,67.117,268.246
35.400,3259.385,7439.021,46.670,67.000,267.693
35.600,3308.102,7460.072,55.859,66.845,267.454
35.800,3356.663,7481.041,65.765,66.702,267.743
36.000,3405.063,7502.028,76.248,66.862,268.087
36.200,3453.401,7523.077,87.017,66.852,268.065
36.400,3501.655,7544.173,98.143,66.468,267.044
36.600,3549.737,7565.273,109.888,66.128,266.261
36.800,3597.548,7586.368,122.414,66.178,266.496
37.000,3645.188,7607.479,135.453,66.421,267.126
37.200,3692.733,7628.586,148.846,66.559,267.573
37.400,3740.205,7649.647,162.574,66.458,267.772
37.600,3787.557,7670.659,176.690,66.553,267.846
37.800,3834.872,7691.654,191.003,66.759,267.998
38.000,3882.168,7712.607,205.499,66.661,268.015
38.200,3929.341,7733.496,220.354,66.461,267.861
38.400,3976.371,7754.397,235.521,66.544,267.802
38.600,4023.362,7775.347,250.793,66.583,267.812
38.800,4070.315,7796.339,266.189,66.365,267.495
39.000,4117.151,7817.346,281.913,66.071,266.578
39.200,4163.812,7838.310,298.104,65.913,266.631
39.400,4210.203,7859.214,314.874,65.754,266.739
39.600,4256.346,7880.150,332.083,65.874,266.808
39.800,4302.405,7901.158,349.448,66.112,267.138
40.000,4348.478,7922.222,366.804,66.467,267.629
40.200,4394.618,7943.325,384.028,66.685,267.931
40.400,4440.869,7964.460,401.015,66.715,268.088
40.600,4487.202,7985.607,417.824,66.399,268.049
40.800,4533.506,8006.756,434.661,66.309,267.895
41.000,4579.829,8027.923,451.476,66.374,267.863
41.200,4626.147,8049.087,468.337,66.154,267.727
41.400,4672.362,8070.249,485.397,66.119,267.590
41.600,4718.547,8091.431,502.540,66.193,267.627
41.800,4764.698,8112.613,519.796,65.978,267.569
42.000,4810.728,8133.803,537.287,65.950,267.490
42.200,4856.716,8155.018,554.876,66.036,267.525
42.400,4902.678,8176.246,572.554,66.061,267.538
42.600,4948.585,8197.452,590.388,65.877,267.459
42.800,4994.327,8218.619,608.532,65.606,267.226
43.000,5039.902,8239.817,626.917,65.794,267.241
43.200,5085.488,8261.070,645.250,66.375,267.595
43.400,5131.185,8282.360,663.360,66.725,267.820
43.600,5177.026,8303.682,681.167,66.872,267.977
43.800,5223.026,8325.031,698.609,66.828,268.088
44.000,5269.158,8346.406,715.753,66.632,268.260
44.200,5315.359,8367.786,732.770,66.302,268.129
44.400,5361.511,8389.152,749.868,66.213,267.936
44.600,5407.664,8410.523,766.975,66.267,267.886
44.800,5453.805,8431.882,784.139,66.043,267.754
45.000,5499.843,8453.228,801.490,65.981,267.617
45.200,5545.851,8474.588,818.908,66.051,267.635
45.400,5591.829,8495.945,836.420,65.844,267.565
45.600,5637.693,8517.304,854.137,65.796,267.472
45.800,5683.519,8538.685,871.929,65.875,267.483
46.000,5729.306,8560.071,889.814,65.660,267.402
46.200,5774.969,8581.469,907.900,65.600,267.296
46.400,5820.597,8602.899,926.040,65.770,267.472
46.600,5866.253,8624.355,944.127,66.014,267.834
46.800,5911.951,8645.818,962.102,65.894,267.829
47.000,5957.629,8667.288,980.040,65.817,267.708
47.200,6003.349,8688.783,997.876,65.853,267.665
47.400,6049.084,8710.286,1015.688,65.619,267.497
47.600,6094.734,8731.796,1033.632,65.550,267.332
47.800,6140.360,8753.330,1051.609,65.620,267.295
48.000,6185.955,8774.870,1069.651,65.408,267.180
48.200,6231.433,8796.423,1087.871,65.342,267.051
48.400,6276.878,8818.007,1106.130,65.513,267.202
48.600,6322.351,8839.617,1124.327,65.762,267.545
48.800,6367.867,8861.235,1142.406,65.651,267.530
49.000,6413.363,8882.860,1160.440,65.571,267.400
49.200,6458.901,8904.510,1178.362,65.611,267.343
49.400,6504.457,8926.167,1196.250,65.384,267.162
49.600,6549.931,8947.831,1214.254,65.310,266.986
49.800,6595.393,8969.518,1232.266,65.467,267.097
50.000,6640.866,8991.218,1250.238,65.420,267.215
50.200,6686.287,9012.933,1268.231,65.344,267.087
50.400,6731.734,9034.683,1286.137,65.459,267.136
50.600,6777.245,9056.463,1303.896,65.672,267.381
50.800,6822.821,9078.256,1321.489,65.551,267.357
51.000,6868.395,9100.060,1339.001,65.458,267.255
51.200,6914.021,9121.892,1356.377,65.492,267.214
51.400,6959.675,9143.736,1373.698,65.265,267.041
51.600,7005.259,9165.588,1391.120,65.179,266.874
51.800,7050.829,9187.465,1408.553,65.252,266.832
52.000,7096.376,9209.352,1426.030,65.052,266.720
52.200,7141.821,9231.252,1443.661,64.975,266.601
52.400,7187.241,9253.184,1461.314,65.144,266.751
52.600,7232.691,9275.142,1478.895,65.393,267.107
52.800,7278.184,9297.110,1496.354,65.296,267.114
53.000,7323.663,9319.085,1513.756,65.212,266.991
53.200,7369.187,9341.086,1531.034,65.260,266.936
53.400,7414.736,9363.097,1548.255,65.048,266.759
53.600,7460.218,9385.115,1565.570,64.964,266.590
53.800,7505.689,9407.156,1582.890,65.045,266.542
54.000,7551.139,9429.205,1600.247,64.857,266.427
54.200,7596.493,9451.263,1617.746,64.780,266.307
54.400,7641.824,9473.351,1635.260,64.949,266.450
54.600,7687.187,9495.464,1652.699,65.189,266.806
54.800,7732.591,9517.585,1670.015,65.093,266.817
55.000,7777.983,9539.710,1687.269,65.014,266.692
55.200,7823.422,9561.861,1704.392,65.077,266.631
55.400,7868.890,9584.020,1721.451,64.883,266.449
55.600,7914.272,9606.173,1738.625,64.653,266.269
55.800,7959.584,9628.361,1755.797,65.401,266.402
56.000,8005.042,9650.575,1772.588,66.619,266.204
56.200,8050.839,9672.765,1788.630,67.470,265.937
56.400,8096.982,9694.948,1803.800,67.546,265.577
56.600,8143.358,9717.152,1818.166,67.001,265.147
56.800,8189.876,9739.374,1831.788,66.697,265.142
57.000,8236.579,9761.610,1844.647,66.617,266.026
57.200,8283.484,9783.863,1856.813,66.571,266.110
57.400,8330.566,9806.140,1868.327,66.717,265.924
57.600,8377.881,9828.459,1879.000,66.673,265.694
57.800,8425.375,9850.821,1888.816,66.422,265.316
58.000,8473.035,9873.231,1897.640,66.367,265.140
58.200,8520.872,9895.692,1905.333,66.367,265.064
58.400,8568.842,9918.198,1911.925,66.181,264.851
58.600,8616.900,9940.752,1917.445,66.033,264.804
58.800,8665.055,9963.372,1921.788,65.930,264.864
59.000,8713.278,9986.057,1925.012,65.598,265.011
59.200,8761.534,10008.787,1927.283,65.560,265.724
59.400,8809.877,10031.554,1928.699,65.706,267.207
59.600,8858.336,10054.354,1929.565,65.555,268.023
59.800,8906.854,10077.168,1930.244,65.554,267.964
60.000,8955.400,10099.978,1930.775,65.746,267.862
60.200,9003.964,10122.766,1931.138,65.637,268.202
60.400,9052.542,10145.537,1931.235,65.353,268.046
60.600,9101.157,10168.330,1930.790,65.245,268.063
60.800,9149.843,10191.161,1929.696,65.183,268.874
61.000,9198.609,10214.030,1928.186,65.306,269.744
61.200,9247.466,10236.927,1926.363,65.621,269.893
61.400,9296.371,10259.800,1924.428,65.682,269.664
61.600,9345.298,10282.632,1922.613,65.795,269.465
61.800,9394.260,10305.435,1920.857,66.040,269.423
62.000,9443.265,10328.182,1919.203,66.048,269.353
62.200,9492.290,10350.863,1917.758,65.997,269.527
62.400,9541.342,10373.525,1916.258,65.986,270.325
62.600,9590.434,10396.180,1914.414,65.819,270.461
62.800,9639.534,10418.812,1912.192,65.609,270.531
63.000,9688.634,10441.410,1909.834,65.459,270.396
63.200,9737.720,10464.007,1907.603,65.524,270.232
63.400,9786.840,10486.662,1905.463,65.679,270.498
63.600,9836.055,10509.383,1903.320,65.637,270.947
63.800,9885.338,10532.146,1901.195,65.510,271.209
64.000,9934.643,10554.906,1899.081,65.313,271.506
64.200,9983.956,10577.643,1896.975,65.152,271.569
64.400,10033.277,10600.348,1894.888,65.025,271.347
64.600,10082.585,10623.028,1892.975,65.058,271.066
64.800,10131.897,10645.706,1891.163,65.211,270.953
65.000,10181.264,10668.381,1889.450,65.201,271.015
65.200,10230.694,10691.051,1888.121,65.133,270.554
65.400,10280.117,10713.768,1887.409,65.158,270.098
65.600,10329.517,10736.588,1887.237,65.191,269.857
65.800,10378.926,10759.497,1887.477,65.111,270.193
66.000,10428.354,10782.458,1888.111,64.974,270.886
66.200,10477.785,10805.443,1889.181,64.831,271.135
66.400,10527.249,10828.453,1890.549,64.752,272.453
66.600,10576.783,10851.502,1891.914,64.746,273.464
66.800,10626.366,10874.569,1893.051,64.741,273.446
67.000,10675.945,10897.622,1894.004,64.638,273.356
67.200,10725.514,10920.670,1894.667,64.282,273.154
67.400,10775.066,10943.735,1894.865,63.975,272.665
67.600,10824.572,10966.798,1894.606,64.051,272.798
67.800,10874.040,10989.835,1894.233,64.483,272.532
68.000,10923.506,11012.837,1893.979,64.841,271.582
68.200,10972.965,11035.782,1893.968,64.834,271.629
68.400,11022.420,11058.681,1894.041,64.448,272.401
68.600,11071.874,11081.564,1893.932,63.879,272.082
68.800,11121.277,11104.450,1893.471,63.734,271.370
69.000,11170.631,11127.347,1892.487,64.121,271.904
69.200,11219.981,11150.243,1891.180,64.687,271.826
69.400,11269.340,11173.058,1890.062,65.004,270.741
69.600,11318.662,11195.794,1889.388,65.121,270.653
69.800,11367.996,11218.525,1888.860,65.242,271.810
70.000,11417.414,11241.279,1888.148,65.104,272.168
70.200,11466.891,11264.054,1887.361,65.216,272.285
70.400,11516.462,11286.857,1886.656,65.273,271.721
70.600,11566.088,11309.682,1886.340,65.263,271.160
70.800,11615.757,11332.536,1886.427,65.320,270.970
71.000,11665.465,11355.385,1886.967,65.284,271.338
71.200,11715.205,11378.194,1887.987,65.196,272.222
71.400,11764.987,11400.958,1889.395,65.041,272.836
71.600,11814.757,11423.684,1891.174,64.988,273.013
71.800,11864.493,11446.402,1892.994,65.076,273.509
72.000,11914.238,11469.135,1894.500,65.206,273.366
72.200,11964.001,11491.881,1895.378,65.184,272.792
72.400,12013.745,11514.641,1895.531,64.875,272.332
72.600,12063.418,11537.387,1895.200,64.784,272.760
72.800,12113.026,11560.124,1894.787,64.759,272.584
73.000,12162.594,11582.891,1894.498,64.699,271.682
73.200,12212.134,11605.686,1894.363,64.701,271.796
73.400,12261.643,11628.492,1894.303,64.719,272.493
73.600,12311.152,11651.312,1893.984,64.750,272.388
73.800,12360.658,11674.142,1893.097,64.519,271.841
74.000,12410.102,11696.962,1891.779,64.452,272.122
