time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
13.000,-163.765,2997.277,787.837,354.606,235.410
13.200,-167.769,3042.717,803.629,354.493,234.092
13.400,-171.812,3087.837,820.010,354.367,233.262
13.600,-175.849,3132.554,837.040,354.142,235.011
13.800,-179.922,3176.866,854.716,354.186,237.171
14.000,-184.103,3220.933,872.770,354.979,238.496
14.200,-188.328,3265.050,890.730,356.291,239.152
14.400,-192.477,3309.469,908.181,357.435,239.431
14.600,-196.532,3354.266,924.905,357.942,239.265
14.800,-200.548,3399.415,940.832,357.348,238.828
15.000,-204.582,3444.807,955.984,356.218,237.752
15.200,-208.643,3490.375,970.249,355.975,236.817
15.400,-212.667,3536.198,983.399,356.296,237.620
15.600,-216.626,3582.303,995.566,356.357,238.751
15.800,-220.559,3628.601,1007.166,356.184,239.588
16.000,-224.480,3675.013,1018.556,355.922,239.436
16.200,-228.391,3721.389,1030.114,355.545,239.072
16.400,-232.345,3767.686,1041.924,355.586,239.005
16.600,-236.329,3814.020,1053.700,356.278,239.768
16.800,-240.296,3860.505,1065.195,356.937,240.328
17.000,-244.223,3907.182,1076.231,357.345,240.348
17.200,-248.100,3954.075,1086.622,357.380,240.092
17.400,-251.942,4001.170,1096.296,357.165,240.615
17.600,-255.774,4048.459,1105.331,357.127,241.442
17.800,-259.574,4095.883,1114.033,357.278,241.562
18.000,-263.307,4143.298,1122.949,357.065,240.081
18.200,-267.059,4190.534,1132.521,356.552,238.035
18.400,-270.935,4237.564,1142.756,355.930,236.205
18.600,-274.950,4284.407,1153.574,355.156,234.746
18.800,-279.107,4331.006,1165.053,354.505,233.515
19.000,-283.379,4377.275,1177.318,353.891,232.485
19.200,-287.782,4423.073,1190.569,353.128,231.607
19.400,-292.427,4468.295,1204.892,352.495,230.660
19.600,-297.348,4513.015,1220.083,352.027,229.474
19.800,-302.468,4557.334,1235.949,351.706,228.096
20.000,-307.670,4601.291,1252.394,351.865,227.041
20.200,-312.822,4644.867,1269.390,352.070,228.439
20.400,-317.821,4688.081,1286.948,351.823,230.664
20.600,-322.659,4730.961,1305.025,351.464,232.284
20.800,-327.434,4773.617,1323.407,351.345,232.983
21.000,-332.240,4816.199,1341.808,351.664,232.907
21.200,-337.108,4858.843,1359.950,352.746,232.331
21.400,-341.963,4901.744,1377.468,354.248,231.735
21.600,-346.743,4945.057,1394.007,355.302,231.049
21.800,-351.509,4988.747,1409.461,355.187,230.077
22.000,-356.334,5032.669,1423.911,354.326,228.924
22.200,-361.214,5076.692,1437.482,353.833,228.972
22.400,-366.121,5120.857,1450.211,353.933,229.749
22.600,-371.006,5165.256,1462.140,354.314,230.788
22.800,-375.861,5209.880,1473.433,354.364,231.311
23.000,-380.708,5254.641,1484.271,354.293,231.273
23.200,-385.557,5299.555,1494.583,354.273,230.922
23.400,-390.408,5344.652,1504.213,354.389,230.288
23.600,-395.242,5389.890,1512.965,354.646,228.953
23.800,-400.040,5435.236,1520.674,354.928,228.030
24.000,-404.783,5480.689,1527.186,355.293,226.908
24.200,-409.462,5526.236,1532.344,355.621,226.319
24.400,-414.101,5571.874,1536.190,355.650,225.630
24.600,-418.728,5617.558,1538.793,355.583,225.207
24.800,-423.354,5663.254,1540.061,355.462,224.453
25.000,-427.980,5708.869,1540.060,355.366,223.890
25.200,-432.613,5754.403,1538.682,355.351,223.531
25.400,-437.261,5799.824,1535.938,355.254,223.217
25.600,-441.935,5845.127,1531.881,354.819,223.471
25.800,-446.630,5890.279,1526.688,354.660,225.553
26.000,-451.336,5935.348,1520.370,354.933,228.492
26.200,-456.038,5980.485,1513.362,355.062,229.901
26.400,-460.731,6025.735,1506.187,355.130,229.609
26.600,-465.419,6071.138,1499.055,355.318,227.784
26.800,-470.081,6116.679,1492.303,355.280,225.135
27.000,-474.719,6162.291,1486.362,354.906,223.064
27.200,-479.417,6207.891,1481.473,354.605,222.083
27.400,-484.231,6253.480,1477.484,354.437,221.646
27.600,-489.134,6299.109,1474.242,354.222,220.925
27.800,-494.082,6344.739,1471.827,354.070,220.263
28.000,-499.026,6390.312,1470.417,353.923,219.801
28.200,-503.969,6435.760,1470.189,353.665,219.482
28.400,-509.007,6481.042,1471.123,353.453,219.054
28.600,-514.184,6526.179,1472.982,353.353,218.747
28.800,-519.433,6571.224,1475.447,353.467,220.467
29.000,-524.670,6616.266,1478.279,353.299,223.136
29.200,-529.850,6661.329,1481.446,352.767,225.534
29.400,-534.984,6706.412,1484.912,352.302,227.118
29.600,-540.128,6751.508,1488.509,352.112,227.622
29.800,-545.336,6796.606,1491.973,352.792,227.274
30.000,-550.552,6841.712,1494.981,354.206,226.562
30.200,-555.669,6886.901,1497.236,355.506,226.071
30.400,-560.645,6932.167,1498.571,356.245,225.435
30.600,-565.496,6977.449,1498.957,356.199,226.127
30.800,-570.281,7022.780,1498.529,355.906,227.456
31.000,-575.035,7068.172,1497.578,355.446,228.260
31.200,-579.780,7113.592,1496.486,354.942,227.843
31.400,-584.553,7159.034,1495.512,354.623,226.468
31.600,-589.370,7204.483,1494.786,354.280,224.620
31.800,-594.238,7249.892,1494.486,353.763,222.731
32.000,-599.150,7295.190,1494.713,353.448,222.997
32.200,-604.098,7340.404,1495.363,353.350,224.747
32.400,-609.074,7385.587,1496.237,353.353,226.329
32.600,-614.072,7430.781,1497.114,353.402,227.293
32.800,-619.085,7476.007,1497.778,353.473,227.610
33.000,-624.104,7521.278,1498.008,353.632,227.414
33.200,-629.120,7566.584,1497.591,353.765,226.936
33.400,-634.130,7611.878,1496.504,353.628,227.115
33.600,-639.140,7657.155,1494.953,353.333,227.767
33.800,-644.167,7702.432,1493.217,353.196,227.898
34.000,-649.228,7747.738,1491.465,353.253,227.140
34.200,-654.321,7793.078,1489.860,353.272,225.676
34.400,-659.434,7838.412,1488.629,353.187,224.114
34.600,-664.557,7883.703,1487.885,353.062,223.014
34.800,-669.683,7928.919,1487.591,352.984,223.953
35.000,-674.813,7974.098,1487.609,352.938,225.653
35.200,-679.951,8019.279,1487.734,352.902,226.946
35.400,-685.100,8064.489,1487.751,352.860,227.588
35.600,-690.262,8109.739,1487.453,352.800,227.612
35.800,-695.440,8155.017,1486.637,352.836,227.271
36.000,-700.627,8200.295,1485.211,352.779,227.426
36.200,-705.824,8245.562,1483.360,352.532,227.960
36.400,-711.053,8290.836,1481.371,352.411,227.917
36.600,-716.337,8336.176,1479.428,352.347,227.229
36.800,-721.688,8381.629,1477.728,352.283,225.219
37.000,-727.083,8427.147,1476.534,352.297,223.033
37.200,-732.506,8472.659,1476.056,352.355,221.944
37.400,-737.965,8518.142,1476.318,352.542,221.430
37.600,-743.460,8563.573,1477.343,352.575,221.143
37.800,-748.990,8608.925,1479.130,352.452,221.283
38.000,-754.555,8654.190,1481.573,352.399,223.311
