time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
8.600,67.825,2071.699,-10.360,5.916,247.971
8.800,71.733,2121.198,-9.973,5.780,248.224
9.000,75.661,2170.802,-10.314,5.569,248.416
9.200,79.582,2220.524,-11.509,5.188,248.502
9.400,83.465,2270.288,-13.524,5.694,249.614
9.600,87.362,2320.170,-16.135,7.024,250.522
9.800,91.467,2370.156,-18.622,8.331,248.656
10.000,95.895,2420.082,-20.446,9.157,246.291
10.200,100.608,2469.900,-21.459,9.673,244.257
10.400,105.579,2519.572,-21.645,9.648,243.109
10.600,110.756,2569.072,-20.985,9.063,245.368
10.800,116.059,2618.599,-19.937,8.629,248.239
11.000,121.460,2668.219,-18.886,8.171,249.453
11.200,126.933,2717.929,-18.093,7.539,250.355
11.400,132.425,2767.802,-17.862,6.968,250.734
11.600,137.844,2817.849,-18.561,6.195,251.126
11.800,143.209,2867.989,-19.953,6.511,252.209
12.000,148.647,2918.229,-21.585,7.798,252.769
12.200,154.241,2968.609,-23.049,8.926,251.488
12.400,160.048,3019.103,-24.048,9.691,249.895
12.600,166.151,3069.610,-24.248,10.250,249.476
12.800,172.572,3120.122,-23.871,9.363,252.386
13.000,179.308,3170.663,-23.073,8.052,254.432
13.200,186.310,3221.187,-21.857,8.447,254.376
13.400,193.535,3271.718,-20.142,9.717,252.999
13.600,200.959,3322.249,-17.826,10.381,252.679
13.800,208.555,3372.813,-15.162,9.706,255.267
14.000,216.270,3423.477,-12.404,8.991,256.985
14.200,223.996,3474.363,-10.119,8.494,258.080
14.400,231.623,3525.513,-8.660,7.532,258.677
14.600,239.183,3576.801,-7.783,8.341,259.417
14.800,246.936,3628.135,-6.897,10.537,258.947
15.000,254.982,3679.422,-5.492,11.846,256.687
15.200,263.238,3730.627,-3.423,12.234,255.808
15.400,271.645,3781.830,-0.851,11.842,258.370
15.600,280.179,3833.115,1.892,11.193,260.426
15.800,288.808,3884.533,4.453,10.442,261.197
16.000,297.461,3936.110,6.479,10.032,261.585
16.200,306.106,3987.841,7.813,10.694,262.533
16.400,314.900,4039.654,9.064,12.345,261.868
16.600,323.993,4091.465,10.856,13.399,260.129
16.800,333.360,4143.217,13.424,13.956,258.895
17.000,342.978,4194.918,16.695,14.291,258.862
17.200,352.868,4246.599,20.415,13.085,262.016
17.400,363.010,4298.300,24.386,11.321,264.154
17.600,373.288,4350.060,28.375,10.100,264.722
17.800,383.572,4401.934,32.005,9.759,264.774
18.000,393.833,4453.916,35.134,10.525,265.587
18.200,404.156,4505.992,38.184,11.811,264.993
18.400,414.626,4558.098,41.602,12.612,264.479
18.600,425.260,4610.247,45.183,11.457,266.669
18.800,436.013,4662.483,48.688,9.808,267.232
19.000,446.772,4714.805,51.889,8.890,266.880
19.200,457.438,4767.245,54.456,8.845,266.923
19.400,468.024,4819.794,56.368,10.131,268.393
19.600,478.659,4872.480,57.999,12.071,268.290
19.800,489.576,4925.172,60.096,13.708,266.629
20.000,500.899,4977.712,63.111,14.750,265.372
20.200,512.558,5030.074,67.099,15.146,265.343
20.400,524.430,5082.339,71.760,14.655,268.050
20.600,536.430,5134.704,76.432,13.964,269.995
20.800,548.469,5187.291,80.601,12.521,270.822
21.000,560.459,5240.065,84.183,11.248,270.854
21.200,572.428,5292.846,87.383,12.281,270.831
21.400,584.502,5345.586,90.650,13.896,269.982
21.600,596.733,5398.330,94.383,14.593,268.934
21.800,609.092,5451.047,98.551,14.184,271.149
22.000,621.555,5503.828,102.766,13.426,272.202
22.200,634.045,5556.749,106.548,12.909,272.377
22.400,646.459,5609.882,109.457,12.039,272.512
22.600,658.731,5663.175,111.506,11.111,272.320
22.800,670.849,5716.565,112.670,10.978,272.653
23.000,682.881,5770.062,113.022,11.973,274.446
23.200,694.911,5823.739,112.793,12.893,275.442
23.400,706.929,5877.606,112.033,11.781,276.405
23.600,718.892,5931.575,110.764,10.497,275.973
23.800,730.857,5985.442,109.233,11.885,275.683
24.000,742.989,6039.192,107.957,13.836,273.818
24.200,755.318,6092.895,107.277,14.613,273.142
24.400,767.819,6146.638,106.988,13.918,275.770
24.600,780.434,6200.477,106.661,12.951,276.803
24.800,793.025,6254.476,105.731,11.748,277.017
25.000,805.500,6308.538,104.130,10.969,276.462
25.200,817.920,6362.496,102.130,12.330,276.859
25.400,830.419,6416.395,100.160,13.948,275.545
25.600,843.081,6470.312,98.552,14.879,274.908
25.800,855.946,6524.314,97.137,13.541,277.528
26.000,868.942,6578.428,95.616,11.571,278.494
26.200,881.946,6632.628,93.791,10.845,278.417
26.400,894.933,6686.813,91.715,12.199,278.518
26.600,908.011,6741.007,89.810,13.958,277.368
26.800,921.265,6795.274,88.262,14.274,278.360
27.000,934.652,6849.668,86.629,11.989,280.452
27.200,948.017,6904.135,84.608,10.680,279.916
27.400,961.449,6958.460,82.408,13.496,279.449
27.600,975.320,7012.558,80.675,16.681,277.004
27.800,989.648,7066.393,79.860,17.826,275.029
28.000,1004.245,7120.057,79.987,18.186,274.469
28.200,1019.047,7173.666,80.945,18.166,274.949
28.400,1034.048,7227.234,82.558,17.306,277.737
28.600,1049.188,7280.861,84.276,16.449,279.120
28.800,1064.372,7334.648,85.497,15.623,279.545
29.000,1079.599,7388.440,86.377,16.688,279.250
29.200,1095.009,7442.082,87.518,18.431,276.983
29.400,1110.650,7495.597,89.306,18.943,276.470
29.600,1126.474,7549.123,91.408,17.997,279.348
29.800,1142.398,7602.803,93.174,16.299,280.391
30.000,1158.294,7656.648,94.353,14.826,280.354
30.200,1174.081,7710.559,94.872,14.504,279.914
30.400,1189.784,7764.422,94.837,15.648,280.476
30.600,1205.515,7818.348,94.500,16.707,280.865
30.800,1221.306,7872.421,93.858,15.522,282.051
31.000,1237.102,7926.633,92.806,14.013,282.213
31.200,1252.910,7980.821,91.503,15.367,281.953
31.400,1268.876,8034.871,90.485,17.421,279.890
31.600,1285.044,8088.839,90.127,18.143,279.508
31.800,1301.374,8142.850,90.073,17.317,282.381
32.000,1317.765,8197.026,89.622,15.633,283.236
32.200,1334.064,8251.302,88.561,14.689,282.745
32.400,1350.345,8305.471,87.199,16.517,282.563
32.600,1366.804,8359.503,86.136,18.327,280.596
32.800,1383.460,8413.458,85.718,18.843,280.219
33.000,1400.265,8467.439,85.723,18.288,282.748
33.200,1417.164,8521.512,85.605,17.598,283.360
33.400,1434.071,8575.712,84.865,17.189,283.590
33.600,1450.883,8630.077,83.134,16.453,284.004
33.800,1467.544,8684.507,80.527,16.041,283.894
34.000,1484.132,8738.861,77.383,17.227,284.493
34.200,1500.794,8793.169,74.246,18.473,283.029
34.400,1517.647,8847.472,71.592,19.208,281.890
34.600,1534.823,8901.711,69.847,19.678,281.449
34.800,1552.359,8955.812,69.145,20.101,281.242
35.000,1570.213,9009.781,69.422,20.283,281.747
35.200,1588.293,9063.710,70.322,19.632,284.271
35.400,1606.507,9117.727,71.161,18.525,285.336
35.600,1624.769,9171.837,71.629,17.822,285.322
35.800,1643.051,9225.923,71.812,18.998,285.190
36.000,1661.467,9279.965,72.226,20.565,283.634
36.200,1680.136,9333.986,73.215,21.596,282.712
36.400,1699.202,9387.890,74.819,22.396,282.563
36.600,1718.849,9441.530,77.165,23.199,282.463
36.800,1739.154,9494.781,80.446,23.924,282.196
37.000,1759.997,9547.611,84.844,24.441,281.798
37.200,1781.123,9600.162,90.214,24.659,281.992
37.400,1802.414,9652.611,96.136,24.020,284.217
37.600,1823.831,9705.076,102.098,23.143,285.011
37.800,1845.307,9757.671,107.568,22.594,285.103
38.000,1866.762,9810.482,112.129,21.847,285.267
38.200,1888.140,9863.466,115.806,21.174,285.233
38.400,1909.431,9916.584,118.571,20.955,285.405
38.600,1930.654,9969.838,120.286,20.995,285.743
38.800,1951.821,10023.212,120.922,21.011,286.102
39.000,1972.923,10076.685,120.529,20.892,286.397
39.200,1993.927,10130.261,119.091,20.838,286.941
39.400,2014.775,10183.929,116.550,20.687,287.292
39.600,2035.540,10237.545,113.410,22.136,287.719
39.800,2056.456,10291.053,110.401,23.622,286.103
40.000,2077.589,10344.504,107.955,24.023,285.834
40.200,2098.918,10397.994,105.825,22.990,288.299
40.400,2120.355,10451.568,103.491,21.952,288.819
40.600,2141.766,10505.273,100.434,21.403,289.288
40.800,2163.201,10558.972,96.975,23.101,289.303
41.000,2184.854,10612.535,93.834,24.652,287.226
41.200,2206.750,10666.011,91.374,24.915,287.260
41.400,2228.848,10719.518,89.275,23.913,289.771
41.600,2251.060,10773.104,86.987,22.970,290.382
41.800,2273.263,10826.823,83.983,22.395,290.876
42.000,2295.496,10880.539,80.576,23.959,290.846
42.200,2317.937,10934.120,77.482,25.375,288.817
42.400,2340.616,10987.602,75.109,25.811,287.988
42.600,2363.546,11041.037,73.506,25.732,288.646
42.800,2386.717,11094.449,72.434,24.632,291.238
43.000,2410.035,11147.925,71.224,23.617,291.918
43.200,2433.490,11201.324,69.947,25.179,290.928
43.400,2457.219,11254.478,69.241,26.977,287.991
43.600,2481.212,11307.433,69.398,27.060,288.704
43.800,2505.399,11360.385,69.872,25.930,291.360
44.000,2529.676,11413.472,69.904,24.434,291.983
44.200,2553.926,11466.702,69.281,23.704,292.206
44.400,2578.179,11519.922,68.307,25.132,292.169
44.600,2602.572,11573.092,67.595,26.347,290.825
44.800,2627.178,11626.252,67.447,26.685,291.103
45.000,2652.007,11679.430,67.514,24.774,293.644
45.200,2676.951,11732.665,67.389,23.611,293.858
45.400,2701.990,11785.797,67.257,25.643,292.774
45.600,2727.237,11838.681,67.759,27.394,289.685
45.800,2752.677,11891.359,69.148,27.502,290.784
46.000,2778.279,11944.037,70.820,26.428,293.295
46.200,2803.942,11996.863,72.027,24.888,293.781
46.400,2829.512,12049.802,72.582,24.193,293.310
46.600,2855.052,12102.631,72.834,26.187,292.954
46.800,2880.742,12155.271,73.449,27.662,290.780
47.000,2906.585,12207.766,74.767,27.929,290.802
47.200,2932.563,12260.242,76.498,27.263,293.046
47.400,2958.632,12312.780,78.038,26.586,293.259
47.600,2984.713,12365.438,78.895,26.239,293.411
47.800,3010.693,12418.214,78.766,25.613,293.122
48.000,3036.487,12470.987,77.760,25.012,292.463
48.200,3062.136,12523.769,75.890,24.867,292.713
48.400,3087.711,12576.637,73.058,25.110,293.570
48.600,3113.286,12629.588,69.581,26.032,294.790
48.800,3139.004,12682.612,66.248,27.083,293.821
49.000,3164.963,12735.637,63.565,27.531,293.998
49.200,3191.158,12788.678,61.170,25.822,296.267
49.400,3217.462,12841.757,58.618,24.905,296.299
49.600,3243.839,12894.748,56.057,26.787,295.433
49.800,3270.425,12947.627,54.084,28.364,293.481
50.000,3297.289,13000.435,52.863,28.360,294.866
50.200,3324.388,13053.256,51.801,26.130,297.107
50.400,3351.533,13106.103,50.444,25.036,296.616
50.600,3378.764,13158.827,49.009,27.593,296.300
50.800,3406.317,13211.324,48.199,29.582,293.863
51.000,3434.108,13263.599,48.278,29.899,294.275
51.200,3462.079,13315.838,48.800,28.984,296.430
51.400,3490.145,13368.132,49.121,28.194,296.763
51.600,3518.185,13420.582,48.676,27.322,296.939
51.800,3546.107,13473.105,47.469,27.037,296.674
52.000,3573.974,13525.538,45.867,28.491,296.701
52.200,3601.954,13577.920,44.466,29.429,295.983
52.400,3630.078,13630.343,43.204,28.538,297.930
52.600,3658.233,13682.913,41.390,26.686,298.044
52.800,3686.237,13735.587,38.814,26.474,297.880
53.000,3714.208,13788.158,35.932,28.760,297.581
53.200,3742.351,13840.561,33.479,30.009,295.514
53.400,3770.663,13892.852,31.772,30.176,295.811
53.600,3799.131,13945.152,30.475,29.465,298.006
