altitude_m,heading_deg,roll_deg,pitch_deg,u_mps,v_mps,w_mps,p_rps,q_rps,r_rps,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,n_x_g,n_y_g,n_z_g,longitude_deg,latitude_deg,time_s,phase,target_heading_deg,target_altitude_m,target_dv_mps
9999.856063878135,0.2600772496357169,3.1516615555824297,0.5103870911697473,250.48889785419308,-0.9182920126773589,3.8148039597759507,0.6480097167639826,0.17315468627696476,0.033689808688042215,0.75,-0.55,-0.25,0.8310344827586207,0.21935754787000136,0.3466951885614135,-0.630045223042233,119.99999996375459,60.00044842729998,0.2,PULL_UP,nan,10000.447319999546,-1.5
9999.444470360355,0.7262581615865902,12.178161104845598,3.000516058946345,249.89752954061305,0.4046128216534271,15.68240272338022,0.855626225356992,0.1819675723127848,-0.006084471204510126,0.30000000000000004,0.1499999999999999,0.55,0.4517241379310345,0.0007525861452799042,0.05786228425096461,-0.4073215184077674,120.00000038674033,60.00089736975548,0.4,PULL_UP,nan,10001.776319999546,-1.5
9999.022609404015,0.722050464434711,17.738798546246016,3.9757566837724063,249.54150421587752,3.6625505469009254,18.7435631912298,-0.0045479323426579135,0.008913692432175305,-0.02837420538956814,-0.65,-0.09999999999999998,0.0,0.6241379310344828,0.04313280512864983,-0.4405391409398421,-1.6106800386396483,120.0000023689638,60.00134605344263,0.6000000000000001,PULL_UP,nan,10003.969319999545,-1.5
9998.889773041132,0.42012288419860755,13.820651168359158,4.102204523012954,249.23447008150075,4.259663884434725,16.832686679036456,-0.6948773110732187,0.003152082081379223,-0.027863056977718993,-0.65,-0.15000000000000002,0.19999999999999996,0.6241379310344828,-0.12873457714406564,-0.3488707998779344,-2.3850738772317253,120.00000750368487,60.00179427499021,0.8,PULL_UP,nan,10007.008319999546,-1.5
9999.223721428873,0.5691050035946186,9.338030275754539,4.1226066464750195,249.3405863056301,2.5843900720196107,15.203864485206864,0.09100862672502306,0.006122952004539882,0.0419393827553785,0.3999999999999999,-0.15000000000000002,0.0,0.7965517241379311,0.1801802168833912,0.4050911122671062,-1.7057327546149827,120.00001566481066,60.00224194729708,1.0,PULL_UP,nan,10010.875319999546,-1.5
9999.784373849943,0.8823949879884256,13.347940188044234,3.8559619101247655,249.07200946576918,2.4387324278941174,13.819545397653195,0.5330479621541713,-0.045538642641052694,0.018643876580615715,0.19999999999999996,0.0,0.55,0.48620689655172417,-0.0491258513453201,0.05262172065815776,-0.7060312696035455,120.00002573359231,60.00268930414708,1.2000000000000002,PULL_UP,nan,10015.552319999546,-1.5
10000.340734389774,0.7347831534368118,16.046311282560797,3.539126619619811,249.03910281665733,3.7830549273621354,11.794827972097139,-0.18320516664126293,-0.01161822849530388,-0.02194383274708467,-0.65,-0.09999999999999998,0.0,0.6241379310344828,-0.04881881733312056,-0.4132051872566131,-1.475414517371703,120.00003746688719,60.00313629200359,1.4000000000000001,PULL_UP,nan,10021.021319999547,-1.5
10001.097230528776,0.590002101196966,10.418345740846643,4.078672877452457,248.92405773736058,4.054339488027052,12.346613017840875,-0.8162148154663347,0.12006423588475872,-0.019158024234510202,-0.65,-0.4,0.0,0.7965517241379311,-0.017168376198339528,-0.33705358222600784,-2.4731053177057545,120.00005157685145,60.00358305893956,1.6,PULL_UP,nan,10027.264319999545,-1.5
10002.301457050253,0.9568987722797098,4.873881344593227,5.2041860147321355,248.8196693040128,1.8759378510807974,15.584901626495052,0.020475319612209254,0.04767927554349817,0.04398201338113542,0.3999999999999999,-0.15000000000000002,0.0,0.8310344827586207,0.27199749022018854,0.417398374783945,-1.6248604730477523,120.00006779735895,60.00402960329639,1.8,PULL_UP,nan,10034.263319999547,-1.5
10003.778729361034,1.451885273986886,9.523863766621941,5.516936493222437,248.54430992560685,1.4790972075812958,16.366309348554164,0.803372412271433,0.023237363013186595,0.035275531577901365,0.5,-0.15000000000000002,0.3500000000000001,0.5551724137931034,0.04115511209490857,0.3100168024086898,-0.9589263870931051,120.00008526367562,60.004475945902755,2.0,PULL_UP,nan,10042.000319999546,-1.5
