altitude_m,heading_deg,roll_deg,pitch_deg,u_mps,v_mps,w_mps,p_rps,q_rps,r_rps,aileron_cmd,elevator_cmd,rudder_cmd,throttle_cmd,n_x_g,n_y_g,n_z_g,longitude_deg,latitude_deg,time_s,phase,target_heading_deg,target_altitude_m,target_dv_mps
9999.856063878135,0.2600772496357169,3.1516615555824297,0.5103870911697473,250.48889785419308,-0.9182920126773589,3.8148039597759507,0.6480097167639826,0.17315468627696476,0.033689808688042215,0.75,-0.55,-0.25,0.8310344827586207,0.21935754787000136,0.3466951885614135,-0.630045223042233,119.99999996375459,60.00044842729998,0.2,DIVING,nan,9985.000319999546,0.2
9999.461338405512,0.38021775912097333,7.356285052893148,3.0381590903469244,249.84741410762197,0.5571567855752378,15.321013638996902,-0.09623363020030476,0.18152292645943263,-0.04298829319089907,-0.44999999999999996,0.30000000000000004,0.55,0.4517241379310345,-0.06756530324725611,-0.42087191582799327,-0.8398678503961325,120.00000043606916,60.00089733548396,0.4,DIVING,nan,9970.000319999546,0.4
9999.171187794078,0.05027480877730242,2.064598025852335,3.257764869450164,250.16648711639203,0.7362572074060484,14.962377488111619,-0.8408006106125001,-0.16129658343528222,-0.028550017053538632,-0.44999999999999996,0.30000000000000004,-0.65,0.9,0.3130065355041806,-0.289841015279815,-1.374992309926113,120.00000168043103,60.00134624384474,0.6000000000000001,DIVING,nan,9955.000319999546,0.6000000000000001
9999.11317795035,0.08069817688564063,-3.9781213563043742,1.237074490734229,250.838761387163,-0.4257330807170883,5.657097269282715,-0.039250535820668946,-0.15978937645331093,0.01928498591279522,0.75,0.1499999999999999,0.55,0.8310344827586207,0.21867452100500162,0.4422983813357967,-0.7912648367062182,120.00000298374172,60.00179563194509,0.8,DIVING,nan,9940.000319999546,0.8
9998.91609094212,0.45045677055356165,-0.22483096528819485,-0.40850534154215573,251.58019323413606,-1.5796609704415217,0.2621197725613411,0.7209304651822611,-0.13090887139630367,0.028015708250064882,0.75,0.1499999999999999,0.3500000000000001,0.8310344827586207,0.4067483840603146,0.30257795835192136,0.37033116012878586,120.00000422353077,60.002245878976865,1.0,DIVING,nan,9925.000319999546,1.0
9998.255335574171,0.3284541176770659,4.414331879740463,-1.8179405538598075,252.1037113183006,-1.2454639137506316,-3.5539375394279684,-0.0964057009433123,-0.11780926646686607,-0.029738079928189987,-0.44999999999999996,0.1499999999999999,-0.25,0.7620689655172415,0.17179048854735146,-0.4276960291389213,-0.07264242422767059,120.0000058574944,60.00269731193623,1.2000000000000002,DIVING,nan,9910.000319999546,1.2000000000000002
9997.225297019202,359.80197892361605,-0.8623518565713145,-3.472278068309652,252.44941926028187,1.4690554465948125,-9.457180267520803,-0.8591717524522811,-0.17701182901172208,-0.04648465164370857,-0.44999999999999996,0.30000000000000004,0.3999999999999999,0.9,0.14475648323880777,-0.2923567465303616,-0.27566660938200865,120.00000757404065,60.00314960575714,1.4000000000000001,DIVING,nan,9895.000319999546,1.4000000000000001
9995.874713666512,359.82826528240224,-9.858625629767618,-5.4779665458189,251.78762413811484,3.828888193862056,-15.63452888689998,-0.6159497858607852,-0.16914498826631919,0.009346527791516393,-0.15000000000000002,0.30000000000000004,-0.050000000000000044,0.5551724137931034,-0.12670379029064185,0.1296747742919358,0.6086567847912739,120.0000088696407,60.003601929488504,1.6,DIVING,nan,9880.000319999546,1.6
9993.882691791183,0.4526646905209505,-12.08577207002129,-6.901431166793344,251.60140633987035,2.595490488185897,-18.085642322333083,0.35906636445197626,-0.09078390214971843,0.04050333601956401,0.55,0.1499999999999999,0.3500000000000001,0.5551724137931034,0.09762072768843129,0.4129938704914603,1.3712623124503238,120.00001063046551,60.00405368633266,1.8,DIVING,nan,9865.000319999546,1.7999999999999998
9991.006353020115,0.6105641877681622,-10.501323935942773,-7.790030336946872,252.4405235562755,1.8180818178095666,-17.967874483471082,-0.2820541361150352,-0.07170961032131137,-0.03265097838893839,-0.44999999999999996,0.1499999999999999,0.3999999999999999,0.9,0.3621595781519168,-0.4162477698659088,0.8232661809436762,120.00001430145151,60.0045058309672,2.0,DIVING,nan,9850.000319999546,2.0
