Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
2.600,87.242,87.209,87.313,87.277,5944.702,6111.558,5992.329,6004.467,359.179,326.507,344.254,355.469,0.830,1.115,-4.252,-3.967,32.633,0.705,32.245,0.317,1,1,attack_maneuver,lock_on
2.800,87.109,87.067,87.189,87.144,5944.768,6129.683,5992.395,6008.400,358.994,324.991,343.245,354.685,0.728,0.997,-4.194,-3.925,34.634,6.303,34.244,5.912,1,1,attack_maneuver,lock_on
3.000,86.977,86.925,87.066,87.011,5944.671,6146.513,5992.628,6012.231,358.914,323.560,342.288,353.996,0.777,1.031,-4.022,-3.768,36.362,12.916,35.968,12.522,1,1,attack_maneuver,lock_on
3.200,86.846,86.783,86.945,86.879,5944.573,6162.014,5993.661,6015.774,358.711,322.181,341.268,353.965,0.969,1.207,-3.758,-3.521,37.610,9.760,37.215,9.364,1,1,attack_maneuver,lock_on
3.400,86.717,86.641,86.824,86.746,5944.642,6176.181,5995.933,6019.116,358.698,320.857,340.765,354.239,0.892,1.113,-3.414,-3.193,37.366,6.127,36.967,5.728,1,1,attack_maneuver,lock_on
3.600,86.587,86.499,86.703,86.613,5944.716,6189.021,5998.803,6021.956,358.509,319.589,340.830,354.536,1.094,1.298,-2.996,-2.793,36.134,4.197,35.733,3.795,1,1,attack_maneuver,lock_on
3.800,86.458,86.357,86.583,86.480,5944.839,6200.550,6001.058,6023.902,358.488,318.373,339.576,354.782,1.008,1.194,-2.485,-2.300,36.382,3.251,35.979,2.847,1,1,attack_maneuver,lock_on
4.000,86.329,86.215,86.463,86.347,5944.889,6210.789,6002.543,6024.718,358.292,317.208,337.959,354.739,1.210,1.378,-1.907,-1.740,36.327,3.328,35.921,2.922,1,1,attack_maneuver,lock_on
4.200,86.201,86.073,86.343,86.214,5944.953,6219.763,6003.395,6024.542,358.266,316.090,337.144,354.069,1.121,1.269,-1.272,-1.125,36.288,4.439,35.880,4.030,1,1,attack_maneuver,lock_on
4.400,86.073,85.931,86.224,86.081,5944.929,6227.545,6003.805,6024.274,358.071,314.795,336.427,353.738,1.325,1.455,-0.483,-0.354,35.785,10.541,35.375,10.130,1,1,attack_maneuver,lock_on
4.600,85.945,85.790,86.105,85.948,5944.910,6234.255,6003.929,6024.578,358.048,313.521,336.144,353.741,1.232,1.344,-0.403,-0.292,35.637,9.763,35.224,9.350,1,1,attack_maneuver,lock_on
4.800,85.818,85.648,85.986,85.816,5944.799,6239.707,6004.076,6024.715,357.856,312.459,335.839,353.832,1.439,1.533,-0.255,-0.162,35.278,6.279,34.864,5.864,1,1,attack_maneuver,lock_on
5.000,85.690,85.506,85.868,85.683,5944.690,6243.921,6004.293,6023.850,357.837,311.449,335.028,353.751,1.344,1.420,0.112,0.187,35.230,6.394,34.813,5.977,1,1,attack_maneuver,lock_on
5.200,85.563,85.365,85.750,85.551,5944.488,6246.967,6004.711,6022.274,357.650,310.278,334.584,353.370,1.555,1.613,0.740,0.797,34.937,6.881,34.519,6.462,1,1,attack_maneuver,search
5.400,85.436,85.223,85.632,85.419,5944.286,6248.993,6005.275,6020.548,357.635,309.134,333.756,352.507,1.458,1.497,0.744,0.783,34.946,7.138,34.527,6.717,1,1,attack_maneuver,search
5.600,85.308,85.082,85.514,85.288,5943.917,6249.790,6006.068,6019.605,357.676,308.238,333.030,351.957,1.514,1.535,0.902,0.923,34.692,7.573,34.270,7.151,1,1,attack_maneuver,search
5.800,85.181,84.941,85.397,85.156,5943.544,6249.406,6007.014,6019.610,357.540,307.155,332.179,351.802,1.714,1.717,1.397,1.399,34.732,7.466,34.309,7.043,1,1,attack_maneuver,search
6.000,85.055,84.800,85.280,85.025,5943.335,6248.017,6008.107,6019.337,357.548,306.103,331.308,350.953,1.638,1.623,1.308,1.292,34.854,7.558,34.430,7.133,1,1,attack_maneuver,search
6.200,84.928,84.659,85.164,84.895,5943.128,6245.401,6008.817,6019.197,357.375,305.329,330.161,350.638,1.843,1.809,1.413,1.379,35.123,6.673,34.698,6.247,1,1,attack_maneuver,search
6.400,84.802,84.518,85.048,84.764,5942.969,6241.589,6009.220,6019.440,357.369,304.371,329.709,349.887,1.757,1.705,1.880,1.827,34.771,7.042,34.344,6.614,1,1,attack_maneuver,search
6.600,84.676,84.377,84.932,84.634,5942.736,6236.770,6009.614,6019.925,357.189,303.442,328.972,349.392,1.963,1.892,1.753,1.681,34.810,7.418,34.383,6.989,1,1,attack_maneuver,search
6.800,84.549,84.236,84.817,84.505,5942.514,6230.713,6010.170,6020.837,357.178,302.805,328.628,349.238,1.874,1.784,1.830,1.739,34.612,6.757,34.183,6.327,1,1,attack_maneuver,search
7.000,84.423,84.096,84.702,84.375,5942.203,6223.447,6010.841,6022.239,356.999,301.977,327.893,349.002,2.081,1.973,2.292,2.182,34.688,7.321,34.258,6.890,1,1,attack_maneuver,search
7.200,84.298,83.955,84.587,84.246,5941.896,6215.171,6011.627,6023.270,356.991,301.179,327.148,348.730,1.989,1.862,2.134,2.005,34.737,7.115,34.306,6.682,1,1,attack_maneuver,search
7.400,84.172,83.815,84.473,84.118,5941.494,6205.646,6011.954,6023.313,356.815,300.677,326.142,348.292,2.200,2.054,2.186,2.039,35.092,7.325,34.660,6.892,1,1,attack_maneuver,search
7.600,84.047,83.674,84.360,83.989,5941.095,6194.903,6011.945,6022.867,356.811,299.980,325.769,348.344,2.105,1.940,2.644,2.477,34.722,7.305,34.289,6.871,1,1,attack_maneuver,search
7.800,83.921,83.534,84.247,83.861,5940.527,6183.147,6011.907,6022.617,356.862,299.306,325.107,348.170,2.161,1.977,2.453,2.268,34.728,7.483,34.294,7.048,1,1,attack_maneuver,search
8.000,83.796,83.393,84.134,83.734,5939.956,6170.136,6012.065,6022.718,356.737,298.936,324.522,348.214,2.358,2.155,2.477,2.273,34.549,7.395,34.115,6.959,1,1,attack_maneuver,search
8.200,83.671,83.253,84.022,83.607,5939.595,6155.902,6012.374,6022.902,356.755,298.362,323.787,348.112,2.314,2.092,2.928,2.705,34.603,7.585,34.168,7.149,1,1,attack_maneuver,search
8.400,83.546,83.113,83.910,83.480,5939.435,6140.650,6012.942,6023.169,356.605,297.777,323.181,348.179,2.516,2.276,2.699,2.457,34.446,7.486,34.010,7.049,1,1,attack_maneuver,search
8.600,83.421,82.972,83.799,83.354,5939.471,6124.136,6013.665,6023.368,356.618,297.514,322.463,348.064,2.423,2.164,2.689,2.429,34.557,7.674,34.120,7.236,1,1,attack_maneuver,search
8.800,83.296,82.832,83.689,83.228,5939.497,6106.395,6014.517,6023.671,356.441,297.045,321.796,347.830,2.625,2.347,3.126,2.847,34.663,7.436,34.226,6.997,1,1,attack_maneuver,search
9.000,83.171,82.692,83.579,83.102,5939.565,6087.636,6014.943,6024.196,356.431,296.554,320.877,347.769,2.536,2.239,2.852,2.554,35.033,7.550,34.595,7.111,1,1,attack_maneuver,search
9.200,83.047,82.551,83.469,82.978,5939.554,6067.615,6015.145,6025.005,356.250,296.390,320.083,347.465,2.741,2.426,2.802,2.485,34.777,7.570,34.338,7.129,1,1,attack_maneuver,search
9.400,82.923,82.411,83.361,82.853,5939.554,6046.293,6015.429,6026.012,356.238,296.337,319.577,347.479,2.650,2.315,3.031,2.696,34.629,7.428,34.189,6.987,1,1,attack_maneuver,search
9.600,82.799,82.271,83.253,82.730,5939.461,6023.772,6015.804,6026.974,356.058,296.333,318.929,347.301,2.858,2.505,3.092,2.738,34.728,7.629,34.287,7.188,1,1,attack_maneuver,search
9.800,82.675,82.131,83.145,82.606,5939.372,6000.719,6016.363,6027.949,356.049,296.568,318.395,347.344,2.765,2.393,1.313,0.941,34.604,7.541,34.163,7.098,1,1,attack_maneuver,search
10.000,82.551,81.991,83.037,82.482,5939.187,5978.337,6017.023,6028.826,355.874,296.456,317.752,347.162,2.978,2.587,-0.088,-0.479,34.713,7.736,34.270,7.293,1,1,attack_maneuver,search
10.200,82.427,81.851,82.929,82.358,5939.002,5957.379,6017.788,6029.691,355.869,295.748,317.143,346.994,2.882,2.473,-0.964,-1.373,34.687,7.372,34.243,6.927,1,1,attack_maneuver,search
10.400,82.303,81.711,82.820,82.233,5938.648,5938.106,6018.121,6030.266,355.921,294.803,316.302,346.904,2.942,2.514,-1.754,-2.182,34.941,7.526,34.495,7.079,1,1,attack_maneuver,search
10.600,82.180,81.571,82.712,82.108,5938.269,5920.604,6018.148,6030.679,355.805,293.742,316.059,346.752,3.149,2.702,-2.586,-3.033,34.750,7.580,34.301,7.131,1,1,attack_maneuver,lock_on
10.800,82.057,81.432,82.603,81.983,5937.972,5904.974,6018.114,6031.110,355.820,292.349,315.528,346.457,3.072,2.607,-3.241,-3.707,34.843,7.290,34.392,6.838,1,1,attack_maneuver,lock_on
11.000,81.933,81.292,82.494,81.858,5937.615,5891.636,6018.205,6031.616,355.656,290.468,315.357,346.335,3.278,2.793,-3.348,-3.832,34.729,7.333,34.274,6.877,1,1,attack_maneuver,lock_on
11.200,81.810,81.152,82.384,81.732,5937.385,5880.819,6018.366,6032.296,355.586,288.615,314.808,346.033,3.322,2.819,-2.219,-2.723,34.845,7.085,34.386,6.626,1,1,attack_maneuver,lock_on
11.400,81.687,81.012,82.275,81.606,5937.580,5872.110,6018.696,6033.113,355.288,287.218,314.329,345.894,3.518,2.996,0.342,-0.180,34.738,7.281,34.275,6.819,1,1,attack_maneuver,lock_on
11.600,81.564,80.873,82.166,81.481,5938.155,5864.796,6019.111,6034.084,355.268,286.252,313.742,345.994,3.403,2.861,3.567,3.026,34.861,7.259,34.397,6.794,1,1,attack_maneuver,lock_on
11.800,81.442,80.733,82.057,81.355,5938.804,5858.578,6019.703,6035.014,355.087,285.399,313.262,345.846,3.602,3.042,6.237,5.677,34.756,7.467,34.289,7.001,1,1,attack_maneuver,lock_on
12.000,81.319,80.594,81.948,81.230,5939.532,5853.590,6020.380,6035.966,355.075,284.130,312.676,345.916,3.503,2.924,8.204,7.624,34.885,7.407,34.418,6.940,1,1,attack_maneuver,lock_on
12.200,81.196,80.454,81.840,81.105,5940.196,5850.055,6021.156,6036.823,354.887,282.752,312.130,345.757,3.713,3.115,9.771,9.173,34.861,7.596,34.394,7.130,1,1,attack_maneuver,lock_on
12.400,81.074,80.315,81.732,80.980,5940.873,5848.055,6021.509,6037.680,354.868,281.282,311.348,345.819,3.619,3.001,11.135,10.518,35.137,7.517,34.671,7.051,1,1,attack_maneuver,lock_on
12.600,80.952,80.175,81.625,80.856,5941.388,5847.674,6021.538,6038.432,354.903,279.734,310.949,345.658,3.678,3.042,12.283,11.647,34.959,7.698,34.495,7.234,1,1,attack_maneuver,lock_on
12.800,80.830,80.036,81.518,80.732,5941.811,5848.986,6021.460,6039.181,354.986,278.112,310.670,345.718,3.730,3.075,13.189,12.535,35.072,7.606,34.610,7.145,1,1,attack_maneuver,lock_on
13.000,80.708,79.896,81.412,80.609,5942.287,5852.011,6021.483,6039.825,354.857,276.624,310.714,345.558,3.921,3.245,13.377,12.704,34.956,7.784,34.496,7.326,1,1,attack_maneuver,lock_on
13.200,80.586,79.757,81.307,80.486,5942.937,5856.266,6021.554,6040.465,354.856,275.774,310.265,345.620,3.837,3.142,11.885,11.192,35.089,7.685,34.633,7.230,1,1,attack_maneuver,lock_on
13.400,80.464,79.618,81.201,80.363,5943.754,5860.879,6021.786,6040.999,354.697,275.354,309.836,345.462,4.023,3.310,10.972,10.261,34.979,7.862,34.526,7.412,1,1,attack_maneuver,lock_on
13.600,80.342,79.478,81.096,80.240,5944.810,5865.131,6022.092,6041.521,354.672,274.943,309.295,345.315,3.938,3.206,10.623,9.893,35.119,7.492,34.670,7.045,1,1,attack_maneuver,lock_on
13.800,80.220,79.339,80.991,80.118,5946.059,5868.554,6022.571,6041.794,354.493,274.333,308.863,345.169,4.122,3.370,10.567,9.817,35.010,7.709,34.564,7.266,1,1,attack_maneuver,lock_on
14.000,80.099,79.200,80.886,79.995,5947.450,5871.404,6023.126,6042.124,354.335,273.858,308.321,345.005,4.090,3.319,9.700,8.932,35.155,7.781,34.712,7.341,1,1,attack_maneuver,lock_on
14.200,79.977,79.061,80.781,79.873,5948.320,5874.681,6023.780,6042.527,353.864,273.314,307.824,345.096,4.367,3.577,8.283,7.496,35.107,7.698,34.668,7.262,1,1,attack_maneuver,lock_on
14.400,79.856,78.921,80.677,79.751,5948.822,5879.193,6024.011,6042.860,353.757,271.881,307.091,345.011,4.266,3.457,7.269,6.463,35.393,7.967,34.956,7.533,1,1,attack_maneuver,attack_maneuver
14.600,79.735,78.782,80.573,79.629,5949.311,5885.508,6023.878,6043.511,353.608,270.160,306.734,344.532,4.426,3.598,6.280,5.456,35.233,8.291,34.799,7.861,1,1,attack_maneuver,attack_maneuver
14.800,79.614,78.644,80.470,79.508,5949.909,5893.496,6023.569,6044.658,353.601,268.550,306.485,343.774,4.335,3.488,5.435,4.591,35.360,9.903,34.927,9.475,1,1,attack_maneuver,attack_maneuver
15.000,79.493,78.505,80.367,79.388,5950.461,5903.226,6023.325,6046.619,353.414,266.426,306.582,342.750,4.509,3.644,4.715,3.854,35.240,14.261,34.809,13.834,1,1,attack_maneuver,attack_maneuver
15.200,79.372,78.368,80.265,79.270,5951.042,5914.950,6023.104,6049.087,353.396,264.227,306.184,341.529,4.418,3.537,3.798,2.921,35.387,17.467,34.957,17.042,1,1,attack_maneuver,attack_maneuver
15.400,79.251,78.231,80.164,79.152,5951.540,5928.392,6023.034,6051.164,353.210,262.237,305.805,340.627,4.595,3.699,2.866,1.974,35.275,20.702,34.845,20.277,1,1,attack_maneuver,attack_maneuver
15.600,79.131,78.095,80.064,79.037,5952.051,5943.547,6023.026,6052.410,353.194,259.790,305.311,339.904,4.504,3.595,2.022,1.119,35.429,23.252,34.998,22.828,1,1,attack_maneuver,attack_maneuver
15.800,79.010,77.959,79.965,78.923,5952.472,5960.611,6023.188,6052.898,353.011,257.293,304.926,338.967,4.685,3.765,0.909,-0.005,35.319,25.274,34.887,24.849,1,1,attack_maneuver,attack_maneuver
16.000,78.890,77.825,79.867,78.812,5952.902,5979.296,6023.418,6052.855,353.000,255.020,304.431,337.957,4.593,3.664,-0.291,-1.214,35.477,27.202,35.045,26.776,1,1,attack_maneuver,attack_maneuver
16.200,78.770,77.692,79.770,78.702,5953.239,5999.572,6023.822,6052.570,352.822,252.290,304.045,336.961,4.779,3.841,-1.422,-2.354,35.368,29.160,34.933,28.731,1,1,attack_maneuver,attack_maneuver
16.400,78.649,77.560,79.675,78.595,5953.583,6021.723,6024.292,6052.357,352.815,249.025,303.549,335.764,4.687,3.744,-2.035,-2.973,35.530,31.183,35.093,30.752,1,1,attack_maneuver,attack_maneuver
16.600,78.529,77.429,79.582,78.492,5953.833,6045.908,6024.864,6052.196,352.642,245.708,303.102,334.246,4.877,3.929,-1.153,-2.094,35.448,33.372,35.007,32.938,1,1,attack_maneuver,attack_maneuver
16.800,78.410,77.300,79.491,78.392,5954.088,6071.837,6025.012,6051.424,352.641,242.693,302.496,333.244,4.785,3.835,1.170,0.226,35.726,35.971,35.282,35.534,1,1,attack_maneuver,attack_maneuver
17.000,78.290,77.172,79.401,78.294,5954.248,6098.714,6024.833,6049.694,352.473,240.625,302.716,332.646,4.980,4.028,0.618,-0.326,35.583,38.402,35.137,37.963,1,1,attack_maneuver,attack_maneuver
17.200,78.170,77.046,79.312,78.198,5954.412,6125.642,6024.696,6047.289,352.476,239.469,302.478,332.540,4.888,3.937,-1.637,-2.581,35.706,38.437,35.257,37.996,1,1,attack_maneuver,attack_maneuver
17.400,78.050,76.920,79.223,78.103,5954.480,6152.118,6024.832,6044.656,352.313,238.709,302.152,332.727,5.088,4.137,-4.148,-5.091,35.600,36.379,35.148,35.935,1,1,attack_maneuver,attack_maneuver
17.600,77.931,76.795,79.133,78.007,5954.549,6177.915,6025.081,6041.935,352.321,237.881,301.664,333.307,4.996,4.047,-6.285,-7.226,35.771,35.376,35.315,34.929,1,1,attack_maneuver,attack_maneuver
17.800,77.811,76.670,79.043,77.912,5954.521,6202.894,6025.454,6039.023,352.164,236.849,301.241,334.019,5.201,4.254,-8.171,-9.110,35.668,34.700,35.208,34.249,1,1,attack_maneuver,attack_maneuver
18.000,77.692,76.544,78.953,77.816,5954.492,6226.910,6025.418,6035.770,352.177,235.665,300.660,334.435,5.108,4.163,-9.869,-10.806,35.929,34.440,35.465,33.984,1,1,attack_maneuver,attack_maneuver
18.200,77.573,76.419,78.863,77.720,5954.294,6249.851,6025.058,6032.243,352.247,234.402,300.898,334.232,5.164,4.221,-11.417,-12.352,35.817,34.501,35.346,34.039,1,1,attack_maneuver,attack_maneuver
18.400,77.453,76.294,78.772,77.623,5954.068,6271.628,6024.729,6029.136,352.148,233.107,300.684,333.523,5.363,4.421,-12.837,-13.769,35.959,34.129,35.481,33.661,1,1,attack_maneuver,attack_maneuver
18.600,77.334,76.169,78.682,77.527,5954.027,6292.173,6024.707,6027.161,352.089,231.814,300.296,332.933,5.347,4.408,-14.142,-15.072,35.858,34.011,35.373,33.535,1,1,attack_maneuver,attack_maneuver
18.800,77.215,76.044,78.591,77.430,5954.431,6311.426,6025.012,6025.943,351.804,230.548,299.725,332.189,5.540,4.602,-15.340,-16.268,36.019,34.504,35.524,34.019,1,1,attack_maneuver,attack_maneuver
19.000,77.096,75.919,78.500,77.333,5955.221,6329.337,6025.654,6025.177,351.797,229.324,299.306,331.762,5.447,4.511,-16.435,-17.362,35.894,34.457,35.390,33.962,1,1,attack_maneuver,attack_maneuver
19.200,76.978,75.794,78.409,77.236,5956.087,6345.862,6026.017,6024.626,351.632,228.153,298.673,331.292,5.645,4.710,-17.432,-18.357,36.131,34.671,35.616,34.166,1,1,attack_maneuver,attack_maneuver
19.400,76.859,75.669,78.318,77.139,5957.034,6360.964,6026.135,6024.300,351.636,227.043,298.818,331.242,5.558,4.624,-18.331,-19.255,36.058,34.639,35.532,34.123,1,1,attack_maneuver,attack_maneuver
19.600,76.741,75.544,78.227,77.042,5957.917,6374.665,6026.311,6024.113,351.463,225.684,298.563,330.791,5.759,4.827,-18.925,-19.846,36.227,34.836,35.690,34.308,1,1,attack_maneuver,attack_maneuver
19.800,76.622,75.420,78.136,76.945,5958.816,6387.189,6026.705,6024.083,351.458,223.645,298.247,330.778,5.673,4.743,-19.720,-20.640,36.083,34.773,35.533,34.233,1,1,attack_maneuver,attack_maneuver
20.000,76.504,75.295,78.045,76.849,5959.622,6398.777,6026.753,6024.004,351.285,221.171,297.705,330.321,5.878,4.950,-21.164,-22.082,36.302,34.964,35.739,34.411,1,1,attack_maneuver,attack_maneuver
20.200,76.386,75.171,77.955,76.753,5960.431,6409.564,6026.495,6023.946,351.282,218.810,297.955,330.298,5.790,4.864,-23.079,-23.995,36.256,34.897,35.680,34.331,1,1,attack_maneuver,attack_maneuver
20.400,76.267,75.047,77.866,76.657,5961.071,6419.674,6026.254,6023.782,351.335,216.680,297.768,329.843,5.846,4.921,-25.126,-26.041,36.442,35.085,35.852,34.506,1,1,attack_maneuver,attack_maneuver
20.600,76.149,74.922,77.776,76.562,5961.684,6429.196,6026.312,6023.701,351.220,214.730,297.913,329.749,6.042,5.119,-26.925,-27.839,36.172,35.120,35.569,34.527,1,1,attack_maneuver,attack_maneuver
20.800,76.031,74.798,77.687,76.468,5962.375,6438.164,6026.612,6023.930,351.237,212.833,297.612,329.189,5.976,5.055,-27.655,-28.567,36.286,35.307,35.669,34.700,1,1,attack_maneuver,attack_maneuver
21.000,75.913,74.674,77.599,76.373,5963.003,6446.400,6027.302,6024.486,351.075,211.249,296.968,329.135,6.174,5.254,-25.372,-26.281,36.469,35.199,35.837,34.578,1,1,attack_maneuver,attack_maneuver
21.200,75.795,74.550,77.510,76.279,5963.649,6453.391,6028.202,6025.006,351.081,210.106,297.042,329.389,6.101,5.183,-21.852,-22.760,36.197,35.250,35.551,34.614,1,1,attack_maneuver,attack_maneuver
21.400,75.677,74.427,77.422,76.185,5964.205,6458.643,6028.640,6025.534,350.917,209.162,297.369,328.974,6.297,5.381,-18.762,-19.668,36.649,35.429,35.989,34.778,1,1,attack_maneuver,attack_maneuver
21.600,75.559,74.303,77.333,76.091,5964.767,6462.193,6028.725,6026.202,350.923,208.579,297.626,328.888,6.219,5.305,-16.399,-17.303,36.023,35.247,35.348,34.582,1,1,attack_maneuver,attack_maneuver
21.800,75.442,74.179,77.245,75.996,5965.234,6464.235,6028.723,6026.484,350.761,208.130,297.363,328.745,6.417,5.505,-15.405,-16.307,36.019,34.607,35.328,33.927,1,1,attack_maneuver,attack_maneuver
22.000,75.324,74.055,77.156,75.902,5965.703,6464.628,6028.778,6025.908,350.770,207.516,296.696,328.445,6.335,5.424,-15.012,-15.912,36.532,33.847,35.827,33.152,1,1,attack_maneuver,attack_maneuver
22.200,75.206,73.932,77.067,75.808,5966.075,6463.364,6028.806,6024.304,350.612,207.029,297.061,328.357,6.536,5.627,-14.099,-14.997,36.005,32.827,35.286,32.118,1,1,attack_maneuver,attack_maneuver
22.400,75.088,73.808,76.979,75.714,5966.449,6460.528,6028.878,6021.389,350.624,206.656,296.583,328.925,6.451,5.544,-12.672,-13.569,36.213,32.601,35.479,31.877,1,1,attack_maneuver,attack_maneuver
22.600,74.970,73.683,76.891,75.619,5966.724,6456.184,6028.674,6017.386,350.471,206.360,296.256,329.559,6.656,5.750,-10.888,-11.784,35.985,33.010,35.236,32.271,1,1,attack_maneuver,attack_maneuver
22.800,74.853,73.559,76.803,75.525,5966.998,6450.379,6027.833,6012.957,350.487,206.122,296.257,329.866,6.569,5.665,-8.857,-9.752,35.726,33.164,34.963,32.412,1,1,attack_maneuver,attack_maneuver
23.000,74.735,73.435,76.715,75.431,5967.173,6443.155,6027.068,6008.308,350.338,205.933,296.053,330.114,6.779,5.876,-6.647,-7.539,35.555,33.202,34.778,32.436,1,1,attack_maneuver,attack_maneuver
23.200,74.618,73.311,76.627,75.337,5967.345,6434.562,6026.943,6003.449,350.360,205.790,296.077,330.346,6.691,5.790,-4.294,-5.185,35.291,33.205,34.501,32.426,1,1,attack_maneuver,attack_maneuver
23.400,74.500,73.187,76.539,75.242,5967.346,6424.650,6027.352,5998.322,350.437,205.691,295.576,330.826,6.752,5.853,-1.823,-2.712,35.485,33.024,34.682,32.231,1,1,attack_maneuver,attack_maneuver
23.600,74.383,73.063,76.452,75.148,5967.317,6413.483,6027.952,5992.677,350.347,205.633,295.431,331.861,6.955,6.057,0.748,-0.139,35.240,32.859,34.425,32.054,1,1,attack_maneuver,attack_maneuver
23.800,74.265,72.938,76.365,75.054,5967.365,6401.128,6027.872,5986.415,350.388,205.615,295.667,332.879,6.888,5.991,3.401,2.515,35.206,33.111,34.379,32.295,1,1,attack_maneuver,attack_maneuver
24.000,74.148,72.813,76.278,74.961,5967.349,6387.662,6027.117,5979.868,350.251,205.634,295.540,333.378,7.090,6.196,6.114,5.230,35.514,33.160,34.675,32.332,1,1,attack_maneuver,attack_maneuver
24.200,74.030,72.689,76.191,74.867,5967.349,6373.168,6026.078,5973.220,350.281,205.686,295.947,333.667,7.017,6.124,8.862,7.980,35.425,33.122,34.576,32.284,1,1,attack_maneuver,attack_maneuver
24.400,73.913,72.564,76.104,74.773,5967.257,6357.738,6025.067,5966.354,350.142,205.767,295.861,334.181,7.220,6.329,11.614,10.734,35.705,32.915,34.846,32.068,1,1,attack_maneuver,attack_maneuver
24.600,73.795,72.440,76.018,74.680,5967.273,6341.480,6024.580,5958.978,350.101,206.069,296.032,335.255,7.266,6.377,14.382,13.504,35.675,32.748,34.808,31.891,1,1,attack_maneuver,attack_maneuver
24.800,73.678,72.315,75.932,74.587,5967.691,6324.530,6024.548,5950.989,349.837,206.413,296.545,336.291,7.461,6.573,17.084,16.208,35.639,33.034,34.763,32.169,1,1,attack_maneuver,attack_maneuver
