Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
9.400,82.329,82.411,82.778,82.853,5939.554,6046.293,5939.535,6026.012,356.238,296.337,356.240,347.479,1.710,2.315,2.094,2.696,1.709,7.428,1.271,6.987,1,1,search,search
9.600,82.187,82.271,82.652,82.730,5939.461,6023.772,5939.442,6026.974,356.058,296.333,356.060,347.301,1.894,2.505,2.130,2.738,1.893,7.629,1.455,7.188,1,1,search,search
9.800,82.045,82.131,82.526,82.606,5939.372,6000.719,5939.353,6027.949,356.049,296.568,356.051,347.344,1.777,2.393,0.328,0.941,1.775,7.541,1.336,7.098,1,1,search,search
10.000,81.902,81.991,82.400,82.482,5939.187,5978.337,5939.168,6028.826,355.874,296.456,355.875,347.162,1.965,2.587,-1.097,-0.479,1.964,7.736,1.524,7.293,1,1,search,search
10.200,81.760,81.851,82.274,82.358,5939.002,5957.379,5938.983,6029.691,355.869,295.748,355.871,346.994,1.846,2.473,-1.997,-1.373,1.844,7.372,1.403,6.927,1,1,lock_on,search
10.400,81.618,81.711,82.147,82.233,5938.648,5938.106,5938.629,6030.266,355.921,294.803,355.923,346.904,1.881,2.514,-2.811,-2.182,1.880,7.526,1.437,7.079,1,1,lock_on,search
10.600,81.475,81.571,82.019,82.108,5938.269,5920.604,5938.251,6030.679,355.805,293.742,355.806,346.752,2.064,2.702,-3.667,-3.033,2.063,7.580,1.617,7.131,1,1,lock_on,search
10.800,81.333,81.432,81.892,81.983,5937.972,5904.974,5937.954,6031.110,355.820,292.349,355.822,346.457,1.963,2.607,-4.347,-3.707,1.962,7.290,1.514,6.838,1,1,lock_on,search
11.000,81.191,81.292,81.764,81.858,5937.615,5891.636,5937.597,6031.616,355.656,290.468,355.658,346.335,2.145,2.793,-4.477,-3.832,2.143,7.333,1.692,6.877,1,1,lock_on,lock_on
11.200,81.049,81.152,81.636,81.732,5937.385,5880.819,5937.367,6032.296,355.586,288.615,355.312,346.033,2.165,2.819,-3.373,-2.723,1.996,7.085,1.541,6.626,1,1,lock_on,lock_on
11.400,80.907,81.012,81.508,81.606,5937.580,5872.110,5937.492,6033.113,355.288,287.218,354.944,345.894,2.336,2.996,-0.835,-0.180,2.030,7.281,1.572,6.819,1,1,lock_on,lock_on
11.600,80.765,80.873,81.380,81.481,5938.155,5864.796,5937.957,6034.084,355.268,286.252,354.731,345.994,2.197,2.861,2.366,3.026,2.222,7.259,1.762,6.794,1,1,lock_on,lock_on
11.800,80.623,80.733,81.253,81.355,5938.804,5858.578,5938.647,6035.014,355.087,285.399,354.538,345.846,2.372,3.042,5.012,5.677,1.853,7.467,1.391,7.001,1,1,lock_on,lock_on
12.000,80.481,80.594,81.125,81.230,5939.532,5853.590,5939.181,6035.966,355.075,284.130,354.542,345.916,2.249,2.924,6.954,7.624,1.952,7.407,1.490,6.940,1,1,lock_on,lock_on
12.200,80.339,80.454,80.998,81.105,5940.196,5850.055,5939.888,6036.823,354.887,282.752,354.266,345.757,2.435,3.115,8.498,9.173,1.838,7.596,1.376,7.130,1,1,lock_on,lock_on
12.400,80.198,80.315,80.871,80.980,5940.873,5848.055,5940.825,6037.680,354.868,281.282,354.226,345.819,2.316,3.001,9.838,10.518,1.715,7.517,1.254,7.051,1,1,lock_on,lock_on
12.600,80.056,80.175,80.744,80.856,5941.388,5847.674,5941.755,6038.432,354.903,279.734,353.999,345.658,2.351,3.042,10.961,11.647,1.922,7.698,1.463,7.234,1,1,lock_on,lock_on
12.800,79.914,80.036,80.618,80.732,5941.811,5848.986,5942.719,6039.181,354.986,278.112,353.993,345.718,2.378,3.075,11.844,12.535,1.842,7.606,1.386,7.145,1,1,lock_on,lock_on
13.000,79.772,79.896,80.492,80.609,5942.287,5852.011,5943.599,6039.825,354.857,276.624,353.760,345.558,2.544,3.245,12.008,12.704,2.038,7.784,1.586,7.326,1,1,lock_on,lock_on
13.200,79.631,79.757,80.367,80.486,5942.937,5856.266,5944.485,6040.465,354.856,275.774,353.746,345.620,2.435,3.142,10.491,11.192,1.945,7.685,1.496,7.230,1,1,lock_on,lock_on
13.400,79.489,79.618,80.242,80.363,5943.754,5860.879,5945.275,6040.999,354.697,275.354,353.567,345.462,2.597,3.310,9.554,10.261,2.137,7.862,1.693,7.412,1,1,lock_on,lock_on
13.600,79.348,79.478,80.117,80.240,5944.810,5865.131,5946.055,6041.521,354.672,274.943,353.358,345.315,2.488,3.206,9.181,9.893,1.754,7.492,1.313,7.045,1,1,lock_on,lock_on
13.800,79.206,79.339,79.993,80.118,5946.059,5868.554,5946.537,6041.794,354.493,274.333,353.234,345.169,2.647,3.370,9.100,9.817,1.912,7.709,1.475,7.266,1,1,lock_on,lock_on
14.000,79.065,79.200,79.868,79.995,5947.450,5871.404,5946.860,6042.124,354.335,273.858,352.343,345.005,2.590,3.319,8.210,8.932,1.959,7.781,1.525,7.341,1,1,lock_on,lock_on
14.200,78.924,79.061,79.744,79.873,5948.320,5874.681,5947.214,6042.527,353.864,273.314,351.863,345.096,2.843,3.577,6.769,7.496,1.834,7.698,1.405,7.262,1,1,lock_on,lock_on
14.400,78.783,78.921,79.620,79.751,5948.822,5879.193,5947.666,6042.854,353.757,271.881,351.685,344.959,2.717,3.457,5.730,6.463,2.012,7.883,1.586,7.450,1,1,lock_on,lock_on
14.600,78.642,78.782,79.496,79.629,5949.311,5885.508,5948.322,6043.281,353.608,270.160,351.317,344.752,2.852,3.598,4.717,5.456,1.916,7.601,1.492,7.171,1,1,lock_on,lock_on
14.800,78.501,78.643,79.373,79.508,5949.909,5893.496,5949.149,6043.936,353.601,268.550,351.108,344.694,2.736,3.488,3.847,4.591,2.088,7.713,1.667,7.285,1,1,lock_on,lock_on
15.000,78.360,78.505,79.250,79.387,5950.461,5903.226,5950.108,6044.966,353.414,266.426,350.603,344.471,2.885,3.642,3.102,3.852,2.095,7.628,1.676,7.201,1,1,lock_on,lock_on
15.200,78.219,78.366,79.129,79.268,5951.042,5914.950,5950.547,6045.765,353.396,264.227,350.109,343.992,2.769,3.532,2.161,2.916,2.394,7.158,1.977,6.732,1,1,defensive_positioning,lock_on
15.400,78.079,78.227,79.008,79.149,5951.540,5928.392,5950.667,6045.951,353.210,262.237,349.930,343.936,2.920,3.689,1.204,1.965,1.900,7.303,1.483,6.878,1,1,defensive_positioning,lock_on
15.600,77.938,78.088,78.888,79.031,5952.051,5943.547,5951.029,6045.794,353.194,259.790,349.854,344.093,2.804,3.579,0.336,1.102,1.621,7.367,1.204,6.942,1,1,evasive_maneuver,lock_on
15.800,77.798,77.950,78.770,78.914,5952.472,5960.611,5952.453,6045.583,353.011,257.293,349.102,343.555,2.959,3.740,-0.802,-0.030,1.785,7.562,1.368,7.137,1,1,evasive_maneuver,lock_on
16.000,77.658,77.811,78.653,78.798,5952.902,5979.296,5955.195,6045.499,353.000,255.020,348.284,343.399,2.843,3.629,-2.026,-1.249,2.237,7.504,1.819,7.077,1,1,evasive_maneuver,lock_on
16.200,77.518,77.672,78.537,78.683,5953.239,5999.572,5958.997,6045.536,352.822,252.290,347.201,343.314,3.003,3.795,-3.182,-2.400,4.450,7.700,4.031,7.271,1,1,evasive_maneuver,search
16.400,77.378,77.534,78.423,78.570,5953.583,6021.723,5963.785,6045.777,352.815,249.025,345.980,343.149,2.888,3.684,-3.818,-3.032,8.496,7.632,8.075,7.201,1,1,evasive_maneuver,search
16.600,77.239,77.395,78.311,78.459,5953.833,6045.908,5968.943,6046.170,352.642,245.708,345.275,343.044,3.056,3.854,-2.957,-2.169,10.097,7.816,9.674,7.382,1,1,evasive_maneuver,search
16.800,77.100,77.257,78.201,78.350,5954.088,6071.837,5974.013,6046.789,352.641,242.693,344.828,342.897,2.943,3.743,-0.654,0.135,9.428,7.480,9.003,7.044,1,1,evasive_maneuver,evasive_maneuver
17.000,76.962,77.119,78.093,78.241,5954.248,6098.714,5979.035,6047.417,352.473,240.625,344.040,343.018,3.118,3.918,-1.224,-0.436,15.316,7.150,14.889,6.712,1,1,evasive_maneuver,evasive_maneuver
17.200,76.824,76.980,77.986,78.134,5954.412,6125.642,5983.874,6048.125,352.476,239.469,343.508,343.125,3.008,3.806,-3.497,-2.710,14.600,7.226,14.171,6.786,1,1,evasive_maneuver,evasive_maneuver
17.400,76.686,76.842,77.879,78.026,5954.480,6152.118,5988.418,6049.208,352.313,238.709,342.987,342.890,3.191,3.985,-6.024,-5.241,14.934,5.935,14.503,5.493,1,1,evasive_maneuver,evasive_maneuver
17.600,76.549,76.703,77.772,77.918,5954.549,6177.915,5992.723,6051.300,352.321,237.881,342.357,342.291,3.082,3.872,-8.176,-7.398,20.866,4.081,20.432,3.636,1,1,evasive_maneuver,evasive_maneuver
17.800,76.413,76.565,77.665,77.809,5954.521,6202.894,5996.941,6054.645,352.164,236.849,342.012,341.761,3.273,4.056,-10.076,-9.306,18.893,5.172,18.456,4.724,1,1,evasive_maneuver,evasive_maneuver
18.000,76.277,76.427,77.559,77.701,5954.492,6226.910,6001.235,6058.525,352.177,235.665,341.975,341.319,3.167,3.941,-11.787,-11.025,17.742,4.308,17.300,3.855,1,1,evasive_maneuver,evasive_maneuver
18.200,76.141,76.289,77.452,77.592,5954.294,6249.851,6005.619,6063.344,352.247,234.402,342.287,340.878,3.210,3.975,-13.347,-12.594,16.151,4.071,15.704,3.612,1,1,evasive_maneuver,evasive_maneuver
18.400,76.005,76.151,77.345,77.483,5954.068,6271.628,6009.647,6068.752,352.148,233.107,342.347,340.527,3.395,4.151,-14.779,-14.036,14.975,4.218,14.523,3.753,1,1,evasive_maneuver,evasive_maneuver
18.600,75.869,76.013,77.238,77.374,5954.027,6292.173,6012.923,6074.752,352.089,231.814,342.302,340.290,3.366,4.113,-16.097,-15.363,14.777,3.976,14.317,3.504,1,1,evasive_maneuver,evasive_maneuver
18.800,75.733,75.875,77.131,77.265,5954.431,6311.426,6015.735,6081.159,351.804,230.548,342.451,339.999,3.546,4.283,-17.307,-16.583,16.347,4.348,15.879,3.868,1,1,evasive_maneuver,evasive_maneuver
19.000,75.597,75.738,77.023,77.156,5955.221,6329.337,6018.973,6088.262,351.797,229.324,342.484,339.274,3.440,4.167,-18.415,-17.700,16.478,4.917,16.002,4.428,1,1,evasive_maneuver,evasive_maneuver
19.200,75.461,75.601,76.916,77.047,5956.087,6345.862,6022.561,6096.157,351.632,228.153,342.466,338.592,3.625,4.343,-19.424,-18.719,16.817,5.811,16.330,5.312,1,1,evasive_maneuver,evasive_maneuver
19.400,75.326,75.464,76.808,76.938,5957.034,6360.964,6026.701,6104.641,351.636,227.043,341.746,337.614,3.525,4.234,-20.335,-19.639,18.436,8.571,17.939,8.062,1,1,evasive_maneuver,evasive_maneuver
19.600,75.191,75.327,76.701,76.829,5957.917,6374.665,6031.810,6113.482,351.463,225.684,340.672,336.946,3.714,4.414,-20.940,-20.253,22.294,12.400,21.786,11.878,1,1,evasive_maneuver,evasive_maneuver
19.800,75.057,75.191,76.596,76.721,5958.816,6387.189,6037.538,6122.346,351.458,223.645,340.043,336.884,3.618,4.309,-21.745,-21.067,23.592,8.994,23.072,8.461,1,1,evasive_maneuver,evasive_maneuver
20.000,74.923,75.055,76.491,76.614,5959.622,6398.777,6043.354,6131.143,351.285,221.171,339.637,337.000,3.814,4.494,-23.197,-22.530,22.873,10.036,22.341,9.490,1,1,evasive_maneuver,evasive_maneuver
20.200,74.791,74.919,76.387,76.506,5960.431,6409.564,6049.290,6139.965,351.282,218.810,339.342,337.280,3.718,4.388,-25.120,-24.463,28.551,10.039,28.006,9.481,1,1,evasive_maneuver,evasive_maneuver
20.400,74.658,74.783,76.284,76.399,5961.071,6419.674,6055.766,6148.762,351.335,216.680,339.125,337.603,3.766,4.425,-27.174,-26.528,26.212,9.009,25.654,8.438,1,1,evasive_maneuver,evasive_maneuver
20.600,74.527,74.647,76.182,76.293,5961.684,6429.196,6062.284,6157.178,351.220,214.730,339.159,337.669,3.955,4.602,-28.980,-28.346,22.589,8.174,22.018,7.590,1,1,evasive_maneuver,evasive_maneuver
20.800,74.395,74.511,76.080,76.187,5962.375,6438.164,6068.193,6164.755,351.237,212.833,339.046,337.521,3.882,4.518,-29.717,-29.094,22.923,7.297,22.338,6.699,1,1,evasive_maneuver,evasive_maneuver
21.000,74.263,74.374,75.978,76.080,5963.003,6446.400,6073.430,6170.990,351.075,211.249,338.892,337.660,4.073,4.696,-27.440,-26.830,22.262,6.804,21.664,6.193,1,1,evasive_maneuver,evasive_maneuver
21.200,74.131,74.238,75.876,75.974,5963.649,6453.391,6077.884,6175.771,351.081,210.106,339.266,337.857,3.992,4.603,-23.927,-23.329,22.630,7.050,22.018,6.424,1,1,evasive_maneuver,evasive_maneuver
21.400,73.999,74.101,75.774,75.867,5964.205,6458.643,6081.694,6179.251,350.917,209.162,339.302,337.882,4.182,4.780,-20.843,-20.258,23.506,7.680,22.880,7.041,1,1,evasive_maneuver,evasive_maneuver
21.600,73.867,73.965,75.672,75.761,5964.767,6462.193,6084.551,6182.464,350.923,208.579,339.283,337.621,4.096,4.682,-18.487,-17.914,23.337,7.436,22.697,6.783,1,1,evasive_maneuver,evasive_maneuver
21.800,73.734,73.828,75.570,75.654,5965.234,6464.235,6086.936,6186.309,350.761,208.130,339.751,337.454,4.287,4.860,-17.500,-16.939,22.493,7.459,21.838,6.792,1,1,evasive_maneuver,evasive_maneuver
22.000,73.602,73.692,75.468,75.548,5965.703,6464.628,6089.989,6190.586,350.770,207.516,339.640,337.275,4.197,4.759,-17.113,-16.564,20.541,8.080,19.873,7.398,1,1,evasive_maneuver,evasive_maneuver
22.200,73.470,73.555,75.365,75.442,5966.075,6463.364,6094.127,6195.470,350.612,207.029,339.229,336.571,4.390,4.940,-16.208,-15.670,20.141,9.918,19.459,9.223,1,1,evasive_maneuver,evasive_maneuver
22.400,73.337,73.420,75.262,75.336,5966.449,6460.528,6099.141,6201.182,350.624,206.656,338.367,335.681,4.296,4.837,-14.790,-14.262,20.925,14.195,20.228,13.486,1,1,evasive_maneuver,evasive_maneuver
22.600,73.204,73.284,75.160,75.231,5966.724,6456.184,6105.178,6207.412,350.471,206.360,337.537,335.169,4.491,5.025,-13.015,-12.494,21.082,15.710,20.372,14.987,1,1,evasive_maneuver,evasive_maneuver
22.800,73.071,73.150,75.057,75.126,5966.998,6450.379,6112.163,6213.665,350.487,206.122,336.853,334.904,4.394,4.922,-10.994,-10.479,21.292,14.792,20.568,14.055,1,1,evasive_maneuver,evasive_maneuver
23.000,72.939,73.015,74.955,75.022,5967.173,6443.155,6119.825,6219.949,350.338,205.933,336.527,334.685,4.593,5.116,-8.792,-8.283,21.033,20.593,20.296,19.842,1,1,evasive_maneuver,evasive_maneuver
23.200,72.806,72.881,74.853,74.919,5967.345,6434.562,6127.900,6226.646,350.360,205.790,336.165,334.477,4.496,5.014,-6.449,-5.944,21.417,18.994,20.668,18.230,1,1,evasive_maneuver,evasive_maneuver
23.400,72.674,72.747,74.752,74.815,5967.346,6424.650,6136.488,6233.427,350.437,205.691,335.849,334.569,4.548,5.062,-3.987,-3.486,21.351,14.405,20.589,13.630,1,1,lock_on,evasive_maneuver
23.600,72.543,72.614,74.651,74.712,5967.317,6413.483,6145.257,6239.639,350.347,205.633,335.987,334.519,4.740,5.250,-1.424,-0.928,20.916,14.746,20.142,13.959,1,1,lock_on,evasive_maneuver
23.800,72.411,72.480,74.550,74.609,5967.365,6401.128,6153.415,6245.225,350.388,205.615,336.229,334.418,4.664,5.169,1.220,1.712,20.913,13.789,20.129,12.991,1,1,lock_on,evasive_maneuver
24.000,72.279,72.346,74.449,74.506,5967.349,6387.662,6160.515,6249.975,350.251,205.634,336.384,334.849,4.857,5.358,3.925,4.412,20.797,14.315,20.003,13.506,1,1,lock_on,evasive_maneuver
24.200,72.146,72.211,74.348,74.403,5967.349,6373.168,6167.296,6254.225,350.281,205.686,336.552,335.080,4.775,5.271,6.664,7.146,16.363,14.846,15.558,14.028,1,1,lock_on,evasive_maneuver
24.400,72.014,72.077,74.247,74.301,5967.257,6357.738,6174.583,6258.045,350.142,205.767,336.201,335.308,4.967,5.459,9.407,9.885,15.370,14.846,14.557,14.019,1,1,lock_on,evasive_maneuver
24.600,71.881,71.943,74.146,74.198,5967.273,6341.480,6182.094,6261.574,350.101,206.069,335.428,335.949,5.001,5.491,12.164,12.640,12.844,14.694,12.023,13.859,1,1,lock_on,evasive_maneuver
24.800,71.748,71.809,74.044,74.096,5967.691,6324.530,6189.556,6265.142,349.837,206.413,334.534,336.103,5.182,5.672,14.853,15.328,10.404,13.773,9.577,12.930,1,1,lock_on,evasive_maneuver
25.000,71.614,71.674,73.942,73.993,5968.476,6307.009,6196.711,6269.361,349.844,206.733,333.615,335.981,5.058,5.548,17.311,17.786,8.188,10.933,7.354,10.084,1,1,lock_on,evasive_maneuver
25.200,71.479,71.539,73.840,73.891,5969.306,6289.050,6203.295,6274.383,349.777,207.046,332.727,335.558,5.154,5.645,19.486,19.961,6.092,10.677,5.252,9.822,1,1,search,attack_maneuver
25.400,71.345,71.405,73.738,73.788,5970.120,6270.790,6209.034,6279.899,349.873,207.340,331.650,335.101,5.150,5.643,21.349,21.826,4.058,13.241,3.213,12.382,1,1,search,attack_maneuver
