Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,89.073,89.075,89.075,89.074,5940.775,5940.867,5940.763,5940.775,365.339,363.645,365.339,364.851,0.011,0.362,-0.572,-0.221,0.011,0.253,0.348,0.106,1,1,search,attack_maneuver
0.200,88.927,88.929,88.930,88.928,5941.226,5942.565,5941.213,5940.688,364.728,361.150,364.728,364.077,0.215,0.566,-1.157,-0.806,0.215,0.515,0.145,0.875,1,1,lock_on,attack_maneuver
0.400,88.782,88.784,88.785,88.784,5941.716,5946.263,5941.703,5939.117,364.276,358.050,364.276,363.731,0.145,0.497,-1.641,-1.289,0.145,0.627,0.216,0.988,1,1,lock_on,attack_maneuver
0.600,88.636,88.638,88.641,88.640,5942.136,5952.011,5942.123,5935.928,363.658,354.923,363.658,363.582,0.333,0.685,-2.726,-2.373,0.333,0.382,0.029,0.020,1,1,lock_on,attack_maneuver
0.800,88.491,88.493,88.498,88.497,5942.575,5959.817,5942.562,5931.437,363.213,351.658,363.213,363.256,0.244,0.598,-3.972,-3.619,0.244,2.373,0.120,2.009,1,1,lock_on,attack_maneuver
1.000,88.346,88.348,88.357,88.356,5942.933,5969.639,5942.920,5925.883,362.608,348.107,362.609,362.389,0.426,0.781,-5.113,-4.758,0.426,3.600,0.059,3.233,1,1,lock_on,attack_maneuver
1.200,88.201,88.204,88.216,88.216,5943.306,5981.692,5943.293,5919.174,362.184,344.426,362.184,361.558,0.325,0.681,-5.881,-5.524,0.325,3.389,0.045,3.020,1,1,lock_on,attack_maneuver
1.400,88.056,88.059,88.077,88.077,5943.597,5996.068,5943.583,5911.695,361.605,340.655,361.606,360.821,0.504,0.863,-5.482,-5.124,0.504,3.013,0.131,2.639,1,1,lock_on,attack_maneuver
1.600,87.911,87.915,87.939,87.940,5943.900,6012.744,5943.887,5903.847,361.214,337.184,361.215,360.214,0.395,0.755,-4.215,-3.855,0.395,2.827,0.018,2.450,1,1,lock_on,attack_maneuver
1.800,87.767,87.772,87.803,87.804,5944.118,6031.230,5944.105,5895.735,360.676,334.164,360.676,359.974,0.575,0.937,-2.803,-2.441,0.575,2.366,0.195,1.986,1,1,lock_on,attack_maneuver
2.000,87.623,87.628,87.667,87.669,5944.347,6051.241,5944.334,5887.205,360.334,331.643,360.334,359.813,0.459,0.824,-2.332,-1.968,0.459,2.494,0.078,2.112,1,1,lock_on,attack_maneuver
2.200,87.479,87.485,87.532,87.535,5944.490,6071.951,5944.476,5878.551,359.854,329.786,359.855,359.407,0.641,1.008,-3.841,-3.475,0.641,2.413,0.258,2.029,1,1,lock_on,attack_maneuver
2.400,87.335,87.342,87.398,87.401,5944.640,6092.233,5944.627,5869.750,359.581,328.131,359.581,359.326,0.522,0.890,-4.231,-3.863,0.522,1.995,0.136,1.608,1,1,lock_on,attack_maneuver
2.600,87.191,87.199,87.264,87.267,5944.702,6111.558,5944.688,5860.347,359.179,326.507,359.180,359.664,0.708,1.077,-4.374,-4.005,0.708,2.251,0.319,1.862,1,1,lock_on,attack_maneuver
2.800,87.047,87.056,87.129,87.134,5944.768,6129.683,5944.754,5849.974,358.994,324.991,358.995,359.733,0.585,0.957,-4.337,-3.965,0.585,2.637,0.195,2.246,1,1,lock_on,attack_maneuver
3.000,86.904,86.913,86.995,87.000,5944.671,6146.513,5944.656,5839.141,358.914,323.560,358.915,359.547,0.613,0.987,-4.186,-3.812,0.613,2.528,0.220,2.134,1,1,lock_on,attack_maneuver
3.200,86.760,86.770,86.861,86.867,5944.573,6162.014,5944.559,5828.083,358.711,322.181,358.712,359.417,0.783,1.158,-3.945,-3.570,0.783,2.484,0.387,2.088,1,1,lock_on,attack_maneuver
