Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,42.400000000000006,106.80000000000001,64.4,950.240281050458,425.6097357141349,40.29516159310721,HIT
B1002,B0100,A0100,52.400000000000006,112.2,59.8,928.64416109318,420.5214201191539,37.224042545834024,HIT
A1001,A0100,B0100,58.6,155.8,97.20000000000002,1060.1214796411234,393.9695231909099,55.92340674784141,HIT
A1002,A0100,B0100,60.6,154.0,93.4,1060.509238195681,431.6708514058102,54.94108748607203,HIT
B2001,B0200,A0100,73.2,124.4,51.2,901.366503184604,447.2583251226241,30.937875868200717,HIT
A2001,A0200,B0100,81.80000000000001,161.0,79.19999999999999,1101.2180922464606,506.50386878923325,54.62934726530962,HIT
A2002,A0200,B0100,81.80000000000001,161.0,79.19999999999999,1101.2180922464606,506.5208717401945,54.62957456050505,HIT
B2002,B0200,A0100,83.2,129.8,46.60000000000001,877.8679551032953,466.33270230698054,28.387816725540254,HIT
