Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,89.073,89.075,89.075,89.074,5940.775,5940.867,5940.763,5940.739,365.339,363.645,365.339,365.339,0.011,0.362,-0.572,-0.221,0.011,0.362,0.348,0.002,1,1,search,formation_maintain
0.200,88.927,88.929,88.930,88.928,5941.226,5942.565,5941.213,5941.190,364.728,361.150,364.728,364.728,0.215,0.566,-1.157,-0.806,0.215,0.566,0.145,0.206,1,1,search,formation_maintain
0.400,88.782,88.783,88.785,88.783,5941.716,5946.263,5941.703,5941.680,364.276,358.050,364.276,364.276,0.145,0.497,-1.641,-1.289,0.145,0.497,0.216,0.136,1,1,search,attack_maneuver
0.600,88.636,88.638,88.641,88.640,5942.136,5952.011,5942.123,5942.099,363.658,354.923,363.658,363.658,0.333,0.685,-2.726,-2.373,0.333,0.685,0.029,0.323,1,1,lock_on,attack_maneuver
0.800,88.491,88.492,88.498,88.497,5942.575,5959.817,5942.562,5942.538,363.213,351.658,363.213,363.213,0.244,0.597,-3.972,-3.619,0.244,0.597,0.120,0.233,1,1,lock_on,attack_maneuver
1.000,88.346,88.347,88.357,88.355,5942.933,5969.639,5942.920,5942.897,362.608,348.107,362.609,362.609,0.426,0.779,-5.113,-4.760,0.426,0.779,0.059,0.413,1,1,lock_on,attack_maneuver
1.200,88.201,88.202,88.216,88.214,5943.306,5981.692,5943.293,5943.270,362.184,344.426,362.184,362.184,0.325,0.679,-5.881,-5.527,0.325,0.679,0.045,0.309,1,1,lock_on,attack_maneuver
1.400,88.056,88.058,88.077,88.075,5943.597,5996.068,5943.583,5943.560,361.605,340.655,361.606,361.606,0.504,0.859,-5.482,-5.128,0.504,0.859,0.131,0.486,1,1,lock_on,attack_maneuver
1.600,87.911,87.913,87.939,87.937,5943.900,6012.744,5943.887,5943.863,361.214,337.184,361.215,361.215,0.395,0.750,-4.215,-3.860,0.395,0.750,0.018,0.373,1,1,lock_on,attack_maneuver
1.800,87.767,87.769,87.803,87.801,5944.118,6031.230,5944.105,5944.081,360.676,334.164,360.676,360.676,0.575,0.931,-2.803,-2.448,0.575,0.931,0.195,0.551,1,1,lock_on,attack_maneuver
2.000,87.623,87.624,87.667,87.665,5944.347,6051.241,5944.334,5944.310,360.334,331.643,360.334,360.334,0.459,0.816,-2.332,-1.975,0.459,0.816,0.078,0.434,1,1,lock_on,attack_maneuver
2.200,87.479,87.480,87.532,87.530,5944.490,6071.951,5944.476,5944.452,359.854,329.786,359.855,359.855,0.641,0.999,-3.841,-3.484,0.641,0.998,0.258,0.614,1,1,lock_on,attack_maneuver
2.400,87.335,87.337,87.398,87.396,5944.640,6092.233,5944.627,5944.603,359.581,328.131,359.581,359.581,0.522,0.880,-4.231,-3.874,0.522,0.880,0.136,0.493,1,1,lock_on,attack_maneuver
2.600,87.191,87.193,87.264,87.262,5944.702,6111.558,5944.688,5944.664,359.179,326.507,359.180,359.180,0.708,1.066,-4.374,-4.017,0.708,1.066,0.319,0.677,1,1,lock_on,attack_maneuver
2.800,87.047,87.049,87.129,87.127,5944.768,6129.683,5944.754,5944.731,358.994,324.991,358.995,358.995,0.585,0.944,-4.337,-3.978,0.585,0.944,0.195,0.553,1,1,lock_on,attack_maneuver
3.000,86.904,86.906,86.995,86.993,5944.671,6146.513,5944.656,5944.633,358.914,323.560,358.915,358.915,0.613,0.973,-4.186,-3.826,0.613,0.973,0.220,0.579,1,1,lock_on,attack_maneuver
3.200,86.760,86.762,86.861,86.859,5944.573,6162.014,5944.559,5944.535,358.711,322.181,358.712,358.712,0.783,1.143,-3.945,-3.585,0.783,1.143,0.387,0.746,1,1,lock_on,attack_maneuver
3.400,86.617,86.619,86.726,86.724,5944.642,6176.181,5944.627,5944.604,358.698,320.857,358.699,358.699,0.682,1.043,-3.624,-3.264,0.682,1.042,0.283,0.643,1,1,lock_on,attack_maneuver
3.600,86.473,86.475,86.592,86.590,5944.716,6189.021,5944.701,5944.677,358.509,319.589,358.510,358.510,0.860,1.222,-3.230,-2.869,0.860,1.221,0.459,0.820,1,1,lock_on,attack_maneuver
3.800,86.330,86.332,86.458,86.456,5944.839,6200.550,5944.824,5944.800,358.488,318.373,358.488,358.488,0.751,1.112,-2.743,-2.381,0.750,1.112,0.347,0.708,1,1,lock_on,attack_maneuver
4.000,86.187,86.188,86.323,86.321,5944.889,6210.789,5944.874,5944.850,358.292,317.208,358.293,358.293,0.928,1.291,-2.189,-1.827,0.928,1.291,0.522,0.884,1,1,lock_on,attack_maneuver
4.200,86.043,86.045,86.189,86.187,5944.953,6219.763,5944.938,5944.914,358.266,316.090,358.267,358.267,0.815,1.178,-1.579,-1.216,0.814,1.177,0.406,0.768,1,1,lock_on,attack_maneuver
4.400,85.900,85.902,86.055,86.053,5944.929,6227.545,5944.913,5944.889,358.071,314.795,358.072,358.072,0.994,1.358,-0.813,-0.450,0.994,1.358,0.584,0.947,1,1,lock_on,attack_maneuver
4.600,85.757,85.759,85.921,85.919,5944.910,6234.255,5944.894,5944.870,358.048,313.521,358.049,358.049,0.877,1.241,-0.758,-0.394,0.877,1.241,0.464,0.828,1,1,lock_on,attack_maneuver
4.800,85.614,85.616,85.787,85.785,5944.799,6239.707,5944.782,5944.758,357.856,312.459,357.857,357.857,1.060,1.425,-0.634,-0.270,1.060,1.425,0.645,1.010,1,1,lock_on,attack_maneuver
5.000,85.471,85.472,85.653,85.651,5944.690,6243.921,5944.674,5944.650,357.837,311.449,357.838,357.838,0.940,1.305,-0.292,0.073,0.940,1.305,0.523,0.888,1,1,lock_on,attack_maneuver
5.200,85.327,85.329,85.519,85.517,5944.488,6246.967,5944.471,5944.447,357.650,310.278,357.651,357.651,1.127,1.493,0.312,0.677,1.127,1.493,0.709,1.074,1,1,lock_on,attack_maneuver
5.400,85.184,85.186,85.386,85.384,5944.286,6248.993,5944.269,5944.245,357.635,309.134,357.636,357.636,1.005,1.372,0.291,0.657,1.005,1.371,0.585,0.951,1,1,lock_on,formation_maintain
5.600,85.041,85.043,85.253,85.251,5943.917,6249.790,5943.900,5943.875,357.676,308.238,357.677,357.677,1.037,1.404,0.425,0.792,1.036,1.404,0.615,0.982,1,1,lock_on,formation_maintain
5.800,84.898,84.900,85.120,85.118,5943.544,6249.406,5943.527,5943.502,357.540,307.155,357.541,357.541,1.213,1.581,0.895,1.262,1.212,1.580,0.790,1.157,1,1,search,formation_maintain
6.000,84.755,84.757,84.987,84.985,5943.335,6248.017,5943.317,5943.293,357.548,306.103,357.549,357.549,1.112,1.480,0.782,1.150,1.111,1.480,0.687,1.055,1,1,search,formation_maintain
6.200,84.612,84.614,84.854,84.852,5943.128,6245.401,5943.110,5943.086,357.375,305.329,357.376,357.376,1.292,1.661,0.863,1.231,1.292,1.661,0.866,1.235,1,1,search,formation_maintain
6.400,84.469,84.471,84.722,84.720,5942.969,6241.589,5942.951,5942.927,357.369,304.371,357.370,357.370,1.182,1.552,1.306,1.674,1.182,1.552,0.755,1.124,1,1,search,formation_maintain
6.600,84.327,84.329,84.590,84.588,5942.736,6236.770,5942.718,5942.693,357.189,303.442,357.190,357.190,1.363,1.734,1.154,1.523,1.363,1.733,0.935,1.305,1,1,search,formation_maintain
6.800,84.184,84.186,84.458,84.456,5942.514,6230.713,5942.496,5942.471,357.178,302.805,357.180,357.180,1.250,1.621,1.207,1.577,1.249,1.621,0.821,1.191,1,1,search,formation_maintain
7.000,84.041,84.043,84.327,84.325,5942.203,6223.447,5942.185,5942.160,356.999,301.977,357.001,357.001,1.433,1.805,1.644,2.014,1.433,1.805,1.003,1.374,1,1,search,formation_maintain
7.200,83.898,83.900,84.196,84.193,5941.896,6215.171,5941.877,5941.852,356.991,301.179,356.992,356.992,1.317,1.689,1.462,1.833,1.316,1.688,0.885,1.257,1,1,search,formation_maintain
7.400,83.755,83.758,84.065,84.063,5941.494,6205.646,5941.476,5941.451,356.815,300.677,356.817,356.817,1.504,1.877,1.490,1.862,1.503,1.876,1.071,1.443,1,1,search,formation_maintain
7.600,83.613,83.615,83.934,83.932,5941.095,6194.903,5941.076,5941.051,356.811,299.980,356.812,356.812,1.384,1.758,1.923,2.295,1.383,1.757,0.951,1.323,1,1,search,formation_maintain
7.800,83.470,83.472,83.804,83.802,5940.527,6183.147,5940.508,5940.483,356.862,299.306,356.864,356.864,1.416,1.790,1.708,2.081,1.415,1.789,0.982,1.355,1,1,search,formation_maintain
8.000,83.327,83.329,83.674,83.672,5939.956,6170.136,5939.937,5939.912,356.737,298.936,356.739,356.739,1.588,1.963,1.708,2.082,1.587,1.962,1.154,1.527,1,1,search,formation_maintain
8.200,83.185,83.187,83.545,83.543,5939.595,6155.902,5939.576,5939.550,356.755,298.362,356.756,356.756,1.519,1.895,2.134,2.508,1.519,1.894,1.084,1.458,1,1,search,formation_maintain
8.400,83.042,83.044,83.416,83.414,5939.435,6140.650,5939.416,5939.390,356.605,297.777,356.606,356.606,1.698,2.074,1.882,2.256,1.697,2.073,1.262,1.636,1,1,formation_maintain,formation_maintain
8.600,82.899,82.902,83.287,83.285,5939.471,6124.136,5939.452,5939.426,356.618,297.514,356.620,356.620,1.581,1.958,1.847,2.223,1.580,1.957,1.144,1.519,1,1,formation_maintain,formation_maintain
8.800,82.757,82.759,83.159,83.157,5939.497,6106.395,5939.478,5939.452,356.441,297.045,356.443,356.443,1.758,2.136,2.261,2.637,1.757,2.135,1.321,1.697,1,1,formation_maintain,formation_maintain
9.000,82.614,82.617,83.032,83.030,5939.565,6087.636,5939.546,5939.519,356.431,296.554,356.433,356.433,1.645,2.023,1.962,2.339,1.644,2.022,1.207,1.583,1,1,formation_maintain,formation_maintain
9.200,82.472,82.474,82.905,82.903,5939.554,6067.615,5939.535,5939.509,356.250,296.390,356.251,356.251,1.825,2.204,1.888,2.265,1.824,2.203,1.387,1.764,1,1,formation_maintain,formation_maintain
9.400,82.329,82.332,82.778,82.776,5939.554,6046.293,5939.535,5939.508,356.238,296.337,356.240,356.240,1.710,2.090,2.094,2.471,1.709,2.088,1.271,1.648,1,1,formation_maintain,formation_maintain
9.600,82.187,82.189,82.652,82.650,5939.461,6023.772,5939.442,5939.416,356.058,296.333,356.060,356.060,1.894,2.275,2.130,2.508,1.893,2.274,1.455,1.833,1,1,formation_maintain,formation_maintain
9.800,82.045,82.047,82.526,82.524,5939.372,6000.719,5939.353,5939.326,356.049,296.568,356.051,356.051,1.777,2.158,0.328,0.706,1.775,2.156,1.336,1.715,1,1,formation_maintain,formation_maintain
10.000,81.902,81.905,82.400,82.398,5939.187,5978.337,5939.168,5939.141,355.874,296.456,355.875,355.875,1.965,2.347,-1.097,-0.718,1.964,2.346,1.524,1.903,1,1,formation_maintain,formation_maintain
10.200,81.760,81.762,82.274,82.272,5939.002,5957.379,5938.983,5938.956,355.869,295.748,355.871,355.871,1.846,2.228,-1.997,-1.617,1.844,2.227,1.403,1.783,1,1,formation_maintain,formation_maintain
10.400,81.618,81.620,82.147,82.145,5938.648,5938.106,5938.629,5938.602,355.921,294.803,355.923,355.923,1.881,2.264,-2.811,-2.431,1.880,2.263,1.437,1.817,1,1,formation_maintain,formation_maintain
10.600,81.475,81.478,82.019,82.018,5938.269,5920.604,5938.251,5938.223,355.805,293.742,355.806,355.806,2.064,2.448,-3.667,-3.286,2.063,2.446,1.617,1.999,1,1,formation_maintain,formation_maintain
10.800,81.333,81.336,81.892,81.890,5937.972,5904.974,5937.954,5937.926,355.820,292.349,355.822,355.822,1.963,2.348,-4.347,-3.965,1.962,2.346,1.514,1.895,1,1,formation_maintain,attack_maneuver
11.000,81.191,81.193,81.764,81.762,5937.615,5891.636,5937.597,5937.569,355.656,290.468,355.658,355.658,2.145,2.530,-4.477,-4.095,2.143,2.528,1.692,2.074,1,1,attack_maneuver,attack_maneuver
11.200,81.049,81.051,81.636,81.634,5937.385,5880.819,5937.367,5937.339,355.586,288.615,355.588,355.588,2.165,2.551,-3.373,-2.990,2.163,2.549,1.708,2.091,1,1,attack_maneuver,attack_maneuver
11.400,80.907,80.909,81.508,81.506,5937.580,5872.110,5937.563,5937.534,355.288,287.218,355.290,355.290,2.336,2.723,-0.835,-0.452,2.335,2.721,1.877,2.260,1,1,attack_maneuver,attack_maneuver
11.600,80.765,80.767,81.380,81.378,5938.155,5864.796,5938.138,5938.109,355.268,286.252,355.270,355.270,2.197,2.584,2.366,2.750,2.195,2.582,1.735,2.119,1,1,attack_maneuver,attack_maneuver
11.800,80.623,80.625,81.252,81.251,5938.804,5858.578,5938.787,5938.758,355.087,285.399,355.089,355.089,2.372,2.760,5.012,5.397,2.371,2.758,1.909,2.294,1,1,attack_maneuver,attack_maneuver
12.000,80.481,80.483,81.125,81.123,5939.532,5853.590,5939.515,5939.486,355.075,284.130,355.078,355.078,2.249,2.638,6.955,7.340,2.247,2.636,1.785,2.170,1,1,attack_maneuver,attack_maneuver
12.200,80.339,80.342,80.997,80.996,5940.196,5850.055,5940.180,5940.151,354.887,282.752,354.889,354.889,2.435,2.825,8.499,8.885,2.433,2.822,1.972,2.358,1,1,attack_maneuver,attack_maneuver
12.400,80.197,80.200,80.870,80.868,5940.873,5848.055,5940.858,5940.828,354.868,281.282,354.870,354.870,2.317,2.706,9.839,10.225,2.314,2.704,1.854,2.241,1,1,attack_maneuver,attack_maneuver
12.600,80.055,80.058,80.743,80.742,5941.388,5847.674,5941.373,5941.343,354.903,279.734,354.905,354.905,2.352,2.743,10.963,11.350,2.350,2.741,1.892,2.279,1,1,attack_maneuver,attack_maneuver
12.800,79.913,79.916,80.617,80.616,5941.811,5848.986,5941.796,5941.766,354.986,278.112,354.988,354.988,2.380,2.771,11.845,12.233,2.378,2.769,1.922,2.310,1,1,attack_maneuver,attack_maneuver
13.000,79.771,79.774,80.491,80.490,5942.287,5852.011,5942.273,5942.243,354.857,276.624,354.859,354.859,2.546,2.938,12.010,12.398,2.543,2.935,2.091,2.480,1,1,attack_maneuver,attack_maneuver
13.200,79.629,79.632,80.366,80.365,5942.937,5856.266,5942.924,5942.894,354.856,275.774,354.858,354.858,2.438,2.830,10.493,10.882,2.435,2.828,1.987,2.376,1,1,attack_maneuver,attack_maneuver
13.400,79.488,79.491,80.241,80.240,5943.754,5860.879,5943.742,5943.711,354.697,275.354,354.699,354.699,2.600,2.993,9.557,9.946,2.597,2.990,2.152,2.542,1,1,attack_maneuver,attack_maneuver
13.600,79.346,79.349,80.116,80.115,5944.810,5865.131,5944.797,5944.767,354.672,274.943,354.674,354.674,2.491,2.885,9.184,9.574,2.488,2.882,2.047,2.437,1,1,attack_maneuver,attack_maneuver
13.800,79.204,79.207,79.991,79.990,5946.059,5868.554,5946.047,5946.016,354.493,274.333,354.495,354.495,2.650,3.044,9.103,9.494,2.647,3.042,2.210,2.601,1,1,attack_maneuver,attack_maneuver
14.000,79.063,79.066,79.866,79.865,5947.450,5871.404,5947.439,5947.408,354.335,273.858,354.337,354.337,2.593,2.989,8.213,8.604,2.591,2.986,2.157,2.549,1,1,attack_maneuver,attack_maneuver
14.200,78.921,78.924,79.741,79.740,5948.320,5874.681,5948.310,5948.279,353.864,273.314,353.866,353.866,2.847,3.243,6.772,7.164,2.844,3.240,2.414,2.806,1,1,attack_maneuver,attack_maneuver
14.400,78.780,78.783,79.616,79.616,5948.822,5879.193,5948.813,5948.781,353.757,271.881,353.759,353.759,2.721,3.118,5.734,6.127,2.718,3.115,2.292,2.684,1,1,attack_maneuver,attack_maneuver
