Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.449,-0.003,7844.533,44574.471,545.160,7844.635,89.146,89.148,89.148,89.146,7844.545,7844.521,7844.533,7844.635,250.199,250.199,250.199,250.276,-0.086,0.264,-0.445,-0.095,0.086,0.719,0.445,0.360,0,0,search,attack_maneuver
0.400,44524.456,-0.024,7844.609,44524.441,545.270,7845.458,89.046,89.048,89.048,89.046,7844.622,7844.597,7844.609,7845.458,249.624,249.624,249.625,250.078,0.138,0.489,-0.222,0.129,0.138,1.912,0.222,1.553,0,0,search,attack_maneuver
0.600,44474.572,-0.047,7844.846,44474.502,545.841,7847.386,88.946,88.948,88.948,88.946,7844.858,7844.834,7844.846,7847.386,249.300,249.300,249.300,249.664,0.068,0.420,-0.291,0.060,0.068,4.324,0.291,3.964,0,0,lock_on,attack_maneuver
0.800,44424.768,-0.090,7845.208,44424.757,547.423,7850.515,88.847,88.849,88.849,88.847,7845.221,7845.197,7845.208,7850.515,248.662,248.662,248.662,249.041,0.220,0.573,-0.141,0.212,0.220,7.565,0.141,7.204,0,0,lock_on,attack_maneuver
1.000,44375.122,-0.121,7845.930,44375.271,550.468,7854.445,88.748,88.749,88.749,88.748,7845.943,7845.919,7845.930,7854.445,247.901,247.901,247.902,248.347,0.014,0.369,-0.347,0.008,0.014,11.577,0.347,11.216,0,0,lock_on,attack_maneuver
1.200,44325.590,-0.163,7846.661,44326.043,555.173,7858.551,88.648,88.651,88.650,88.649,7846.674,7846.649,7846.661,7858.551,247.483,247.483,247.483,247.952,-0.207,0.152,-0.568,-0.210,0.207,15.836,0.569,15.475,0,0,lock_on,attack_maneuver
1.400,44276.151,-0.232,7847.161,44276.989,561.391,7862.216,88.550,88.552,88.551,88.550,7847.174,7847.150,7847.161,7862.216,246.830,246.830,246.830,247.984,0.225,0.589,-0.136,0.227,0.225,19.380,0.136,19.018,1,1,lock_on,attack_maneuver
1.600,44226.872,-0.309,7847.539,44227.984,568.725,7865.124,88.451,88.454,88.453,88.452,7847.553,7847.528,7847.539,7865.124,246.027,246.027,246.027,248.444,0.527,0.895,0.165,0.533,0.527,21.745,0.165,21.383,1,1,lock_on,attack_maneuver
1.800,44177.656,-0.366,7847.812,44178.959,576.933,7867.173,88.353,88.356,88.354,88.354,7847.826,7847.802,7847.812,7867.173,246.252,246.252,246.253,249.030,0.390,0.764,0.027,0.402,0.390,22.881,0.027,22.519,1,1,lock_on,attack_maneuver
2.000,44128.423,-0.420,7847.933,44129.986,586.054,7868.108,88.254,88.258,88.256,88.256,7847.946,7847.922,7847.933,7868.108,246.023,246.023,246.023,249.144,0.267,0.648,-0.096,0.285,0.267,23.531,0.096,23.168,1,1,lock_on,attack_maneuver
