Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.510,0.002,7844.396,44575.999,3270.974,7843.550,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.396,7843.550,250.199,250.199,249.522,249.522,-0.086,2.015,-0.445,1.657,1.739,3.840,1.379,3.481,0,0,attack_maneuver,lock_on
0.400,44524.663,0.088,7844.382,44526.152,3271.105,7843.536,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.382,7843.536,249.624,249.624,248.856,248.856,0.138,2.242,-0.221,1.883,6.816,8.920,6.457,8.561,0,0,attack_maneuver,lock_on
0.600,44475.018,0.534,7844.966,44476.559,3271.743,7844.473,88.947,89.009,88.949,88.990,7844.858,7844.834,7844.966,7844.473,249.300,249.300,247.596,247.155,0.069,2.175,-0.291,1.816,15.335,12.735,14.975,12.376,0,0,attack_maneuver,lock_on
0.800,44425.683,1.283,7845.774,44427.366,3273.311,7846.635,88.848,88.910,88.849,88.891,7845.221,7845.197,7845.774,7846.635,248.662,248.662,245.740,245.589,0.220,2.330,-0.140,1.970,28.776,10.961,28.415,10.602,1,1,attack_maneuver,lock_on
1.000,44376.805,2.079,7846.582,44378.490,3275.707,7849.615,88.749,88.811,88.751,88.792,7845.943,7845.919,7846.582,7849.615,247.901,247.901,243.034,244.785,0.015,2.127,-0.346,1.767,45.687,7.965,45.326,7.604,1,1,attack_maneuver,lock_on
1.200,44328.554,2.911,7847.454,44329.738,3278.373,7852.502,88.651,88.713,88.653,88.694,7846.674,7846.649,7847.454,7852.502,247.483,247.483,239.554,244.315,-0.205,1.911,-0.566,1.550,61.326,4.250,60.965,3.889,1,1,attack_maneuver,lock_on
1.400,44281.025,4.016,7848.311,44281.052,3280.965,7854.571,88.554,88.615,88.556,88.596,7847.174,7847.150,7848.311,7854.571,246.830,246.830,235.918,243.641,0.228,2.347,-0.133,1.986,70.646,1.132,70.285,0.771,1,1,attack_maneuver,lock_on
1.600,44234.261,5.700,7848.880,44232.543,3283.334,7855.314,88.458,88.518,88.460,88.499,7847.553,7847.528,7848.880,7855.314,246.027,246.027,232.037,242.013,0.531,2.653,0.169,2.291,71.270,3.143,70.908,2.782,1,1,attack_maneuver,lock_on
1.800,44188.348,8.195,7849.057,44184.342,3285.344,7854.276,88.363,88.420,88.365,88.401,7847.826,7847.802,7849.057,7854.276,246.252,246.252,227.870,240.665,0.395,2.519,0.033,2.157,63.110,10.359,62.748,9.997,1,1,attack_maneuver,lock_on
2.000,44143.229,11.642,7849.034,44136.363,3287.185,7852.000,88.269,88.323,88.271,88.304,7847.946,7847.922,7849.034,7852.000,246.023,246.023,224.851,240.069,0.275,2.400,-0.088,2.038,46.825,18.738,46.463,18.376,1,1,attack_maneuver,lock_on
