Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Total_Distance_m,Average_Velocity_m_s,Max_Velocity_m_s,Final_Status
A1001,A0100,B0200,78.80000000000001,153.20000000000002,74.4,54015.18829302283,725.9847887946454,1121.2889373144437,HIT
A2001,A0200,B0200,78.80000000000001,153.20000000000002,74.4,54012.855468197806,726.0487362089384,1121.8379901515802,HIT
B1001,B0100,A0100,79.4,153.20000000000002,73.80000000000001,39027.89382608947,528.2574280446983,890.301619080885,TERMINAL
B2001,B0200,A0100,79.4,153.20000000000002,73.80000000000001,43987.97327718849,595.3694068882269,928.8095343258994,TERMINAL
A1002,A0100,B0200,80.80000000000001,153.20000000000002,72.4,52240.58299263242,720.7356323166593,1124.2753243317309,TERMINAL
A2002,A0200,B0100,80.80000000000001,153.20000000000002,72.4,32042.04013206545,693.2157122469316,1131.0432548169242,HIT
B1002,B0100,A0100,90.2,153.20000000000002,63.000000000000014,34628.91411858817,548.9758807771,885.2104189000272,TERMINAL
B2002,B0200,A0100,90.2,153.20000000000002,63.000000000000014,39321.93231654943,623.3622562594667,923.9256570958248,TERMINAL
