Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.493,-0.002,7844.626,44575.990,3270.974,7843.602,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.626,7843.602,250.199,250.199,249.700,249.619,-0.086,2.015,-0.445,1.657,0.882,3.300,1.241,2.942,0,0,attack_maneuver,attack_maneuver
0.400,44524.579,-0.028,7844.725,44526.108,3271.075,7843.612,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.725,7843.612,249.624,249.624,249.441,249.139,0.138,2.242,-0.222,1.883,2.987,6.573,3.347,6.214,0,0,attack_maneuver,attack_maneuver
0.600,44474.726,-0.134,7844.279,44476.375,3271.465,7844.204,88.947,89.008,88.948,88.990,7844.858,7844.834,7844.279,7844.204,249.300,249.300,249.093,248.161,0.068,2.175,-0.292,1.815,5.215,11.386,5.574,11.027,0,0,attack_maneuver,attack_maneuver
0.800,44424.970,-0.337,7843.001,44426.893,3272.405,7845.543,88.847,88.909,88.849,88.890,7845.221,7845.197,7843.001,7845.543,248.662,248.662,248.620,246.890,0.219,2.329,-0.141,1.969,6.435,18.056,6.796,17.696,0,0,attack_maneuver,attack_maneuver
1.000,44375.348,-0.610,7840.821,44377.720,3273.869,7847.257,88.748,88.811,88.749,88.792,7845.943,7845.919,7840.821,7847.257,247.901,247.901,248.096,245.310,0.013,2.126,-0.347,1.766,4.931,26.853,5.291,26.493,1,1,attack_maneuver,attack_maneuver
1.200,44325.881,-1.009,7837.801,44328.912,3275.683,7849.080,88.649,88.712,88.651,88.693,7846.674,7846.649,7837.801,7849.080,247.483,247.483,247.497,243.382,-0.208,1.909,-0.569,1.548,1.287,37.105,1.649,36.745,1,1,attack_maneuver,attack_maneuver
1.400,44276.616,-1.843,7833.767,44280.540,3277.721,7850.889,88.550,88.615,88.552,88.596,7847.174,7847.150,7833.767,7850.889,246.830,246.830,246.881,241.029,0.224,2.345,-0.137,1.984,1.852,47.325,1.491,46.964,1,1,attack_maneuver,attack_maneuver
1.600,44227.630,-3.029,7828.215,44232.691,3280.009,7852.645,88.452,88.518,88.454,88.499,7847.553,7847.528,7828.215,7852.645,246.027,246.027,246.340,238.275,0.525,2.650,0.163,2.289,3.335,56.407,2.973,56.046,1,1,attack_maneuver,attack_maneuver
1.800,44178.890,-3.904,7821.222,44185.429,3282.573,7854.241,88.354,88.421,88.356,88.402,7847.826,7847.802,7821.222,7854.241,246.252,246.252,246.195,235.271,0.387,2.517,0.025,2.156,4.164,64.235,3.801,63.873,1,1,attack_maneuver,attack_maneuver
2.000,44130.279,-4.135,7813.360,44138.811,3285.572,7855.537,88.256,88.326,88.258,88.307,7847.946,7847.922,7813.360,7855.537,246.023,246.023,246.270,232.019,0.264,2.399,-0.098,2.037,5.098,68.038,4.735,67.676,1,1,attack_maneuver,attack_maneuver
2.200,44081.705,-3.678,7805.120,44092.916,3289.282,7856.535,88.158,88.231,88.160,88.212,7848.107,7848.083,7805.120,7856.535,245.517,245.517,246.439,228.598,0.492,2.631,0.129,2.269,4.666,63.247,4.302,62.884,1,1,attack_maneuver,attack_maneuver
2.400,44033.104,-2.642,7796.867,44047.720,3293.803,7857.357,88.061,88.137,88.062,88.118,7848.539,7848.515,7796.867,7857.357,245.001,245.001,246.642,225.838,0.377,2.520,0.013,2.157,2.395,51.252,2.032,50.889,1,1,attack_maneuver,attack_maneuver
2.600,43984.434,-1.314,7788.807,44003.067,3299.056,7858.126,87.963,88.043,87.965,88.024,7849.172,7849.147,7788.807,7858.126,244.553,244.553,246.871,224.003,0.422,2.570,0.058,2.206,0.450,37.156,0.813,36.792,1,1,attack_maneuver,attack_maneuver
2.800,43935.680,-0.026,7781.031,43958.764,3304.917,7858.918,87.865,87.951,87.867,87.931,7850.261,7850.237,7781.031,7858.918,243.922,243.922,247.004,223.058,0.448,2.602,0.084,2.238,2.588,27.228,2.952,26.864,1,1,attack_maneuver,attack_maneuver
3.000,43886.866,0.946,7773.368,43914.712,3311.381,7859.883,87.768,87.858,87.770,87.839,7851.562,7851.538,7773.368,7859.883,243.758,243.758,247.228,222.278,-0.069,2.090,-0.434,1.726,2.541,25.313,2.905,24.949,1,1,attack_maneuver,attack_maneuver
3.200,43838.042,1.553,7765.409,43870.923,3318.459,7861.107,87.670,87.766,87.672,87.746,7852.508,7852.484,7765.409,7861.107,243.933,243.933,247.496,221.457,-0.426,1.739,-0.792,1.375,0.483,28.795,0.118,28.430,1,1,attack_maneuver,attack_maneuver
3.400,43789.257,1.961,7756.839,43827.410,3326.106,7862.492,87.573,87.674,87.574,87.654,7852.883,7852.859,7756.839,7862.492,243.750,243.750,247.855,220.533,-0.096,2.077,-0.461,1.712,4.584,34.958,4.219,34.593,1,1,attack_maneuver,attack_maneuver
3.600,43740.536,2.237,7747.376,43784.185,3334.206,7863.866,87.475,87.582,87.477,87.563,7852.804,7852.780,7747.376,7863.866,243.564,243.564,248.574,219.428,-0.094,2.086,-0.460,1.721,6.810,42.352,6.444,41.986,1,1,attack_maneuver,attack_maneuver
3.800,43691.916,2.496,7736.614,43741.259,3342.578,7865.104,87.378,87.491,87.380,87.471,7852.295,7852.271,7736.614,7865.104,243.977,243.977,249.440,218.041,-0.214,1.974,-0.580,1.608,7.327,50.213,6.961,49.847,1,1,attack_maneuver,attack_maneuver
4.000,43643.411,3.128,7724.545,43698.718,3351.310,7866.250,87.281,87.400,87.282,87.380,7851.830,7851.806,7724.545,7866.250,243.982,243.982,250.484,216.370,-0.204,1.991,-0.571,1.625,7.533,54.137,7.167,53.771,1,1,attack_maneuver,attack_maneuver
4.200,43594.939,4.388,7711.499,43656.639,3360.635,7867.346,87.183,87.310,87.185,87.290,7852.042,7852.017,7711.499,7867.346,243.531,243.531,251.670,214.828,-0.211,1.992,-0.578,1.626,7.873,49.991,7.506,49.625,1,1,attack_maneuver,attack_maneuver
4.400,43546.401,6.396,7697.865,43614.987,3370.628,7868.382,87.086,87.220,87.088,87.200,7852.941,7852.917,7697.865,7868.382,243.252,243.252,252.897,213.798,-0.489,1.722,-0.856,1.355,7.666,40.802,7.298,40.436,1,1,attack_maneuver,attack_maneuver
4.600,43497.704,9.177,7684.031,43573.685,3381.518,7869.600,86.989,87.130,86.991,87.110,7854.057,7854.033,7684.031,7869.600,243.400,243.400,254.109,213.574,-0.822,1.396,-1.190,1.029,5.991,30.126,5.623,29.759,1,1,attack_maneuver,attack_maneuver
4.800,43448.752,12.549,7670.332,43532.714,3393.323,7871.231,86.891,87.041,86.893,87.021,7855.065,7855.041,7670.332,7871.231,243.611,243.611,255.335,213.197,-0.859,1.367,-1.227,1.000,2.962,20.466,2.593,20.098,1,1,attack_maneuver,attack_maneuver
5.000,43399.488,16.124,7656.890,43491.837,3405.334,7872.660,86.793,86.952,86.795,86.932,7855.703,7855.679,7656.890,7872.660,243.585,243.585,256.574,213.068,-0.220,2.013,-0.589,1.646,0.078,16.226,0.290,15.858,1,1,attack_maneuver,attack_maneuver
5.200,43349.902,19.501,7643.680,43450.902,3417.074,7873.378,86.695,86.863,86.697,86.843,7855.892,7855.868,7643.680,7873.378,243.235,243.235,257.677,212.866,0.328,2.569,-0.042,2.201,1.117,19.504,1.486,19.136,1,1,attack_maneuver,attack_maneuver
5.400,43300.072,22.431,7630.417,43409.972,3428.737,7873.542,86.597,86.774,86.598,86.754,7855.454,7855.430,7630.417,7873.542,243.680,243.680,258.813,212.719,0.103,2.353,-0.266,1.984,1.036,26.492,0.667,26.123,1,1,attack_maneuver,attack_maneuver
5.600,43250.127,25.065,7616.623,43369.216,3440.836,7873.385,86.498,86.685,86.500,86.665,7854.381,7854.357,7616.623,7873.385,244.080,244.080,260.002,212.381,-0.044,2.215,-0.414,1.846,4.701,34.644,4.331,34.275,1,1,attack_maneuver,attack_maneuver
5.800,43200.174,27.504,7601.987,43328.833,3453.797,7872.910,86.399,86.596,86.401,86.576,7853.230,7853.206,7601.987,7872.910,244.260,244.260,261.086,211.747,0.105,2.372,-0.266,2.003,6.934,42.391,6.563,42.022,1,1,attack_maneuver,attack_maneuver
6.000,43150.366,29.735,7586.130,43288.847,3467.479,7872.021,86.301,86.508,86.302,86.488,7852.656,7852.631,7586.130,7872.021,243.968,243.968,262.134,210.949,0.287,2.564,-0.084,2.194,7.826,49.797,7.455,49.428,1,1,attack_maneuver,attack_maneuver
6.200,43100.776,32.093,7568.925,43249.223,3481.638,7870.746,86.202,86.420,86.204,86.400,7852.703,7852.679,7568.925,7870.746,243.764,243.764,263.332,209.999,0.057,2.345,-0.314,1.975,8.169,57.086,7.798,56.716,1,1,attack_maneuver,attack_maneuver
6.400,43051.339,34.904,7550.599,43209.949,3496.146,7869.100,86.104,86.333,86.106,86.312,7852.916,7852.892,7550.599,7869.100,243.961,243.961,264.686,208.989,-0.401,1.897,-0.773,1.526,8.751,62.322,8.379,61.952,1,1,attack_maneuver,attack_maneuver
6.600,43001.939,38.377,7531.500,43171.074,3511.055,7867.025,86.006,86.246,86.008,86.225,7852.975,7852.950,7531.500,7867.025,244.208,244.208,266.094,207.898,-0.548,1.760,-0.920,1.389,9.319,63.685,8.947,63.314,1,1,attack_maneuver,attack_maneuver
6.800,42952.454,42.619,7512.002,43132.612,3526.370,7864.503,85.908,86.159,85.909,86.138,7852.641,7852.616,7512.002,7864.503,244.118,244.118,267.474,206.882,-0.086,2.232,-0.458,1.860,8.989,62.747,8.617,62.376,1,1,attack_maneuver,attack_maneuver
7.000,42902.746,47.625,7492.508,43094.530,3542.144,7861.565,85.809,86.073,85.811,86.052,7852.021,7851.996,7492.508,7861.565,243.799,243.799,268.805,206.456,0.229,2.556,-0.143,2.185,7.043,60.307,6.670,59.936,1,1,attack_maneuver,attack_maneuver
7.200,42852.684,53.126,7473.319,43056.756,3558.446,7858.292,85.711,85.987,85.712,85.966,7851.241,7851.216,7473.319,7858.292,244.402,244.402,270.150,206.300,0.227,2.563,-0.147,2.191,4.016,56.861,3.642,56.490,1,1,attack_maneuver,attack_maneuver
7.400,42802.216,58.659,7454.441,43019.275,3575.342,7854.826,85.611,85.902,85.613,85.880,7850.413,7850.388,7454.441,7854.826,244.674,244.674,271.518,206.318,0.210,2.557,-0.163,2.184,1.584,52.417,1.210,52.045,1,1,attack_maneuver,attack_maneuver
7.600,42751.378,63.837,7435.667,42982.091,3592.928,7851.359,85.512,85.816,85.513,85.795,7849.856,7849.831,7435.667,7851.359,244.533,244.533,272.885,206.504,0.443,2.799,0.068,2.427,0.708,46.865,0.333,46.493,1,1,attack_maneuver,attack_maneuver
7.800,42700.276,68.447,7416.674,42945.240,3611.315,7848.178,85.412,85.732,85.413,85.710,7849.749,7849.724,7416.674,7848.178,244.383,244.383,274.238,206.555,0.371,2.739,-0.004,2.366,1.025,39.501,0.650,39.128,1,1,attack_maneuver,attack_maneuver
8.000,42649.052,72.394,7397.099,42908.714,3630.495,7845.566,85.312,85.647,85.313,85.625,7849.592,7849.568,7397.099,7845.566,244.638,244.638,275.551,206.950,0.327,2.708,-0.048,2.335,2.019,30.847,1.644,30.474,1,1,attack_maneuver,attack_maneuver
8.200,42597.868,75.724,7376.584,42872.229,3650.050,7843.258,85.212,85.563,85.213,85.541,7849.091,7849.066,7376.584,7843.258,244.550,244.550,276.899,207.676,0.831,3.225,0.455,2.851,3.346,24.476,2.971,24.102,1,1,attack_maneuver,attack_maneuver
