Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Total_Distance_m,Average_Velocity_m_s,Max_Velocity_m_s,Final_Status
A1001,A0100,B0100,99.60000000000001,175.0,75.39999999999999,49224.07000354797,652.130678248441,1119.9789998104332,TERMINAL
A2001,A0200,B0200,99.60000000000001,175.0,75.39999999999999,47031.989461879704,713.404010286553,1129.0430247392496,HIT
B1001,B0100,A0100,101.0,175.0,74.0,40386.41406199118,600.1388177708752,936.0787388169394,HIT
B2001,B0200,A0200,101.0,175.0,74.0,43716.80756629071,590.0381216792779,889.718006768306,TERMINAL
A1002,A0100,B0100,101.60000000000001,175.0,73.39999999999999,47297.54219568953,643.6717580869953,1121.4170240027315,TERMINAL
A2002,A0200,B0200,101.60000000000001,175.0,73.39999999999999,48878.25877213018,671.8631775614424,1130.2089362623672,HIT
B2002,B0200,A0100,111.80000000000001,175.0,63.19999999999999,39124.920614052055,618.2288279366408,886.6053051770842,TERMINAL
B1002,B0100,A0200,119.0,175.0,56.0,35853.03073572351,640.3552808367782,916.5686168473726,HIT
