Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.430,-0.002,7844.658,44574.584,545.160,7844.634,89.146,89.148,89.148,89.146,7844.545,7844.521,7844.658,7844.634,250.199,250.199,250.276,249.088,-0.086,0.264,-0.445,-0.095,0.369,0.721,0.009,0.362,0,0,attack_maneuver,search
0.400,44524.400,0.100,7845.482,44524.915,545.268,7845.458,89.046,89.048,89.048,89.047,7844.622,7844.597,7845.482,7845.458,249.624,249.624,250.078,247.660,0.138,0.489,-0.221,0.129,1.561,1.935,1.202,1.575,0,0,attack_maneuver,lock_on
0.600,44474.461,0.663,7847.409,44475.584,545.830,7847.369,88.946,88.949,88.948,88.947,7844.858,7844.834,7847.409,7847.369,249.300,249.300,249.664,245.998,0.069,0.420,-0.291,0.060,3.973,4.407,3.613,4.047,0,0,attack_maneuver,lock_on
0.800,44424.715,2.238,7850.539,44426.684,547.327,7850.407,88.847,88.850,88.848,88.849,7845.221,7845.197,7850.539,7850.407,248.662,248.662,249.041,244.213,0.221,0.573,-0.139,0.212,7.213,6.560,6.853,6.200,0,0,attack_maneuver,lock_on
1.000,44375.229,5.275,7854.469,44378.090,549.687,7854.059,88.748,88.752,88.749,88.750,7845.943,7845.919,7854.469,7854.059,247.901,247.901,248.347,243.913,0.017,0.368,-0.344,0.008,11.225,5.157,10.864,4.797,0,0,attack_maneuver,lock_on
1.200,44326.000,9.972,7858.575,44329.550,552.380,7857.779,88.649,88.654,88.651,88.652,7846.674,7846.649,7858.575,7857.779,247.483,247.483,247.952,243.705,-0.201,0.150,-0.562,-0.211,15.484,2.794,15.122,2.433,0,0,attack_maneuver,lock_on
1.400,44276.945,16.182,7862.241,44281.014,554.983,7861.173,88.550,88.556,88.552,88.554,7847.174,7847.150,7862.241,7861.173,246.830,246.830,247.984,243.474,0.236,0.585,-0.125,0.223,19.027,1.189,18.665,0.828,0,0,attack_maneuver,lock_on
1.600,44227.939,23.509,7865.150,44232.524,557.538,7864.208,88.452,88.458,88.454,88.457,7847.553,7847.528,7865.150,7864.208,246.027,246.027,248.444,242.935,0.542,0.888,0.180,0.526,21.392,0.263,21.030,0.099,0,0,attack_maneuver,lock_on
1.800,44178.912,31.709,7867.200,44184.213,560.292,7867.011,88.354,88.361,88.355,88.359,7847.826,7847.802,7867.200,7867.011,246.252,246.252,249.030,241.775,0.410,0.753,0.048,0.391,22.528,2.607,22.166,2.245,1,1,attack_maneuver,lock_on
2.000,44129.938,40.822,7868.135,44136.142,563.745,7869.667,88.256,88.264,88.257,88.262,7847.946,7847.922,7868.135,7869.667,246.023,246.023,249.144,240.907,0.294,0.633,-0.069,0.270,23.177,8.912,22.814,8.549,1,1,attack_maneuver,lock_on
2.200,44081.194,51.048,7867.637,44088.240,568.419,7871.945,88.158,88.167,88.159,88.165,7848.107,7848.083,7867.637,7871.945,245.517,245.517,248.938,241.022,0.528,0.864,0.165,0.501,24.343,14.745,23.979,14.382,1,1,attack_maneuver,lock_on
2.400,44032.824,62.537,7865.644,44040.409,574.356,7873.617,88.060,88.070,88.062,88.068,7848.539,7848.515,7865.644,7873.617,245.001,245.001,248.644,241.282,0.419,0.752,0.056,0.389,26.348,18.402,25.984,18.039,1,1,attack_maneuver,lock_on
2.600,43984.960,75.450,7862.244,43992.596,581.259,7874.724,87.964,87.973,87.965,87.971,7849.172,7849.147,7862.244,7874.724,244.553,244.553,248.316,242.039,0.472,0.801,0.108,0.437,28.663,18.537,28.300,18.174,1,1,attack_maneuver,lock_on
2.800,43937.709,89.904,7857.594,43944.695,588.864,7875.402,87.867,87.876,87.869,87.874,7850.261,7850.237,7857.594,7875.402,243.922,243.922,248.036,243.026,0.507,0.832,0.142,0.468,31.191,18.259,30.826,17.894,1,1,attack_maneuver,lock_on
3.000,43891.147,105.965,7851.901,43896.706,597.116,7875.759,87.772,87.780,87.773,87.778,7851.562,7851.538,7851.901,7875.759,243.758,243.758,247.828,243.925,-0.001,0.320,-0.365,-0.045,33.858,17.211,33.493,16.846,1,1,attack_maneuver,lock_on
3.200,43845.294,123.620,7845.406,43848.596,605.839,7875.872,87.678,87.683,87.679,87.681,7852.508,7852.484,7845.406,7875.872,243.933,243.933,247.909,245.055,-0.347,-0.032,-0.712,-0.397,36.576,14.297,36.211,13.932,1,1,attack_maneuver,lock_on
3.400,43800.026,142.686,7838.400,43800.275,614.731,7875.663,87.584,87.586,87.584,87.584,7852.883,7852.859,7838.400,7875.663,243.750,243.750,248.264,246.291,-0.004,0.305,-0.369,-0.061,39.108,11.607,38.743,11.242,1,1,attack_maneuver,lock_on
3.600,43755.316,163.116,7831.202,43751.697,623.576,7874.856,87.490,87.489,87.491,87.486,7852.804,7852.780,7831.202,7874.856,243.564,243.564,248.588,247.530,0.011,0.313,-0.354,-0.053,40.166,9.815,39.800,9.449,1,1,attack_maneuver,lock_on
3.800,43711.011,184.684,7824.056,43702.915,632.336,7873.114,87.397,87.391,87.398,87.389,7852.295,7852.271,7824.056,7873.114,243.977,243.977,249.418,248.403,-0.095,0.199,-0.461,-0.167,37.995,9.316,37.629,8.950,1,1,attack_maneuver,lock_on
4.000,43666.875,207.024,7817.082,43654.024,641.168,7870.212,87.304,87.294,87.305,87.291,7851.830,7851.806,7817.082,7870.212,243.982,243.982,250.174,249.258,-0.070,0.215,-0.437,-0.152,33.908,9.796,33.542,9.429,1,1,attack_maneuver,lock_on
4.200,43622.712,229.741,7810.303,43605.108,650.202,7866.298,87.211,87.196,87.212,87.194,7852.042,7852.017,7810.303,7866.298,243.531,243.531,251.055,249.756,-0.063,0.214,-0.430,-0.154,29.332,8.291,28.965,7.924,1,1,attack_maneuver,lock_on
4.400,43578.358,252.466,7803.828,43556.110,659.155,7861.932,87.118,87.098,87.119,87.096,7852.941,7852.917,7803.828,7861.932,243.252,243.252,251.408,250.126,-0.327,-0.059,-0.694,-0.427,26.347,4.070,25.980,3.702,1,1,attack_maneuver,lock_on
4.600,43533.660,274.843,7798.050,43506.890,667.272,7857.746,87.025,87.001,87.025,86.998,7854.057,7854.033,7798.050,7857.746,243.400,243.400,251.736,250.403,-0.647,-0.389,-1.015,-0.757,25.708,0.685,25.340,0.317,1,1,attack_maneuver,lock_on
4.800,43488.552,296.716,7793.269,43457.412,673.961,7854.219,86.932,86.902,86.931,86.900,7855.065,7855.041,7793.269,7854.219,243.611,243.611,251.864,250.056,-0.672,-0.423,-1.040,-0.791,25.568,1.328,25.200,1.696,1,1,attack_maneuver,lock_on
5.000,43443.113,318.164,7789.537,43407.783,679.114,7851.807,86.837,86.804,86.837,86.802,7855.703,7855.679,7789.537,7851.807,243.585,243.585,252.018,249.524,-0.021,0.217,-0.390,-0.151,25.544,2.210,25.176,2.579,1,1,attack_maneuver,lock_on
5.200,43397.544,339.415,7786.859,43358.097,683.184,7850.766,86.743,86.706,86.743,86.703,7855.892,7855.868,7786.859,7850.766,243.235,243.235,251.430,249.194,0.539,0.766,0.170,0.397,25.810,1.834,25.441,2.203,1,1,attack_maneuver,lock_on
5.400,43352.128,360.767,7785.252,43308.389,686.862,7850.932,86.649,86.607,86.649,86.605,7855.454,7855.430,7785.252,7850.932,243.680,243.680,250.667,249.326,0.327,0.543,-0.042,0.173,26.804,0.231,26.434,0.601,1,1,attack_maneuver,search
5.600,43307.113,382.647,7784.640,43258.639,690.670,7851.859,86.556,86.509,86.555,86.506,7854.381,7854.357,7784.640,7851.859,244.080,244.080,249.868,249.759,0.193,0.397,-0.177,0.027,29.757,2.225,29.387,1.855,1,1,attack_maneuver,search
5.800,43262.729,405.554,7784.849,43208.837,694.909,7853.261,86.462,86.410,86.462,86.408,7853.230,7853.206,7784.849,7853.261,244.260,244.260,249.660,250.174,0.355,0.547,-0.015,0.177,33.879,6.645,33.509,6.275,1,1,attack_maneuver,search
6.000,43219.106,429.803,7785.403,43159.091,700.102,7855.169,86.370,86.312,86.369,86.309,7852.656,7852.631,7785.403,7855.169,243.968,243.968,249.555,250.423,0.552,0.732,0.182,0.361,38.301,11.712,37.931,11.341,1,1,attack_maneuver,search
6.200,43176.169,455.285,7785.858,43109.408,706.345,7857.290,86.279,86.213,86.277,86.211,7852.703,7852.679,7785.858,7857.290,243.764,243.764,249.821,250.773,0.338,0.505,-0.033,0.134,42.465,15.620,42.094,15.249,1,1,attack_maneuver,search
