Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Total_Distance_m,Average_Velocity_m_s,Max_Velocity_m_s,Final_Status
A1001,A0100,B0200,93.60000000000001,154.8,61.2,41444.334079321554,676.3388450925054,1121.177128033794,HIT
A2001,A0200,B0100,93.60000000000001,154.8,61.2,45570.5023621344,771.6136807567153,1124.89867795823,HIT
B1001,B0100,A0200,93.80000000000001,154.8,61.0,40432.32991190735,661.9772943229941,973.4004312680127,TERMINAL
B2001,B0200,A0100,93.80000000000001,154.8,61.0,35360.42660840647,578.9273738632963,899.3679819477904,TERMINAL
A1002,A0100,B0200,95.60000000000001,154.8,59.2,40261.117153892235,679.0542668989095,1126.935454125749,TERMINAL
A2002,A0200,B0100,96.60000000000001,154.8,58.2,45520.048449481736,780.8057518760255,1124.9541717520028,TERMINAL
B1002,B0100,A0100,104.60000000000001,154.8,50.2,35398.922469659316,704.1493728945763,969.1635761580716,TERMINAL
B2002,B0200,A0200,104.60000000000001,154.8,50.2,30309.340662568666,602.8663419863773,892.5160445240919,TERMINAL
