Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Total_Distance_m,Average_Velocity_m_s,Max_Velocity_m_s,Final_Status
A2001,A0200,B0200,105.80000000000001,164.0,58.19999999999999,46412.79635241462,796.4519640423431,1119.1194472111492,TERMINAL
B2001,B0200,A0200,105.80000000000001,164.0,58.19999999999999,33573.3468229405,630.6107161192242,930.609318899589,HIT
A1001,A0100,B0100,106.60000000000001,164.0,57.39999999999999,44334.177858130846,771.4093551701815,1119.3088179322326,TERMINAL
A2002,A0200,B0100,107.80000000000001,164.0,56.19999999999999,44273.56078533242,786.8092347502936,1115.7217627666416,TERMINAL
B1001,B0100,A0100,108.2,164.0,55.8,37260.26372340382,666.8156799380671,930.971936648196,TERMINAL
A1002,A0100,B0100,108.60000000000001,164.0,55.39999999999999,42419.732433547484,764.6872427373182,1121.7204127577807,TERMINAL
B2002,B0200,A0100,115.80000000000001,164.0,48.19999999999999,31960.84023872233,662.5899425157752,927.2308791766385,HIT
B1002,B0100,A0200,119.0,164.0,45.0,30861.34056606279,684.6775313148371,915.5475721895199,TERMINAL
