Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.449,-0.003,7844.533,44575.939,3270.970,7843.687,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.533,7843.687,250.199,250.199,250.199,250.199,-0.086,2.015,-0.445,1.657,0.086,2.015,0.445,1.657,0,0,search,attack_maneuver
0.400,44524.456,-0.024,7844.609,44525.945,3270.994,7843.763,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.609,7843.763,249.624,249.624,249.625,249.625,0.138,2.242,-0.222,1.883,0.138,2.242,0.222,1.883,1,1,search,attack_maneuver
0.600,44474.572,-0.047,7844.846,44476.061,3271.016,7844.000,88.946,89.008,88.948,88.989,7844.858,7844.834,7844.846,7844.000,249.300,249.300,249.300,249.300,0.068,2.175,-0.291,1.815,0.068,2.175,0.291,1.815,1,1,lock_on,attack_maneuver
0.800,44424.768,-0.090,7845.208,44426.257,3271.019,7844.362,88.847,88.909,88.849,88.890,7845.221,7845.197,7845.208,7844.362,248.662,248.662,248.662,248.662,0.220,2.328,-0.141,1.968,0.220,2.328,0.141,1.968,1,1,lock_on,attack_maneuver
1.000,44375.122,-0.121,7845.930,44376.611,3271.033,7845.084,88.748,88.809,88.749,88.790,7845.943,7845.919,7845.930,7845.084,247.901,247.901,247.902,247.902,0.014,2.124,-0.347,1.764,0.014,2.124,0.347,1.764,1,1,lock_on,attack_maneuver
1.200,44325.590,-0.163,7846.661,44327.079,3271.037,7845.815,88.648,88.710,88.650,88.691,7846.674,7846.649,7846.661,7845.815,247.483,247.483,247.483,247.483,-0.207,1.906,-0.568,1.545,0.207,1.906,0.569,1.545,1,1,lock_on,attack_maneuver
1.400,44276.151,-0.232,7847.161,44277.640,3271.013,7846.315,88.550,88.611,88.551,88.593,7847.174,7847.150,7847.161,7846.315,246.830,246.830,246.830,246.830,0.225,2.341,-0.136,1.980,0.225,2.341,0.136,1.980,1,1,lock_on,attack_maneuver
1.600,44226.872,-0.309,7847.539,44228.361,3270.982,7846.694,88.451,88.513,88.453,88.494,7847.553,7847.528,7847.539,7846.694,246.027,246.027,246.027,246.027,0.527,2.645,0.165,2.283,0.527,2.645,0.165,2.283,1,1,lock_on,attack_maneuver
1.800,44177.656,-0.366,7847.812,44179.145,3270.969,7846.967,88.353,88.415,88.354,88.396,7847.826,7847.802,7847.812,7846.967,246.252,246.252,246.253,246.253,0.390,2.510,0.027,2.148,0.390,2.510,0.027,2.148,1,1,lock_on,attack_maneuver
2.000,44128.423,-0.420,7847.933,44129.912,3270.960,7847.087,88.254,88.316,88.256,88.297,7847.946,7847.922,7847.933,7847.087,246.023,246.023,246.023,246.023,0.267,2.390,-0.096,2.027,0.267,2.390,0.096,2.027,1,1,lock_on,attack_maneuver
