Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.390,0.002,7844.519,44575.928,3270.976,7843.756,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.519,7843.756,250.199,250.199,250.877,250.211,-0.086,2.015,-0.445,1.657,0.338,2.236,0.697,1.877,1,1,attack_maneuver,attack_maneuver
0.400,44524.089,-0.010,7844.291,44525.855,3271.052,7843.834,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.291,7843.834,249.624,249.624,252.107,250.587,0.138,2.242,-0.222,1.883,1.102,1.614,1.461,1.255,1,1,attack_maneuver,attack_maneuver
0.600,44473.591,-0.137,7843.922,44475.674,3271.062,7843.099,88.945,89.008,88.947,88.989,7844.858,7844.834,7843.922,7843.099,249.300,249.300,252.811,251.354,0.068,2.175,-0.292,1.815,3.382,0.804,3.742,0.444,1,1,attack_maneuver,attack_maneuver
0.800,44423.090,-0.720,7843.899,44425.343,3271.047,7840.956,88.845,88.908,88.847,88.889,7845.221,7845.197,7843.899,7840.956,248.662,248.662,252.141,252.454,0.219,2.328,-0.141,1.968,6.419,0.762,6.779,0.402,1,1,attack_maneuver,attack_maneuver
1.000,44372.685,-2.199,7844.318,44374.874,3271.280,7837.226,88.745,88.808,88.747,88.789,7845.943,7845.919,7844.318,7837.226,247.901,247.901,252.114,253.666,0.012,2.125,-0.348,1.764,9.505,1.811,9.866,1.451,1,1,attack_maneuver,attack_maneuver
1.200,44322.387,-5.073,7845.168,44324.280,3272.071,7832.078,88.645,88.708,88.647,88.689,7846.674,7846.649,7845.168,7832.078,247.483,247.483,251.782,254.970,-0.211,1.907,-0.572,1.546,12.607,3.860,12.968,3.499,1,1,attack_maneuver,attack_maneuver
1.400,44272.273,-9.527,7846.246,44273.582,3273.571,7825.800,88.546,88.608,88.548,88.589,7847.174,7847.150,7846.246,7825.800,246.830,246.830,251.471,256.024,0.219,2.343,-0.142,1.982,15.711,6.010,16.072,5.649,1,1,attack_maneuver,attack_maneuver
1.600,44222.393,-15.615,7847.313,44222.826,3275.532,7818.754,88.447,88.508,88.448,88.489,7847.553,7847.528,7847.313,7818.754,246.027,246.027,251.173,256.757,0.517,2.648,0.155,2.286,18.666,6.304,19.028,5.943,1,1,attack_maneuver,attack_maneuver
1.800,44172.798,-23.365,7848.115,44172.019,3277.714,7811.092,88.348,88.408,88.350,88.389,7847.826,7847.802,7848.115,7811.092,246.252,246.252,250.889,257.524,0.375,2.515,0.012,2.153,21.312,5.898,21.674,5.536,1,1,attack_maneuver,attack_maneuver
2.000,44123.567,-32.828,7848.369,44121.143,3279.962,7802.916,88.249,88.308,88.251,88.289,7847.946,7847.922,7848.369,7802.916,246.023,246.023,250.397,258.240,0.246,2.396,-0.117,2.033,23.691,5.490,24.054,5.127,1,1,attack_maneuver,attack_maneuver
