Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.390,0.002,7844.519,44576.032,3270.970,7843.812,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.519,7843.812,250.199,250.199,250.877,249.088,-0.086,2.015,-0.445,1.657,0.338,2.472,0.697,2.113,0,0,attack_maneuver,lock_on
0.400,44524.089,-0.010,7844.291,44526.363,3271.116,7844.635,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.291,7844.635,249.624,249.624,252.107,247.660,0.138,2.242,-0.222,1.883,1.102,3.688,1.461,3.328,0,0,attack_maneuver,lock_on
0.600,44473.591,-0.137,7843.922,44477.032,3271.716,7846.546,88.945,89.009,88.947,88.990,7844.858,7844.834,7843.922,7846.546,249.300,249.300,252.811,245.998,0.068,2.175,-0.292,1.815,3.382,6.162,3.742,5.802,0,0,attack_maneuver,lock_on
0.800,44423.090,-0.720,7843.899,44428.134,3273.252,7849.583,88.845,88.910,88.847,88.892,7845.221,7845.197,7843.899,7849.583,248.662,248.662,252.141,244.213,0.219,2.329,-0.141,1.970,6.419,8.317,6.779,7.957,0,0,attack_maneuver,lock_on
1.000,44372.790,-2.185,7844.300,44379.541,3275.650,7853.235,88.745,88.812,88.747,88.793,7845.943,7845.919,7844.300,7853.235,247.901,247.901,251.014,243.913,0.012,2.127,-0.348,1.767,9.548,6.916,9.908,6.556,0,0,attack_maneuver,lock_on
1.200,44322.821,-5.004,7845.089,44331.003,3278.381,7856.953,88.646,88.714,88.647,88.696,7846.674,7846.649,7845.089,7856.953,247.483,247.483,249.550,243.705,-0.211,1.910,-0.572,1.550,12.760,4.555,13.121,4.194,0,0,attack_maneuver,lock_on
1.400,44273.157,-9.377,7846.086,44282.470,3281.024,7860.346,88.547,88.617,88.548,88.598,7847.174,7847.150,7846.086,7860.346,246.830,246.830,249.191,243.474,0.220,2.347,-0.142,1.986,15.965,2.952,16.327,2.591,0,0,attack_maneuver,lock_on
1.600,44223.725,-15.383,7847.082,44233.981,3283.617,7863.380,88.448,88.519,88.450,88.500,7847.553,7847.528,7847.082,7863.380,246.027,246.027,248.884,242.935,0.517,2.653,0.155,2.291,18.989,2.028,19.351,1.666,0,0,attack_maneuver,lock_on
1.800,44174.582,-23.054,7847.831,44185.672,3286.408,7866.182,88.350,88.422,88.351,88.403,7847.826,7847.802,7847.831,7866.182,246.252,246.252,248.587,241.775,0.375,2.520,0.013,2.158,21.703,4.374,22.065,4.012,0,0,attack_maneuver,lock_on
2.000,44125.780,-32.387,7848.070,44137.604,3289.899,7868.836,88.252,88.325,88.253,88.306,7847.946,7847.922,7848.070,7868.836,246.023,246.023,248.304,240.907,0.246,2.402,-0.117,2.039,24.052,10.681,24.415,10.318,0,0,attack_maneuver,lock_on
2.200,44077.400,-43.390,7847.528,44089.705,3294.610,7871.112,88.154,88.228,88.156,88.209,7848.107,7848.083,7847.528,7871.112,245.517,245.517,247.849,241.022,0.467,2.635,0.104,2.272,26.021,16.516,26.384,16.153,1,1,attack_maneuver,lock_on
2.400,44029.643,-56.269,7845.960,44041.879,3300.584,7872.782,88.057,88.131,88.059,88.112,7848.539,7848.515,7845.960,7872.782,245.001,245.001,247.063,241.282,0.342,2.525,-0.021,2.162,28.004,20.175,28.367,19.812,1,1,attack_maneuver,lock_on
2.600,43982.685,-71.168,7843.410,43994.071,3307.524,7873.886,87.961,88.035,87.963,88.016,7849.172,7849.147,7843.410,7873.886,244.553,244.553,246.293,242.039,0.376,2.576,0.012,2.212,30.177,20.312,30.541,19.949,1,1,attack_maneuver,lock_on
2.800,43936.628,-88.108,7840.176,43946.176,3315.165,7874.560,87.866,87.938,87.869,87.919,7850.261,7850.237,7840.176,7874.560,243.922,243.922,245.565,243.026,0.391,2.609,0.026,2.245,32.476,20.035,32.840,19.671,1,1,attack_maneuver,lock_on
3.000,43891.526,-107.055,7836.727,43898.193,3323.454,7874.914,87.773,87.842,87.775,87.823,7851.562,7851.538,7836.727,7874.914,243.758,243.758,244.909,243.925,-0.140,2.098,-0.504,1.734,34.643,18.989,35.008,18.625,1,1,attack_maneuver,lock_on
3.200,43847.316,-127.793,7833.622,43850.090,3332.214,7875.024,87.680,87.746,87.682,87.726,7852.508,7852.484,7833.622,7875.024,243.933,243.933,244.471,245.055,-0.511,1.749,-0.876,1.384,36.307,16.077,36.672,15.713,1,1,attack_maneuver,lock_on
3.400,43803.774,-149.857,7831.303,43801.775,3341.142,7874.810,87.587,87.649,87.590,87.629,7852.883,7852.859,7831.303,7874.810,243.750,243.750,244.270,246.291,-0.195,2.087,-0.561,1.722,36.613,13.389,36.978,13.024,1,1,attack_maneuver,lock_on
3.600,43760.562,-172.646,7829.838,43753.205,3350.024,7874.000,87.495,87.552,87.498,87.532,7852.804,7852.780,7829.838,7874.000,243.564,243.564,244.566,247.530,-0.208,2.097,-0.574,1.732,34.864,11.599,35.230,11.234,1,1,attack_maneuver,lock_on
3.800,43717.364,-195.667,7828.943,43704.429,3358.820,7872.253,87.404,87.455,87.407,87.435,7852.295,7852.271,7828.943,7872.253,243.977,243.977,244.987,248.403,-0.344,1.985,-0.710,1.619,32.088,11.103,32.454,10.737,1,1,attack_maneuver,lock_on
4.000,43673.967,-218.500,7828.465,43655.545,3367.687,7869.348,87.311,87.358,87.315,87.338,7851.830,7851.806,7828.465,7869.348,243.982,243.982,245.429,249.258,-0.350,2.003,-0.716,1.637,27.432,11.584,27.798,11.218,1,1,attack_maneuver,lock_on
4.200,43630.139,-240.718,7828.353,43606.636,3376.757,7865.430,87.219,87.260,87.222,87.241,7852.042,7852.017,7828.353,7865.430,243.531,243.531,246.001,249.756,-0.372,2.004,-0.739,1.637,22.181,10.082,22.548,9.715,1,1,attack_maneuver,lock_on
4.400,43585.812,-262.197,7828.392,43557.645,3385.746,7861.060,87.126,87.163,87.129,87.143,7852.941,7852.917,7828.392,7861.060,243.252,243.252,246.557,250.126,-0.665,1.733,-1.033,1.366,17.975,5.862,18.342,5.495,1,1,attack_maneuver,lock_on
4.600,43541.099,-283.144,7828.384,43508.431,3393.898,7856.871,87.033,87.066,87.036,87.046,7854.057,7854.033,7828.384,7856.871,243.400,243.400,247.306,250.403,-1.015,1.406,-1.382,1.038,18.936,2.480,19.304,2.112,1,1,attack_maneuver,lock_on
4.800,43496.071,-303.897,7828.229,43458.958,3400.623,7853.341,86.939,86.968,86.943,86.948,7855.065,7855.041,7828.229,7853.341,243.611,243.611,248.548,250.056,-1.067,1.374,-1.436,1.006,22.229,0.469,22.598,0.101,1,1,attack_maneuver,lock_on
5.000,43450.798,-324.796,7827.832,43409.333,3405.813,7850.926,86.845,86.870,86.849,86.850,7855.703,7855.679,7827.832,7850.926,243.585,243.585,250.134,249.524,-0.445,2.016,-0.814,1.648,25.288,0.411,25.657,0.779,1,1,attack_maneuver,lock_on
5.200,43405.375,-346.094,7827.035,43359.650,3409.920,7849.884,86.751,86.772,86.755,86.751,7855.892,7855.868,7827.035,7849.884,243.235,243.235,251.619,249.194,0.086,2.567,-0.283,2.198,28.034,0.033,28.403,0.402,1,1,attack_maneuver,search
5.400,43359.888,-367.920,7825.617,43309.945,3413.636,7850.048,86.657,86.673,86.661,86.653,7855.454,7855.430,7825.617,7850.048,243.680,243.680,253.081,249.326,-0.155,2.345,-0.524,1.976,30.185,1.571,30.555,1.202,1,1,attack_maneuver,search
5.600,43314.386,-390.238,7823.400,43260.198,3417.481,7850.974,86.563,86.575,86.567,86.555,7854.381,7854.357,7823.400,7850.974,244.080,244.080,254.128,249.759,-0.319,2.202,-0.688,1.833,31.165,4.029,31.534,3.660,1,1,attack_maneuver,search
5.800,43268.930,-412.834,7820.447,43210.399,3421.759,7852.374,86.469,86.477,86.473,86.456,7853.230,7853.206,7820.447,7852.374,244.260,244.260,254.216,250.174,-0.187,2.354,-0.557,1.984,31.099,8.452,31.470,8.082,1,1,attack_maneuver,search
6.000,43223.547,-435.419,7817.116,43160.657,3426.990,7854.280,86.375,86.378,86.379,86.358,7852.656,7852.631,7817.116,7854.280,243.968,243.968,253.830,250.423,-0.022,2.541,-0.392,2.170,28.515,13.521,28.885,13.151,1,1,attack_maneuver,search
6.200,43177.944,-457.579,7813.874,43110.979,3433.272,7856.398,86.280,86.280,86.285,86.260,7852.703,7852.679,7813.874,7856.398,243.764,243.764,254.238,250.773,-0.268,2.316,-0.639,1.946,23.014,17.431,23.385,17.061,1,1,attack_maneuver,search
6.400,43131.783,-478.730,7810.796,43061.284,3440.265,7858.499,86.186,86.182,86.190,86.162,7852.916,7852.892,7810.796,7858.499,243.961,243.961,254.477,251.644,-0.742,1.864,-1.114,1.493,17.611,15.878,17.982,15.507,1,1,attack_maneuver,search
6.600,43085.035,-498.680,7807.684,43011.384,3447.530,7860.453,86.090,86.084,86.095,86.063,7852.975,7852.950,7807.684,7860.453,244.208,244.208,254.763,253.034,-0.905,1.722,-1.277,1.351,14.186,12.188,14.557,11.816,1,1,attack_maneuver,search
6.800,43037.834,-517.804,7804.430,42961.162,3454.687,7862.155,85.994,85.985,85.999,85.965,7852.641,7852.616,7804.430,7862.155,244.118,244.118,255.745,254.558,-0.459,2.189,-0.831,1.817,16.619,8.952,16.991,8.580,1,1,attack_maneuver,search
7.000,42990.292,-536.767,7800.941,42910.558,3461.435,7863.458,85.898,85.886,85.903,85.865,7852.021,7851.996,7800.941,7863.458,243.799,243.799,257.298,256.123,-0.160,2.507,-0.533,2.135,20.609,6.024,20.982,5.651,1,1,attack_maneuver,search
7.200,42942.515,-555.909,7797.090,42859.626,3467.577,7864.149,85.802,85.787,85.807,85.766,7851.241,7851.216,7797.090,7864.149,244.402,244.402,258.841,256.857,-0.180,2.508,-0.553,2.135,23.559,3.705,23.932,3.333,1,1,attack_maneuver,search
7.400,42894.591,-575.388,7792.636,42808.491,3473.045,7863.989,85.705,85.687,85.710,85.666,7850.413,7850.388,7792.636,7863.989,244.674,244.674,260.384,257.419,-0.214,2.494,-0.587,2.121,25.681,2.163,26.054,1.790,1,1,attack_maneuver,search
7.600,42846.617,-595.228,7787.298,42757.201,3477.936,7862.847,85.608,85.587,85.614,85.566,7849.856,7849.831,7787.298,7862.847,244.533,244.533,261.489,257.843,0.001,2.729,-0.372,2.355,26.518,2.143,26.892,1.770,1,1,attack_maneuver,search
7.800,42798.600,-615.284,7781.045,42705.879,3482.584,7861.080,85.511,85.487,85.517,85.466,7849.749,7849.724,7781.045,7861.080,244.383,244.383,262.638,257.799,-0.087,2.660,-0.461,2.286,26.417,5.348,26.791,4.974,1,1,attack_maneuver,search
8.000,42750.495,-635.500,7774.362,42654.544,3487.540,7859.292,85.414,85.387,85.420,85.366,7849.592,7849.568,7774.362,7859.292,244.638,244.638,263.329,258.324,-0.148,2.619,-0.522,2.245,26.723,10.630,27.097,10.256,1,1,attack_maneuver,search
8.200,42702.377,-656.022,7768.165,42603.141,3493.148,7857.671,85.318,85.287,85.324,85.266,7849.091,7849.066,7768.165,7857.671,244.550,244.550,263.303,258.986,0.339,3.127,-0.036,2.752,27.011,14.400,27.386,14.025,1,1,attack_maneuver,search
8.400,42654.299,-676.804,7763.079,42551.642,3499.281,7856.086,85.221,85.187,85.227,85.166,7848.370,7848.346,7763.079,7856.086,244.193,244.193,262.998,260.015,0.551,3.361,0.176,2.985,26.995,12.371,27.370,11.996,1,1,attack_maneuver,search
8.600,42606.206,-697.698,7759.002,42499.900,3505.551,7854.293,85.124,85.087,85.130,85.066,7847.578,7847.553,7759.002,7854.293,244.296,244.296,262.955,261.494,0.263,3.094,-0.113,2.718,26.717,8.744,27.092,8.368,1,1,attack_maneuver,search
8.800,42558.097,-718.666,7755.825,42447.864,3511.686,7852.016,85.027,84.986,85.034,84.965,7846.933,7846.908,7755.825,7852.016,244.309,244.309,262.772,262.975,0.277,3.130,-0.099,2.754,26.124,6.672,26.500,6.296,1,1,attack_maneuver,search
9.000,42509.957,-739.618,7753.523,42395.588,3517.622,7848.990,84.930,84.886,84.937,84.864,7846.926,7846.902,7753.523,7848.990,243.961,243.961,262.859,263.994,0.119,2.993,-0.258,2.616,25.868,5.921,26.244,5.544,1,1,attack_maneuver,search
9.200,42461.698,-760.584,7751.734,42343.182,3523.436,7845.228,84.834,84.785,84.840,84.763,7847.337,7847.312,7751.734,7845.228,243.893,243.893,263.608,264.543,-0.037,2.858,-0.414,2.481,25.586,6.397,25.963,6.020,1,1,attack_maneuver,search
9.400,42413.340,-781.570,7750.407,42290.709,3529.170,7841.330,84.737,84.684,84.744,84.662,7847.914,7847.890,7750.407,7841.330,243.819,243.819,263.634,264.662,0.391,3.308,0.013,2.930,25.396,6.592,25.774,6.214,1,1,attack_maneuver,search
9.600,42364.978,-802.574,7749.309,42238.180,3534.792,7837.968,84.640,84.583,84.647,84.561,7848.507,7848.483,7749.309,7837.968,243.658,243.658,263.775,264.669,0.798,3.736,0.420,3.358,25.412,6.609,25.790,6.231,1,1,attack_maneuver,search
9.800,42316.621,-823.629,7748.092,42185.612,3540.387,7835.430,84.543,84.482,84.550,84.460,7848.679,7848.654,7748.092,7835.430,243.576,243.576,263.695,264.639,0.464,3.424,0.086,3.046,24.970,6.800,25.349,6.421,1,1,attack_maneuver,search
10.000,42268.294,-844.685,7746.761,42133.007,3545.995,7833.554,84.446,84.381,84.454,84.359,7848.194,7848.170,7746.761,7833.554,243.497,243.497,263.739,264.736,0.512,3.493,0.133,3.114,24.969,6.937,25.348,6.558,1,1,attack_maneuver,search
10.200,42219.929,-865.790,7745.269,42080.366,3551.589,7832.135,84.349,84.280,84.357,84.258,7847.538,7847.513,7745.269,7832.135,243.611,243.611,264.148,264.833,0.408,3.411,0.029,3.032,24.912,7.027,25.291,6.648,1,1,attack_maneuver,search
10.400,42171.529,-886.951,7743.965,42027.710,3557.136,7830.843,84.252,84.179,84.260,84.157,7846.997,7846.973,7743.965,7830.843,243.756,243.756,264.158,264.707,0.139,3.164,-0.240,2.785,24.614,7.389,24.994,7.009,1,1,attack_maneuver,lock_on
10.600,42123.148,-908.112,7743.338,41975.081,3562.659,7829.630,84.156,84.078,84.163,84.056,7846.997,7846.973,7743.338,7829.630,243.307,243.307,263.967,264.722,0.076,3.123,-0.304,2.743,24.711,7.356,25.091,6.976,1,1,attack_maneuver,lock_on
