Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.449,-0.003,7844.533,44575.928,3270.976,7843.756,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.533,7843.756,250.199,250.199,250.199,250.211,-0.086,2.015,-0.445,1.657,0.086,2.236,0.445,1.877,0,0,lock_on,attack_maneuver
0.400,44524.456,-0.024,7844.609,44525.855,3271.052,7843.834,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.609,7843.834,249.624,249.624,249.625,250.587,0.138,2.242,-0.222,1.883,0.138,1.614,0.222,1.255,0,0,lock_on,attack_maneuver
0.600,44474.572,-0.047,7844.846,44475.674,3271.062,7843.099,88.946,89.008,88.948,88.989,7844.858,7844.834,7844.846,7843.099,249.300,249.300,249.300,251.354,0.068,2.175,-0.291,1.815,0.068,0.804,0.291,0.444,0,0,lock_on,attack_maneuver
0.800,44424.768,-0.090,7845.208,44425.343,3271.047,7840.956,88.847,88.908,88.849,88.889,7845.221,7845.197,7845.208,7840.956,248.662,248.662,248.662,252.454,0.220,2.328,-0.141,1.968,0.220,0.762,0.141,0.402,0,0,lock_on,attack_maneuver
1.000,44375.122,-0.121,7845.930,44374.874,3271.280,7837.226,88.748,88.808,88.749,88.789,7845.943,7845.919,7845.930,7837.226,247.901,247.901,247.902,253.666,0.014,2.125,-0.347,1.764,0.014,1.811,0.347,1.451,0,0,lock_on,attack_maneuver
1.200,44325.590,-0.163,7846.661,44324.280,3272.071,7832.078,88.648,88.708,88.650,88.689,7846.674,7846.649,7846.661,7832.078,247.483,247.483,247.483,254.970,-0.207,1.907,-0.568,1.546,0.207,3.860,0.569,3.499,0,0,lock_on,attack_maneuver
1.400,44276.151,-0.232,7847.161,44273.582,3273.571,7825.800,88.550,88.608,88.551,88.589,7847.174,7847.150,7847.161,7825.800,246.830,246.830,246.830,256.024,0.225,2.343,-0.136,1.982,0.225,6.010,0.136,5.649,0,0,lock_on,attack_maneuver
1.600,44226.872,-0.309,7847.539,44222.826,3275.532,7818.754,88.451,88.508,88.453,88.489,7847.553,7847.528,7847.539,7818.754,246.027,246.027,246.027,256.757,0.527,2.648,0.165,2.286,0.527,6.304,0.165,5.943,1,1,lock_on,attack_maneuver
1.800,44177.656,-0.366,7847.812,44172.019,3277.714,7811.092,88.353,88.408,88.354,88.389,7847.826,7847.802,7847.812,7811.092,246.252,246.252,246.253,257.524,0.390,2.515,0.027,2.153,0.390,5.898,0.027,5.536,1,1,lock_on,attack_maneuver
2.000,44128.423,-0.420,7847.933,44121.143,3279.962,7802.916,88.254,88.308,88.256,88.289,7847.946,7847.922,7847.933,7802.916,246.023,246.023,246.023,258.240,0.267,2.396,-0.096,2.033,0.267,5.490,0.096,5.127,1,1,lock_on,attack_maneuver
2.200,44079.263,-0.487,7848.093,44070.180,3282.172,7794.400,88.156,88.208,88.158,88.189,7848.107,7848.083,7848.093,7794.400,245.517,245.517,245.518,258.931,0.494,2.627,0.131,2.265,0.494,5.347,0.131,4.984,1,1,lock_on,attack_maneuver
2.400,44030.221,-0.560,7848.525,44019.120,3284.350,7785.625,88.058,88.108,88.059,88.089,7848.539,7848.515,7848.525,7785.625,245.001,245.001,245.002,259.613,0.378,2.515,0.015,2.152,0.378,5.351,0.015,4.988,1,1,lock_on,attack_maneuver
2.600,43981.263,-0.658,7849.158,43967.961,3286.533,7776.534,87.960,88.008,87.962,87.989,7849.172,7849.147,7849.158,7776.534,244.553,244.553,244.553,260.534,0.422,2.562,0.058,2.199,0.422,4.907,0.058,4.544,1,1,lock_on,attack_maneuver
2.800,43932.429,-0.761,7850.247,43916.684,3288.727,7766.789,87.862,87.908,87.864,87.889,7850.261,7850.237,7850.247,7766.789,243.922,243.922,243.922,261.972,0.448,2.592,0.083,2.228,0.447,4.385,0.083,4.021,1,1,lock_on,attack_maneuver
3.000,43883.691,-0.831,7851.548,43865.263,3290.987,7756.178,87.765,87.808,87.766,87.789,7851.562,7851.538,7851.548,7756.178,243.758,243.758,243.759,263.485,-0.070,2.078,-0.435,1.714,0.070,4.610,0.435,4.246,1,1,lock_on,attack_maneuver
3.200,43834.929,-0.916,7852.493,43813.691,3293.297,7745.034,87.667,87.708,87.669,87.689,7852.508,7852.484,7852.493,7745.034,243.933,243.933,243.934,264.572,-0.428,1.724,-0.793,1.360,0.428,5.047,0.793,4.683,1,1,lock_on,attack_maneuver
3.400,43786.153,-1.024,7852.868,43761.975,3295.580,7733.668,87.570,87.607,87.571,87.588,7852.883,7852.859,7852.868,7733.668,243.750,243.750,243.751,265.442,-0.098,2.059,-0.463,1.693,0.098,5.135,0.463,4.770,1,1,lock_on,attack_maneuver
3.600,43737.431,-1.119,7852.789,43710.121,3297.862,7722.024,87.472,87.507,87.474,87.488,7852.804,7852.780,7852.789,7722.024,243.564,243.564,243.565,266.580,-0.096,2.064,-0.462,1.699,0.096,4.721,0.462,4.356,1,1,lock_on,attack_maneuver
3.800,43688.683,-1.223,7852.280,43658.126,3300.143,7709.752,87.375,87.407,87.376,87.387,7852.295,7852.271,7852.280,7709.752,243.977,243.977,243.978,268.235,-0.217,1.948,-0.583,1.582,0.217,4.250,0.583,3.884,1,1,lock_on,attack_maneuver
4.000,43639.875,-1.357,7851.815,43605.976,3302.471,7696.635,87.277,87.306,87.279,87.286,7851.830,7851.806,7851.815,7696.635,243.982,243.982,243.983,269.935,-0.207,1.962,-0.574,1.595,0.207,4.501,0.574,4.135,1,1,lock_on,attack_maneuver
4.200,43591.124,-1.530,7852.026,43553.656,3304.834,7683.000,87.180,87.205,87.181,87.185,7852.042,7852.017,7852.026,7683.000,243.531,243.531,243.532,271.180,-0.215,1.958,-0.582,1.591,0.215,4.903,0.582,4.537,1,1,lock_on,attack_maneuver
4.400,43542.462,-1.684,7852.925,43501.170,3307.180,7669.082,87.082,87.104,87.084,87.084,7852.941,7852.917,7852.925,7669.082,243.252,243.252,243.253,272.405,-0.494,1.683,-0.862,1.316,0.495,4.658,0.862,4.291,1,1,lock_on,attack_maneuver
4.600,43493.811,-1.836,7854.041,43448.538,3309.537,7654.588,86.985,87.003,86.987,86.983,7854.057,7854.033,7854.041,7654.588,243.400,243.400,243.401,274.106,-0.830,1.352,-1.197,0.984,0.830,4.328,1.198,3.961,1,1,lock_on,attack_maneuver
4.800,43445.122,-2.013,7855.049,43395.759,3311.980,7639.302,86.888,86.902,86.889,86.882,7855.065,7855.041,7855.049,7639.302,243.611,243.611,243.612,275.842,-0.869,1.317,-1.237,0.949,0.869,4.663,1.237,4.295,1,1,lock_on,attack_maneuver
5.000,43396.396,-2.221,7855.687,43342.810,3314.454,7623.529,86.790,86.800,86.792,86.780,7855.703,7855.679,7855.687,7623.529,243.585,243.585,243.586,277.120,-0.232,1.957,-0.601,1.589,0.233,5.091,0.601,4.722,1,1,lock_on,attack_maneuver
5.200,43347.714,-2.419,7855.876,43289.692,3316.884,7607.483,86.693,86.698,86.695,86.679,7855.892,7855.868,7855.876,7607.483,243.235,243.235,243.236,278.377,0.313,2.507,-0.056,2.138,0.313,4.909,0.056,4.540,1,1,search,attack_maneuver
5.400,43299.040,-2.592,7855.437,43236.435,3319.343,7590.877,86.595,86.597,86.597,86.577,7855.454,7855.430,7855.437,7590.877,243.680,243.680,243.681,280.100,0.087,2.285,-0.283,1.916,0.087,4.660,0.283,4.291,1,1,search,attack_maneuver
5.600,43250.275,-2.783,7854.364,43183.046,3321.929,7573.509,86.498,86.495,86.500,86.475,7854.381,7854.357,7854.364,7573.509,244.080,244.080,244.081,281.852,-0.062,2.141,-0.432,1.771,0.062,5.028,0.432,4.658,1,1,search,attack_maneuver
