Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.485,-0.003,7844.549,44575.990,3270.974,7843.602,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.549,7843.602,250.199,250.199,249.789,249.619,-0.086,2.015,-0.445,1.657,0.874,3.300,1.233,2.942,0,0,attack_maneuver,search
0.400,44524.559,-0.037,7844.513,44526.108,3271.075,7843.612,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.513,7843.612,249.624,249.624,249.448,249.139,0.138,2.242,-0.222,1.883,3.180,6.573,3.539,6.214,0,0,attack_maneuver,lock_on
0.600,44474.718,-0.226,7844.472,44476.407,3271.520,7844.415,88.947,89.008,88.948,88.990,7844.858,7844.834,7844.472,7844.415,249.300,249.300,248.912,247.877,0.068,2.175,-0.292,1.815,6.694,8.940,7.054,8.580,1,1,attack_maneuver,lock_on
0.800,44425.036,-0.910,7845.035,44427.016,3272.641,7846.403,88.847,88.909,88.849,88.890,7845.221,7845.197,7845.035,7846.403,248.662,248.662,247.921,246.677,0.219,2.329,-0.141,1.969,11.690,7.431,12.050,7.071,1,1,attack_maneuver,lock_on
1.000,44375.612,-2.352,7846.266,44377.834,3274.272,7848.877,88.748,88.811,88.750,88.792,7845.943,7845.919,7846.266,7848.877,247.901,247.901,246.654,246.090,0.012,2.126,-0.349,1.766,18.362,4.345,18.723,3.984,1,1,attack_maneuver,lock_on
1.200,44326.500,-4.496,7847.836,44328.741,3275.959,7850.861,88.649,88.712,88.651,88.693,7846.674,7846.649,7847.836,7850.861,247.483,247.483,245.156,245.493,-0.210,1.909,-0.571,1.548,26.418,1.519,26.779,1.159,1,1,attack_maneuver,lock_on
1.400,44277.738,-7.166,7849.498,44279.786,3277.312,7851.550,88.551,88.614,88.553,88.595,7847.174,7847.150,7849.498,7851.550,246.830,246.830,243.441,244.253,0.221,2.345,-0.140,1.984,35.026,1.543,35.388,1.181,1,1,attack_maneuver,lock_on
1.600,44229.361,-10.174,7851.054,44231.066,3278.073,7850.675,88.454,88.516,88.455,88.497,7847.553,7847.528,7851.054,7850.675,246.027,246.027,241.458,243.199,0.520,2.649,0.158,2.288,43.450,6.419,43.812,6.057,1,1,attack_maneuver,lock_on
1.800,44181.427,-13.625,7852.429,44182.519,3278.651,7848.804,88.356,88.418,88.358,88.399,7847.826,7847.802,7852.429,7848.804,246.252,246.252,239.283,242.685,0.381,2.515,0.019,2.153,48.180,13.218,48.542,12.856,1,1,attack_maneuver,lock_on
2.000,44133.984,-17.667,7853.605,44134.128,3280.061,7846.343,88.260,88.321,88.262,88.302,7847.946,7847.922,7853.605,7846.343,246.023,246.023,237.031,242.007,0.256,2.395,-0.107,2.033,47.067,20.890,47.429,20.528,1,1,attack_maneuver,lock_on
2.200,44087.051,-22.369,7854.648,44086.008,3282.860,7843.232,88.164,88.224,88.165,88.205,7848.107,7848.083,7854.648,7843.232,245.517,245.517,234.822,241.007,0.480,2.627,0.117,2.265,41.035,25.964,41.398,25.602,1,1,attack_maneuver,lock_on
2.400,44040.591,-27.781,7855.715,44038.243,3287.144,7839.526,88.068,88.127,88.070,88.108,7848.539,7848.515,7855.715,7839.526,245.001,245.001,233.133,240.026,0.361,2.516,-0.003,2.153,30.747,26.357,31.110,25.994,1,1,attack_maneuver,lock_on
2.600,43994.534,-33.968,7857.121,43990.850,3292.922,7835.447,87.973,88.031,87.975,88.012,7849.172,7849.147,7857.121,7835.447,244.553,244.553,231.842,239.211,0.400,2.566,0.036,2.203,20.504,24.444,20.868,24.080,1,1,attack_maneuver,lock_on
2.800,43948.866,-41.045,7859.290,43943.811,3300.203,7831.348,87.879,87.935,87.881,87.916,7850.261,7850.237,7859.290,7831.348,243.922,243.922,230.971,238.636,0.421,2.599,0.057,2.235,13.191,20.827,13.555,20.463,1,1,attack_maneuver,lock_on
3.000,43903.381,-48.615,7861.744,43897.004,3308.597,7827.511,87.784,87.840,87.786,87.821,7851.562,7851.538,7861.744,7827.511,243.758,243.758,230.843,238.513,-0.102,2.089,-0.466,1.725,8.270,16.217,8.635,15.853,1,1,attack_maneuver,lock_on
3.200,43857.878,-56.067,7863.579,43850.302,3317.614,7824.056,87.690,87.745,87.692,87.726,7852.508,7852.484,7863.579,7824.056,243.933,243.933,230.586,238.412,-0.464,1.739,-0.829,1.375,7.402,10.801,7.767,10.437,1,1,attack_maneuver,lock_on
3.400,43812.332,-63.118,7864.435,43803.615,3326.800,7820.816,87.596,87.650,87.598,87.631,7852.883,7852.859,7864.435,7820.816,243.750,243.750,230.445,238.526,-0.139,2.078,-0.504,1.713,12.053,5.659,12.418,5.294,1,1,attack_maneuver,lock_on
3.600,43766.755,-70.178,7864.656,43756.919,3335.831,7817.071,87.502,87.555,87.504,87.536,7852.804,7852.780,7864.656,7817.071,243.564,243.564,230.867,238.572,-0.141,2.088,-0.507,1.723,19.065,2.656,19.430,2.291,1,1,attack_maneuver,lock_on
3.800,43721.209,-77.972,7864.531,43710.168,3344.599,7812.607,87.407,87.460,87.409,87.440,7852.295,7852.271,7864.531,7812.607,243.977,243.977,231.161,239.195,-0.267,1.976,-0.633,1.610,26.259,0.063,26.625,0.429,1,1,attack_maneuver,lock_on
4.000,43675.859,-86.971,7864.043,43663.196,3352.640,7807.904,87.313,87.365,87.315,87.345,7851.830,7851.806,7864.043,7807.904,243.982,243.982,231.207,239.633,-0.263,1.993,-0.630,1.627,32.616,3.283,32.983,3.649,1,1,attack_maneuver,lock_on
4.200,43630.746,-97.039,7863.062,43615.973,3359.429,7803.113,87.219,87.269,87.222,87.249,7852.042,7852.017,7863.062,7803.113,243.531,243.531,231.115,239.855,-0.277,1.992,-0.644,1.626,38.210,6.678,38.577,7.045,1,1,attack_maneuver,lock_on
4.400,43585.884,-107.974,7861.530,43568.540,3364.774,7798.228,87.126,87.173,87.128,87.153,7852.941,7852.917,7861.530,7798.228,243.252,243.252,230.881,239.959,-0.564,1.719,-0.931,1.352,43.478,8.556,43.845,8.923,1,1,attack_maneuver,lock_on
