Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.439,0.004,7844.602,44576.032,3270.970,7843.812,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.602,7843.812,250.199,250.199,250.211,249.088,-0.086,2.015,-0.445,1.657,0.134,2.472,0.225,2.113,0,0,attack_maneuver,search
0.400,44524.365,0.034,7844.680,44526.363,3271.116,7844.635,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.680,7844.635,249.624,249.624,250.587,247.660,0.138,2.242,-0.222,1.883,0.490,3.688,0.850,3.328,0,0,attack_maneuver,lock_on
0.600,44474.185,-0.001,7843.945,44477.032,3271.716,7846.546,88.946,89.009,88.948,88.990,7844.858,7844.834,7843.945,7846.546,249.300,249.300,251.354,245.998,0.068,2.175,-0.291,1.815,1.303,6.162,1.662,5.802,0,0,attack_maneuver,lock_on
0.800,44423.854,-0.062,7841.802,44428.134,3273.252,7849.583,88.846,88.910,88.848,88.892,7845.221,7845.197,7841.802,7849.583,248.662,248.662,252.454,244.213,0.220,2.329,-0.141,1.970,1.347,8.317,1.707,7.957,0,0,attack_maneuver,lock_on
1.000,44373.384,0.128,7838.072,44379.541,3275.650,7853.235,88.746,88.812,88.748,88.793,7845.943,7845.919,7838.072,7853.235,247.901,247.901,253.666,243.913,0.014,2.127,-0.347,1.767,0.300,6.916,0.661,6.556,0,0,attack_maneuver,lock_on
1.200,44322.790,0.876,7832.924,44331.003,3278.381,7856.953,88.646,88.714,88.647,88.696,7846.674,7846.649,7832.924,7856.953,247.483,247.483,254.970,243.705,-0.207,1.910,-0.568,1.550,1.747,4.555,1.386,4.194,0,0,attack_maneuver,lock_on
1.400,44272.076,2.414,7826.614,44282.470,3281.024,7860.346,88.546,88.617,88.547,88.598,7847.174,7847.150,7826.614,7860.346,246.830,246.830,256.334,243.474,0.227,2.347,-0.134,1.986,4.416,2.952,4.054,2.591,0,0,attack_maneuver,lock_on
1.600,44221.243,4.872,7819.417,44233.981,3283.617,7863.380,88.445,88.519,88.447,88.500,7847.553,7847.528,7819.417,7863.380,246.027,246.027,257.663,242.935,0.530,2.653,0.168,2.291,6.445,2.028,6.083,1.666,0,0,attack_maneuver,lock_on
1.800,44170.280,8.087,7811.580,44185.672,3286.408,7866.182,88.345,88.422,88.347,88.403,7847.826,7847.802,7811.580,7866.182,246.252,246.252,258.910,241.775,0.395,2.520,0.033,2.158,6.082,4.374,5.719,4.012,0,0,attack_maneuver,lock_on
2.000,44119.199,11.577,7803.234,44137.604,3289.899,7868.836,88.245,88.325,88.247,88.306,7847.946,7847.922,7803.234,7868.836,246.023,246.023,259.774,240.907,0.275,2.402,-0.088,2.039,5.409,10.681,5.047,10.318,0,0,attack_maneuver,lock_on
