Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.439,0.004,7844.602,44574.584,545.160,7844.634,89.146,89.148,89.148,89.146,7844.545,7844.521,7844.602,7844.634,250.199,250.199,250.211,249.088,-0.086,0.264,-0.445,-0.095,0.134,0.721,0.225,0.362,0,0,attack_maneuver,search
0.400,44524.365,0.034,7844.680,44524.915,545.268,7845.458,89.046,89.048,89.048,89.047,7844.622,7844.597,7844.680,7845.458,249.624,249.624,250.587,247.660,0.138,0.489,-0.222,0.129,0.490,1.935,0.850,1.575,0,0,attack_maneuver,lock_on
0.600,44474.185,-0.001,7843.945,44475.584,545.830,7847.369,88.946,88.949,88.948,88.947,7844.858,7844.834,7843.945,7847.369,249.300,249.300,251.354,245.998,0.068,0.420,-0.291,0.060,1.303,4.407,1.662,4.047,0,0,attack_maneuver,lock_on
0.800,44423.854,-0.062,7841.802,44426.684,547.327,7850.407,88.846,88.850,88.848,88.849,7845.221,7845.197,7841.802,7850.407,248.662,248.662,252.454,244.213,0.220,0.573,-0.141,0.212,1.347,6.560,1.707,6.200,0,0,attack_maneuver,lock_on
1.000,44373.384,0.128,7838.072,44378.090,549.687,7854.059,88.746,88.752,88.748,88.750,7845.943,7845.919,7838.072,7854.059,247.901,247.901,253.666,243.913,0.014,0.368,-0.347,0.008,0.300,5.157,0.661,4.797,0,0,attack_maneuver,lock_on
1.200,44322.790,0.876,7832.924,44329.550,552.380,7857.779,88.646,88.654,88.647,88.652,7846.674,7846.649,7832.924,7857.779,247.483,247.483,254.970,243.705,-0.207,0.150,-0.568,-0.211,1.747,2.794,1.386,2.433,0,0,attack_maneuver,lock_on
1.400,44272.076,2.414,7826.614,44281.014,554.983,7861.173,88.546,88.556,88.547,88.554,7847.174,7847.150,7826.614,7861.173,246.830,246.830,256.334,243.474,0.227,0.585,-0.134,0.223,4.416,1.189,4.054,0.828,0,0,attack_maneuver,lock_on
1.600,44221.243,4.872,7819.417,44232.524,557.538,7864.208,88.445,88.458,88.447,88.457,7847.553,7847.528,7819.417,7864.208,246.027,246.027,257.663,242.935,0.530,0.888,0.168,0.526,6.445,0.263,6.083,0.099,0,0,attack_maneuver,lock_on
1.800,44170.280,8.087,7811.580,44184.213,560.292,7867.011,88.345,88.361,88.347,88.359,7847.826,7847.802,7811.580,7867.011,246.252,246.252,258.910,241.775,0.395,0.753,0.033,0.391,6.082,2.607,5.719,2.245,0,0,attack_maneuver,lock_on
2.000,44119.199,11.577,7803.234,44136.142,563.745,7869.667,88.245,88.264,88.247,88.262,7847.946,7847.922,7803.234,7869.667,246.023,246.023,259.774,240.907,0.275,0.633,-0.088,0.270,5.409,8.912,5.047,8.549,0,0,attack_maneuver,lock_on
2.200,44068.026,15.025,7794.460,44088.240,568.419,7871.945,88.145,88.167,88.146,88.165,7848.107,7848.083,7794.460,7871.945,245.517,245.517,260.625,241.022,0.505,0.864,0.141,0.501,4.802,14.745,4.439,14.382,1,1,attack_maneuver,lock_on
2.400,44016.743,18.409,7785.280,44040.409,574.356,7873.617,88.044,88.070,88.046,88.068,7848.539,7848.515,7785.280,7873.617,245.001,245.001,261.439,241.282,0.391,0.752,0.027,0.389,4.294,18.402,3.930,18.039,1,1,attack_maneuver,lock_on
2.600,43965.334,21.606,7775.844,43992.596,581.259,7874.724,87.944,87.973,87.946,87.971,7849.172,7849.147,7775.844,7874.724,244.553,244.553,262.216,242.039,0.436,0.801,0.073,0.437,3.893,18.537,3.529,18.174,1,1,attack_maneuver,lock_on
2.800,43913.777,24.592,7766.278,43944.695,588.864,7875.402,87.844,87.876,87.845,87.874,7850.261,7850.237,7766.278,7875.402,243.922,243.922,263.000,243.026,0.464,0.832,0.100,0.468,3.567,18.259,3.202,17.894,1,1,attack_maneuver,lock_on
3.000,43862.057,27.396,7756.670,43896.706,597.116,7875.759,87.743,87.780,87.745,87.778,7851.562,7851.538,7756.670,7875.759,243.758,243.758,263.803,243.925,-0.052,0.320,-0.417,-0.045,3.497,17.211,3.132,16.846,1,1,attack_maneuver,lock_on
3.200,43810.176,30.100,7747.016,43848.596,605.839,7875.872,87.642,87.683,87.644,87.681,7852.508,7852.484,7747.016,7875.872,243.933,243.933,264.610,245.055,-0.408,-0.032,-0.773,-0.397,3.563,14.297,3.198,13.932,1,1,attack_maneuver,lock_on
3.400,43758.148,32.782,7737.255,43800.275,614.731,7875.663,87.542,87.586,87.543,87.584,7852.883,7852.859,7737.255,7875.663,243.750,243.750,265.425,246.291,-0.076,0.305,-0.441,-0.061,3.495,11.607,3.129,11.242,1,1,attack_maneuver,lock_on
3.600,43705.982,35.489,7727.264,43751.697,623.576,7874.856,87.441,87.489,87.442,87.486,7852.804,7852.780,7727.264,7874.856,243.564,243.564,266.492,247.530,-0.072,0.313,-0.438,-0.053,2.991,9.815,2.625,9.449,1,1,attack_maneuver,lock_on
3.800,43653.661,38.179,7716.684,43702.915,632.336,7873.114,87.340,87.391,87.341,87.389,7852.295,7852.271,7716.684,7873.114,243.977,243.977,268.071,248.403,-0.191,0.199,-0.557,-0.167,2.456,9.316,2.090,8.950,1,1,attack_maneuver,lock_on
4.000,43601.165,40.886,7705.222,43654.024,641.168,7870.212,87.238,87.294,87.240,87.291,7851.830,7851.806,7705.222,7870.212,243.982,243.982,269.950,249.258,-0.179,0.215,-0.546,-0.152,2.210,9.796,1.843,9.429,1,1,attack_maneuver,lock_on
4.200,43548.478,43.690,7692.972,43605.108,650.202,7866.298,87.137,87.196,87.139,87.194,7852.042,7852.017,7692.972,7866.298,243.531,243.531,271.632,249.756,-0.185,0.214,-0.552,-0.154,2.681,8.291,2.314,7.924,1,1,attack_maneuver,lock_on
4.400,43495.594,46.500,7680.288,43556.110,659.155,7861.932,87.036,87.098,87.037,87.096,7852.941,7852.917,7680.288,7861.932,243.252,243.252,272.848,250.126,-0.462,-0.059,-0.830,-0.427,3.296,4.070,2.929,3.702,1,1,attack_maneuver,lock_on
4.600,43442.534,49.195,7667.423,43506.890,667.272,7857.746,86.934,87.001,86.935,86.998,7854.057,7854.033,7667.423,7857.746,243.400,243.400,273.797,250.403,-0.796,-0.389,-1.164,-0.757,3.551,0.685,3.183,0.317,1,1,attack_maneuver,lock_on
4.800,43389.319,51.817,7654.376,43457.412,673.961,7854.219,86.832,86.902,86.833,86.900,7855.065,7855.041,7654.376,7854.219,243.611,243.611,274.740,250.056,-0.833,-0.423,-1.202,-0.791,3.584,1.328,3.216,1.696,1,1,attack_maneuver,lock_on
5.000,43335.962,54.429,7641.056,43407.783,679.114,7851.807,86.730,86.804,86.731,86.802,7855.703,7855.679,7641.056,7851.807,243.585,243.585,275.899,249.524,-0.195,0.217,-0.564,-0.151,3.184,2.210,2.815,2.579,1,1,attack_maneuver,lock_on
5.200,43282.473,57.064,7627.129,43358.097,683.184,7850.766,86.628,86.706,86.629,86.703,7855.892,7855.868,7627.129,7850.766,243.235,243.235,277.534,249.194,0.352,0.766,-0.017,0.397,2.773,1.834,2.404,2.203,1,1,attack_maneuver,lock_on
5.400,43228.846,59.793,7612.397,43308.389,686.862,7850.932,86.526,86.607,86.527,86.605,7855.454,7855.430,7612.397,7850.932,243.680,243.680,279.206,249.326,0.128,0.543,-0.242,0.173,3.048,0.231,2.678,0.601,1,1,attack_maneuver,search
5.600,43175.057,62.564,7597.172,43258.639,690.670,7851.859,86.423,86.509,86.424,86.506,7854.381,7854.357,7597.172,7851.859,244.080,244.080,280.428,249.759,-0.019,0.397,-0.389,0.027,3.427,2.225,3.057,1.855,1,1,attack_maneuver,search
5.800,43121.107,65.296,7581.674,43208.837,694.909,7853.261,86.320,86.410,86.322,86.408,7853.230,7853.206,7581.674,7853.261,244.260,244.260,281.632,250.174,0.130,0.547,-0.241,0.177,3.220,6.645,2.850,6.275,1,1,attack_maneuver,search
6.000,43067.021,68.063,7565.624,43159.091,700.102,7855.169,86.217,86.312,86.219,86.309,7852.656,7852.631,7565.624,7855.169,243.968,243.968,283.298,250.423,0.312,0.732,-0.059,0.361,2.968,11.712,2.597,11.341,1,1,attack_maneuver,search
6.200,43012.800,70.969,7548.831,43109.408,706.345,7857.290,86.115,86.213,86.116,86.211,7852.703,7852.679,7548.831,7857.290,243.764,243.764,284.991,250.773,0.083,0.505,-0.289,0.134,3.318,15.620,2.946,15.249,1,1,attack_maneuver,search
6.400,42958.416,73.897,7531.590,43059.708,713.299,7859.394,86.011,86.115,86.013,86.112,7852.916,7852.892,7531.590,7859.394,243.961,243.961,286.207,251.644,-0.375,0.050,-0.747,-0.321,3.399,14.065,3.027,13.693,1,1,attack_maneuver,search
6.600,42903.838,76.668,7514.219,43009.803,720.525,7861.351,85.908,86.016,85.909,86.013,7852.975,7852.950,7514.219,7861.351,244.208,244.208,287.233,253.034,-0.522,-0.093,-0.894,-0.465,3.318,10.372,2.946,10.000,1,1,attack_maneuver,search
6.800,42849.072,79.343,7496.697,42959.575,727.643,7863.056,85.805,85.917,85.806,85.914,7852.641,7852.616,7496.697,7863.056,244.118,244.118,288.464,254.558,-0.061,0.371,-0.434,-0.001,3.108,7.134,2.735,6.762,1,1,attack_maneuver,search
7.000,42794.164,82.039,7478.677,42908.966,734.353,7864.363,85.701,85.818,85.702,85.815,7852.021,7851.996,7478.677,7864.363,243.799,243.799,290.137,256.123,0.252,0.688,-0.121,0.315,2.887,4.204,2.514,3.831,1,1,attack_maneuver,search
7.200,42739.124,84.861,7459.958,42858.029,740.455,7865.056,85.597,85.718,85.598,85.715,7851.241,7851.216,7459.958,7865.056,244.402,244.402,291.829,256.857,0.248,0.686,-0.126,0.313,3.239,1.884,2.865,1.510,1,1,attack_maneuver,search
7.400,42683.925,87.688,7440.814,42806.891,745.885,7864.898,85.493,85.618,85.494,85.615,7850.413,7850.388,7440.814,7864.898,244.674,244.674,293.050,257.419,0.230,0.670,-0.144,0.297,3.261,0.339,2.887,0.034,1,1,attack_maneuver,search
7.600,42628.522,90.358,7421.516,42755.597,750.738,7863.758,85.389,85.518,85.390,85.515,7849.856,7849.831,7421.516,7863.758,244.533,244.533,294.306,257.843,0.460,0.903,0.086,0.529,2.679,0.317,2.304,0.057,1,1,attack_maneuver,search
7.800,42572.902,92.881,7402.018,42704.271,755.348,7861.994,85.285,85.418,85.286,85.415,7849.749,7849.724,7402.018,7861.994,244.383,244.383,295.538,257.799,0.387,0.832,0.012,0.457,2.490,3.520,2.115,3.145,1,1,attack_maneuver,search
8.000,42517.034,95.157,7382.562,42652.933,760.265,7860.208,85.180,85.318,85.181,85.315,7849.592,7849.568,7382.562,7860.208,244.638,244.638,296.493,258.324,0.343,0.789,-0.033,0.414,2.340,8.800,1.964,8.425,1,1,attack_maneuver,search
8.200,42460.923,97.249,7363.149,42601.525,765.835,7858.589,85.075,85.218,85.076,85.214,7849.091,7849.066,7363.149,7858.589,244.550,244.550,297.700,258.986,0.845,1.295,0.469,0.919,2.103,12.567,1.727,12.192,1,1,attack_maneuver,search
8.400,42404.623,99.307,7343.405,42550.022,771.930,7857.007,84.970,85.117,84.971,85.114,7848.370,7848.346,7343.405,7857.007,244.193,244.193,299.334,260.015,1.073,1.526,0.697,1.150,2.043,10.537,1.666,10.161,1,1,attack_maneuver,search
8.600,42348.171,101.427,7323.092,42498.275,778.161,7855.217,84.865,85.017,84.866,85.013,7847.578,7847.553,7323.092,7855.217,244.296,244.296,300.932,261.494,0.801,1.257,0.424,0.881,2.064,6.907,1.687,6.531,1,1,attack_maneuver,search
