Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.430,-0.002,7844.658,44574.584,545.160,7844.634,89.146,89.148,89.148,89.146,7844.545,7844.521,7844.658,7844.634,250.199,250.199,250.276,249.088,-0.086,0.264,-0.445,-0.095,0.369,0.721,0.009,0.362,0,0,attack_maneuver,lock_on
0.400,44524.400,0.100,7845.482,44524.915,545.268,7845.458,89.046,89.048,89.048,89.047,7844.622,7844.597,7845.482,7845.458,249.624,249.624,250.078,247.660,0.138,0.489,-0.221,0.129,1.561,1.935,1.202,1.575,0,0,attack_maneuver,lock_on
0.600,44474.461,0.663,7847.409,44475.584,545.830,7847.369,88.946,88.949,88.948,88.947,7844.858,7844.834,7847.409,7847.369,249.300,249.300,249.664,245.998,0.069,0.420,-0.291,0.060,3.973,4.407,3.613,4.047,0,0,attack_maneuver,lock_on
0.800,44424.715,2.238,7850.539,44426.684,547.327,7850.407,88.847,88.850,88.848,88.849,7845.221,7845.197,7850.539,7850.407,248.662,248.662,249.041,244.213,0.221,0.573,-0.139,0.212,7.213,6.560,6.853,6.200,1,1,attack_maneuver,lock_on
1.000,44375.229,5.275,7854.469,44378.090,549.687,7854.059,88.748,88.752,88.749,88.750,7845.943,7845.919,7854.469,7854.059,247.901,247.901,248.347,243.913,0.017,0.368,-0.344,0.008,11.226,5.157,10.865,4.797,1,1,attack_maneuver,lock_on
1.200,44326.000,9.972,7858.575,44329.550,552.380,7857.779,88.649,88.654,88.651,88.652,7846.674,7846.649,7858.575,7857.779,247.483,247.483,247.951,243.705,-0.201,0.150,-0.562,-0.211,15.485,2.794,15.124,2.433,1,1,attack_maneuver,lock_on
1.400,44276.945,16.183,7862.242,44281.014,554.983,7861.173,88.550,88.556,88.552,88.554,7847.174,7847.150,7862.242,7861.173,246.830,246.830,247.983,243.474,0.236,0.585,-0.125,0.223,19.028,1.189,18.667,0.828,1,1,attack_maneuver,lock_on
1.600,44227.939,23.511,7865.150,44232.524,557.538,7864.208,88.452,88.458,88.454,88.457,7847.553,7847.528,7865.150,7864.208,246.027,246.027,248.442,242.935,0.542,0.888,0.180,0.526,21.394,0.263,21.032,0.099,1,1,attack_maneuver,lock_on
1.800,44178.914,31.712,7867.199,44184.213,560.292,7867.011,88.354,88.361,88.355,88.359,7847.826,7847.802,7867.199,7867.011,246.252,246.252,249.028,241.775,0.410,0.753,0.048,0.391,22.532,2.607,22.170,2.245,1,1,attack_maneuver,lock_on
2.000,44129.940,40.827,7868.134,44136.142,563.745,7869.667,88.256,88.264,88.257,88.262,7847.946,7847.922,7868.134,7869.667,246.023,246.023,249.142,240.907,0.294,0.633,-0.069,0.270,23.184,8.912,22.821,8.549,1,1,attack_maneuver,lock_on
2.200,44081.198,51.056,7867.636,44088.240,568.419,7871.945,88.158,88.167,88.159,88.165,7848.107,7848.083,7867.636,7871.945,245.517,245.517,248.935,241.022,0.528,0.864,0.165,0.501,24.351,14.745,23.988,14.382,1,1,attack_maneuver,lock_on
2.400,44032.798,62.498,7865.687,44040.409,574.356,7873.617,88.060,88.070,88.062,88.068,7848.539,7848.515,7865.687,7873.617,245.001,245.001,248.871,241.282,0.419,0.752,0.056,0.389,26.463,18.402,26.099,18.039,1,1,attack_maneuver,lock_on
2.600,43984.768,75.174,7862.534,43992.596,581.259,7874.724,87.963,87.973,87.965,87.971,7849.172,7849.147,7862.534,7874.724,244.553,244.553,248.890,242.039,0.471,0.801,0.107,0.437,28.990,18.537,28.626,18.174,1,1,attack_maneuver,lock_on
2.800,43937.194,89.216,7858.424,43944.695,588.864,7875.402,87.867,87.876,87.868,87.874,7850.261,7850.237,7858.424,7875.402,243.922,243.922,248.891,243.026,0.506,0.832,0.142,0.468,30.766,18.259,30.401,17.894,1,1,attack_maneuver,lock_on
3.000,43890.026,104.546,7853.705,43896.706,597.116,7875.759,87.771,87.780,87.772,87.778,7851.562,7851.538,7853.705,7875.759,243.758,243.758,249.433,243.925,-0.002,0.320,-0.366,-0.045,30.171,17.211,29.806,16.846,1,1,attack_maneuver,lock_on
3.200,43843.074,120.910,7848.672,43848.596,605.839,7875.872,87.675,87.683,87.676,87.681,7852.508,7852.484,7848.672,7875.872,243.933,243.933,250.380,245.055,-0.348,-0.032,-0.713,-0.397,28.649,14.297,28.284,13.932,1,1,attack_maneuver,lock_on
3.400,43796.170,138.003,7843.526,43800.275,614.731,7875.663,87.580,87.586,87.581,87.584,7852.883,7852.859,7843.526,7875.663,243.750,243.750,251.507,246.291,-0.007,0.305,-0.372,-0.061,26.011,11.607,25.645,11.242,1,1,attack_maneuver,lock_on
