Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.439,0.004,7844.602,44576.032,3270.970,7843.812,89.146,89.208,89.148,89.189,7844.545,7844.521,7844.602,7843.812,250.199,250.199,250.211,249.088,-0.086,2.015,-0.445,1.657,0.134,2.472,0.225,2.113,1,1,attack_maneuver,lock_on
0.400,44524.365,0.034,7844.680,44526.363,3271.116,7844.635,89.046,89.108,89.048,89.089,7844.622,7844.597,7844.680,7844.635,249.624,249.624,250.587,247.660,0.138,2.242,-0.222,1.883,0.490,3.688,0.850,3.328,1,1,attack_maneuver,lock_on
0.600,44474.185,-0.001,7843.945,44477.032,3271.716,7846.546,88.946,89.009,88.948,88.990,7844.858,7844.834,7843.945,7846.546,249.300,249.300,251.354,245.998,0.068,2.175,-0.291,1.815,1.303,6.162,1.662,5.802,1,1,attack_maneuver,lock_on
0.800,44423.854,-0.062,7841.802,44428.134,3273.252,7849.583,88.846,88.910,88.848,88.892,7845.221,7845.197,7841.802,7849.583,248.662,248.662,252.454,244.213,0.220,2.329,-0.141,1.970,1.347,8.317,1.707,7.957,1,1,attack_maneuver,lock_on
1.000,44373.384,0.128,7838.072,44379.541,3275.650,7853.235,88.746,88.812,88.748,88.793,7845.943,7845.919,7838.072,7853.235,247.901,247.901,253.666,243.913,0.014,2.127,-0.347,1.767,0.300,6.916,0.661,6.556,1,1,attack_maneuver,lock_on
1.200,44322.790,0.876,7832.924,44331.003,3278.381,7856.953,88.646,88.714,88.647,88.696,7846.674,7846.649,7832.924,7856.953,247.483,247.483,254.970,243.705,-0.207,1.910,-0.568,1.550,1.747,4.555,1.386,4.194,1,1,attack_maneuver,lock_on
1.400,44272.076,2.414,7826.614,44282.470,3281.024,7860.346,88.546,88.617,88.547,88.598,7847.174,7847.150,7826.614,7860.346,246.830,246.830,256.334,243.474,0.227,2.347,-0.134,1.986,4.416,2.952,4.054,2.591,1,1,attack_maneuver,lock_on
1.600,44221.243,4.872,7819.417,44233.981,3283.617,7863.380,88.445,88.519,88.447,88.500,7847.553,7847.528,7819.417,7863.380,246.027,246.027,257.663,242.935,0.530,2.653,0.168,2.291,6.445,2.028,6.083,1.666,1,1,attack_maneuver,lock_on
1.800,44170.280,8.087,7811.580,44185.672,3286.408,7866.182,88.345,88.422,88.347,88.403,7847.826,7847.802,7811.580,7866.182,246.252,246.252,258.910,241.775,0.395,2.520,0.033,2.158,6.082,4.374,5.719,4.012,1,1,attack_maneuver,lock_on
2.000,44119.199,11.577,7803.234,44137.604,3289.899,7868.836,88.245,88.325,88.247,88.306,7847.946,7847.922,7803.234,7868.836,246.023,246.023,259.774,240.907,0.275,2.402,-0.088,2.039,5.409,10.681,5.047,10.318,1,1,attack_maneuver,lock_on
2.200,44068.026,15.025,7794.460,44089.705,3294.610,7871.112,88.145,88.228,88.146,88.209,7848.107,7848.083,7794.460,7871.112,245.517,245.517,260.625,241.022,0.505,2.635,0.141,2.272,4.802,16.516,4.439,16.153,1,1,attack_maneuver,lock_on
2.400,44016.743,18.409,7785.280,44041.879,3300.584,7872.782,88.044,88.131,88.046,88.112,7848.539,7848.515,7785.280,7872.782,245.001,245.001,261.439,241.282,0.391,2.525,0.027,2.162,4.294,20.175,3.930,19.812,1,1,attack_maneuver,lock_on
2.600,43965.334,21.606,7775.844,43994.071,3307.524,7873.886,87.944,88.035,87.946,88.016,7849.172,7849.147,7775.844,7873.886,244.553,244.553,262.216,242.039,0.436,2.576,0.073,2.212,3.893,20.312,3.529,19.949,1,1,attack_maneuver,lock_on
2.800,43913.777,24.592,7766.278,43946.176,3315.165,7874.560,87.844,87.938,87.845,87.919,7850.261,7850.237,7766.278,7874.560,243.922,243.922,263.000,243.026,0.464,2.609,0.100,2.245,3.567,20.035,3.202,19.671,1,1,attack_maneuver,lock_on
3.000,43862.057,27.396,7756.670,43898.193,3323.454,7874.914,87.743,87.842,87.745,87.823,7851.562,7851.538,7756.670,7874.914,243.758,243.758,263.803,243.925,-0.052,2.098,-0.417,1.734,3.497,18.989,3.132,18.625,1,1,attack_maneuver,lock_on
3.200,43810.176,30.100,7747.016,43850.090,3332.214,7875.024,87.642,87.746,87.644,87.726,7852.508,7852.484,7747.016,7875.024,243.933,243.933,264.610,245.055,-0.408,1.749,-0.773,1.384,3.563,16.077,3.198,15.713,1,1,attack_maneuver,lock_on
3.400,43758.148,32.782,7737.255,43801.775,3341.142,7874.810,87.542,87.649,87.543,87.629,7852.883,7852.859,7737.255,7874.810,243.750,243.750,265.425,246.291,-0.076,2.087,-0.441,1.722,3.495,13.389,3.129,13.024,1,1,attack_maneuver,lock_on
3.600,43705.982,35.489,7727.264,43753.205,3350.024,7874.000,87.441,87.552,87.442,87.532,7852.804,7852.780,7727.264,7874.000,243.564,243.564,266.492,247.530,-0.072,2.097,-0.438,1.732,2.991,11.599,2.625,11.234,1,1,attack_maneuver,lock_on
3.800,43653.661,38.179,7716.684,43704.429,3358.820,7872.253,87.340,87.455,87.341,87.435,7852.295,7852.271,7716.684,7872.253,243.977,243.977,268.071,248.403,-0.191,1.985,-0.557,1.619,2.456,11.103,2.090,10.737,1,1,attack_maneuver,lock_on
