Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.200,44574.439,0.004,7844.602,44574.584,545.160,7844.634,89.146,89.148,89.148,89.146,7844.567,7844.543,7844.602,7844.634,250.364,250.364,250.211,249.088,-0.000,0.350,-0.359,-0.009,0.134,0.721,0.225,0.362,0,0,attack_maneuver,lock_on
0.400,44524.365,0.034,7844.680,44524.915,545.268,7845.458,89.046,89.048,89.048,89.046,7844.547,7844.523,7844.680,7845.458,250.826,250.826,250.587,247.660,-0.000,0.351,-0.360,-0.009,0.490,1.935,0.850,1.575,0,0,attack_maneuver,lock_on
0.600,44474.185,-0.001,7843.945,44475.584,545.830,7847.369,88.946,88.949,88.947,88.947,7844.187,7844.163,7843.945,7847.369,251.271,251.271,251.354,245.998,-0.001,0.351,-0.360,-0.009,1.302,4.407,1.662,4.047,0,0,attack_maneuver,lock_on
0.800,44423.854,-0.062,7841.802,44426.684,547.327,7850.407,88.845,88.849,88.847,88.848,7843.418,7843.394,7841.802,7850.407,251.711,251.711,252.454,244.213,-0.001,0.352,-0.361,-0.008,1.347,6.560,1.707,6.200,0,0,attack_maneuver,lock_on
1.000,44373.384,0.128,7838.072,44378.090,549.687,7854.059,88.744,88.751,88.746,88.749,7842.184,7842.160,7838.072,7854.059,252.154,252.154,253.666,243.913,-0.001,0.353,-0.362,-0.007,0.300,5.157,0.661,4.797,0,0,attack_maneuver,lock_on
1.200,44322.790,0.876,7832.924,44329.550,552.380,7857.779,88.643,88.652,88.645,88.650,7840.443,7840.419,7832.924,7857.779,252.607,252.607,254.970,243.705,-0.001,0.355,-0.362,-0.006,1.747,2.794,1.386,2.433,1,1,attack_maneuver,lock_on
1.400,44272.076,2.414,7826.614,44281.014,554.983,7861.173,88.542,88.553,88.544,88.551,7838.161,7838.137,7826.614,7861.173,253.075,253.075,256.334,243.474,-0.001,0.357,-0.362,-0.005,4.416,1.189,4.055,0.828,1,1,attack_maneuver,lock_on
1.600,44221.243,4.872,7819.417,44232.524,557.538,7864.208,88.440,88.453,88.442,88.452,7835.313,7835.289,7819.417,7864.208,253.565,253.565,257.663,242.935,0.000,0.358,-0.362,-0.003,6.445,0.263,6.083,0.099,1,1,attack_maneuver,lock_on
1.800,44170.280,8.087,7811.580,44184.213,560.292,7867.011,88.339,88.355,88.341,88.353,7831.881,7831.857,7811.580,7867.011,254.080,254.080,258.910,241.775,0.002,0.360,-0.360,-0.002,6.082,2.608,5.720,2.245,1,1,attack_maneuver,lock_on
2.000,44119.199,11.577,7803.234,44136.142,563.745,7869.667,88.237,88.256,88.239,88.254,7827.851,7827.827,7803.234,7869.667,254.624,254.624,259.774,240.907,0.004,0.362,-0.359,-0.000,5.409,8.912,5.047,8.550,1,1,attack_maneuver,lock_on
2.200,44068.026,15.025,7794.460,44088.240,568.419,7871.945,88.135,88.157,88.137,88.155,7823.212,7823.188,7794.460,7871.945,255.204,255.204,260.625,241.022,0.006,0.366,-0.357,0.003,4.803,14.745,4.440,14.382,1,1,attack_maneuver,lock_on
2.400,44016.743,18.409,7785.280,44040.409,574.356,7873.617,88.033,88.059,88.035,88.057,7817.956,7817.932,7785.280,7873.617,255.822,255.822,261.439,241.282,0.008,0.370,-0.356,0.006,4.294,18.403,3.931,18.039,1,1,attack_maneuver,lock_on
