Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km
46.0,B1001,B0100,A0100,31079.94656504258,4579.920377182303,5498.476571472174,329.82568757600234,BOOST,Trajectory,59.990084963857825
46.2,B1001,B0100,A0100,31012.886115949583,4575.10700328208,5499.235017871504,343.7138198034736,BOOST,Trajectory,59.86044939562756
46.400000000000006,B1001,B0100,A0100,30943.050021056097,4570.094372422242,5500.024891157852,357.66009066616107,BOOST,Trajectory,59.72792448874443
46.6,B1001,B0100,A0100,30870.426743623317,4564.881624719589,5500.846354444752,371.66386375131907,BOOST,Trajectory,59.59257214325569
46.800000000000004,B1001,B0100,A0100,30795.004876215444,4559.467908756279,5501.699566187993,385.724476771192,BOOST,Trajectory,59.45448021781238
47.0,B1001,B0100,A0100,30716.773145963067,4553.852382774892,5502.584682012077,399.8412403094801,BOOST,Trajectory,59.31365897432522
47.2,B1001,B0100,A0100,30635.72042502557,4548.034196914546,5503.501877427772,414.013389884819,BOOST,Trajectory,59.17014467677688
47.400000000000006,B1001,B0100,A0100,30551.835737821704,4542.012497308644,5504.451349897397,428.2402052179469,BOOST,Trajectory,59.023932817176494
47.6,B1001,B0100,A0100,30465.10825205533,4535.786469305039,5505.433273665034,442.5209213717998,BOOST,Trajectory,58.87502114573959
47.800000000000004,B1001,B0100,A0100,30375.527291447805,4529.355309126805,5506.4478161194,456.8547425429946,BOOST,Trajectory,58.72337639185025
48.0,B1001,B0100,A0100,30283.082341092748,4522.718223099311,5507.49513461227,471.2408428919345,BOOST,Trajectory,58.56884140246966
48.2,B1001,B0100,A0100,30187.763053909654,4515.874427724912,5508.5753818299045,485.678364753385,BOOST,Trajectory,58.4113950693802
48.400000000000006,B1001,B0100,A0100,30089.55925631661,4508.823150381779,5509.688704464379,500.1664259710436,BOOST,Trajectory,58.251150710053054
48.6,B1001,B0100,A0100,29988.460952866742,4501.5636296596185,5510.83523483154,514.7041185163415,BOOST,Trajectory,58.08811693287393
48.800000000000004,B1001,B0100,A0100,29884.45833253731,4494.095117682379,5512.015097406913,529.2904954217869,BOOST,Trajectory,57.92231700616606
49.0,B1001,B0100,A0100,29777.54177676465,4486.416884199043,5513.2284277941,543.9245714767239,BOOST,Trajectory,57.753744727809575
49.2,B1001,B0100,A0100,29667.70186596185,4478.528215335629,5514.475371045081,558.6053365639865,BOOST,Trajectory,57.582307133266866
49.400000000000006,B1001,B0100,A0100,29554.92938408528,4470.428411275088,5515.756066678451,573.3317559360648,BOOST,Trajectory,57.40791926134802
49.6,B1001,B0100,A0100,29439.215324899902,4462.1167853422585,5517.070648196764,588.1027573350009,BOOST,Trajectory,57.230540523172635
49.800000000000004,B1001,B0100,A0100,29320.55089970672,4453.592663743654,5518.41925022084,602.9172329456145,BOOST,Trajectory,57.0502112720456
50.0,B1001,B0100,A0100,29198.92754348639,4444.855386913153,5519.802007183488,617.7740479039743,BOOST,Trajectory,56.86698137737407
50.2,B1001,B0100,A0100,29074.336919921247,4435.904310621349,5521.219045863295,632.6720423340969,BOOST,Trajectory,56.68088210650343
50.400000000000006,B1001,B0100,A0100,28946.770926622106,4426.738806105103,5522.670478536183,647.6100253431308,BOOST,Trajectory,56.49194642269189
50.6,B1001,B0100,A0100,28816.2217026976,4417.358261424487,5524.156411267285,662.5867607996175,BOOST,Trajectory,56.30016573928444
50.800000000000004,B1001,B0100,A0100,28682.681638369675,4407.76208241365,5525.676960736611,677.6009677021414,BOOST,Trajectory,56.10552201252959
51.0,B1001,B0100,A0100,28546.14338182952,4397.949691891901,5527.232250459846,692.6513449753523,BOOST,Trajectory,55.90793862372472
51.2,B1001,B0100,A0100,28406.59984233979,4387.92053062237,5528.822392519997,707.736569643247,BOOST,Trajectory,55.70739039968045
51.400000000000006,B1001,B0100,A0100,28264.04419684649,4377.674058393611,5530.447489802546,722.8552752008794,BOOST,Trajectory,55.503850758430126
51.6,B1001,B0100,A0100,28118.82784804,4367.235486806978,5532.103563338297,729.3916097343322,BOOST,Trajectory,55.29773486439526
51.800000000000004,B1001,B0100,A0100,27973.52310403383,4356.789683641999,5533.761296648355,727.3301459969224,BOOST,Trajectory,55.09169512177739
52.0,B1001,B0100,A0100,27828.628569705113,4346.372462742869,5535.415012641594,725.2803390645523,BOOST,Trajectory,54.886225932247704
52.2,B1001,B0100,A0100,27684.14193267285,4335.983632610708,5537.0647622898005,723.2420709621103,BOOST,Trajectory,54.68132681256776
52.400000000000006,B1001,B0100,A0100,27540.060903347265,4325.623003696915,5538.710610782966,721.2152390927926,BOOST,Trajectory,54.47689168426711
52.6,B1001,B0100,A0100,27396.383210222546,4315.29038753164,5540.35261356914,719.19976306926,BOOST,Trajectory,54.272955969321714
52.800000000000004,B1001,B0100,A0100,27253.106597271006,4304.985596148079,5541.990806075725,717.1955617152939,BOOST,Trajectory,54.06956409953951
53.0,B1001,B0100,A0100,27110.22882642834,4294.708442579089,5543.625219347666,715.2025326518866,BOOST,Trajectory,53.86668674411827
53.2,B1001,B0100,A0100,26967.747681382403,4284.45874064524,5545.255898072473,713.2205684037124,BOOST,Trajectory,53.66429536214335
53.400000000000006,B1001,B0100,A0100,26825.660965303257,4274.2363049886235,5546.882888102121,711.2495844662047,BOOST,Trajectory,53.462384270488485
53.6,B1001,B0100,A0100,26683.96649692562,4264.040951193044,5548.506219572075,709.2895029407536,BOOST,Trajectory,53.26096876765086
53.800000000000004,B1001,B0100,A0100,26542.66211195157,4253.872497949613,5550.1259206902005,707.3402267638642,BOOST,Trajectory,53.06008063459253
54.0,B1001,B0100,A0100,26401.745666182906,4243.730769728728,5551.742037721073,705.4016561645341,BOOST,Trajectory,52.85967677609713
54.2,B1001,B0100,A0100,26261.215033578992,4233.615594594571,5553.354620563068,703.4737089962402,BOOST,Trajectory,52.659786288903156
