Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
3.600,86.477,86.500,86.532,86.531,5955.753,5954.998,5821.986,6027.834,358.662,358.662,359.766,353.069,0.252,0.670,-1.819,-1.401,1.645,3.918,0.426,1.847,1,1,attack_maneuver,lock_on
3.800,86.335,86.358,86.389,86.389,5957.900,5957.144,5810.413,6030.819,358.455,358.455,360.357,352.580,0.162,0.584,-1.913,-1.490,2.053,8.438,0.021,6.364,1,1,attack_maneuver,lock_on
4.000,86.192,86.217,86.246,86.248,5960.164,5959.409,5797.875,6035.129,358.458,358.458,360.627,352.449,0.106,0.532,-1.972,-1.545,2.424,5.485,0.347,3.408,1,1,attack_maneuver,lock_on
4.200,86.050,86.075,86.104,86.106,5962.232,5961.476,5784.924,6038.749,358.274,358.274,360.660,352.322,0.256,0.687,-1.825,-1.394,1.842,3.990,0.239,1.909,1,1,attack_maneuver,lock_on
4.400,85.907,85.934,85.961,85.964,5963.613,5962.857,5771.891,6041.219,357.977,357.977,361.037,351.789,0.212,0.647,-1.872,-1.437,1.182,4.174,0.902,2.090,1,1,attack_maneuver,lock_on
4.600,85.764,85.792,85.819,85.823,5964.716,5963.960,5758.619,6043.247,357.669,357.669,361.918,351.353,0.190,0.629,-1.898,-1.458,0.692,4.974,1.395,2.887,1,1,attack_maneuver,lock_on
4.800,85.622,85.651,85.676,85.681,5966.072,5965.316,5745.031,6044.413,357.447,357.447,362.713,350.442,0.176,0.620,-1.915,-1.471,0.487,5.395,1.604,3.304,1,1,attack_maneuver,lock_on
5.000,85.479,85.510,85.534,85.540,5967.726,5966.970,5731.094,6045.278,357.202,357.202,363.496,349.676,0.241,0.690,-1.853,-1.404,0.382,5.411,1.712,3.317,1,1,attack_maneuver,search
5.200,85.336,85.369,85.391,85.399,5969.550,5968.794,5716.707,6046.281,357.156,357.156,364.307,349.481,0.085,0.538,-2.014,-1.560,0.313,5.645,1.785,3.548,1,1,attack_maneuver,search
5.400,85.194,85.228,85.248,85.258,5971.241,5970.485,5701.864,6047.313,357.165,357.165,365.348,349.517,0.083,0.542,-2.019,-1.560,0.328,5.637,1.773,3.535,1,1,attack_maneuver,search
5.600,85.051,85.087,85.105,85.117,5972.693,5971.937,5686.552,6048.141,357.163,357.163,366.335,349.660,0.130,0.593,-1.975,-1.512,0.703,5.739,1.402,3.634,1,1,attack_maneuver,search
5.800,84.908,84.947,84.962,84.976,5973.913,5973.156,5670.687,6048.709,357.156,357.156,367.320,349.799,0.108,0.576,-2.001,-1.532,1.345,5.867,0.763,3.759,1,1,attack_maneuver,search
6.000,84.765,84.806,84.819,84.834,5975.086,5974.330,5654.288,6049.038,357.213,357.213,368.290,349.918,0.032,0.506,-2.080,-1.606,1.924,5.957,0.188,3.845,1,1,attack_maneuver,search
6.200,84.622,84.665,84.676,84.693,5976.427,5975.670,5637.467,6049.312,356.978,356.978,369.138,349.686,0.206,0.684,-1.910,-1.431,1.355,5.990,0.761,3.875,1,1,attack_maneuver,search
6.400,84.478,84.524,84.533,84.552,5978.232,5977.475,5620.265,6049.667,356.620,356.620,370.068,349.382,0.150,0.633,-1.969,-1.486,0.749,5.999,1.370,3.881,1,1,attack_maneuver,search
6.600,84.335,84.383,84.390,84.411,5980.362,5979.605,5602.613,6050.226,356.494,356.494,371.037,349.205,0.114,0.601,-2.009,-1.521,0.452,6.219,1.671,4.097,1,1,attack_maneuver,search
6.800,84.192,84.242,84.247,84.271,5982.586,5981.828,5584.487,6051.226,356.252,356.252,372.029,348.973,0.117,0.608,-2.009,-1.518,0.472,6.195,1.655,4.070,1,1,attack_maneuver,search
7.000,84.049,84.102,84.104,84.130,5984.250,5983.493,5565.930,6052.576,355.988,355.988,372.956,348.791,0.056,0.551,-2.074,-1.578,0.237,6.269,1.893,4.139,1,1,attack_maneuver,search
7.200,83.906,83.961,83.961,83.989,5985.342,5984.584,5547.040,6054.104,355.928,355.928,373.823,348.827,-0.015,0.485,-2.149,-1.648,0.012,6.148,2.121,4.015,1,1,attack_maneuver,search
7.400,83.762,83.821,83.817,83.848,5986.288,5985.531,5527.767,6055.503,356.002,356.002,374.666,348.911,-0.097,0.408,-2.234,-1.728,0.106,6.181,2.243,4.045,1,1,attack_maneuver,search
7.600,83.619,83.680,83.674,83.708,5987.364,5986.606,5508.050,6056.593,355.798,355.798,375.754,348.811,0.073,0.583,-2.068,-1.557,0.092,6.405,2.232,4.266,1,1,attack_maneuver,search
7.800,83.475,83.540,83.531,83.567,5988.885,5988.127,5487.867,6056.969,355.464,355.464,376.787,348.256,0.023,0.538,-2.122,-1.606,0.045,6.426,2.099,4.283,1,1,attack_maneuver,search
8.000,83.332,83.399,83.387,83.426,5990.773,5990.015,5467.130,6056.980,355.211,355.211,377.831,348.047,0.076,0.596,-2.072,-1.550,0.570,6.410,1.578,4.263,1,1,attack_maneuver,search
8.200,83.188,83.259,83.244,83.286,5992.853,5992.094,5445.814,6057.229,355.173,355.173,378.865,347.087,-0.082,0.443,-2.234,-1.707,1.249,6.368,0.903,4.218,1,1,attack_maneuver,search
8.400,83.045,83.119,83.100,83.146,5994.809,5994.050,5423.991,6057.737,355.188,355.188,379.870,346.863,-0.082,0.448,-2.237,-1.706,1.730,6.441,0.425,4.287,1,1,attack_maneuver,search
8.600,82.901,82.979,82.957,83.006,5996.531,5995.772,5401.824,6058.384,355.193,355.193,380.754,346.922,-0.034,0.501,-2.193,-1.657,1.121,6.293,1.038,4.136,1,1,attack_maneuver,search
8.800,82.758,82.839,82.813,82.866,5997.897,5997.137,5379.325,6058.881,355.014,355.014,381.723,347.043,0.296,0.836,-1.867,-1.326,0.594,6.297,1.568,4.136,1,1,attack_maneuver,search
9.000,82.614,82.699,82.670,82.725,5998.583,5997.823,5356.385,6059.135,354.600,354.600,382.727,347.156,0.472,1.017,-1.694,-1.148,0.409,6.351,1.757,4.186,1,1,attack_maneuver,search
9.200,82.470,82.559,82.526,82.585,5999.076,5998.316,5333.019,6059.153,354.284,354.284,383.688,347.260,0.341,0.890,-1.829,-1.278,0.107,6.349,2.063,4.181,1,1,attack_maneuver,search
9.400,82.327,82.419,82.382,82.445,5999.759,5998.999,5309.368,6059.108,354.085,354.085,384.587,347.035,0.383,0.937,-1.791,-1.235,0.174,6.292,2.348,4.120,1,1,attack_maneuver,search
9.600,82.183,82.280,82.239,82.305,6000.567,5999.807,5285.405,6059.205,354.074,354.074,385.452,346.904,0.236,0.796,-1.942,-1.380,0.351,6.462,2.529,4.286,1,1,attack_maneuver,search
9.800,82.039,82.140,82.095,82.165,6001.224,6000.464,5261.032,6059.722,354.122,354.122,386.561,345.907,0.243,0.808,-1.938,-1.371,0.421,6.419,2.603,4.239,1,1,attack_maneuver,search
10.000,81.895,82.000,81.951,82.025,6001.680,6000.920,5236.182,6060.583,354.151,354.151,387.622,345.661,0.222,0.793,-1.963,-1.390,0.416,6.472,2.601,4.289,1,1,attack_maneuver,search
10.200,81.751,81.861,81.807,81.886,6002.100,6001.340,5210.765,6061.621,354.241,354.241,388.700,345.721,0.153,0.729,-2.036,-1.458,0.019,6.325,2.170,4.138,1,1,attack_maneuver,search
10.400,81.607,81.721,81.664,81.746,6002.690,6001.930,5184.743,6062.529,354.046,354.046,389.773,345.843,0.323,0.904,-1.870,-1.287,0.723,6.337,1.470,4.146,1,1,attack_maneuver,lock_on
10.600,81.463,81.582,81.520,81.606,6003.744,6002.983,5158.168,6063.246,353.728,353.728,390.823,345.942,0.269,0.856,-1.927,-1.338,1.330,6.348,0.867,4.153,1,1,attack_maneuver,lock_on
10.800,81.319,81.442,81.376,81.466,6005.171,6004.410,5131.224,6063.920,353.493,353.493,391.669,345.706,0.314,0.906,-1.886,-1.292,1.625,6.312,0.576,4.114,1,1,attack_maneuver,lock_on
11.000,81.175,81.303,81.232,81.327,6006.792,6006.032,5104.120,6064.675,353.477,353.477,392.543,345.026,0.146,0.742,-2.059,-1.459,1.047,6.255,1.158,4.053,1,1,attack_maneuver,lock_on
11.200,81.031,81.164,81.088,81.187,6008.291,6007.530,5076.739,6065.475,353.514,353.514,393.539,344.950,0.139,0.740,-2.070,-1.465,0.694,6.673,1.514,4.468,1,1,attack_maneuver,attack_maneuver
11.400,80.887,81.024,80.944,81.048,6009.556,6008.795,5048.984,6065.805,353.541,353.541,394.503,344.571,0.181,0.787,-2.031,-1.422,0.360,7.814,1.853,5.605,1,1,attack_maneuver,attack_maneuver
11.600,80.743,80.885,80.800,80.909,6010.589,6009.828,5020.995,6065.290,353.562,353.562,395.416,343.969,0.149,0.761,-2.067,-1.452,0.021,8.066,2.195,5.853,1,1,attack_maneuver,attack_maneuver
11.800,80.599,80.746,80.656,80.769,6011.570,6010.809,4992.733,6063.649,353.646,353.646,396.510,343.584,0.063,0.680,-2.157,-1.537,0.246,7.734,2.466,5.518,1,1,attack_maneuver,attack_maneuver
12.000,80.454,80.607,80.512,80.630,6012.708,6011.947,4964.066,6060.479,353.444,353.444,397.574,343.691,0.218,0.841,-2.006,-1.380,0.335,7.955,2.559,5.735,1,1,attack_maneuver,attack_maneuver
12.200,80.310,80.468,80.367,80.491,6014.296,6013.535,4934.923,6055.889,353.121,353.121,398.658,343.674,0.154,0.783,-2.074,-1.441,0.353,9.287,2.581,7.062,1,1,attack_maneuver,attack_maneuver
12.400,80.166,80.330,80.223,80.353,6016.255,6015.493,4905.207,6050.288,352.877,352.877,399.751,343.441,0.198,0.834,-2.034,-1.394,0.092,9.306,2.140,7.078,1,1,attack_maneuver,attack_maneuver
12.600,80.022,80.192,80.079,80.214,6018.409,6017.647,4874.872,6043.967,352.851,352.851,400.837,343.253,0.049,0.691,-2.187,-1.540,0.822,8.862,1.414,6.631,1,1,attack_maneuver,attack_maneuver
12.800,79.878,80.054,79.935,80.076,6020.443,6019.681,4843.976,6037.186,352.876,352.876,401.893,342.980,0.058,0.708,-2.182,-1.528,1.455,9.112,0.784,6.877,1,1,attack_maneuver,attack_maneuver
13.000,79.733,79.915,79.791,79.937,6022.165,6021.403,4812.698,6029.697,352.712,352.712,402.904,343.030,0.269,0.925,-1.975,-1.314,1.708,8.729,0.536,6.490,1,1,attack_maneuver,attack_maneuver
13.200,79.589,79.778,79.647,79.799,6023.162,6022.400,4781.262,6021.352,352.479,352.479,403.794,343.714,0.248,0.911,-2.000,-1.332,1.192,8.352,1.056,6.108,1,1,attack_maneuver,attack_maneuver
13.400,79.445,79.640,79.503,79.661,6023.823,6023.061,4749.569,6012.339,352.219,352.219,404.780,344.321,0.215,0.884,-2.037,-1.363,0.914,8.644,1.338,6.397,1,1,attack_maneuver,attack_maneuver
13.600,79.301,79.502,79.358,79.522,6024.764,6024.001,4717.502,6003.028,351.965,351.965,405.729,344.466,0.163,0.839,-2.093,-1.412,0.518,8.803,1.738,6.552,1,1,attack_maneuver,attack_maneuver
13.800,79.156,79.364,79.214,79.384,6025.989,6025.227,4685.128,5993.558,351.777,351.777,406.875,344.516,0.228,0.910,-2.033,-1.344,0.091,8.799,2.169,6.544,1,1,attack_maneuver,attack_maneuver
14.000,79.012,79.226,79.070,79.246,6027.367,6026.604,4652.394,5983.963,351.783,351.783,407.930,344.546,0.072,0.761,-2.192,-1.497,0.097,8.721,2.361,6.462,1,1,attack_maneuver,attack_maneuver
14.200,78.868,79.088,78.926,79.108,6028.602,6027.839,4619.177,5974.200,351.843,351.843,408.569,344.841,0.069,0.766,-2.199,-1.497,0.747,8.348,3.016,6.085,1,1,attack_maneuver,attack_maneuver
14.400,78.724,78.950,78.782,78.969,6029.595,6028.832,4585.227,5963.938,351.894,351.894,408.394,345.676,0.115,0.819,-2.158,-1.448,1.301,8.150,3.573,5.883,1,1,attack_maneuver,attack_maneuver
14.600,78.580,78.812,78.638,78.831,6030.354,6029.590,4550.662,5953.115,351.940,351.940,408.016,346.339,0.098,0.811,-2.179,-1.460,2.017,8.517,4.293,6.247,1,1,attack_maneuver,attack_maneuver
14.800,78.437,78.674,78.495,78.693,6031.058,6030.294,4515.835,5942.054,352.045,352.045,408.115,346.494,0.026,0.749,-2.254,-1.526,2.580,8.190,4.861,5.916,1,1,attack_maneuver,attack_maneuver
15.000,78.293,78.535,78.352,78.554,6031.917,6031.153,4480.687,5930.994,351.866,351.866,409.034,346.581,0.191,0.923,-2.094,-1.355,3.361,8.162,5.646,5.884,1,1,attack_maneuver,attack_maneuver
15.200,78.150,78.397,78.209,78.416,6033.220,6032.456,4445.094,5919.937,351.567,351.567,410.179,346.660,0.135,0.878,-2.154,-1.405,3.632,8.190,5.921,5.907,1,1,attack_maneuver,attack_maneuver
15.400,78.007,78.259,78.066,78.277,6034.885,6034.122,4408.837,5908.766,351.345,351.345,410.957,346.981,0.182,0.934,-2.112,-1.352,3.710,7.856,6.003,5.570,1,1,attack_maneuver,attack_maneuver
15.600,77.864,78.121,77.924,78.139,6036.740,6035.976,4371.575,5897.118,351.341,351.341,411.384,347.834,0.026,0.789,-2.271,-1.502,3.499,7.691,5.797,5.401,1,1,attack_maneuver,attack_maneuver
15.800,77.722,77.983,77.782,78.001,6038.469,6037.705,4333.251,5884.924,351.389,351.389,411.852,348.497,0.029,0.802,-2.273,-1.493,3.155,8.064,5.456,5.770,1,1,attack_maneuver,attack_maneuver
16.000,77.581,77.845,77.641,77.862,6039.965,6039.200,4293.916,5872.489,351.427,351.427,412.348,348.648,0.077,0.860,-2.229,-1.439,2.694,7.702,5.000,5.404,1,1,attack_maneuver,attack_maneuver
16.200,77.439,77.706,77.500,77.723,6041.228,6040.463,4253.620,5860.069,351.457,351.457,412.859,348.773,0.032,0.825,-2.277,-1.478,2.139,7.217,4.449,4.914,1,1,attack_maneuver,attack_maneuver
16.400,77.299,77.568,77.359,77.585,6042.435,6041.670,4212.426,5847.802,351.577,351.577,413.380,348.869,-0.069,0.732,-2.383,-1.575,1.513,7.225,3.827,4.919,1,1,attack_maneuver,attack_maneuver
16.600,77.158,77.429,77.219,77.446,6043.790,6043.025,4170.415,5835.620,351.388,351.388,413.905,348.949,0.068,0.877,-2.251,-1.434,0.841,7.231,3.160,4.920,1,1,attack_maneuver,attack_maneuver
16.800,77.018,77.291,77.079,77.307,6045.583,6044.818,4127.688,5823.361,351.104,351.104,414.428,349.275,-0.007,0.810,-2.329,-1.504,0.146,6.865,2.469,4.550,1,1,attack_maneuver,attack_maneuver
17.000,76.878,77.152,76.940,77.169,6047.669,6046.904,4084.359,5810.627,350.746,350.746,414.947,350.142,-0.007,0.817,-2.334,-1.502,0.552,6.677,1.775,4.358,1,1,attack_maneuver,attack_maneuver
17.200,76.739,77.014,76.801,77.030,6049.351,6048.586,4040.577,5797.344,350.445,350.445,415.893,350.813,-0.250,0.581,-2.581,-1.742,1.240,7.068,1.091,4.745,1,1,attack_maneuver,attack_maneuver
17.400,76.599,76.875,76.661,76.891,6050.393,6049.627,3996.536,5783.850,350.331,350.331,417.041,350.964,-0.196,0.641,-2.531,-1.686,1.448,6.743,0.888,4.416,1,1,attack_maneuver,attack_maneuver
17.600,76.460,76.737,76.521,76.753,6051.072,6050.306,3952.529,5770.426,350.368,350.368,418.035,351.093,-0.231,0.612,-2.570,-1.719,1.266,6.315,1.073,3.984,1,1,attack_maneuver,attack_maneuver
17.800,76.320,76.598,76.381,76.614,6051.643,6050.876,3908.705,5757.202,350.489,350.489,419.051,351.191,-0.313,0.535,-2.657,-1.801,0.890,6.301,1.454,3.966,1,1,attack_maneuver,attack_maneuver
18.000,76.179,76.460,76.241,76.475,6052.343,6051.576,3864.915,5744.006,350.334,350.334,420.133,351.560,-0.159,0.694,-2.507,-1.645,0.473,6.020,1.875,3.680,1,1,attack_maneuver,attack_maneuver
18.200,76.039,76.321,76.101,76.336,6053.474,6052.706,3820.954,5730.374,350.055,350.055,421.279,352.465,-0.214,0.644,-2.567,-1.700,0.042,5.893,2.310,3.549,1,1,attack_maneuver,attack_maneuver
18.400,75.899,76.182,75.961,76.197,6054.959,6054.191,3776.681,5716.242,349.849,349.849,421.942,353.119,-0.168,0.696,-2.525,-1.652,0.801,5.743,3.157,3.395,1,1,attack_maneuver,attack_maneuver
18.600,75.758,76.043,75.821,76.058,6056.630,6055.861,3732.017,5702.021,349.860,349.860,421.636,353.320,-0.324,0.547,-2.685,-1.806,1.483,5.359,3.844,3.006,1,1,attack_maneuver,attack_maneuver
18.800,75.619,75.905,75.681,75.919,6058.173,6057.405,3687.276,5687.961,349.923,349.923,421.094,353.439,-0.322,0.556,-2.688,-1.801,2.283,5.027,4.649,2.670,1,1,attack_maneuver,attack_maneuver
19.000,75.479,75.766,75.542,75.780,6059.483,6058.714,3642.884,5674.134,349.976,349.976,420.587,353.535,-0.276,0.610,-2.646,-1.751,2.775,5.075,5.145,2.714,1,1,attack_maneuver,attack_maneuver
19.200,75.339,75.627,75.402,75.641,6060.559,6059.790,3599.146,5660.421,350.022,350.022,420.052,353.610,-0.322,0.573,-2.696,-1.792,3.215,5.081,5.590,2.716,1,1,attack_maneuver,attack_maneuver
19.400,75.198,75.487,75.262,75.502,6061.644,6060.874,3556.273,5646.632,349.947,349.947,419.491,353.941,-0.268,0.636,-2.647,-1.733,3.533,4.710,5.912,2.340,1,1,attack_maneuver,attack_maneuver
19.600,75.057,75.348,75.122,75.362,6063.019,6062.249,3514.374,5632.351,349.746,349.746,418.908,354.833,-0.267,0.646,-2.650,-1.727,3.677,4.530,6.061,2.156,1,1,attack_maneuver,attack_maneuver
19.800,74.916,75.209,74.981,75.223,6064.654,6063.884,3473.308,5617.523,349.413,349.413,418.820,355.507,-0.275,0.648,-2.662,-1.730,4.178,4.958,6.566,2.579,1,1,attack_maneuver,attack_maneuver
20.000,74.775,75.070,74.840,75.084,6065.879,6065.108,3432.413,5602.511,349.139,349.139,419.722,355.642,-0.526,0.407,-2.918,-1.976,4.619,4.659,7.011,2.277,1,1,attack_maneuver,attack_maneuver
20.200,74.634,74.931,74.699,74.945,6066.487,6065.716,3391.379,5587.610,349.111,349.111,420.413,355.757,-0.480,0.461,-2.877,-1.926,4.604,4.279,7.001,1.892,1,1,attack_maneuver,attack_maneuver
20.400,74.492,74.792,74.558,74.806,6066.902,6066.130,3350.786,5572.945,349.242,349.242,420.095,355.837,-0.512,0.439,-2.913,-1.952,4.840,4.255,7.241,1.864,1,1,attack_maneuver,attack_maneuver
20.600,74.350,74.653,74.416,74.666,6067.345,6066.573,3311.178,5558.316,349.351,349.351,419.434,356.202,-0.569,0.392,-2.974,-2.004,4.969,3.938,7.374,1.542,1,1,attack_maneuver,attack_maneuver
20.800,74.208,74.513,74.274,74.527,6067.976,6067.203,3272.425,5543.236,349.184,349.184,419.291,357.119,-0.405,0.566,-2.815,-1.834,5.485,3.804,7.895,1.404,1,1,attack_maneuver,attack_maneuver
21.000,74.065,74.374,74.133,74.388,6069.058,6068.285,3233.850,5527.662,348.128,348.128,420.121,357.769,-0.464,0.517,-2.879,-1.888,5.926,3.701,8.341,1.297,1,1,attack_maneuver,attack_maneuver
21.200,73.923,74.235,73.991,74.248,6070.503,6069.729,3195.151,5512.048,347.832,347.832,420.716,357.945,-0.428,0.563,-2.848,-1.847,5.927,3.350,8.346,0.940,1,1,attack_maneuver,attack_maneuver
21.400,73.781,74.096,73.849,74.109,6072.135,6071.361,3156.841,5496.654,347.845,347.845,420.305,358.046,-0.594,0.407,-3.018,-2.007,6.173,3.049,8.597,0.636,1,1,attack_maneuver,attack_maneuver
21.600,73.638,73.957,73.707,73.970,6073.642,6072.868,3119.469,5481.539,347.922,347.922,419.542,358.119,-0.601,0.410,-3.030,-2.008,6.365,3.077,8.794,0.659,1,1,attack_maneuver,attack_maneuver
21.800,73.495,73.817,73.565,73.830,6074.916,6074.141,3082.955,5466.472,347.991,347.991,419.294,358.480,-0.561,0.461,-2.995,-1.962,6.956,2.793,9.390,0.370,1,1,attack_maneuver,attack_maneuver
22.000,73.352,73.678,73.422,73.691,6075.956,6075.181,3046.618,5450.955,348.052,348.052,420.046,359.398,-0.607,0.426,-3.045,-2.002,7.447,2.691,9.885,0.263,1,1,attack_maneuver,attack_maneuver
22.200,73.209,73.538,73.280,73.551,6076.936,6076.160,3010.134,5434.948,348.201,348.201,420.565,360.038,-0.710,0.333,-3.153,-2.099,7.534,2.573,9.978,0.142,1,1,attack_maneuver,attack_maneuver
22.400,73.066,73.399,73.137,73.412,6078.057,6077.280,2973.958,5418.892,348.045,348.045,420.065,360.195,-0.584,0.470,-3.032,-1.966,7.814,2.204,10.262,0.232,1,1,attack_maneuver,attack_maneuver
22.600,72.923,73.259,72.995,73.272,6079.602,6078.825,2938.647,5403.042,347.797,347.797,419.201,360.281,-0.664,0.402,-3.117,-2.039,8.085,1.884,10.538,0.557,1,1,attack_maneuver,attack_maneuver
22.800,72.780,73.119,72.852,73.132,6081.433,6080.655,2904.341,5387.424,347.474,347.474,418.296,360.652,-0.680,0.398,-3.137,-2.047,8.223,1.325,10.681,1.121,1,1,attack_maneuver,attack_maneuver
23.000,72.636,72.979,72.709,72.993,6082.874,6082.095,2870.895,5371.709,347.214,347.214,417.941,361.518,-0.935,0.155,-3.397,-2.295,8.715,0.871,11.177,1.579,1,1,attack_maneuver,attack_maneuver
23.200,72.493,72.840,72.566,72.853,6083.713,6082.934,2837.639,5355.726,347.195,347.195,418.530,362.371,-0.905,0.196,-3.373,-2.259,9.041,0.616,11.508,1.839,1,1,attack_maneuver,attack_maneuver
23.400,72.349,72.700,72.423,72.713,6084.357,6083.577,2804.410,5339.408,347.330,347.330,418.731,363.226,-0.949,0.164,-3.421,-2.295,9.030,0.439,11.502,2.021,1,1,attack_maneuver,attack_maneuver
23.600,72.205,72.560,72.280,72.573,6085.026,6084.246,2771.837,5322.658,347.444,347.444,418.014,364.112,-1.016,0.109,-3.493,-2.356,9.233,0.321,11.711,2.143,1,1,attack_maneuver,attack_maneuver
23.800,72.061,72.419,72.137,72.433,6085.878,6085.097,2740.327,5305.471,347.286,347.286,417.062,365.227,-0.867,0.270,-3.349,-2.199,9.344,0.329,11.826,2.140,1,1,attack_maneuver,attack_maneuver
24.000,71.917,72.279,71.993,72.293,6087.172,6086.391,2709.736,5287.819,346.241,346.241,416.558,366.283,-0.936,0.213,-3.423,-2.261,9.776,0.721,12.263,1.753,1,1,attack_maneuver,attack_maneuver
24.200,71.773,72.139,71.850,72.153,6088.824,6088.041,2679.394,5269.612,345.959,345.959,417.041,367.333,-0.909,0.252,-3.401,-2.227,10.054,1.375,12.546,1.104,1,1,attack_maneuver,attack_maneuver
24.400,71.629,71.999,71.707,72.013,6090.661,6089.878,2649.103,5250.868,345.987,345.987,417.177,368.361,-1.079,0.095,-3.576,-2.388,9.998,1.945,12.495,0.539,1,1,attack_maneuver,attack_maneuver
24.600,71.484,71.859,71.563,71.873,6092.372,6091.589,2619.497,5231.705,346.078,346.078,416.398,369.266,-1.089,0.098,-3.591,-2.390,10.164,1.352,12.666,1.136,1,1,attack_maneuver,attack_maneuver
