步数,时间(秒),AO(度),TA(度),距离(m),奖励,动作_ego,动作_enm,ego_x,ego_y,ego_z,enm_x,enm_y,enm_z,ego_alt(km),enm_alt(km),relative_alt(km),ego_speed_mach,enm_speed_mach,energy_diff,advantage_score
11,2.2,0.5070181751335531,179.2133699507261,4420.33509838857,0.7911655052646722,"[[1, 1, 0]]","[[1, 1, 0]]",580.3151517557849,2.041182206771964,6097.439753904646,5000.648876822743,-1.4432232765516346,6090.723134998633,6.097439753904646,6.090723134998633,0.006716618906012606,0.7126366028242249,0.6911715847934468,0.007145919266628553,0
12,2.4000000000000004,0.23613318791417104,179.38841284543818,4325.0433746109065,-2.0356264493528187,"[[1, 2, 0]]","[[1, 1, 1]]",628.7587023744345,2.2971923911998147,6097.748900903654,4953.799960912085,-1.9811498995329657,6091.234625720426,6.097748900903654,6.091234625720427,0.006514275183227447,0.7125762872336247,0.6869304621983658,0.007027191683932621,0
13,2.6,0.17999373270639316,179.4919087423613,4229.942566325627,3.640166481897893,"[[1, 2, 0]]","[[1, 1, 1]]",677.2777357471082,2.408151519133071,6097.919695785036,4907.217610948774,-2.36328352160308,6091.275638434157,6.097919695785036,6.0912756384341575,0.006644057350878363,0.7148382826868792,0.683440417580842,0.007272014652999204,0
14,2.8000000000000003,0.2955742567235334,179.5145172642333,4134.776467608223,4.971121665908896,"[[1, 2, 0]]","[[1, 1, 0]]",726.0172534650419,2.543610326901444,6097.6687480367245,4860.790362997316,-2.726093226781927,6090.342004676294,6.097668748036725,6.090342004676294,0.007326743360430932,0.7189617853454897,0.6820319020056529,0.008065341027228001,0
15,3.0,0.3196990458232654,179.7595849590264,4039.480666952984,-1.3768626064468776,"[[1, 1, 0]]","[[1, 1, 0]]",775.0313032315562,2.7568974738060206,6096.886888283606,4814.50790841249,-2.9715301324637835,6088.82337544346,6.096886888283606,6.08882337544346,0.00806351284014628,0.7225484139818295,0.6805906239506816,0.008902668640769384,0
16,3.2,0.21168741739570796,179.6785260344183,3944.013903171545,-1.1811072781348457,"[[1, 1, 0]]","[[1, 1, 0]]",824.2370632924878,2.9240007874028606,6096.070819344027,4768.246663484741,-2.9019756792465046,6087.484549535971,6.0960708193440265,6.087484549535971,0.008586269808055214,0.7246125187625695,0.6806760171363246,0.009464999840580468,0
17,3.4000000000000004,0.003517547630335586,178.81884339884647,3848.3947503283644,1.7914567284362306,"[[1, 2, 0]]","[[1, 4, 0]]",873.5603817111323,2.9360344528283804,6095.597529909344,4721.95168099701,-2.21779283060755,6086.817097280179,6.095597529909345,6.086817097280179,0.008780432629165169,0.7264409393942303,0.681397673621778,0.009681297944614364,0
18,3.6,0.1222945986384708,178.3302949270205,3752.537823464629,2.6025689473481464,"[[1, 2, 0]]","[[1, 4, 2]]",923.0604378985427,2.8261909244231447,6095.270686295359,4675.596334849312,-0.9762594091043297,6086.644766769538,6.095270686295359,6.086644766769538,0.008625919525821146,0.729437424217127,0.682861040108736,0.0095574472079889,0
19,3.8000000000000003,0.18264918877803238,178.2487568432232,3656.374973132091,-0.3192550303768371,"[[0, 4, 0]]","[[1, 4, 2]]",972.7516275128751,2.6397792675680876,6094.9257522159505,4629.125953175676,0.463824167682958,6086.419049611828,6.094925752215951,6.086419049611828,0.008506702604123006,0.7323670193923599,0.684535503389124,0.009463332924187107,0
20,4.0,0.16453878659848958,178.16285600200555,3559.877127096044,0.5127975299443222,"[[0, 4, 0]]","[[1, 4, 2]]",1022.6778355854508,2.466574434389827,6094.298562434108,4582.554922228374,1.9299029565012233,6085.624977011265,6.094298562434108,6.085624977011266,0.008673585422842578,0.7360071307591011,0.6860954734972827,0.009671818568079082,0
21,4.2,0.006042589181616666,178.00780675282033,3463.090608735639,3.7750772485293567,"[[1, 2, 0]]","[[0, 2, 0]]",1072.8354476282836,2.3842170839219534,6093.60359925148,4535.925879607984,3.490672520212854,6084.092679924449,6.093603599251479,6.084092679924449,0.009510919327030187,0.7391152392545269,0.6864732696103877,0.010563758719912997,0
22,4.4,0.27343413759625146,178.22202653498346,3366.203367993342,1.1224724711164242,"[[1, 2, 0]]","[[0, 2, 0]]",1123.1531019874587,2.5288323512843363,6093.221098420705,4489.35553660036,5.035602363256771,6082.2484170059815,6.093221098420705,6.082248417005982,0.010972681414723517,0.7406485518739041,0.6850095355187532,0.012085461741826897,0
23,4.6000000000000005,0.37958615582993305,178.78760218282488,3269.235934114126,-6.93062602388531,"[[1, 1, 0]]","[[0, 2, 0]]",1173.5688756096013,2.8765745057138474,6093.197273878468,4442.803113072996,6.207265154689878,6080.967123250515,6.093197273878468,6.080967123250515,0.012230150627953407,0.7422585615778579,0.6851500135681495,0.013372321588147607,0
24,4.800000000000001,0.3483871895376679,179.03987623179623,3172.162006081892,-4.195831887664767,"[[1, 1, 0]]","[[1, 2, 0]]",1224.091455916346,3.2621861399489944,6093.187537632997,4396.2512456301065,7.0120331558559315,6080.85403420868,6.093187537632997,6.08085403420868,0.012333503424317271,0.7436830524417386,0.6844193381791471,0.013518777709569108,0
25,5.0,0.21407362662994647,179.04755450809748,3074.9986617914415,4.607167703822952,"[[1, 0, 0]]","[[1, 4, 0]]",1274.6767159162582,3.586650245353667,6093.016044096222,4349.672583897011,7.7317582604126756,6081.677512812723,6.093016044096222,6.081677512812723,0.011338531283499265,0.743940415232619,0.6862143878618002,0.012493051830915647,0
26,5.2,0.039928135313410225,179.11017838919494,2977.6115037432637,-1.6324719483151,"[[0, 4, 0]]","[[2, 4, 2]]",1325.285554406415,3.7561184704404695,6092.766307438453,4302.893409642424,8.417412393663199,6082.699919517373,6.092766307438453,6.082699919517373,0.01006638792107939,0.7449463566600527,0.6905607828507756,0.011154099397264972,0.1
27,5.4,0.003834147923415894,179.0831417307896,2879.7966124707673,-5.940183343342596,"[[1, 4, 0]]","[[1, 4, 2]]",1376.0460604570312,3.85436123861723,6092.242024502233,4255.837948319937,9.070854036200558,6083.148335681247,6.092242024502233,6.083148335681247,0.009093688820986046,0.7484237292217722,0.6932083601687461,0.010197996202046866,0.1
28,5.6000000000000005,0.029389961881739066,179.03921296601507,2781.6095403617137,0.41134898074059834,"[[1, 1, 0]]","[[0, 2, 2]]",1427.0614665342166,3.9504352899944024,6091.260264196168,4208.664934586255,9.762625253786013,6082.905706368253,6.091260264196167,6.082905706368253,0.008354557827914277,0.7519957516736244,0.6940336184724598,0.00951380049193773,0.1
29,5.800000000000001,0.048563273704865344,179.43949950322386,2683.251115454039,-4.982131531669381,"[[0, 4, 1]]","[[0, 2, 2]]",1478.2807631649534,4.015113659486019,6090.14733491898,4161.5244572574675,10.325953389997835,6082.463803363362,6.09014733491898,6.082463803363362,0.007683531555617407,0.7548232867298312,0.6924113623921688,0.008931770042370779,0.1
30,6.0,0.13415960514700478,179.9044559310745,2584.8100250075445,5.167469376186773,"[[1, 2, 1]]","[[1, 2, 0]]",1529.6667215210302,4.168177729304716,6089.360801922335,4114.4692323772,10.400773588432287,6082.655608301173,6.089360801922335,6.082655608301173,0.006705193621161953,0.7563227334539737,0.6916418730666765,0.007998810828907743,0.1
31,6.2,0.2431803958078815,179.43337604283408,2486.5038832954556,2.035048893504367,"[[1, 0, 1]]","[[1, 1, 2]]",1581.067559627803,4.4872805225014645,6089.835674738293,4067.5653391186197,9.996747885077752,6083.976498999541,6.089835674738294,6.083976498999541,0.005859175738752498,0.7554385095386956,0.6882686953796072,0.007202572021934195,0.1
32,6.4,0.011264717461141157,179.28605852770897,2388.4914805258245,-2.9891845978218754,"[[1, 4, 1]]","[[1, 1, 0]]",1632.3859791155685,4.699497656756307,6091.800857363798,4020.872916738669,9.35796824995785,6086.285979404817,6.091800857363798,6.086285979404817,0.005514877958980868,0.755393260540175,0.6873342115063115,0.006876058939658591,0.1
33,6.6000000000000005,0.012810490480130382,179.21319643520587,2290.4664182626016,-1.0608461240593385,"[[1, 4, 1]]","[[1, 1, 0]]",1683.7564532947104,4.782465435691051,6094.375335813285,3974.21956246147,8.675887433141554,6088.866671976836,6.094375335813285,6.088866671976836,0.005508663836448768,0.7578111915496999,0.6873439599137959,0.006918008469166459,0.1
34,6.800000000000001,0.11630501747312626,179.00375860985486,2192.177067759716,-1.7256239164354525,"[[1, 1, 1]]","[[1, 1, 0]]",1735.3217373461332,4.9342765689182215,6096.678248332073,3927.4968298482304,7.877102593042537,6090.836272196005,6.096678248332073,6.090836272196005,0.005841976136068183,0.7599217081110625,0.6881935403215956,0.00727653949185747,0.1
35,7.0,0.20494523467801912,178.84341689397723,2093.720696244642,0.3867694338962906,"[[1, 2, 0]]","[[1, 1, 1]]",1787.0057936038036,5.117456554967816,6098.432145571375,3880.7256985570107,6.937754849385385,6091.910737561172,6.098432145571375,6.091910737561172,0.006521408010203622,0.7613750872678425,0.6877515729631123,0.00799387829629783,0.1
36,7.2,0.29938043080754995,178.79120637625783,1995.219800738212,3.054917096120306,"[[0, 0, 0]]","[[1, 1, 0]]",1838.842411110065,5.392676197220226,6099.347674151276,3834.0621381993938,5.934793726436595,6092.271133386984,6.099347674151276,6.0922711333869835,0.007076540764292538,0.763239878427716,0.6844915583277623,0.008651507166291594,0.1
37,7.4,0.12806112676786996,179.11506490202777,1896.8226118300463,-5.335954140089271,"[[0, 0, 0]]","[[1, 1, 0]]",1890.7684110874527,5.624717143136991,6100.132421875356,3787.5909347214447,5.046284318588931,6092.2969336132155,6.100132421875356,6.092296933613215,0.007835488262140977,0.7639540312363825,0.6832292675973787,0.009449983534921103,0.1
38,7.6000000000000005,0.46294166798831526,179.93035801411602,1798.3963564987685,-23.905144265940066,"[[1, 4, 1]]","[[1, 2, 0]]",1942.70633150047,5.446939486708629,6101.67962836126,3741.1025369226604,4.709788815372136,6092.380975054919,6.101679628361261,6.092380975054919,0.00929865330634172,0.7644833263544717,0.6844305250186958,0.010899709333057395,0.1
39,7.800000000000001,0.7386931033421938,178.87000380551302,1699.8030452515,18.94583072638008,"[[1, 4, 0]]","[[1, 4, 0]]",1994.7025137350206,4.852255936293204,6103.804728466631,3694.505518763609,5.222042434285015,6092.666019432292,6.103804728466631,6.092666019432293,0.011138709034338667,0.7665963803298009,0.6861551597376448,0.012747533446181514,0.1
40,8.0,0.6641843286610697,178.3899672126943,1600.8549618998964,5.919884984828656,"[[0, 4, 0]]","[[2, 3, 2]]",2046.929241258795,4.2493361334258,6105.710807632798,3647.7828230071746,6.351440531961806,6093.02361171794,6.105710807632797,6.09302361171794,0.012687195914857341,0.7707020852998193,0.6888871583862917,0.014323494453128305,0.1
41,8.200000000000001,0.6822118667854731,178.250491128018,1501.4399549821183,3.130241635548799,"[[1, 2, 0]]","[[2, 3, 2]]",2099.450081508946,3.742439843969578,6107.061587216576,3600.884952519095,7.649680742983676,6093.1355171707855,6.1070615872165765,6.0931355171707855,0.01392607004579105,0.7743490635214411,0.690737064345918,0.015598310029301565,0.1
42,8.4,0.6939585008764122,178.18738093878932,1401.7258389298481,2.0207026374501993,"[[1, 1, 0]]","[[0, 3, 2]]",2152.1748122487634,3.2869877073102316,6108.210847123513,3553.88920487152,8.951706394264498,6092.725929591898,6.108210847123513,6.092725929591898,0.015484917531614961,0.7765111899358119,0.6920870372210295,0.01717340058591077,0.1
43,8.6,0.7391652481666708,178.03853180481127,1301.8794014449218,2.657877978836666,"[[1, 2, 1]]","[[0, 2, 2]]",2204.9842682106037,2.877352101248846,6109.393254441576,3506.842683213238,10.269455551289614,6091.553173973372,6.109393254441576,6.091553173973373,0.01784008046820329,0.7773684992174317,0.6922250983627178,0.019542948485297806,0.1
44,8.8,0.7967334985709512,178.037003887057,1201.980809510829,1.5618278539988353,"[[1, 2, 1]]","[[0, 2, 2]]",2257.9336936818777,2.51939028960561,6110.233573597473,3459.8803215570338,11.58416672636806,6090.0653700300745,6.110233573597473,6.090065370030074,0.020168203567398457,0.7802306136628603,0.6903151391260861,0.021966513058134574,0.1
45,9.0,0.8632230924492661,178.18634965121657,1102.0013619547299,-3.160903850005596,"[[1, 0, 0]]","[[0, 2, 0]]",2311.072015339734,2.210452283284269,6110.726776755263,3413.023181332124,12.728509047373201,6089.091046159606,6.110726776755263,6.089091046159606,0.0216357305956576,0.782493440402316,0.6881605545851724,0.02352238831200104,0.1
46,9.200000000000001,0.9754594380473461,178.1002583476997,1002.0895387487122,-2.2063490210856997,"[[1, 2, 0]]","[[2, 4, 2]]",2364.3420911193775,1.9143788535270119,6111.1433990885325,3366.361905138211,13.735376411645369,6089.385254469151,6.111143399088532,6.089385254469151,0.021758144619381525,0.7846432038038808,0.6846523297272414,0.0237579621009143,0.1
47,9.4,1.094329461502956,177.96691100444667,902.1882471449829,2.128252912485422,"[[1, 2, 1]]","[[2, 3, 2]]",2417.8021044426855,1.6542779806507042,6111.17294262877,3319.8957701116783,14.717648388637372,6090.508297530724,6.11117294262877,6.090508297530724,0.02066464509804611,0.7876784084258659,0.6830590537543988,0.022757032191475624,0.1
48,9.600000000000001,1.2803257182928665,177.79607602203254,802.175625815918,0.2771426691006411,"[[1, 0, 0]]","[[2, 3, 2]]",2471.444224844957,1.4149780268053291,6110.857869238698,3273.4928884884625,15.6864811300687,6091.752438706698,6.110857869238698,6.091752438706698,0.01910543053199998,0.7898138410819057,0.6826119982982831,0.021249467387672638,0.1
49,9.8,1.7021717971424508,177.61924135604607,702.0909737815762,-2.021572564910315,"[[1, 0, 0]]","[[2, 3, 2]]",2525.1688619967204,1.1168835016685534,6110.72285492785,3227.0885708856226,16.623583307898343,6092.500565894154,6.110722854927849,6.092500565894154,0.018222289033695382,0.7901200727469058,0.6828583494911966,0.02036752349880988,0.1
50,10.0,2.575641922314539,177.31434957727615,601.9870879135697,-1.008593137229667,"[[1, 0, 0]]","[[0, 3, 0]]",2578.894369651135,0.48570153575650465,6111.175319126923,3180.6408938203417,17.502595051856787,6092.180393830644,6.1111753191269225,6.092180393830644,0.018994925296278886,0.7902890581189753,0.6837594493435348,0.021125517471787703,0.1
51,10.200000000000001,3.896276237822338,176.76820250963968,501.81736057348473,-1.7960180507116803,"[[2, 0, 1]]","[[0, 2, 0]]",2632.623696323885,-0.7518275164609349,6112.002809264489,3134.076698048803,18.367545747537463,6090.702714591013,6.112002809264489,6.090702714591013,0.021300094673475378,0.7906215621571604,0.6868089232825535,0.023376347450967394,0.1
52,10.4,5.891785126626023,176.01972600845755,401.6492073976217,-3.9214182623900626,"[[0, 0, 1]]","[[0, 2, 2]]",2686.346497141265,-2.803542883081718,6112.893193629102,3087.3953210651825,19.149284551676544,6089.119028658152,6.112893193629102,6.0891190286581525,0.023774164970949307,0.7906203364922229,0.6866386455825099,0.025853798789143845,0.1
53,10.600000000000001,9.294004178288318,174.39329964759236,301.8846858391061,-3.7576907945321096,"[[0, 0, 1]]","[[2, 4, 2]]",2740.0073049870534,-6.11827900749023,6113.5635689081755,3040.7798480072915,19.77073235476186,6088.389247590488,6.113563568908176,6.088389247590488,0.02517432131768782,0.7911391321575202,0.6847118651616311,0.02730286665760584,0.1
54,10.8,15.05173986142086,170.57475915269123,203.09779831136254,-1.7751081509298103,"[[0, 0, 1]]","[[2, 3, 2]]",2793.608707138804,-11.061780736782566,6113.812789597013,2994.2752020399844,20.269888593106742,6088.316345868552,6.113812789597013,6.088316345868552,0.025496443728460605,0.7921093452913204,0.6832653476732986,0.02767332368082087,0.1
55,11.0,29.141305162915053,158.62790291575308,107.87979760150657,0.9557786152853822,"[[0, 0, 1]]","[[2, 3, 2]]",2847.053843614761,-17.802849757713915,6113.692237060173,2947.8358194775956,20.68148564937104,6088.596876299179,6.113692237060174,6.088596876299179,0.025095360760994723,0.7922153939662014,0.6828040521907746,0.027283587596503622,0.1
56,11.200000000000001,98.98578273729213,91.04524835824283,47.602598616545194,10.345156769928707,"[[0, 0, 1]]","[[2, 2, 2]]",2900.191245989581,-26.54371068754088,6113.420152462021,2901.4095457382678,21.043295320089612,6088.689035265794,6.113420152462021,6.088689035265793,0.024731117196227892,0.7916946215811466,0.6826819260986291,0.026911371105877713,0
57,11.4,161.94617769270278,30.609487488078855,114.13756962812,-1.3259129631585438,"[[2, 0, 1]]","[[2, 0, 2]]",2952.8694721164356,-37.40201535488927,6113.288743804071,2855.019686044509,21.358551067602946,6088.248122794192,6.113288743804071,6.088248122794192,0.025040621009878805,0.7900616247707232,0.6815005380346902,0.027211842744599757,0
58,11.600000000000001,175.6801372775919,19.901663517555484,208.9594958758541,-0.19947345175805253,"[[2, 0, 0]]","[[2, 0, 0]]",3004.80063164557,-50.729913834417914,6113.470696859239,2808.7840821715195,21.668865499064168,6087.311371757547,6.113470696859239,6.087311371757547,0.026159325101692055,0.786779244890207,0.678561663818096,0.02832367672313474,0
59,11.8,177.75220817275323,16.49981965983989,306.0583791445313,-0.03119143715262851,"[[2, 0, 0]]","[[2, 0, 0]]",3055.686422996863,-66.82634677120663,6113.657187298899,2762.7855899988663,21.94771179128901,6085.717646637924,6.113657187298899,6.085717646637924,0.027939540660974593,0.7833330292817786,0.6750308169438017,0.03010558490773363,0
60,12.0,173.88957650594458,14.552526270921437,403.2398244737496,0.031348149180331575,"[[0, 0, 0]]","[[2, 0, 0]]",3105.5370526474467,-85.38701842027191,6113.13446839315,2716.9722182355695,22.40781216121212,6083.669472998867,6.1131344683931506,6.083669472998866,0.029464995394284266,0.7817870902878907,0.6743978590433835,0.03161278001917456,0
61,12.200000000000001,171.39747671898184,12.711390267213961,500.47899418221164,0.03032160848597698,"[[0, 0, 0]]","[[1, 0, 0]]",3154.579480972717,-105.8357678719195,6111.5750859238,2671.1501294056325,23.683673375586864,6081.46057477875,6.1115750859238,6.08146057477875,0.030114511145050038,0.7819983555050696,0.6757154258314573,0.03224016973852262,0
62,12.4,169.37850698683079,11.195346083640262,597.8466453369866,0.027374947155564655,"[[2, 0, 0]]","[[1, 0, 0]]",3202.912890063541,-127.90874752669973,6109.020871311524,2625.2439068307003,26.10150262381694,6079.138091205294,6.109020871311524,6.0791380912052935,0.02988278010623091,0.7825143039344459,0.6781826421896283,0.031969413341126796,0
63,12.600000000000001,167.34893172826904,9.525574837682267,695.1959581563751,0.028536799200935548,"[[2, 0, 0]]","[[1, 0, 0]]",3250.357991114281,-151.71801518839382,6105.5267571796685,2579.276077953611,29.79365403861641,6076.845191665181,6.1055267571796685,6.076845191665181,0.028681565514487417,0.7821881705641529,0.6794298538579888,0.030736731848611143,0
64,12.8,165.40781537015314,7.2193550765915235,792.3202565364986,0.0272794421559297,"[[2, 0, 0]]","[[1, 0, 0]]",3296.71990644713,-177.38093502102438,6101.231817001376,2533.490592769815,35.345188578588306,6074.862114655369,6.101231817001376,6.074862114655368,0.026369702346007884,0.7815728463937707,0.6780650616620455,0.028439858040641752,0
65,13.0,163.5940521160526,4.970012793228747,889.0468590721002,0.025033469166729105,"[[2, 0, 0]]","[[1, 0, 0]]",3341.8767161360224,-204.92845759172394,6096.364920636583,2488.1612299930266,43.21300679017901,6073.152187176698,6.096364920636582,6.0731521871766985,0.02321273345988395,0.7808881543091081,0.676457366945194,0.025301349207162538,0
66,13.200000000000001,161.63787130666634,3.4141949110683423,985.2877490150742,0.026844937077143527,"[[2, 0, 0]]","[[1, 0, 1]]",3385.6908987650972,-234.39712889908606,6091.197356308426,2443.28417056274,53.112013560976095,6071.497413158007,6.091197356308426,6.071497413158006,0.01969994315041923,0.7794223907107061,0.6763694999404999,0.021761000965823563,0
67,13.4,159.28090711161533,1.9062641209101645,1080.7294341685397,0.03481746309088862,"[[2, 0, 0]]","[[1, 0, 1]]",3427.781233353345,-265.99073090923895,6085.819078799667,2398.8998947730242,64.73468540982554,6069.9422639927225,6.085819078799667,6.069942263992722,0.015876814806945028,0.7765338373672909,0.6732888716961861,0.017941714120367713,0
68,13.600000000000001,157.21997389694494,0.1630854576852743,1174.939328685582,0.03373683488621282,"[[0, 0, 0]]","[[1, 0, 1]]",3467.8442558042766,-299.7293430337783,6079.892661278149,2355.394795774963,78.34290531647378,6068.628966115346,6.079892661278149,6.068628966115346,0.011263695162802456,0.7743873092256265,0.6678696337833345,0.01339404867164884,0
69,13.8,155.79480255209327,2.4301448655667897,1267.995019129694,0.024246845213767187,"[[0, 0, 0]]","[[2, 0, 1]]",3506.14948389894,-335.21149149221526,6073.225191823912,2313.0918480621553,94.23564857190814,6067.415060206971,6.073225191823911,6.067415060206971,0.005810131616939884,0.7741497688118638,0.6620264418156043,0.008052598156864654,0
70,14.0,154.56479742947857,4.175169164257715,1360.089124924128,0.02057209269503346,"[[2, 0, 0]]","[[2, 0, 1]]",3542.9404765888676,-372.17143821336197,6065.971724726931,2272.044160880503,112.25088007491178,6065.8628084216925,6.065971724726931,6.065862808421692,0.00010891630523879314,0.7744379006342551,0.6577063092204505,0.0024435481335149944,0
71,14.200000000000001,153.22334271112123,5.322424032030742,1451.3002662887768,0.02167014274580481,"[[2, 0, 0]]","[[2, 0, 1]]",3578.134834268206,-410.5861956841878,6058.34549533514,2232.0474904146668,131.92769874359402,6063.800124736479,6.05834549533514,6.0638001247364794,-0.005454629401339339,0.774291738963332,0.6550062082955942,-0.0030689187879842095,0
72,14.4,151.86797809282558,6.462615493724223,1541.653497070632,0.021111136649579976,"[[2, 0, 0]]","[[2, 0, 1]]",3611.6365232941075,-450.44198766040165,6050.611978641162,2192.999403663026,153.01822464438453,6061.358454181128,6.050611978641162,6.061358454181128,-0.010746475539965772,0.7739514469775498,0.6522352680626797,-0.008312151961668235,0
73,14.600000000000001,150.30996502650262,7.981567736108484,1631.0444370849561,0.0238671095629428,"[[2, 0, 0]]","[[2, 0, 1]]",3643.350361268014,-491.7143481336075,6043.08232668642,2155.064082979444,175.6011017128193,6058.749423228003,6.04308232668642,6.0587494232280035,-0.01566709654158327,0.7727073660014041,0.6483290703789808,-0.013179530629134462,0
74,14.8,148.24561910683772,10.051887854526628,1719.0335658656988,0.033697717487655154,"[[2, 0, 0]]","[[2, 0, 1]]",3672.8647111285695,-534.482277877484,6035.966483045001,2118.600942967616,199.91580188243313,6056.142454921943,6.035966483045001,6.056142454921943,-0.020175971876942533,0.7698512165310049,0.6429526620862838,-0.01763800078804767,0
75,15.0,146.30415367936965,12.150244935285267,1805.2136011492998,0.034349687705969245,"[[2, 0, 0]]","[[2, 0, 1]]",3699.8033522263736,-578.7159259968623,6029.027528723756,2083.903681835625,226.060068305585,6053.418913341405,6.0290275287237565,6.053418913341405,-0.02439138461764845,0.7675932293684431,0.6376236033558214,-0.021791992097396573,0
76,15.200000000000001,144.95998272247135,13.731662568201612,1889.8551895736396,0.02452122812196933,"[[0, 0, 0]]","[[2, 0, 1]]",3724.4830585231302,-624.1355107309743,6021.982083494452,2050.9332296482403,253.80731646863535,6050.234597601292,6.021982083494452,6.050234597601292,-0.028252514106839932,0.7671697803215705,0.6337420432042783,-0.025583959364493758,0
77,15.4,143.8263003769619,14.721757259691016,1973.4160126486997,0.0204749695458446,"[[2, 0, 0]]","[[2, 0, 1]]",3747.244055104089,-670.5422646135468,6014.914359073704,2019.3711371727272,282.7813627332504,6046.491470485584,6.014914359073704,6.046491470485583,-0.031577111411879244,0.7672028913745667,0.6314802915827914,-0.028862659416043712,0
78,15.600000000000001,142.37069553062534,15.69011049926509,2055.9525159341206,0.026218381638244637,"[[2, 0, 0]]","[[2, 0, 1]]",3767.9910266863844,-717.8797543605241,6008.078548003988,1989.0369993495694,312.78183723875827,6042.34054708818,6.008078548003987,6.0423405470881795,-0.03426199908419214,0.7659843631253621,0.6292653399674506,-0.03152761862103404,0
79,15.8,140.35628899528265,17.02899319044226,2137.0423876332106,0.038080081357406925,"[[2, 0, 0]]","[[2, 0, 1]]",3786.25201341865,-766.1304103086013,6001.637346673663,1960.0739534381685,343.8352917682588,6037.986982400037,6.001637346673663,6.037986982400037,-0.036349635726374174,0.7631462077062529,0.6260297257417096,-0.03360730608708362,0
