步数,时间(秒),AO(度),TA(度),距离(m),奖励,动作_ego,动作_enm,ego_x,ego_y,ego_z,enm_x,enm_y,enm_z,ego_alt(km),enm_alt(km),relative_alt(km),ego_speed_mach,enm_speed_mach,energy_diff,advantage_score
20,4.0,0.5177943450991533,179.41832968966716,3564.490530013793,0.002306053205873323,"[[0, 2, 0]]","[[0, 2, 0]]",1006.7587520774164,3.5201913862157426,6099.423999778992,4571.241773929069,10.836303012272879,6242.412712687339,6.099423999778992,6.242412712687339,-0.14298871290834736,0.7139674265591669,0.7241322658411482,-0.14319200969398693,0
21,4.2,0.6719288401127432,179.43744605189525,3467.3868900049215,0.002614329407753253,"[[0, 2, 0]]","[[0, 2, 0]]",1055.3708577403302,3.1222647660487155,6100.775201044461,4522.748315622604,11.209881711672608,6251.283935747274,6.100775201044461,6.251283935747274,-0.15050873470281356,0.7161925874319015,0.7255728463401528,-0.1506963398809784,0
22,4.4,0.7521634485953039,179.4500671999235,3370.0995240981338,0.00279596847466015,"[[1, 2, 0]]","[[0, 2, 0]]",1104.0772580687847,2.633232228095835,6102.795912234763,4474.164939739876,11.56744597266686,6260.145321237729,6.102795912234763,6.260145321237729,-0.15734940900296657,0.7176370343722632,0.7272748194992305,-0.15754216470550553,0
23,4.6000000000000005,0.7927235809838565,179.48193896586912,3272.5322531380725,0.0029109657430710805,"[[1, 2, 1]]","[[0, 2, 0]]",1152.8686119624342,2.111521136217789,6105.413622007745,4425.386273659739,11.884018675479012,6268.788728063303,6.105413622007745,6.268788728063303,-0.1633751060555575,0.7196023425480879,0.7297025519745398,-0.16357711024408594,0
24,4.800000000000001,0.8307737110356541,179.51080176748903,3174.6655639335163,0.0030244467580808993,"[[1, 2, 0]]","[[0, 2, 0]]",1201.803980962712,1.5731006965734196,6108.184404134378,4376.451909048492,12.154949588685326,6277.352793704056,6.108184404134378,6.277352793704056,-0.16916838956967784,0.7221322098246609,0.731135673867731,-0.16934845885053917,0
25,5.0,0.8707904279523352,179.51034724591062,3076.562604828847,0.003144478325772368,"[[0, 2, 1]]","[[0, 2, 0]]",1250.9338570122627,1.0171716786895786,6110.588428274916,4327.475372600973,12.408584689446059,6286.101276168271,6.110588428274916,6.286101276168272,-0.17551284789335586,0.7246027427276042,0.7324795688999916,-0.17567038441680438,0
26,5.2,0.8810283260427072,179.53875467801734,2978.144782581963,0.003216018516149062,"[[0, 0, 1]]","[[0, 2, 0]]",1300.227926389668,0.4528056087362984,6112.533813800072,4278.347837077731,12.624230483924975,6294.783734507505,6.112533813800072,6.294783734507505,-0.1822499207074335,0.7263485691709272,0.7348010690524662,-0.18241897070506496,0.1
27,5.4,0.9418030674691467,179.55769351549148,2879.5291124256273,0.0033795486553456007,"[[0, 0, 0]]","[[0, 2, 0]]",1349.585641423209,-0.10224520315455266,6114.809696392389,4229.085866457486,12.795945920645408,6303.469481450453,6.114809696392389,6.303469481450453,-0.18865978505806336,0.7266921242947063,0.7361379171407817,-0.18884870091498485,0.1
28,5.6000000000000005,1.2587054839395446,179.5403343375668,2780.9632861218674,0.003994147371920911,"[[0, 4, 1]]","[[0, 2, 0]]",1398.8704905831266,-0.8205623654655483,6117.913788105838,4179.7996340744785,12.959772833320017,6312.403113493419,6.117913788105838,6.31240311349342,-0.19448932538758168,0.7261280104133515,0.7373957322137759,-0.1947146798235906,0.1
29,5.800000000000001,1.6799698593097598,179.55199589288566,2682.322609347324,0.004795462022144167,"[[0, 1, 0]]","[[0, 2, 0]]",1448.0957570716444,-1.7928910232470798,6121.765973360701,4130.377071677863,13.09099053281156,6321.320623955991,6.1217659733607,6.321320623955991,-0.19955465059529054,0.7261128690055508,0.739635583192131,-0.1998251048790216,0.1
30,6.0,2.3084802250752423,179.53728583657355,2583.692325483233,0.005963524287282903,"[[0, 2, 0]]","[[0, 2, 0]]",1497.1919670028938,-3.226991829153235,6126.664150986537,4080.832177371779,13.183252714453602,6330.279158373324,6.126664150986537,6.330279158373324,-0.20361500738678728,0.7259896071907661,0.7409020206903628,-0.2039132556567793,0.1
31,6.2,2.7294917186194363,179.47769920285845,2485.1035939446174,0.0067750410050721405,"[[0, 2, 0]]","[[0, 2, 0]]",1546.2377619176193,-5.061378446596564,6132.347493565624,4031.2736832247547,13.278263034401192,6339.512318282444,6.132347493565624,6.339512318282444,-0.20716482471681985,0.7274469216623388,0.7420942573903186,-0.207457771431379,0.1
32,6.4,3.075733569295972,179.45081424726544,2386.3455806001753,0.007462544068191723,"[[0, 2, 1]]","[[0, 2, 0]]",1595.3262412605238,-7.160173974257077,6138.5820432570745,3981.5837198690006,13.345333459145294,6348.731723659639,6.138582043257075,6.348731723659639,-0.210149680402564,0.7291799864280905,0.7442941095728943,-0.2104519628654602,0.1
33,6.6000000000000005,3.351422935726108,179.39220928049923,2287.4564933636984,0.008034215251848593,"[[0, 2, 1]]","[[0, 2, 0]]",1644.4179687031728,-9.467575696703989,6145.416482091821,3931.760374878444,13.378122893341654,6357.918000478204,6.145416482091822,6.357918000478204,-0.21250151838638232,0.7302001343752631,0.7455250989049576,-0.2128080176769762,0.1
34,6.800000000000001,3.552457985411157,179.3062707982658,2188.5291931478437,0.008483804789387556,"[[1, 2, 1]]","[[1, 2, 0]]",1693.5076181291968,-11.901288950699836,6152.780047869995,3881.8903474024137,13.41786346517469,6367.239802759682,6.152780047869995,6.3672398027596815,-0.2144597548896865,0.7315090087655249,0.7469157895346425,-0.21476789050506895,0.1
35,7.0,3.734298266010259,179.31158111357925,2089.3444678435785,0.008909530262521653,"[[1, 0, 0]]","[[1, 2, 0]]",1742.6343914019935,-14.405309607470485,6160.446688431854,3831.7937666825787,13.404940046218414,6376.128433024995,6.160446688431854,6.376128433024995,-0.21568174459314093,0.732491205082604,0.7495390867002537,-0.21602270222549347,0.1
36,7.2,3.8743764870954913,179.30841791572595,1989.8242267028513,0.009273585197083371,"[[0, 1, 1]]","[[1, 2, 0]]",1791.789133561555,-16.998299081367236,6168.107675842517,3781.3828188162665,13.290655475969057,6384.12111411243,6.168107675842517,6.38412111411243,-0.21601343826991304,0.7328857078340182,0.751637269355727,-0.2163884695003473,0.1
37,7.4,3.941405683478066,179.25065385443162,1889.9110734790129,0.009523278630176173,"[[0, 1, 0]]","[[1, 2, 0]]",1841.0626642000782,-19.540950793754178,6175.168897602962,3730.6918407765133,13.100138184073874,6391.012812191872,6.175168897602962,6.391012812191873,-0.21584391458891083,0.7325410061806338,0.7528182054347038,-0.21624945857399158,0.1
38,7.6000000000000005,4.382508822503711,179.1774826532887,1789.8222957682005,0.010440934330584246,"[[0, 0, 0]]","[[1, 2, 0]]",1890.2810571724794,-22.177334331953716,6181.931129865112,3679.7603330132442,12.862239942909447,6396.508327020805,6.181931129865112,6.396508327020805,-0.2145771971556929,0.7309113315349718,0.7540197318456658,-0.21503936516190691,0.1
39,7.800000000000001,5.312686220939514,179.0210824593459,1689.6703884580859,0.01222979340692289,"[[0, 1, 0]]","[[1, 2, 0]]",1939.3619938732863,-25.284671010036163,6188.99128775729,3628.6079303816377,12.58599867142036,6400.2600443434885,6.18899128775729,6.400260044343488,-0.2112687565861986,0.7306692777386906,0.7545558010779297,-0.2117464870529835,0.1
40,8.0,6.359260717256168,178.77730172778087,1589.5584662000144,0.014242553709124795,"[[0, 3, 0]]","[[1, 2, 0]]",1988.332005593859,-29.113620197264822,6196.61502252135,3577.3502321456835,12.325409161990834,6402.303999889651,6.19661502252135,6.402303999889651,-0.20568897736830127,0.7313016061063631,0.7540671346200355,-0.2061442879385753,0.1
41,8.200000000000001,6.982940002267655,178.56263890008373,1489.4850245659775,0.015542142155864821,"[[0, 4, 1]]","[[1, 2, 0]]",2037.267610442323,-33.468250069693,6204.692344968426,3526.0562684749457,12.072612018472313,6403.007297140848,6.204692344968427,6.4030072971408485,-0.19831495217242168,0.7334616291719744,0.7554443665886267,-0.19875460692075464,0.1
42,8.4,7.43498684933875,178.29249717749045,1389.1626646644993,0.01657320143474244,"[[1, 0, 0]]","[[1, 2, 0]]",2086.320290365412,-38.02064318333805,6212.986364948582,3474.5902717286976,11.772606794487245,6402.684738500789,6.212986364948582,6.402684738500788,-0.18969837355220598,0.7356145389685655,0.7583611878895298,-0.19015330653062534,0.1
43,8.6,7.943754991503881,177.97788352002576,1288.653630005347,0.017741477941787674,"[[1, 0, 0]]","[[1, 2, 0]]",2135.4329570490854,-42.71096049174207,6221.474409068191,3422.9482791846594,11.441356098472,6401.997942675165,6.221474409068191,6.401997942675165,-0.1805235336069746,0.7365361337889588,0.7604230591526027,-0.18100127211424777,0.1
44,8.8,8.583902640397085,177.58732550391926,1188.1182604130572,0.01918653262271356,"[[1, 0, 0]]","[[0, 2, 0]]",2184.509156311894,-47.555762797655575,6230.095390281103,3371.179350934005,11.085945247647572,6401.674188574664,6.230095390281104,6.401674188574664,-0.17157879829356038,0.7356802412305654,0.762465320446872,-0.1721144998778863,0.1
45,9.0,9.31481961120027,177.12384072688042,1087.623096411625,0.020850384997826474,"[[0, 0, 1]]","[[0, 2, 0]]",2233.4966079642477,-52.593828378884155,6238.567998163637,3319.2775172239308,10.681893151786568,6402.0673970520975,6.238567998163637,6.402067397052098,-0.16349939888846077,0.7338875725475655,0.7636537807358705,-0.1640947230522274,0.1
46,9.200000000000001,10.118350241270115,176.48643383982247,987.3412294282039,0.022718834162702754,"[[0, 0, 0]]","[[0, 2, 0]]",2282.390950521475,-57.78560688164305,6246.54629578933,3267.38321600443,10.280098635551354,6403.7832796452285,6.246546295789329,6.4037832796452285,-0.15723698385589913,0.7310015435100703,0.7637226916452607,-0.15789140681860303,0.1
47,9.4,11.638793843771428,175.7560921132684,887.4457767778063,0.025941332820822373,"[[0, 0, 0]]","[[0, 2, 0]]",2331.114095149567,-63.30450359732794,6254.121676243424,3215.5379929030883,9.869096855521207,6406.826841926281,6.254121676243424,6.406826841926281,-0.15270516568285686,0.7287285692445818,0.7636869973839446,-0.1534043342456437,0.1
48,9.600000000000001,14.439838199906927,174.83700987434796,788.2326694446655,0.03153753940214819,"[[0, 0, 0]]","[[0, 2, 0]]",2379.6062265257733,-69.86290671963155,6261.721752909016,3163.846606045585,9.369462363245447,6411.366941136929,6.261721752909016,6.411366941136929,-0.14964518822791373,0.7277386619744748,0.7623765645317141,-0.15033794627905817,0.1
49,9.8,18.52372935802527,173.28169754959276,690.2429944718086,0.03956335306757046,"[[0, 1, 1]]","[[0, 2, 0]]",2427.6926456062565,-78.27180703570326,6269.429900963842,3112.416486992532,8.841064887060242,6417.4733004118125,6.269429900963842,6.417473300411812,-0.14804339944797018,0.7256995494543746,0.7612937072780129,-0.14875528260444337,0.1
50,10.0,23.397796682936242,170.96085007312956,593.9566874139601,0.04924083208850454,"[[0, 1, 1]]","[[1, 2, 0]]",2475.2072023951328,-88.93546623771232,6276.88516232084,3061.126869881655,8.443637148220546,6424.615135587273,6.27688516232084,6.424615135587272,-0.1477299732664319,0.7235765844195489,0.7622136487899134,-0.1485027145538398,0.1
51,10.200000000000001,28.93549009313899,167.80957306021378,499.70192828418783,0.060487938395167896,"[[0, 1, 1]]","[[1, 2, 0]]",2522.185785603535,-101.64310594799247,6283.846329993538,3009.6970928319433,8.059867828400513,6431.86415041415,6.283846329993539,6.43186415041415,-0.14801782042061085,0.7226417815009769,0.765791756873077,-0.1488808199280527,0.1
52,10.4,36.09340852496664,162.95157970288895,408.41295397461676,0.0752074899055008,"[[0, 0, 1]]","[[1, 2, 0]]",2568.6488043228787,-116.14433282998544,6290.411698753234,2957.876638938137,7.560290102989313,6438.38702044546,6.290411698753235,6.43838702044546,-0.1479753216922255,0.7218323463404578,0.7704632145518383,-0.14894793905645365,0
53,10.600000000000001,46.717887803747345,154.86678533159088,322.9711332162671,0.09697156998622845,"[[0, 0, 1]]","[[1, 2, 0]]",2614.4007297668068,-132.54829221543133,6296.763259527926,2905.6385511461353,7.061464926474969,6443.858107091878,6.296763259527926,6.443858107091878,-0.1470948475639524,0.7196392903397912,0.7741187146156779,-0.14818443604946996,0
54,10.8,63.49691795286005,141.2127483318741,250.18921815601087,0.13072834127631003,"[[0, 0, 1]]","[[1, 2, 0]]",2659.0647570448964,-151.21683066618218,6302.965180920313,2853.126898369728,6.689882889438991,6448.381582715515,6.302965180920313,6.448381582715515,-0.14541640179520243,0.7157313116870957,0.7758186645656044,-0.1466181488527729,0
55,11.0,88.71664762900247,119.05575940939197,203.8793016959116,0.17924437290606424,"[[0, 0, 1]]","[[1, 2, 0]]",2702.3869061458145,-172.32651988178966,6308.729676145351,2800.488420810946,6.399142742298864,6452.008431195477,6.308729676145351,6.452008431195477,-0.143278755050126,0.7123290213914854,0.775684731361437,-0.14454586924952562,0
56,11.200000000000001,119.0528291431895,91.38425652153094,201.5888962756378,0.23246690866042402,"[[0, 0, 1]]","[[1, 2, 0]]",2744.5457768437604,-195.47551011520505,6313.88965606721,2747.8379609063095,6.086501746475278,6454.614179622784,6.31388965606721,6.454614179622784,-0.14072452355557363,0.7107451824294152,0.7751351880089972,-0.14201232366716532,0
57,11.4,144.391544160006,68.88755206872787,243.32698723550052,0.27247516449003145,"[[2, 0, 1]]","[[1, 4, 0]]",2785.5722060768185,-220.33690200955814,6318.557434951688,2695.0942084434746,5.5430542976938,6455.908666859586,6.318557434951688,6.455908666859586,-0.137351231907898,0.7063543962797638,0.7772449660139634,-0.13876904330258188,0
58,11.600000000000001,161.67655351443423,54.760442255393485,311.26035752955954,0.2981910973211639,"[[2, 0, 1]]","[[1, 4, 0]]",2825.0227261152345,-247.03147548050308,6322.6942113901705,2642.1564340865057,4.847323565968679,6455.814371538725,6.3226942113901705,6.455814371538725,-0.13312016014855477,0.6998819577317239,0.7798998739691433,-0.13472051847330313,0
59,11.8,173.19774710295454,46.36766931137574,391.3458531401859,0.31503095280787147,"[[2, 0, 1]]","[[1, 0, 0]]",2862.6025008231863,-275.66090283421573,6325.964967958533,2589.036736819028,4.184321414548663,6454.699444521692,6.325964967958533,6.454699444521692,-0.12873447656315928,0.6933157634834234,0.7826606140344774,-0.13052137357418037,0
60,12.0,179.11858138249806,41.39956844407072,476.784251753822,0.32308587413935735,"[[0, 0, 1]]","[[1, 0, 0]]",2898.532266396825,-305.9766460653013,6327.934615356874,2535.7722240732946,3.4233772279790173,6453.40173262029,6.327934615356874,6.45340173262029,-0.1254671172634163,0.6912558857247844,0.7843113140925707,-0.1273282258307722,0
61,12.200000000000001,173.7389391925759,38.02297581892005,564.7288134622537,0.31206980965457776,"[[0, 0, 0]]","[[1, 0, 0]]",2933.263697137325,-337.62327557003874,6328.5627201466905,2482.4425941716927,2.492830892645145,6452.684204050464,6.3285627201466905,6.452684204050464,-0.12412148390377364,0.6911680966844113,0.7845861169694016,-0.12598984430947358,0
62,12.4,169.43122753085052,35.316744698448204,654.0387094282088,0.3033464142912724,"[[0, 0, 0]]","[[1, 0, 2]]",2966.9443346951493,-370.41248395766144,6328.030273652159,2429.081370169233,1.7031765860866699,6452.636134419559,6.328030273652159,6.452636134419559,-0.12460586076740032,0.6913800348193447,0.7850774570646034,-0.12647980921230584,0
63,12.600000000000001,165.5774752217258,32.80900613362537,744.1034260173398,0.29569768877719543,"[[0, 0, 0]]","[[1, 0, 0]]",2999.3720202245504,-404.39491678676086,6326.42486295737,2375.6962637623938,1.4603029802136689,6453.126840761283,6.326424862957371,6.453126840761283,-0.12670197780391224,0.6910319288157825,0.7849976499317293,-0.12858129222623127,0
64,12.8,162.15260289934477,30.01103680287956,834.67402540185,0.28899287534893603,"[[2, 0, 0]]","[[1, 0, 0]]",3030.3667702948505,-439.60062334850534,6323.922327490198,2322.34718741585,2.427655091204997,6454.135680965177,6.323922327490198,6.454135680965177,-0.13021335347497853,0.6906228180875258,0.7846313643900013,-0.13209352440102773,0
65,13.0,159.146039947755,27.144523425420093,925.6844865591137,0.28315781855557653,"[[2, 0, 0]]","[[1, 0, 0]]",3059.8461836709384,-476.00260072810806,6320.745340767003,2269.110355440608,5.275508694192013,6455.299185085503,6.320745340767003,6.4552991850855035,-0.13455384431850081,0.6903765305197845,0.7838397424594458,-0.13642310855729445,0
66,13.200000000000001,156.48466351297097,25.028340818835975,1016.9191668294526,0.2780292421037576,"[[2, 0, 0]]","[[1, 4, 0]]",3087.7879067795984,-513.5440279518564,6317.117474752423,2216.030836348148,10.062887603967397,6455.936738960881,6.317117474752423,6.45593673896088,-0.13881926420845758,0.6902986041725211,0.784163837490419,-0.14069656887481496,0
67,13.4,153.74673666743976,24.01193807510424,1107.970923350508,0.2728473613925741,"[[2, 0, 0]]","[[1, 4, 0]]",3114.104395085329,-552.1934096586647,6313.261982799902,2162.964057435783,16.077322550979602,6455.868115752245,6.313261982799903,6.455868115752245,-0.14260613295234226,0.6894412749409725,0.7869880646901474,-0.14455706874732588,0
68,13.600000000000001,150.54610495939943,23.65220628064451,1198.3119241915438,0.2669215779489452,"[[2, 0, 0]]","[[1, 4, 0]]",3138.360186071872,-592.0199507470987,6309.286784900861,2109.7094277463902,22.658082906335267,6455.348382692917,6.309286784900861,6.455348382692917,-0.1460615977920563,0.686991372036073,0.791428218315531,-0.14815033471764583,0
69,13.8,147.57121792401173,23.43185347800518,1287.5826122078802,0.2614405957936822,"[[0, 0, 0]]","[[1, 4, 0]]",3160.2189232190203,-632.9805982681102,6304.960471171064,2056.1897891063163,29.58159073034267,6454.491245708278,6.304960471171063,6.454491245708279,-0.1495307745372152,0.6850131791642895,0.7959908789119741,-0.1517503285321684,0
70,14.0,145.3132703048287,23.240268001042907,1375.985910033428,0.25725062058336823,"[[0, 0, 0]]","[[1, 4, 0]]",3180.0456638031164,-674.8346640826162,6300.112291129088,2002.4140991421125,36.86830944257326,6453.289640303167,6.300112291129087,6.453289640303168,-0.1531773491740802,0.6849338897122281,0.8004657799147464,-0.15548798697813027,0
71,14.200000000000001,143.20383732160914,22.95759064122785,1463.737566536179,0.25335142705191566,"[[2, 0, 0]]","[[1, 4, 0]]",3198.146086018682,-717.4352083544429,6294.87366475324,1948.41759796598,44.60571563767542,6451.768344677043,6.29487366475324,6.451768344677044,-0.1568946799238038,0.6851371019102007,0.8044493778216685,-0.1592809254420331,0
72,14.4,140.78938045580176,22.793085544857828,1550.7149603582568,0.24894606535963096,"[[2, 0, 0]]","[[1, 4, 0]]",3214.379823403065,-760.7435752090139,6289.458010419228,1894.2349719015276,52.84997155306178,6450.004360075396,6.289458010419228,6.450004360075396,-0.1605463496561681,0.6843129464628758,0.808318342660416,-0.16302645758011902,0
73,14.600000000000001,137.83423003854497,22.981474312288555,1636.4640547195772,0.2436196157552832,"[[2, 0, 0]]","[[1, 4, 0]]",3228.30346407898,-804.7255842363118,6284.0024759443695,1839.8461700484456,61.41582745270671,6448.0193039539745,6.284002475944369,6.448019303953974,-0.16401682800960504,0.6819685672765056,0.8121595402707411,-0.16662064746949046,0
74,14.8,135.06574969089598,23.448652797185936,1720.5668196427969,0.23863853494610748,"[[0, 0, 0]]","[[1, 4, 0]]",3239.6304918448186,-849.2547545860928,6278.324015561796,1785.208857964191,69.98835349562376,6445.595213790053,6.278324015561796,6.445595213790053,-0.1672711982282573,0.6802387665098515,0.8160224486611755,-0.16998687187128336,0
75,15.0,132.94294702915286,23.831482907652582,1803.2515460318098,0.23480044650669799,"[[0, 0, 0]]","[[1, 0, 0]]",3248.7721668077907,-894.1839818714718,6272.276225488223,1730.3447152961178,78.48976238293062,6442.629583122489,6.2722762254882225,6.442629583122489,-0.17035335763426662,0.6803166258023018,0.8189262384704492,-0.1731255498876294,0
76,15.200000000000001,131.01037158578023,24.038240450132825,1884.785642074765,0.231307648663977,"[[2, 0, 0]]","[[1, 0, 0]]",3256.083371246238,-939.4446720806957,6265.977190926805,1675.3598448713014,87.06886886066445,6439.477854480138,6.2659771909268045,6.439477854480138,-0.17350066355333382,0.6808165249483376,0.8202280888955232,-0.17628889483227717,0
77,15.4,128.75581755922212,23.86325374948417,1965.1101247900112,0.22726438729504564,"[[2, 0, 0]]","[[1, 0, 0]]",3261.4808433339194,-984.9731672814485,6259.64731457382,1620.37573881119,95.96708937553024,6436.586566269128,6.25964731457382,6.436586566269128,-0.1769392516953081,0.6802403178858915,0.8201334986765022,-0.1797371153111209,0
78,15.600000000000001,125.9383053682235,22.90970414589881,2044.0171834449545,0.22224877553658146,"[[2, 0, 0]]","[[1, 0, 0]]",3264.540861718852,-1030.6391199222408,6253.461205389311,1565.5277299532013,105.74137282925017,6434.229260395708,6.253461205389311,6.434229260395708,-0.18076805500639725,0.6780756902445456,0.8199150273509687,-0.18360484174852498,0
