步数,时间(秒),AO(度),TA(度),距离(m),奖励,动作_ego,动作_enm,ego_x,ego_y,ego_z,enm_x,enm_y,enm_z,ego_alt(km),enm_alt(km),relative_alt(km),ego_speed_mach,enm_speed_mach,energy_diff,advantage_score
20,4.0,0.6913818473344224,179.32949241231586,3549.3364463561957,0.002615006195351666,"[[1, 0, 1]]","[[0, 2, 0]]",1021.9283656349662,-1.9519390924399431,6106.16817603597,4571.241773929069,10.836303012272879,6242.412712687339,6.10616817603597,6.242412712687339,-0.13624453665136915,0.7315455592363688,0.7241322658411482,-0.1360962707834652,0
21,4.2,0.6667004341240519,179.34582321626286,3451.1215857468333,0.0026119964446949607,"[[1, 4, 1]]","[[0, 2, 0]]",1071.6534027160683,-2.3585271251513404,6108.202885638828,4522.748315622604,11.209881711672608,6251.283935747274,6.1082028856388275,6.251283935747274,-0.14308105010844674,0.7325049805854144,0.7255728463401528,-0.1429424074235408,0
22,4.4,0.6649055043540956,179.35765481645942,3352.675734304612,0.0026513804720573637,"[[1, 4, 1]]","[[0, 2, 0]]",1121.5196830135237,-2.728075887713544,6110.555143789402,4474.164939739876,11.56744597266686,6260.145321237729,6.1105551437894015,6.260145321237729,-0.14959017744832792,0.7362627615784249,0.7272748194992305,-0.14941041860674353,0
23,4.6000000000000005,0.7270777953058526,179.38887817782265,3253.742106014876,0.0028052101697854668,"[[0, 2, 0]]","[[0, 2, 0]]",1171.678748616959,-3.1171124186552106,6112.422431670075,4425.386273659739,11.884018675479012,6268.788728063303,6.112422431670074,6.268788728063303,-0.1563662963932284,0.7396189660454113,0.7297025519745398,-0.1561679681118111,0
24,4.800000000000001,0.5627841024033685,179.4180953875267,3154.473736123827,0.0025667916839976776,"[[0, 1, 0]]","[[0, 2, 0]]",1222.0168386851951,-3.463589303296658,6114.137702753245,4376.451909048492,12.154949588685326,6277.352793704056,6.114137702753245,6.277352793704056,-0.16321509095081055,0.7415822235871851,0.731135673867731,-0.16300615995642165,0
25,5.0,0.38066924163870225,179.42217093382177,3055.0956917495287,0.002300467587235099,"[[1, 1, 1]]","[[0, 2, 0]]",1272.4216494661252,-3.604987879926398,6116.329280640671,4327.475372600973,12.408584689446059,6286.101276168271,6.116329280640671,6.286101276168272,-0.1697719955276007,0.7423671914713746,0.7324795688999916,-0.1695742430761733,0
26,5.2,0.35417486692534844,179.45724667116815,2955.52463608535,0.002309326569052549,"[[0, 4, 1]]","[[0, 2, 0]]",1322.8680579042589,-3.659178377977696,6118.824291720992,4278.347837077731,12.624230483924975,6294.783734507505,6.118824291720991,6.294783734507505,-0.17595944278651388,0.7433329872330782,0.7348010690524662,-0.17578880442290234,0.1
27,5.4,0.32284509236890074,179.48399662121633,2855.7187518589967,0.0023137307866249643,"[[0, 2, 0]]","[[0, 2, 0]]",1373.4145785751432,-3.6687218108489787,6121.307315660564,4229.085866457486,12.795945920645408,6303.469481450453,6.121307315660564,6.303469481450453,-0.18216216578988842,0.7449271778902171,0.7361379171407817,-0.1819863805748998,0.1
28,5.6000000000000005,0.3740608449035624,179.47869822708012,2755.9269842312715,0.00246647283568195,"[[1, 0, 2]]","[[0, 2, 0]]",1423.9227704936907,-3.661153560556045,6124.379266899823,4179.7996340744785,12.959772833320017,6312.403113493419,6.124379266899823,6.31240311349342,-0.1880238465935964,0.7431414276737561,0.7373957322137759,-0.18790893268439657,0.1
29,5.800000000000001,0.5521494212136321,179.5062533902094,2656.0768260789514,0.0028454497290916073,"[[0, 4, 1]]","[[0, 2, 0]]",1474.3537491124168,-3.767717070326171,6128.181643683061,4130.377071677863,13.09099053281156,6321.320623955991,6.128181643683061,6.321320623955991,-0.19313898027292975,0.744763190393461,0.739635583192131,-0.1930364281289032,0.1
30,6.0,0.7528232523169764,179.51623607133544,2556.0246027435674,0.0032693221332723353,"[[0, 1, 1]]","[[0, 2, 0]]",1524.865268518079,-3.9902930834347217,6132.566049783593,4080.832177371779,13.183252714453602,6330.279158373324,6.132566049783593,6.330279158373324,-0.19771310858973123,0.7461570894643187,0.7409020206903628,-0.1976080072142521,0.1
31,6.2,1.3973376750175923,179.48928937969083,2456.0428710449696,0.004473780846943877,"[[0, 1, 0]]","[[1, 2, 0]]",1575.2814100325277,-4.531251625376285,6138.048660864228,4031.2597234259165,13.276290377456121,6339.467762490154,6.138048660864228,6.3394677624901545,-0.2014191016259268,0.7451587693420414,0.7422365153143496,-0.20136065654537294,0.1
32,6.4,2.499409638615702,179.52739369535558,2356.1436919260696,0.006483504124976712,"[[0, 4, 1]]","[[1, 2, 0]]",1625.407232478804,-5.865404057469277,6144.979654580416,3981.4727646303136,13.325875489088162,6348.3010689319335,6.144979654580416,6.348301068931933,-0.2033214143515174,0.7439650256851733,0.7449679475101992,-0.20334147278801762,0.1
33,6.6000000000000005,3.1303951717262666,179.53376930340175,2256.1394564448387,0.00767876347442846,"[[0, 4, 1]]","[[1, 2, 0]]",1675.3586790565444,-7.936593062063821,6152.815517357209,3931.398251443202,13.292979534652986,6356.356063031096,6.152815517357209,6.356356063031096,-0.2035405456738868,0.7448883955389439,0.7465819122637825,-0.20357441600838388,0.1
34,6.800000000000001,3.105128041707567,179.5513127186023,2155.7427915713115,0.007737781552989903,"[[0, 4, 1]]","[[1, 2, 0]]",1725.4394936871788,-10.193466027838326,6160.787261643035,3881.055474536003,13.188717805831729,6363.363461123335,6.160787261643035,6.363363461123335,-0.20257619948029948,0.7484501265333794,0.7484400783017972,-0.20257599851566788,0.1
35,7.0,3.0006939235099166,179.5258915246187,2054.7193481260633,0.007669437505656584,"[[0, 1, 1]]","[[1, 2, 0]]",1775.8698097546778,-12.274724441616513,6168.283707528069,3830.4336465313136,13.004519480274638,6368.890573293203,6.168283707528069,6.368890573293203,-0.20060686576513387,0.7520503579647502,0.749255151273248,-0.20055096163130415,0.1
36,7.2,3.115234403262625,179.4247624276945,1953.2988247095325,0.007995572099423868,"[[0, 1, 0]]","[[1, 2, 0]]",1826.5263888571035,-14.291778259088005,6175.51452040194,3779.6373205723526,12.800416669194103,6372.81453991608,6.17551452040194,6.372814539916081,-0.19730001951414078,0.7537592046158624,0.7491287398559053,-0.19720741021894206,0.1
37,7.4,3.4032662983177246,179.3287205211782,1851.7852521718298,0.008638460010709944,"[[0, 1, 0]]","[[1, 2, 0]]",1877.2293187389164,-16.440472980961772,6182.99583086238,3728.786791397388,12.603383575309532,6375.156538681737,6.18299583086238,6.375156538681737,-0.19216070781935723,0.7551707720427134,0.7479974760242645,-0.19201724189898872,0.1
38,7.6000000000000005,3.522444164742415,179.30437113868223,1750.1229560742472,0.0090031354744293,"[[0, 4, 1]]","[[1, 2, 0]]",1928.0701399338313,-18.683344123859115,6190.580702126259,3677.917611489114,12.368027337746163,6376.1077486560125,6.190580702126259,6.376107748656013,-0.18552704652975383,0.7585128687332687,0.7491658520216614,-0.18534010619552177,0.1
39,7.800000000000001,3.5333054995968998,179.2186526450419,1647.9806854936774,0.009198957651462726,"[[0, 4, 1]]","[[1, 2, 0]]",1979.2303528097573,-20.8684104766902,6197.852740182315,3626.882083562602,12.057474589109503,6375.9854553650075,6.197852740182315,6.375985455365008,-0.17813271518269325,0.7626018967596142,0.7519601315548818,-0.17791987987859859,0.1
40,8.0,3.6135052535876366,179.0837618817852,1545.356869829096,0.009540162692250987,"[[0, 1, 0]]","[[1, 2, 0]]",2030.7036411244696,-22.978177292138525,6204.688560758787,3575.670806338869,11.725043557868986,6375.4587557238,6.204688560758788,6.3754587557238,-0.17077019496501222,0.7655364408438982,0.7541338226127231,-0.17054214260038858,0.1
41,8.200000000000001,3.7400290371556832,178.90449661491056,1442.4613579032673,0.009991478065370839,"[[0, 2, 0]]","[[0, 2, 0]]",2082.3269307587334,-25.05802037604724,6211.431523207837,3524.3272728148054,11.40816333309946,6375.253480735958,6.211431523207837,6.3752534807359575,-0.16382195752812034,0.7667230717297059,0.756213524755177,-0.1636117665886303,0.1
42,8.4,3.912114317168064,178.69257192981573,1339.3845843414476,0.010558200238135588,"[[0, 4, 2]]","[[0, 2, 0]]",2134.0079718221823,-27.126430345493645,6218.407790485326,3472.847174920465,11.092060188117898,6375.7301755228245,6.218407790485326,6.375730175522825,-0.1573223850374985,0.7685846198177066,0.7575010873103079,-0.15710071438734996,0.1
43,8.6,4.158422389990005,178.37601530171023,1236.2033882340331,0.011299188941372728,"[[0, 1, 0]]","[[0, 2, 0]]",2185.815120414308,-29.180385260725814,6225.410967824276,3421.370302653765,10.847214249177583,6377.507030473817,6.225410967824276,6.377507030473818,-0.15209606264954179,0.7697583467396142,0.7576315376267067,-0.151853526467284,0.1
44,8.8,4.536902967814794,178.0808045500228,1133.0907712431117,0.012327207634345734,"[[0, 1, 0]]","[[0, 2, 0]]",2237.6271028766873,-31.320320220009762,6232.785029828004,3369.93998706757,10.658581285796757,6380.601018609643,6.232785029828004,6.380601018609643,-0.14781598878163926,0.7710594115146405,0.7576402360957567,-0.14754760527326205,0.1
45,9.0,5.039712835226465,177.79435177354787,1030.1269129818231,0.013645021851669508,"[[0, 1, 0]]","[[0, 2, 0]]",2289.480094582608,-33.56554939657639,6240.5665867145735,3318.666174640634,10.45114589345502,6385.192998786999,6.240566586714573,6.385192998786999,-0.14462641207242566,0.7722402338640167,0.756257095238147,-0.1443067492999086,0.1
46,9.200000000000001,5.969428743051364,177.2294184545789,927.5853769034067,0.015803153104955066,"[[0, 1, 0]]","[[0, 2, 0]]",2341.2384170858295,-36.10366869645151,6249.008987891673,3267.6631470456327,10.284381100243507,6391.368837712637,6.249008987891673,6.391368837712637,-0.14235984982096372,0.7717334764886198,0.7551152909518227,-0.1420274861102282,0.1
47,9.4,7.307640567664368,176.47543287256892,825.4983869780258,0.018803857427980155,"[[0, 1, 0]]","[[1, 2, 0]]",2392.801942445547,-39.23700093612689,6258.106857556268,3216.812640854057,10.300417361983989,6398.604612033218,6.2581068575562675,6.398604612033218,-0.14049775447695012,0.7711739953734845,0.7559598263587518,-0.14019347109665592,0.1
48,9.600000000000001,9.115284601184381,175.76599989384783,723.5712907805724,0.0228098050818118,"[[0, 1, 0]]","[[1, 2, 0]]",2444.2383490091793,-43.13181768798029,6267.440831731942,3165.830145777029,10.353616583511268,6405.981421083879,6.2674408317319426,6.405981421083879,-0.13854058935193603,0.7705270186849806,0.7595140756966143,-0.13832033049216896,0.1
49,9.8,11.769931186607105,174.72989196346816,621.6610801654698,0.028572455825456627,"[[0, 1, 0]]","[[1, 2, 0]]",2495.5495377779407,-48.144103902470135,6276.710239748193,3114.4587806428003,10.284037339100166,6412.673111819705,6.276710239748193,6.412673111819705,-0.13596287207151203,0.7702404436997481,0.7642199527284059,-0.13584246225208574,0.1
50,10.0,15.313240749181658,172.88453436847394,519.966869295391,0.036324186318423206,"[[0, 0, 0]]","[[1, 2, 0]]",2546.7605329401836,-54.68175300192729,6285.51970696018,3062.664819795318,10.189750521154451,6418.348881031479,6.28551970696018,6.41834888103148,-0.13282917407129968,0.7703171403954866,0.7679408814999965,-0.13278164889339017,0.1
51,10.200000000000001,19.83788378531508,169.92022930847756,419.09709230315383,0.04652564935957733,"[[0, 0, 1]]","[[1, 2, 0]]",2597.8938217034874,-62.75415420016651,6293.6237373639715,3010.5927396246702,10.197719824035687,6423.102858408198,6.293623737363972,6.423102858408198,-0.1294791210442261,0.7708149523546783,0.7696684968826519,-0.12945619193478564,0.1
52,10.4,26.805640886341997,164.94836253750066,320.35403458337714,0.06234383276484751,"[[0, 0, 1]]","[[1, 2, 0]]",2648.857823144322,-72.47152028168085,6300.965941157606,2958.341806748057,10.271282224704805,6426.837235505218,6.300965941157606,6.426837235505218,-0.12587129434761213,0.7702296067222884,0.7711546917230397,-0.12588979604762685,0.1
53,10.600000000000001,38.710149626011095,155.34562156909396,227.05387288346012,0.08948660059750875,"[[0, 0, 1]]","[[1, 2, 0]]",2699.441613371391,-84.11701186168756,6307.579148683921,2905.914677361911,10.34110074779261,6429.094511487633,6.307579148683921,6.429094511487633,-0.121515362803712,0.7688097644243354,0.7723687853098299,-0.12158654322142226,0
54,10.8,62.69800180380294,133.74157508676106,150.02891674385378,0.14253489947225134,"[[0, 0, 1]]","[[1, 2, 0]]",2749.465293462579,-97.8206920916283,6313.6227122581595,2853.3639623608246,10.409352075908544,6430.053914404847,6.31362271225816,6.430053914404847,-0.11643120214668734,0.7670947042789583,0.7734177057754063,-0.116557662176616,0
55,11.0,108.31584759638058,90.83289851911275,124.17783134068958,0.22898999207789503,"[[0, 0, 1]]","[[1, 2, 0]]",2798.746052976028,-113.66995258774566,6319.316492523033,2800.7174106900065,10.492229840078494,6430.235518601535,6.319316492523033,6.430235518601535,-0.11091902607850201,0.7645101352715473,0.7753875032223224,-0.11113657343751715,0
56,11.200000000000001,147.22020977205474,55.11548830480494,173.57968545271723,0.28558795516940283,"[[2, 0, 1]]","[[1, 4, 0]]",2846.9612249518505,-131.9688371011485,6324.695216201073,2747.900470570374,10.568435719812555,6429.72323506491,6.324695216201073,6.42972323506491,-0.10502801886383661,0.7605052740014969,0.7784583853679959,-0.10538708109116701,0
57,11.4,166.16997318632912,39.368262123107115,257.51051607962984,0.3093628879354995,"[[2, 0, 1]]","[[1, 0, 0]]",2893.790042099001,-152.85548259674943,6329.355015231378,2694.833570152952,10.631483741177021,6428.704240826942,6.3293550152313784,6.428704240826942,-0.0993492255955637,0.7539355570178139,0.7823452558645962,-0.099917419572499,0
58,11.600000000000001,175.9070545627226,32.15642692908859,351.3715513310402,0.32120529570825634,"[[1, 0, 1]]","[[1, 0, 0]]",2939.3464672651044,-175.9067512074271,6332.681601908054,2641.5643144463,10.60801106993307,6427.728707156114,6.332681601908054,6.427728707156114,-0.09504710524806015,0.7516002388597366,0.7843600351301099,-0.09570230117346767,0
59,11.8,178.29289592942314,28.109320302544234,448.6063182476884,0.3223006468480501,"[[2, 0, 0]]","[[1, 0, 0]]",2984.043868932622,-200.57922910848524,6334.516600615752,2588.2061276102095,10.513431390446328,6427.371439608835,6.3345166006157525,6.4273714396088355,-0.092854838993083,0.7513472288038036,0.7848237969411246,-0.09352437035582994,0
60,12.0,174.20066990026137,25.292102751203533,547.2952342233548,0.31315669954275716,"[[0, 0, 0]]","[[1, 0, 2]]",3028.0271069670703,-226.59535782181513,6334.968277444285,2534.829854005105,10.656708711583292,6427.8072495157485,6.334968277444285,6.427807249515748,-0.09283897207146286,0.7516489371060258,0.7851989786089639,-0.09350997290152119,0
61,12.200000000000001,170.703210255936,23.013143635970707,646.6432566497509,0.3056536059072301,"[[0, 0, 0]]","[[1, 0, 0]]",3071.1188432335443,-254.02836248065336,6334.033242092016,2481.4454470525156,11.363399273413222,6428.734701021222,6.334033242092016,6.428734701021222,-0.09470145892920634,0.7510697573226934,0.7850971699806569,-0.09538200718236567,0
62,12.4,167.59419953141287,20.523977239796505,746.2493957451442,0.29919826538810623,"[[2, 0, 0]]","[[1, 0, 0]]",3113.06788624942,-283.0111144776935,6331.768326313521,2428.1210974910464,13.191615455007309,6430.0322115035815,6.331768326313521,6.4300322115035815,-0.09826388519006013,0.7501535455772499,0.784722724382577,-0.09895526876616678,0
63,12.600000000000001,164.78456974955654,17.89157655119886,845.9846631848626,0.2935066244748234,"[[2, 0, 0]]","[[1, 0, 0]]",3153.6921805979755,-313.6098108567419,6328.3644948105,2374.9325030618174,16.87984856966807,6431.390590196745,6.3283644948105,6.431390590196744,-0.10302609538624452,0.7491774512529229,0.7839191790952001,-0.10372092994309057,0
64,12.8,162.2265832917839,16.004354502977723,945.6273639281926,0.28842071070000375,"[[2, 0, 0]]","[[1, 4, 0]]",3192.864526323869,-345.84099138693153,6324.068537375791,2321.9409821298523,22.538285416629833,6432.14552954427,6.3240685373757906,6.43214552954427,-0.10807699216847944,0.7483156376312756,0.7840665902424003,-0.10879201122070192,0
65,13.0,159.8343418552131,15.202385436743132,1044.940567940863,0.28374393864987957,"[[2, 0, 0]]","[[1, 4, 0]]",3230.508633927138,-379.6807805153956,6319.161844186242,2268.99683477862,29.459599582625742,6432.138777048776,6.319161844186242,6.432138777048777,-0.11297693286253452,0.7475777209396649,0.7867471060592257,-0.1137603205649258,0
66,13.200000000000001,157.5678028797477,15.038021689754915,1143.8179262575582,0.2793752022706361,"[[2, 0, 0]]","[[1, 4, 0]]",3266.578983210075,-415.0818526503632,6313.943269018549,2215.886956596188,36.986409493910855,6431.646566802725,6.313943269018549,6.4316465668027245,-0.11770329778417565,0.7469300557460589,0.7911257886577127,-0.11858721244240833,0
67,13.4,155.14850697551717,14.987649083200735,1242.1814553113345,0.274807166644353,"[[2, 0, 0]]","[[1, 4, 0]]",3300.991994988513,-452.01274571821773,6308.733795157995,2162.523097064791,44.880941482304706,6430.801741363764,6.308733795157995,6.430801741363765,-0.1220679462057701,0.7454846719227566,0.7956719811530042,-0.12307169239037474,0
68,13.600000000000001,152.2256366640869,14.934062110264696,1339.731877533513,0.26941316299449636,"[[2, 0, 0]]","[[1, 4, 0]]",3333.3389526255414,-490.5883068123783,6303.761877147384,2108.916475787106,53.16816615350956,6429.609345482674,6.303761877147385,6.429609345482674,-0.12584746833528904,0.7423214794532351,0.8000205275761414,-0.12700144929774648,0
69,13.8,149.41574425089638,14.91304021947406,1436.1593621688316,0.26425875444216246,"[[2, 0, 0]]","[[1, 4, 0]]",3363.233309097339,-530.824060161098,6298.869205430291,2055.107188697264,61.93201671389636,6428.109279124153,6.298869205430291,6.428109279124152,-0.12924007369386104,0.7395155949464088,0.8040362305368329,-0.1305304864056689,0
70,14.0,147.23425695637349,15.104997137328962,1531.5985224991216,0.26023468856451026,"[[0, 0, 0]]","[[1, 4, 0]]",3390.951677486876,-572.4234750077451,6293.848018788008,2001.0987847683098,71.0848549486941,6426.364914198397,6.293848018788008,6.4263649141983965,-0.13251689541038836,0.7385082645316873,0.8079157354493468,-0.1339050448287411,0
71,14.200000000000001,145.0185286613011,15.5721336234084,1626.164789238678,0.2561779096748057,"[[2, 0, 0]]","[[1, 4, 0]]",3416.74398060546,-615.1745730560763,6288.813557659509,1946.8640523899594,80.4294223241036,6424.343680012107,6.288813557659509,6.424343680012107,-0.13553012235259843,0.7372388396095829,0.8118499682753437,-0.1370223449259136,0
72,14.4,142.22234166180104,16.227949011723084,1719.4450900580675,0.25113103788033575,"[[2, 0, 0]]","[[1, 0, 0]]",3440.197231258051,-659.0927461753945,6283.86983764516,1892.368476761921,89.71802062737697,6421.793471497626,6.2838698376451605,6.421793471497626,-0.13792363385246542,0.7342899261661566,0.8157544988874114,-0.13955292530689078,0
73,14.600000000000001,139.54611274402265,16.766631018703052,1811.0773968090266,0.24631317661495222,"[[0, 0, 0]]","[[1, 0, 0]]",3460.9589611923216,-704.1008625371148,6278.746689135434,1837.6452493642068,98.92711345337898,6418.651601111766,6.278746689135434,6.418651601111765,-0.13990491197633137,0.7318722356333699,0.818768070379966,-0.1416428286712632,0
74,14.8,137.46350609270607,17.108306683312023,1901.2968190799832,0.24254747986375266,"[[0, 0, 0]]","[[1, 0, 0]]",3479.3926230942748,-749.9605164516538,6273.214916432007,1782.7887400151371,108.2147909095255,6415.46071388292,6.273214916432007,6.415460713882919,-0.14224579745091237,0.7312617494615403,0.8198851433781187,-0.14401826532924478,0
75,15.0,135.55599212818143,16.839188793661425,1990.382356614396,0.23910065701437994,"[[2, 0, 0]]","[[1, 0, 0]]",3495.8293643749353,-796.5208616539885,6267.385590073618,1727.9543438548048,117.94063963670283,6413.0882684561375,6.267385590073618,6.413088268456137,-0.14570267838251905,0.7310634991565736,0.819568657768013,-0.14747278155474763,0
76,15.200000000000001,133.30577772087125,15.858214803841557,2078.3667862967445,0.23506705149486623,"[[2, 0, 0]]","[[1, 0, 0]]",3510.138238185386,-843.7170581078567,6261.481140275159,1673.329781802248,128.77622872802215,6411.840762713915,6.261481140275159,6.411840762713915,-0.15035962243875556,0.7296528915553159,0.818742235401836,-0.15214140931568565,0
77,15.4,130.54804646292763,14.401652833120593,2164.957704570717,0.2301577719448747,"[[2, 0, 0]]","[[1, 0, 0]]",3521.853463086968,-891.4692164877741,6255.6168781630695,1619.128313725666,141.33224970411663,6411.3349700233985,6.255616878163069,6.411334970023399,-0.15571809186032937,0.7267191714186085,0.817799469472164,-0.15753969782140054,0
78,15.600000000000001,127.99739295752705,13.284780618542417,2249.9177466842048,0.22561891028309408,"[[0, 0, 0]]","[[1, 4, 0]]",3530.6947021208816,-939.6057663651394,6249.516033755145,1565.4274258011742,155.77288938429933,6410.851109129905,6.249516033755145,6.410851109129905,-0.16133507537476,0.724470015248083,0.8182451205632395,-0.16321057748106327,0
