Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km
43.800000000000004,B1001,B0100,A0100,30666.929276418596,-541.1326867340558,5972.717594804333,301.32104355227915,BOOST,Trajectory,59.88985019670063
44.0,B1001,B0100,A0100,30605.385128051897,-541.43989800913,5972.755001391623,315.3038061152817,BOOST,Trajectory,59.7614577515465
44.2,B1001,B0100,A0100,30541.038743798385,-541.7612502184678,5972.794121807435,329.3488688857411,BOOST,Trajectory,59.630292501323815
44.400000000000006,B1001,B0100,A0100,30473.87771362595,-542.0969638450631,5972.834972981254,343.45569207590063,BOOST,Trajectory,59.49637126239388
44.6,B1001,B0100,A0100,30403.889737845308,-542.4472635999554,5972.877571322286,357.62371015093277,BOOST,Trajectory,59.359651212163456
44.800000000000004,B1001,B0100,A0100,30331.06263228575,-542.8123781350077,5972.92193181481,371.8523313177575,BOOST,Trajectory,59.2201494689402
45.0,B1001,B0100,A0100,30255.384333616134,-543.1925399877374,5972.968068804247,386.1409370052137,BOOST,Trajectory,59.07782337091838
45.2,B1001,B0100,A0100,30176.842904726516,-543.5879853443889,5973.015995179936,400.48888130612465,BOOST,Trajectory,58.932699105957475
45.400000000000006,B1001,B0100,A0100,30095.426561012846,-543.9991206114441,5973.065733578536,414.89524531112414,BOOST,Trajectory,58.784741702097
45.6,B1001,B0100,A0100,30011.123672530743,-544.4264211608644,5973.117317156198,429.35950796580806,BOOST,Trajectory,58.63394964352623
45.800000000000004,B1001,B0100,A0100,29923.92272398091,-544.8701892006317,5973.170777244647,443.8809563810219,BOOST,Trajectory,58.48028257180236
46.0,B1001,B0100,A0100,29833.812349064177,-545.3307299675309,5973.2261473836,458.45882822281504,BOOST,Trajectory,58.32380780993575
46.2,B1001,B0100,A0100,29740.781336688728,-545.8083515262656,5973.283460294705,473.09233167456676,BOOST,Trajectory,58.16451929200318
46.400000000000006,B1001,B0100,A0100,29644.81863686129,-546.303364965127,5973.342736784561,487.78064499401154,BOOST,Trajectory,58.002378494661585
46.6,B1001,B0100,A0100,29545.91336683797,-546.8160845949358,5973.40398973524,502.522914967041,BOOST,Trajectory,57.83732061701553
46.800000000000004,B1001,B0100,A0100,29444.05481746059,-547.3468275862472,5973.467237495023,517.3182565741255,BOOST,Trajectory,57.6694186070721
47.0,B1001,B0100,A0100,29339.232459530253,-547.8959139107277,5973.532504470488,532.1657531625236,BOOST,Trajectory,57.49864503148151
47.2,B1001,B0100,A0100,29231.43595008317,-548.4636663649134,5973.599807777028,547.0644563114449,BOOST,Trajectory,57.32497405904552
47.400000000000006,B1001,B0100,A0100,29120.655138942682,-549.05041083649,5973.669158164375,562.0133839450549,BOOST,Trajectory,57.14834196746286
47.6,B1001,B0100,A0100,29006.88007549046,-549.6564762141367,5973.740571846232,577.011520028817,BOOST,Trajectory,56.96878002257838
47.800000000000004,B1001,B0100,A0100,28890.101015492084,-550.2821945085664,5973.814072665794,592.0578145074024,BOOST,Trajectory,56.78623293706488
48.0,B1001,B0100,A0100,28770.308427850014,-550.9279007066557,5973.889686466092,607.1511833149787,BOOST,Trajectory,56.60072058820312
48.2,B1001,B0100,A0100,28647.493001529765,-551.5939328335686,5973.967439987282,622.2905074924269,BOOST,Trajectory,56.41220289258864
48.400000000000006,B1001,B0100,A0100,28521.64565251579,-552.2806318190168,5974.04735858972,637.4746329419626,BOOST,Trajectory,56.22070148057548
48.6,B1001,B0100,A0100,28392.757530952495,-552.9883416026794,5974.1294669874305,652.7023697270032,BOOST,Trajectory,56.02617587431798
48.800000000000004,B1001,B0100,A0100,28260.820028288243,-553.7174090080765,5974.2137877927935,667.972491777527,BOOST,Trajectory,55.82864803767486
49.0,B1001,B0100,A0100,28125.824784614702,-554.468183883231,5974.300342604557,683.2837362739133,BOOST,Trajectory,55.62807786611992
49.2,B1001,B0100,A0100,27987.76369598993,-555.2410189835091,5974.389150807641,698.6348032441446,BOOST,Trajectory,55.42449664960587
49.400000000000006,B1001,B0100,A0100,27846.987833760537,-556.034244879417,5974.480002289784,705.408956004817,BOOST,Trajectory,55.218231526652204
49.6,B1001,B0100,A0100,27706.075780948773,-556.8335800127652,5974.571253849988,703.5839483176454,BOOST,Trajectory,55.011917905572034
49.800000000000004,B1001,B0100,A0100,27565.52793040132,-557.636394760542,5974.662610088346,701.7679300744476,BOOST,Trajectory,54.806056059239474
50.0,B1001,B0100,A0100,27425.342491558506,-558.4428850396037,5974.754111780164,699.960836257612,BOOST,Trajectory,54.60072895624992
50.2,B1001,B0100,A0100,27285.517686826024,-559.2532439980349,5974.845807241872,698.1626019772086,BOOST,Trajectory,54.39587270112102
50.400000000000006,B1001,B0100,A0100,27146.051751699633,-560.0676642759041,5974.937734053607,696.3731612452162,BOOST,Trajectory,54.19143572306157
50.6,B1001,B0100,A0100,27006.94293516128,-560.8863416766657,5975.029900637063,694.5924441851854,BOOST,Trajectory,53.987386496127954
50.800000000000004,B1001,B0100,A0100,26868.189500570414,-561.7094789967559,5975.122281730366,692.8203809136809,BOOST,Trajectory,53.78361190774034
51.0,B1001,B0100,A0100,26729.789722553807,-562.537272190213,5975.21484010974,691.0569369529231,BOOST,Trajectory,53.580015189332286
51.2,B1001,B0100,A0100,26591.74187873178,-563.369880510482,5975.307554291809,689.302113174551,BOOST,Trajectory,53.37673203242722
51.400000000000006,B1001,B0100,A0100,26454.044245591715,-564.2074133435092,5975.400436242068,687.5559115051584,BOOST,Trajectory,53.17388893761843
51.6,B1001,B0100,A0100,26316.695101427595,-565.049941010567,5975.49354035829,685.8183050559153,BOOST,Trajectory,52.97146943330662
51.800000000000004,B1001,B0100,A0100,26179.69273236124,-565.8975150573208,5975.586952541561,684.0892425581461,BOOST,Trajectory,52.76938400872174
52.0,B1001,B0100,A0100,26043.03543553251,-566.7501797506482,5975.6807631026595,682.368667374815,BOOST,Trajectory,52.567543166900734
52.2,B1001,B0100,A0100,25906.721519018865,-567.6079744637289,5975.77503750813,680.6565264696868,BOOST,Trajectory,52.365968197090496
52.400000000000006,B1001,B0100,A0100,25770.74930140771,-568.470934511063,5975.869807855829,678.9527667349427,BOOST,Trajectory,52.16467316133162
52.6,B1001,B0100,A0100,25635.117112092546,-569.3390923190519,5975.965083209189,677.25733261939,BOOST,Trajectory,51.96366423190402
52.800000000000004,B1001,B0100,A0100,25499.82329179777,-570.2124782604864,5976.060865491812,676.6467210755739,BOOST,Trajectory,51.76291453056525
53.0,B1001,B0100,A0100,25363.466696487245,-571.1002211514442,5976.158157477907,687.886468974032,BOOST,Trajectory,51.56104465695291
53.2,B1001,B0100,A0100,25224.861530038637,-572.0101472265902,5976.257825363975,699.1339069605386,BOOST,Trajectory,51.356877787377364
53.400000000000006,B1001,B0100,A0100,25084.006337930365,-572.942423973053,5976.359902757451,710.388137972441,BOOST,Trajectory,51.150434279132625
53.6,B1001,B0100,A0100,24940.89984630521,-573.8972169524504,5976.464425584311,721.6482517663264,BOOST,Trajectory,50.94171147074253
53.800000000000004,B1001,B0100,A0100,24795.54096447664,-574.8746910504267,5976.571418114326,732.9133254038705,MIDCOURSE,Trajectory,50.73073034806086
53.800000000000004,B1002,B0100,A0100,27706.858632030377,-339.85852188851754,5947.327496792958,312.9053444818688,BOOST,Trajectory,53.64499827863412
54.0,B1001,B0100,A0100,24647.933877851134,-575.89361872236,5976.680505166723,744.1289461362687,MIDCOURSE,Trajectory,50.51744330221324
54.0,B1002,B0100,A0100,27642.99858611963,-340.83544546431006,5947.438143118434,326.95160788116675,BOOST,Trajectory,53.51546539238724
54.2,B1001,B0100,A0100,24498.084177845267,-576.9709534145362,5976.793267013222,755.3423796355792,MIDCOURSE,Trajectory,50.30187741966294
54.2,B1002,B0100,A0100,27576.323938780148,-341.8555818068653,5947.55367559792,341.05978641497256,BOOST,Trajectory,53.38308191018265
54.400000000000006,B1001,B0100,A0100,24345.99253745179,-578.1106539169413,5976.909312246021,766.5531887192152,MIDCOURSE,Trajectory,50.08401433731256
54.400000000000006,B1002,B0100,A0100,27506.822361087656,-342.9192025993421,5947.6741226891,355.22931513453625,BOOST,Trajectory,53.24781648546187
54.6,B1001,B0100,A0100,24191.658723950022,-579.3127519190989,5977.030182904075,777.7662468655678,MIDCOURSE,Trajectory,49.86387722086402
54.6,B1002,B0100,A0100,27434.481639542344,-344.0265800914361,5947.799515401846,369.45960264122937,BOOST,Trajectory,53.109680388555894
54.800000000000004,B1001,B0100,A0100,24035.082383343673,-580.5766057395177,5977.156189899575,788.98203240998,MIDCOURSE,Trajectory,49.64144847749682
54.800000000000004,B1002,B0100,A0100,27359.289681413124,-345.1779871501479,5947.929887159371,383.7500307807459,BOOST,Trajectory,52.968644159768075
55.0,B1001,B0100,A0100,23876.26416468393,-581.9044533174751,5977.286266346057,800.1908613091518,MIDCOURSE,Trajectory,49.416749693897074
55.0,B1002,B0100,A0100,27281.23452009587,-346.3736970945818,5948.065270986793,398.09995416277064,BOOST,Trajectory,52.82471688901354
55.2,B1001,B0100,A0100,23715.20441860098,-583.2961150955867,5977.4223424482425,811.4018596688244,MIDCOURSE,Trajectory,49.189762741679814
55.2,B1002,B0100,A0100,27200.304328329865,-347.6140422999031,5948.205705958996,412.5085956417376,BOOST,Trajectory,52.677868176484445
55.400000000000006,B1001,B0100,A0100,23551.903383301462,-584.7514035923591,5977.5634995980445,822.6052374779304,MIDCOURSE,Trajectory,48.960507873089654
55.400000000000006,B1002,B0100,A0100,27116.487431898404,-348.89943675434404,5948.351238319922,426.9753038085875,BOOST,Trajectory,52.528106467505474
55.6,B1001,B0100,A0100,23386.362971100425,-586.2739337447367,5977.707486366232,833.8007858109993,MIDCOURSE,Trajectory,48.72896969370929
55.6,B1002,B0100,A0100,27029.772282081965,-350.23018697680726,5948.501901335845,441.4993794725777,BOOST,Trajectory,52.375402859817065
55.800000000000004,B1001,B0100,A0100,23218.58471521926,-587.8654718247429,5977.8552186145,844.9914287362592,MIDCOURSE,Trajectory,48.495167979264004
55.800000000000004,B1002,B0100,A0100,26940.14747797566,-351.6065963899518,5948.657725633061,456.08006181147397,BOOST,Trajectory,52.219764368443286
56.0,B1001,B0100,A0100,23048.569193958785,-589.5249376588715,5978.0050672246125,856.1752237175327,MIDCOURSE,Trajectory,48.2590694464083
56.0,B1002,B0100,A0100,26847.601773632836,-353.0289692622428,5948.818741850533,470.7165601868579,BOOST,Trajectory,52.06114573616791
