Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,41.6,116.80000000000001,75.20000000000002,956.4590451323593,388.1447440341955,44.76746370544138,MISS
B1002,B0100,A0100,51.6,126.60000000000001,75.0,955.1826426012516,400.23036460531506,44.472974598025964,MISS
A1001,A0100,B0100,56.400000000000006,101.60000000000001,45.2,1059.875004721421,597.925057596074,34.86202219029934,MISS
A1002,A0100,B0100,58.400000000000006,101.60000000000001,43.2,1061.123671592159,606.3719876504406,33.57083664744164,MISS
A2001,A0200,B0100,68.60000000000001,101.60000000000001,33.0,1120.7397841966265,765.4009472975998,29.158433280385413,MISS
A2002,A0200,B0100,68.60000000000001,101.60000000000001,33.0,1120.7397841966265,765.418317389216,29.158496734293962,MISS
B2001,B0200,A0100,71.2,146.4,75.2,941.9518623524107,426.9209301446293,44.88198656930231,MISS
B2002,B0200,A0100,81.2,156.20000000000002,75.00000000000001,945.9199479747317,453.50978654841134,46.366731450452875,MISS
