Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
B1001,B0100,A0100,48.6,123.80000000000001,75.20000000000002,948.4018677925059,432.5483032092716,45.39738459736549,MISS
B1002,B0100,A0100,58.6,133.6,75.0,952.5876509881828,443.1331840547287,44.96981474673946,MISS
A1001,A0100,B0100,64.0,109.0,45.0,1067.8686631174296,626.3620868975676,35.27772954722003,MISS
A1002,A0100,B0100,66.0,109.0,43.0,1068.9257973437498,646.1767073761791,34.20202296126641,MISS
B2001,B0200,A0100,75.60000000000001,150.8,75.2,875.5721562137833,432.17254102761103,41.71558701050936,MISS
A2001,A0200,B0100,79.0,109.0,30.0,1112.7080569832117,745.6082429790903,26.085143746045823,MISS
A2002,A0200,B0100,79.0,109.0,30.0,1112.7080569832117,745.5805055888904,26.08512517286062,MISS
B2002,B0200,A0100,85.60000000000001,160.60000000000002,75.00000000000001,877.4452327835936,451.3038792738089,42.52664691737997,MISS
