Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
9.200,83.339,83.352,83.214,83.204,5999.516,6002.605,5939.546,5939.519,327.905,332.141,356.433,356.433,44.129,44.504,-42.915,-42.540,2.693,3.068,0.264,0.640,1,1,coordination,coordination
9.400,83.221,83.233,83.094,83.083,5999.023,6002.531,5939.535,5939.509,327.655,331.544,356.251,356.251,44.052,44.428,-42.825,-42.449,2.905,3.281,0.412,0.788,1,1,coordination,coordination
9.600,83.102,83.115,82.973,82.962,5998.475,6002.398,5939.535,5939.508,327.240,331.432,356.240,356.240,44.241,44.617,-42.950,-42.573,2.820,3.196,0.263,0.640,1,1,coordination,coordination
9.800,82.984,82.997,82.853,82.841,5997.944,6002.497,5939.442,5939.416,326.984,331.203,356.060,356.060,44.170,44.546,-42.838,-42.461,3.036,3.412,0.415,0.792,1,1,coordination,coordination
10.000,82.866,82.879,82.732,82.720,5997.301,6002.862,5939.353,5939.326,326.575,331.214,356.051,356.051,44.361,44.738,-42.989,-42.612,2.949,3.326,0.263,0.641,1,1,coordination,coordination
10.200,82.748,82.762,82.612,82.600,5996.735,6003.207,5939.168,5939.141,326.251,331.369,355.875,355.875,44.440,44.817,-42.755,-42.377,3.169,3.546,0.419,0.797,1,1,coordination,coordination
10.400,82.630,82.644,82.492,82.479,5996.463,6003.563,5938.983,5938.956,325.741,331.412,355.871,355.871,44.639,45.017,-42.921,-42.542,3.080,3.458,0.265,0.644,1,1,coordination,attack_maneuver
10.600,82.512,82.527,82.372,82.359,5996.505,6003.706,5938.629,5938.602,325.456,331.488,355.923,355.923,44.517,44.895,-42.854,-42.475,3.147,3.525,0.267,0.646,1,1,lock_on,attack_maneuver
10.800,82.394,82.409,82.251,82.238,5996.504,6003.582,5938.251,5938.223,325.253,331.574,355.806,355.806,44.571,44.950,-42.872,-42.492,3.361,3.740,0.416,0.796,1,1,lock_on,attack_maneuver
11.000,82.277,82.292,82.131,82.118,5996.505,6003.258,5937.954,5937.926,324.882,331.439,355.822,355.822,44.757,45.136,-42.811,-42.430,3.291,3.671,0.281,0.661,1,1,lock_on,attack_maneuver
11.200,82.159,82.175,82.011,81.998,5996.588,6002.956,5937.597,5937.569,324.644,331.395,355.658,355.658,44.700,45.080,-43.010,-42.629,3.504,3.884,0.428,0.809,1,1,lock_on,attack_maneuver
11.400,82.042,82.058,81.891,81.877,5996.584,6002.930,5937.367,5937.339,324.245,331.111,355.588,355.588,44.882,45.263,-42.913,-42.532,3.555,3.936,0.414,0.795,1,1,lock_on,attack_maneuver
11.600,81.925,81.941,81.772,81.757,5996.583,6003.275,5937.563,5937.534,324.000,330.994,355.290,355.290,44.819,45.201,-43.176,-42.794,3.758,4.139,0.550,0.933,1,1,lock_on,attack_maneuver
11.800,81.807,81.824,81.652,81.637,5996.463,6003.536,5938.138,5938.109,323.609,331.083,355.270,355.270,44.999,45.381,-43.301,-42.918,3.650,4.032,0.376,0.759,1,1,lock_on,attack_maneuver
12.000,81.690,81.707,81.532,81.517,5996.333,6003.571,5938.768,5938.758,323.371,331.164,355.173,355.089,44.934,45.316,-43.207,-42.824,3.768,4.239,0.428,0.900,1,1,lock_on,attack_maneuver
12.200,81.574,81.591,81.412,81.397,5996.077,6003.424,5939.389,5939.486,322.990,331.031,355.240,355.078,45.114,45.497,-43.159,-42.775,3.784,4.148,0.378,0.742,1,1,lock_on,attack_maneuver
12.400,81.457,81.474,81.293,81.277,5995.808,6003.305,5939.944,5940.151,322.762,330.984,355.059,354.889,45.046,45.430,-43.360,-42.975,3.986,4.366,0.514,0.894,1,1,lock_on,attack_maneuver
12.600,81.340,81.358,81.173,81.158,5995.411,6003.462,5940.527,5940.828,322.392,330.734,355.041,354.870,45.228,45.612,-43.308,-42.922,3.924,4.279,0.384,0.740,1,1,lock_on,attack_maneuver
12.800,81.223,81.242,81.054,81.038,5995.000,6003.909,5941.026,5941.343,322.175,330.723,354.852,354.905,45.159,45.544,-43.501,-43.115,4.121,4.347,0.514,0.741,1,1,lock_on,attack_maneuver
13.000,81.107,81.126,80.935,80.918,5994.459,6004.353,5941.537,5941.766,321.817,330.582,354.832,354.988,45.343,45.729,-43.307,-42.920,4.050,4.406,0.377,0.734,1,1,lock_on,attack_maneuver
13.200,80.991,81.010,80.815,80.799,5993.984,6004.820,5941.958,5942.243,321.537,330.602,354.643,354.859,45.422,45.808,-43.499,-43.112,4.247,4.604,0.506,0.864,1,1,lock_on,attack_maneuver
13.400,80.874,80.894,80.696,80.679,5993.674,6005.173,5942.387,5942.894,321.784,330.749,354.625,354.858,45.236,45.622,-43.261,-42.873,4.171,4.528,0.362,0.721,1,1,lock_on,attack_maneuver
13.600,80.758,80.778,80.577,80.559,5993.504,6005.828,5942.725,5943.711,321.780,330.260,354.439,354.699,44.356,44.744,-42.332,-41.943,4.369,4.723,0.493,0.848,1,1,lock_on,attack_maneuver
13.800,80.642,80.662,80.457,80.439,5993.988,6007.532,5943.069,5944.767,321.842,329.509,354.424,354.674,41.726,42.113,-38.709,-38.320,4.289,4.646,0.346,0.704,1,1,lock_on,attack_maneuver
14.000,80.524,80.545,80.337,80.318,5995.310,6010.416,5943.320,5946.016,321.647,328.432,354.242,354.495,39.389,39.777,-36.250,-35.860,4.489,4.837,0.480,0.829,1,1,lock_on,attack_maneuver
14.200,80.406,80.427,80.215,80.196,5997.095,6013.698,5943.578,5947.408,321.248,327.572,354.231,354.337,36.778,37.167,-32.719,-32.329,4.406,4.811,0.333,0.740,1,1,lock_on,attack_maneuver
14.400,80.287,80.307,80.092,80.073,5998.976,6016.496,5943.741,5948.279,320.715,327.028,354.054,353.866,34.228,34.617,-29.496,-29.106,4.608,5.094,0.474,0.961,1,1,lock_on,attack_maneuver
14.600,80.166,80.187,79.968,79.949,6000.628,6018.337,5943.909,5948.781,320.195,326.711,354.047,353.759,31.851,32.240,-27.137,-26.746,4.520,4.997,0.327,0.805,1,1,lock_on,attack_maneuver
14.800,80.044,80.065,79.842,79.823,6001.734,6019.143,5943.981,5949.271,319.708,326.100,353.874,353.610,29.659,30.049,-25.412,-25.020,4.724,5.160,0.474,0.911,1,1,lock_on,attack_maneuver
15.000,79.921,79.943,79.716,79.697,6001.971,6019.011,5944.057,5949.870,319.027,325.353,353.872,353.603,27.623,28.014,-23.803,-23.412,4.633,5.071,0.328,0.768,1,1,lock_on,attack_maneuver
15.200,79.797,79.819,79.589,79.570,6001.156,6018.146,5943.964,5950.423,318.235,324.607,353.926,353.416,25.768,26.160,-22.101,-21.708,4.682,5.246,0.326,0.890,1,1,lock_on,attack_maneuver
15.400,79.672,79.694,79.461,79.442,5999.431,6016.805,5943.846,5951.063,317.485,323.883,353.812,353.475,23.925,24.317,-20.311,-19.918,4.873,5.046,0.467,0.641,1,1,lock_on,attack_maneuver
15.600,79.546,79.568,79.332,79.313,5997.025,6015.272,5943.811,5951.609,316.792,323.178,353.830,354.040,22.018,22.410,-18.502,-18.109,4.801,4.611,0.348,0.160,1,1,defensive_maneuver,coordination
15.800,79.419,79.441,79.202,79.183,5994.201,6013.849,5943.715,5951.907,316.156,322.273,353.669,354.676,20.064,20.457,-16.672,-16.278,4.991,4.130,0.495,0.364,1,1,defensive_maneuver,coordination
16.000,79.291,79.314,79.072,79.052,5991.224,6012.572,5943.641,5951.987,315.759,321.045,353.675,355.226,18.081,18.474,-14.640,-14.246,4.907,3.691,0.371,0.844,1,1,defensive_maneuver,coordination
16.200,79.162,79.185,78.941,78.920,5988.115,6010.873,5943.480,5951.781,315.427,320.260,353.512,355.827,16.165,16.558,-12.113,-11.719,5.094,3.317,0.521,1.255,1,1,defensive_maneuver,coordination
16.400,79.033,79.055,78.809,78.787,5984.750,6008.376,5943.434,5951.244,314.876,319.870,353.448,356.484,14.268,14.661,-9.702,-9.308,5.088,3.264,0.481,1.342,1,1,defensive_maneuver,coordination
16.600,78.903,78.925,78.677,78.654,5981.191,6005.266,5943.803,5950.342,314.335,319.564,353.159,357.177,12.688,13.081,-7.857,-7.463,5.264,3.704,0.626,0.934,1,1,defensive_maneuver,coordination
16.800,78.773,78.794,78.544,78.521,5977.708,6002.005,5944.549,5949.007,313.686,319.104,353.144,357.874,11.111,11.504,-6.390,-5.996,5.146,4.462,0.479,0.204,1,1,defensive_maneuver,coordination
17.000,78.642,78.662,78.411,78.387,5974.796,5999.148,5945.368,5947.195,313.120,318.356,352.968,358.543,9.488,9.881,-5.143,-4.749,5.326,5.132,0.633,0.440,1,1,defensive_maneuver,coordination
17.200,78.511,78.530,78.278,78.253,5972.798,5997.205,5946.267,5944.977,312.563,317.684,352.962,359.167,8.281,8.673,-4.432,-4.039,5.217,5.424,0.500,0.709,1,1,defensive_maneuver,coordination
17.400,78.379,78.397,78.145,78.118,5972.144,5996.607,5947.083,5942.518,312.040,316.871,352.864,359.749,7.772,8.165,-4.293,-3.899,5.314,5.333,0.575,0.595,1,1,defensive_maneuver,coordination
17.600,78.248,78.264,78.012,77.984,5972.877,5997.674,5947.825,5939.966,311.118,316.401,352.928,360.308,8.092,8.485,-4.887,-4.493,5.309,5.003,0.550,0.244,1,1,defensive_maneuver,coordination
17.800,78.117,78.132,77.879,77.849,5974.437,5999.773,5948.400,5937.335,310.523,316.414,352.707,360.877,8.562,8.955,-5.357,-4.963,5.158,4.526,0.377,0.254,1,1,defensive_maneuver,coordination
18.000,77.986,77.999,77.746,77.715,5976.020,6001.807,5948.885,5934.540,310.159,315.534,352.523,361.485,8.619,9.013,-5.451,-5.057,4.975,3.955,0.173,0.846,1,1,defensive_maneuver,coordination
18.200,77.855,77.866,77.614,77.580,5976.864,6003.167,5949.414,5931.488,310.178,314.239,352.398,362.150,8.827,9.221,-5.399,-5.005,5.186,3.454,0.364,1.367,1,1,defensive_maneuver,coordination
18.400,77.724,77.733,77.481,77.446,5976.633,6003.760,5950.282,5928.133,310.299,313.133,351.999,362.866,9.109,9.503,-5.657,-5.263,5.335,3.318,0.492,1.525,1,1,defensive_maneuver,coordination
18.600,77.593,77.600,77.349,77.311,5975.575,6003.917,5951.564,5924.428,310.634,312.182,351.831,363.612,9.331,9.724,-6.051,-5.657,5.229,3.715,0.367,1.148,1,1,defensive_maneuver,coordination
18.800,77.462,77.467,77.217,77.177,5974.383,6004.022,5952.967,5920.289,310.865,311.410,351.883,364.354,9.261,9.654,-6.323,-5.930,5.240,4.465,0.357,0.418,1,1,defensive_maneuver,coordination
19.000,77.331,77.334,77.085,77.042,5973.920,6004.108,5954.210,5915.666,310.438,310.821,351.917,365.066,9.353,9.747,-6.725,-6.332,5.124,5.153,0.221,0.250,1,1,defensive_maneuver,coordination
19.200,77.200,77.200,76.953,76.908,5974.443,6003.702,5955.126,5910.629,310.331,310.190,352.020,365.729,9.384,9.777,-6.751,-6.358,5.396,5.471,0.473,0.548,1,1,defensive_maneuver,coordination
19.400,77.069,77.066,76.821,76.773,5975.080,6003.059,5956.189,5905.353,310.625,309.706,351.653,366.348,9.461,9.855,-6.769,-6.376,5.502,5.395,0.559,0.452,1,1,defensive_maneuver,coordination
19.600,76.938,76.933,76.690,76.639,5975.019,6002.902,5957.662,5899.995,310.787,309.358,351.422,366.943,9.714,10.108,-6.877,-6.484,5.483,5.067,0.520,0.104,1,1,defensive_maneuver,coordination
19.800,76.807,76.799,76.558,76.504,5973.995,6003.127,5959.407,5894.580,310.673,308.722,351.382,367.545,9.961,10.354,-6.922,-6.529,5.449,4.589,0.466,0.394,1,1,defensive_maneuver,coordination
20.000,76.676,76.665,76.427,76.370,5972.734,6003.525,5961.263,5889.013,310.859,308.189,351.419,368.188,9.956,10.350,-7.216,-6.822,5.463,4.014,0.461,0.989,1,1,defensive_maneuver,coordination
20.200,76.545,76.530,76.296,76.235,5972.132,6003.526,5963.164,5883.189,310.846,307.510,351.222,368.887,10.017,10.411,-7.170,-6.777,5.736,3.504,0.714,1.519,1,1,defensive_maneuver,coordination
20.400,76.414,76.396,76.165,76.101,5972.319,6003.180,5965.287,5877.052,310.164,307.288,350.969,369.639,10.165,10.559,-7.282,-6.889,5.514,3.350,0.473,1.693,1,1,defensive_maneuver,coordination
20.600,76.283,76.262,76.034,75.966,5973.072,6002.671,5967.381,5870.550,310.097,307.066,350.701,370.420,9.987,10.381,-7.179,-6.787,5.812,3.732,0.751,1.331,1,1,attack_maneuver,attack_maneuver
20.800,76.152,76.127,75.903,75.832,5973.478,6002.232,5969.605,5863.602,310.297,306.985,350.430,371.198,9.987,10.380,-7.315,-6.924,5.576,4.483,0.495,0.600,1,1,attack_maneuver,attack_maneuver
21.000,76.022,75.993,75.772,75.697,5973.018,6001.822,5971.644,5856.158,310.419,306.783,349.982,371.944,10.040,10.432,-7.203,-6.813,5.234,5.186,0.134,0.084,1,1,attack_maneuver,attack_maneuver
21.200,75.891,75.858,75.641,75.562,5972.032,6001.565,5973.231,5848.296,310.417,306.481,349.407,372.640,9.855,10.247,-7.331,-6.942,5.367,5.520,0.247,0.398,1,1,attack_maneuver,attack_maneuver
21.400,75.761,75.723,75.511,75.427,5971.542,6001.372,5974.747,5840.203,310.413,305.983,349.068,373.289,9.526,9.918,-7.207,-6.819,7.182,5.450,2.043,0.308,1,1,attack_maneuver,attack_maneuver
21.600,75.630,75.588,75.381,75.292,5972.135,6001.348,5976.783,5832.047,309.887,305.600,348.709,373.912,9.640,10.031,-7.327,-6.940,6.633,5.118,1.473,0.044,1,1,attack_maneuver,attack_maneuver
21.800,75.500,75.453,75.250,75.157,5973.543,6001.393,5978.833,5823.852,309.870,305.103,348.992,374.544,9.396,9.786,-7.194,-6.807,6.223,4.630,1.045,0.552,1,1,attack_maneuver,attack_maneuver
22.000,75.370,75.318,75.120,75.022,5974.599,6001.609,5980.505,5815.514,310.073,304.722,349.440,375.216,9.358,9.746,-7.307,-6.923,6.191,4.049,0.993,1.153,1,1,attack_maneuver,attack_maneuver
22.200,75.239,75.183,74.990,74.887,5974.698,6001.893,5981.850,5806.918,310.115,304.227,349.690,375.945,9.531,9.918,-7.166,-6.782,6.552,3.538,1.334,1.684,1,1,attack_maneuver,attack_maneuver
22.400,75.109,75.047,74.860,74.752,5973.733,6002.345,5983.094,5797.997,309.975,303.847,349.247,376.728,9.728,10.114,-7.274,-6.893,6.620,3.388,1.382,1.853,1,1,attack_maneuver,attack_maneuver
22.600,74.979,74.912,74.730,74.617,5972.481,6002.863,5983.574,5788.692,310.158,303.354,349.235,377.539,9.636,10.021,-7.126,-6.746,7.022,3.778,1.765,1.483,1,1,attack_maneuver,attack_maneuver
22.800,74.848,74.776,74.600,74.482,5971.879,6003.548,5982.875,5778.922,310.171,302.976,349.141,378.345,9.619,10.002,-7.230,-6.852,7.310,4.538,2.033,0.744,1,1,attack_maneuver,attack_maneuver
23.000,74.718,74.640,74.470,74.347,5972.118,6004.295,5981.658,5768.647,309.473,302.485,349.114,379.116,9.727,10.109,-7.075,-6.699,5.901,5.246,0.605,0.055,1,1,attack_maneuver,attack_maneuver
23.200,74.588,74.505,74.340,74.212,5972.989,6005.135,5980.881,5757.956,309.388,302.048,348.943,379.835,9.548,9.928,-7.307,-6.933,3.777,5.578,1.538,0.257,1,1,attack_maneuver,attack_maneuver
23.400,74.457,74.369,74.211,74.077,5973.545,6005.545,5981.366,5747.054,309.596,301.441,348.268,380.505,9.595,9.974,-7.222,-6.849,3.338,5.500,1.997,0.159,1,1,attack_maneuver,attack_maneuver
23.600,74.327,74.233,74.081,73.942,5973.308,6005.634,5983.191,5736.113,309.504,301.327,347.610,381.150,9.774,10.154,-7.126,-6.753,3.721,5.154,1.633,0.207,1,1,attack_maneuver,attack_maneuver
23.800,74.197,74.097,73.952,73.807,5972.586,6005.782,5985.869,5725.152,309.763,301.086,347.314,381.805,9.671,10.052,-6.907,-6.534,4.090,4.652,1.284,0.729,1,1,attack_maneuver,attack_maneuver
24.000,74.067,73.961,73.823,73.671,5971.920,6006.243,5988.413,5714.054,309.842,300.766,347.214,382.502,9.536,9.918,-7.023,-6.650,3.986,4.063,1.407,1.339,1,1,attack_maneuver,attack_maneuver
24.200,73.937,73.824,73.694,73.536,5972.126,6006.785,5989.970,5702.692,309.121,300.487,346.674,383.257,9.447,9.830,-7.026,-6.652,4.125,3.560,1.287,1.861,1,1,attack_maneuver,attack_maneuver
24.400,73.807,73.688,73.565,73.400,5973.150,6007.424,5990.367,5690.989,309.002,299.983,346.473,384.065,9.270,9.654,-6.865,-6.491,4.124,3.438,1.308,2.003,1,1,attack_maneuver,attack_maneuver
24.600,73.677,73.552,73.437,73.265,5973.829,6008.169,5990.055,5678.879,309.198,299.569,346.599,384.900,9.316,9.700,-7.019,-6.645,4.084,3.858,1.367,1.603,1,1,attack_maneuver,attack_maneuver
24.800,73.547,73.415,73.308,73.130,5973.680,6008.487,5989.773,5666.281,309.110,298.906,346.655,385.728,9.562,9.947,-6.814,-6.439,3.742,4.630,1.729,0.851,1,1,attack_maneuver,attack_maneuver
25.000,73.417,73.278,73.179,72.994,5973.024,6008.414,5989.642,5653.166,309.367,298.622,346.795,386.518,9.484,9.869,-6.932,-6.558,4.178,5.328,1.312,0.173,1,1,attack_maneuver,attack_maneuver
25.200,73.287,73.142,73.051,72.859,5972.404,6008.122,5989.902,5639.647,309.457,298.452,346.475,387.254,9.365,9.751,-6.783,-6.408,4.472,5.640,1.037,0.119,1,1,attack_maneuver,attack_maneuver
