Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,44538.090,0.005,5940.910,44538.142,545.016,5940.986,89.073,89.075,89.127,89.110,5940.922,5940.167,5940.910,5940.986,365.060,365.060,365.060,364.767,0.161,0.511,-1.850,-1.500,0.161,0.881,1.850,1.131,1,1,lock_on,search
0.200,44465.150,0.068,5941.755,44465.394,545.482,5943.239,88.928,88.930,88.981,88.964,5941.768,5941.013,5941.755,5943.239,364.391,364.391,364.392,363.076,0.198,0.549,-1.816,-1.465,0.198,3.024,1.816,1.009,1,1,lock_on,lock_on
0.400,44392.327,0.208,5942.572,44393.138,547.413,5947.529,88.782,88.784,88.836,88.819,5942.585,5941.830,5942.572,5947.529,363.921,363.921,363.921,361.047,0.054,0.407,-1.963,-1.611,0.054,4.972,1.963,2.954,1,1,lock_on,lock_on
0.600,44319.586,0.377,5943.131,44321.421,551.362,5953.027,88.636,88.640,88.690,88.674,5943.143,5942.389,5943.131,5953.027,363.514,363.514,363.515,359.501,0.068,0.424,-1.953,-1.597,0.068,6.168,1.953,4.147,1,1,lock_on,lock_on
0.800,44246.923,0.559,5943.399,44249.968,556.382,5958.875,88.491,88.496,88.545,88.530,5943.411,5942.657,5943.399,5958.875,363.121,363.121,363.121,359.345,0.117,0.477,-1.907,-1.547,0.117,2.334,1.907,0.310,1,1,lock_on,lock_on
1.000,44174.340,0.740,5943.418,44178.527,561.259,5964.540,88.346,88.352,88.400,88.386,5943.431,5942.676,5943.418,5964.540,362.746,362.746,362.746,358.729,0.150,0.514,-1.877,-1.514,0.150,2.245,1.877,0.217,1,1,lock_on,lock_on
1.200,44101.821,0.886,5943.397,44107.362,566.863,5970.429,88.201,88.208,88.255,88.242,5943.410,5942.655,5943.397,5970.429,362.445,362.445,362.446,357.460,0.135,0.503,-1.895,-1.528,0.135,10.015,1.896,7.984,1,1,lock_on,lock_on
1.400,44029.359,0.940,5943.488,44036.710,574.634,5976.689,88.056,88.065,88.110,88.099,5943.501,5942.747,5943.488,5976.689,362.175,362.175,362.175,356.308,0.097,0.470,-1.937,-1.564,0.097,8.272,1.937,6.238,1,1,lock_on,lock_on
1.600,43956.971,0.829,5943.823,43966.213,582.686,5982.860,87.911,87.922,87.965,87.956,5943.836,5943.082,5943.823,5982.860,361.609,361.609,361.609,355.892,0.301,0.680,-1.737,-1.358,0.301,1.566,1.737,0.472,1,1,lock_on,lock_on
1.800,43884.727,0.578,5944.683,43895.678,589.843,5988.822,87.767,87.780,87.821,87.813,5944.696,5943.942,5944.683,5988.822,360.918,360.918,360.918,355.641,0.321,0.706,-1.719,-1.335,0.321,6.581,1.719,4.540,1,1,lock_on,lock_on
2.000,43812.612,0.370,5945.981,43825.289,597.808,5994.986,87.623,87.637,87.677,87.670,5945.995,5945.240,5945.981,5994.986,360.353,360.353,360.353,355.359,0.333,0.724,-1.711,-1.321,0.333,10.597,1.711,8.553,1,1,lock_on,lock_on
2.200,43740.594,0.284,5947.480,43755.031,606.423,6001.319,87.478,87.495,87.533,87.528,5947.493,5946.738,5947.480,6001.319,360.027,360.027,360.028,355.276,0.151,0.548,-1.896,-1.500,0.151,3.517,1.896,1.470,1,1,lock_on,lock_on
2.400,43668.625,0.263,5948.859,43684.670,614.390,6006.721,87.335,87.353,87.389,87.385,5948.873,5948.118,5948.859,6006.721,359.795,359.795,359.795,355.050,0.130,0.533,-1.921,-1.518,0.130,2.811,1.921,0.760,1,1,lock_on,lock_on
2.600,43596.697,0.270,5950.007,43614.232,621.932,6011.303,87.191,87.210,87.245,87.243,5950.021,5949.266,5950.007,6011.303,359.591,359.591,359.591,354.718,0.165,0.573,-1.889,-1.481,0.164,3.661,1.889,1.607,1,1,lock_on,lock_on
2.800,43524.804,0.284,5950.927,43543.805,629.151,6015.091,87.047,87.068,87.102,87.100,5950.941,5950.187,5950.927,6015.091,359.425,359.425,359.425,354.322,0.169,0.583,-1.889,-1.475,0.169,2.784,1.889,0.726,1,1,lock_on,lock_on
3.000,43452.931,0.265,5951.809,43473.370,636.003,6018.064,86.903,86.926,86.958,86.958,5951.823,5951.069,5951.809,6018.064,359.371,359.371,359.371,353.959,0.124,0.543,-1.937,-1.518,0.124,5.996,1.937,3.936,1,1,lock_on,lock_on
3.200,43381.065,0.148,5952.795,43403.143,643.490,6021.716,86.759,86.784,86.814,86.816,5952.809,5952.055,5952.795,6021.716,359.357,359.357,359.358,353.270,0.061,0.486,-2.003,-1.578,0.061,7.372,2.003,5.308,1,1,lock_on,lock_on
3.400,43309.223,-0.141,5954.011,43332.972,651.133,6025.361,86.616,86.642,86.671,86.674,5954.026,5953.271,5954.011,6025.361,359.080,359.080,359.080,353.533,0.233,0.664,-1.834,-1.403,0.233,2.299,1.834,0.231,1,1,lock_on,lock_on
3.600,43237.472,-0.596,5955.738,43262.698,658.100,6027.834,86.472,86.500,86.527,86.531,5955.753,5954.998,5955.738,6027.834,358.662,358.662,358.663,353.069,0.233,0.670,-1.838,-1.401,0.233,3.918,1.838,1.847,1,1,lock_on,lock_on
3.800,43165.798,-1.041,5957.884,43192.557,665.349,6030.819,86.329,86.358,86.384,86.389,5957.900,5957.144,5957.884,6030.819,358.455,358.455,358.455,352.580,0.142,0.584,-1.933,-1.490,0.141,8.438,1.933,6.364,1,1,lock_on,lock_on
4.000,43094.144,-1.431,5960.148,43122.681,673.368,6035.129,86.186,86.217,86.241,86.248,5960.164,5959.409,5960.148,6035.129,358.458,358.458,358.459,352.449,0.084,0.532,-1.994,-1.545,0.084,5.485,1.994,3.408,1,1,lock_on,lock_on
4.200,43022.498,-1.787,5962.216,43052.727,681.195,6038.749,86.042,86.075,86.098,86.106,5962.232,5961.476,5962.216,6038.749,358.274,358.274,358.274,352.322,0.232,0.687,-1.849,-1.394,0.232,3.990,1.849,1.909,1,1,lock_on,lock_on
4.400,42950.893,-2.087,5963.596,42982.767,688.797,6041.219,85.899,85.934,85.955,85.964,5963.613,5962.857,5963.596,6041.219,357.977,357.977,357.977,351.789,0.187,0.647,-1.898,-1.437,0.186,4.174,1.898,2.090,1,1,lock_on,lock_on
4.600,42879.332,-2.397,5964.699,42912.881,696.253,6043.247,85.756,85.792,85.812,85.823,5964.716,5963.960,5964.699,6043.247,357.669,357.669,357.669,351.353,0.163,0.629,-1.925,-1.458,0.163,4.974,1.925,2.887,1,1,lock_on,lock_on
4.800,42807.835,-2.764,5966.055,42843.105,703.652,6044.413,85.613,85.651,85.669,85.681,5966.072,5965.316,5966.055,6044.413,357.447,357.447,357.448,350.442,0.147,0.620,-1.944,-1.471,0.147,5.395,1.944,3.304,1,1,lock_on,lock_on
5.000,42736.389,-3.097,5967.708,42773.481,710.934,6045.278,85.470,85.510,85.526,85.540,5967.726,5966.970,5967.708,6045.278,357.202,357.202,357.203,349.676,0.212,0.690,-1.883,-1.404,0.211,5.411,1.883,3.317,1,1,lock_on,lock_on
5.200,42664.981,-3.336,5969.532,42703.947,718.131,6046.281,85.327,85.369,85.383,85.399,5969.550,5968.794,5969.532,6046.281,357.156,357.156,357.157,349.481,0.054,0.538,-2.044,-1.560,0.054,5.645,2.045,3.548,1,1,search,search
5.400,42593.569,-3.526,5971.223,42634.431,725.320,6047.313,85.184,85.228,85.241,85.258,5971.241,5970.485,5971.223,6047.313,357.165,357.165,357.166,349.517,0.052,0.542,-2.050,-1.560,0.051,5.637,2.050,3.535,1,1,search,search
5.600,42522.151,-3.693,5972.674,42564.887,732.489,6048.141,85.042,85.087,85.098,85.117,5972.693,5971.937,5972.674,6048.141,357.163,357.163,357.164,349.660,0.097,0.593,-2.008,-1.512,0.097,5.739,2.008,3.634,1,1,search,search
5.800,42450.732,-3.858,5973.894,42495.309,739.633,6048.709,84.899,84.947,84.955,84.976,5973.913,5973.156,5973.894,6048.709,357.156,357.156,357.157,349.799,0.075,0.576,-2.034,-1.532,0.074,5.867,2.034,3.759,1,1,search,search
6.000,42379.304,-4.070,5975.067,42425.703,746.744,6049.038,84.756,84.806,84.813,84.834,5975.086,5974.330,5975.067,6049.038,357.213,357.213,357.214,349.918,-0.002,0.506,-2.114,-1.606,0.002,5.957,2.114,3.845,1,1,search,search
6.200,42307.889,-4.411,5976.407,42356.096,753.792,6049.312,84.613,84.665,84.670,84.693,5976.427,5975.670,5976.407,6049.312,356.978,356.978,356.979,349.686,0.171,0.684,-1.945,-1.431,0.170,5.990,1.945,3.875,1,1,search,search
6.400,42236.557,-4.876,5978.212,42286.534,760.724,6049.667,84.470,84.524,84.527,84.552,5978.232,5977.475,5978.212,6049.667,356.620,356.620,356.621,349.382,0.114,0.633,-2.006,-1.486,0.113,5.999,2.006,3.881,1,1,search,search
6.600,42165.280,-5.342,5980.341,42216.998,767.476,6050.226,84.328,84.383,84.385,84.411,5980.362,5979.605,5980.341,6050.226,356.494,356.494,356.495,349.205,0.076,0.601,-2.047,-1.521,0.075,6.219,2.047,4.097,1,1,search,search
6.800,42094.037,-5.771,5982.564,42147.503,774.060,6051.226,84.185,84.242,84.242,84.271,5982.586,5981.828,5982.564,6051.226,356.252,356.252,356.253,348.973,0.078,0.608,-2.049,-1.518,0.077,6.195,2.049,4.070,1,1,search,search
7.000,42022.836,-6.172,5984.228,42078.047,780.615,6052.576,84.043,84.102,84.100,84.130,5984.250,5983.493,5984.228,6052.576,355.988,355.988,355.989,348.791,0.015,0.551,-2.115,-1.578,0.015,6.269,2.115,4.139,1,1,search,search
7.200,41951.659,-6.550,5985.319,42008.620,787.217,6054.104,83.901,83.961,83.958,83.989,5985.342,5984.584,5985.319,6054.104,355.928,355.928,355.929,348.827,-0.057,0.485,-2.190,-1.648,0.057,6.148,2.191,4.015,1,1,search,search
7.400,41880.473,-6.953,5986.265,41939.176,793.850,6055.503,83.758,83.821,83.816,83.848,5986.288,5985.531,5986.265,6055.503,356.002,356.002,356.003,348.911,-0.139,0.408,-2.276,-1.728,0.140,6.181,2.277,4.045,1,1,search,search
7.600,41809.293,-7.464,5987.340,41869.728,800.501,6056.593,83.616,83.680,83.674,83.708,5987.364,5986.606,5987.340,6056.593,355.798,355.798,355.799,348.811,0.029,0.583,-2.111,-1.557,0.029,6.405,2.112,4.266,1,1,search,search
7.800,41738.190,-8.080,5988.861,41800.347,807.199,6056.969,83.474,83.540,83.531,83.567,5988.885,5988.127,5988.861,6056.969,355.464,355.464,355.466,348.256,-0.022,0.538,-2.166,-1.606,0.022,6.426,2.167,4.283,1,1,search,search
