Time_s,x3_B0100_m,y3_B0100_m,z3_B0100_m,x4_B0200_m,y4_B0200_m,z4_B0200_m,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
0.000,44538.090,0.005,5940.910,44538.109,545.004,5940.631,89.073,89.075,89.127,89.110,5940.922,5940.167,5940.910,5940.631,365.060,365.060,365.060,365.354,0.161,0.511,-1.850,-1.500,0.161,0.144,1.850,1.868,1,1,lock_on,attack_maneuver
0.200,44465.150,0.068,5941.755,44465.053,545.124,5939.971,88.928,88.929,88.981,88.964,5941.768,5941.013,5941.755,5939.971,364.391,364.391,364.392,365.203,0.198,0.549,-1.816,-1.466,0.198,0.770,1.816,1.245,1,1,lock_on,attack_maneuver
0.400,44392.327,0.208,5942.572,44392.061,545.779,5938.013,88.782,88.783,88.836,88.818,5942.585,5941.830,5942.572,5938.013,363.921,363.921,363.921,365.035,0.054,0.406,-1.963,-1.612,0.054,2.314,1.963,0.296,1,1,lock_on,attack_maneuver
0.600,44319.586,0.377,5943.131,44319.152,547.178,5935.058,88.636,88.638,88.690,88.672,5943.143,5942.389,5943.131,5935.058,363.514,363.514,363.515,364.723,0.068,0.421,-1.953,-1.600,0.068,2.631,1.953,0.610,1,1,lock_on,attack_maneuver
0.800,44246.923,0.559,5943.399,44246.366,548.639,5931.555,88.491,88.492,88.545,88.527,5943.411,5942.657,5943.399,5931.555,363.121,363.121,363.121,364.140,0.117,0.472,-1.907,-1.552,0.117,1.380,1.907,0.645,1,1,lock_on,attack_maneuver
1.000,44174.340,0.740,5943.418,44173.698,549.708,5927.752,88.346,88.347,88.400,88.382,5943.431,5942.676,5943.418,5927.752,362.746,362.746,362.746,363.618,0.150,0.506,-1.877,-1.521,0.150,0.751,1.877,1.277,1,1,lock_on,attack_maneuver
1.200,44101.821,0.886,5943.397,44101.155,550.388,5923.790,88.201,88.202,88.255,88.237,5943.410,5942.655,5943.397,5923.790,362.445,362.445,362.446,362.876,0.135,0.492,-1.895,-1.539,0.135,1.547,1.896,0.484,1,1,lock_on,attack_maneuver
1.400,44029.359,0.940,5943.488,44028.795,551.178,5919.174,88.056,88.057,88.110,88.092,5943.501,5942.747,5943.488,5919.174,362.175,362.175,362.175,362.294,0.097,0.455,-1.937,-1.580,0.097,2.619,1.937,0.585,1,1,lock_on,attack_maneuver
1.600,43956.971,0.829,5943.823,43956.622,552.478,5913.381,87.911,87.913,87.965,87.947,5943.836,5943.082,5943.823,5913.381,361.609,361.609,361.609,361.793,0.301,0.660,-1.737,-1.378,0.301,2.800,1.737,0.763,1,1,lock_on,attack_maneuver
1.800,43884.727,0.578,5944.683,43884.638,553.992,5906.911,87.767,87.768,87.821,87.803,5944.696,5943.942,5944.683,5906.911,360.918,360.918,360.918,361.137,0.321,0.683,-1.719,-1.358,0.321,2.451,1.719,0.410,1,1,lock_on,attack_maneuver
2.000,43812.612,0.370,5945.981,43812.807,555.485,5900.082,87.623,87.624,87.677,87.659,5945.995,5945.240,5945.981,5900.082,360.353,360.353,360.353,360.572,0.333,0.696,-1.711,-1.348,0.333,2.290,1.711,0.246,1,1,lock_on,attack_maneuver
2.200,43740.594,0.284,5947.480,43741.128,556.956,5892.972,87.478,87.481,87.533,87.515,5947.493,5946.738,5947.480,5892.972,360.027,360.027,360.028,359.886,0.151,0.516,-1.896,-1.532,0.151,2.424,1.896,0.376,1,1,lock_on,attack_maneuver
2.400,43668.625,0.263,5948.859,43669.638,558.482,5885.185,87.335,87.337,87.389,87.372,5948.873,5948.118,5948.859,5885.185,359.795,359.795,359.795,359.541,0.130,0.496,-1.921,-1.555,0.130,1.968,1.921,0.083,1,1,lock_on,attack_maneuver
2.600,43596.697,0.270,5950.007,43598.273,560.115,5876.470,87.191,87.194,87.245,87.229,5950.021,5949.266,5950.007,5876.470,359.591,359.591,359.591,359.674,0.165,0.532,-1.889,-1.522,0.164,2.441,1.889,0.387,1,1,lock_on,attack_maneuver
2.800,43524.804,0.284,5950.927,43527.045,562.142,5866.607,87.047,87.051,87.102,87.086,5950.941,5950.187,5950.927,5866.607,359.425,359.425,359.425,359.636,0.169,0.539,-1.889,-1.519,0.169,2.961,1.889,0.904,1,1,lock_on,attack_maneuver
3.000,43452.931,0.265,5951.809,43455.942,564.282,5856.172,86.903,86.908,86.958,86.943,5951.823,5951.069,5951.809,5856.172,359.371,359.371,359.371,359.369,0.124,0.496,-1.937,-1.565,0.124,2.520,1.937,0.459,1,1,lock_on,attack_maneuver
3.200,43381.065,0.148,5952.795,43384.917,566.312,5845.451,86.759,86.765,86.814,86.800,5952.809,5952.055,5952.795,5845.451,359.357,359.357,359.358,359.220,0.061,0.435,-2.003,-1.629,0.061,2.450,2.003,0.386,1,1,lock_on,attack_maneuver
3.400,43309.223,-0.141,5954.011,43313.946,568.258,5834.527,86.616,86.622,86.671,86.657,5954.026,5953.271,5954.011,5834.527,359.080,359.080,359.080,359.117,0.233,0.609,-1.834,-1.458,0.233,2.365,1.834,0.297,1,1,lock_on,attack_maneuver
3.600,43237.472,-0.596,5955.738,43243.015,570.169,5823.466,86.472,86.480,86.527,86.514,5955.753,5954.998,5955.738,5823.466,358.662,358.662,358.663,359.020,0.233,0.611,-1.838,-1.460,0.233,2.251,1.838,0.180,1,1,lock_on,attack_maneuver
3.800,43165.798,-1.041,5957.884,43172.113,572.089,5812.219,86.329,86.337,86.384,86.372,5957.900,5957.144,5957.884,5812.219,358.455,358.455,358.455,359.226,0.142,0.522,-1.933,-1.553,0.141,1.820,1.933,0.255,1,1,lock_on,attack_maneuver
4.000,43094.144,-1.431,5960.148,43101.195,574.008,5800.429,86.186,86.195,86.241,86.229,5960.164,5959.409,5960.148,5800.429,358.458,358.458,358.459,360.010,0.084,0.467,-1.994,-1.611,0.084,1.568,1.994,0.510,1,1,lock_on,attack_maneuver
4.200,43022.498,-1.787,5962.216,43030.239,576.047,5787.943,86.042,86.052,86.098,86.087,5962.232,5961.476,5962.216,5787.943,358.274,358.274,358.274,360.735,0.232,0.617,-1.849,-1.464,0.232,2.790,1.849,0.708,1,1,lock_on,attack_maneuver
4.400,42950.893,-2.087,5963.596,42959.328,578.441,5774.676,85.899,85.910,85.955,85.944,5963.613,5962.857,5963.596,5774.676,357.977,357.977,357.977,361.035,0.187,0.574,-1.898,-1.511,0.186,2.816,1.898,0.732,1,1,lock_on,attack_maneuver
4.600,42879.332,-2.397,5964.699,42888.435,580.604,5761.107,85.756,85.767,85.812,85.802,5964.716,5963.960,5964.699,5761.107,357.669,357.669,357.669,361.077,0.163,0.552,-1.925,-1.536,0.163,1.802,1.925,0.286,1,1,lock_on,attack_maneuver
4.800,42807.835,-2.764,5966.055,42817.520,582.224,5747.522,85.613,85.625,85.669,85.659,5966.072,5965.316,5966.055,5747.522,357.447,357.447,357.448,361.152,0.147,0.539,-1.944,-1.553,0.147,1.383,1.944,0.708,1,1,lock_on,attack_maneuver
5.000,42736.389,-3.097,5967.708,42746.551,583.412,5733.991,85.470,85.483,85.526,85.517,5967.726,5966.970,5967.708,5733.991,357.202,357.202,357.203,361.524,0.212,0.605,-1.883,-1.490,0.211,0.777,1.883,1.318,1,1,search,attack_maneuver
5.200,42664.981,-3.336,5969.532,42675.483,584.368,5720.271,85.327,85.340,85.383,85.375,5969.550,5968.794,5969.532,5720.271,357.156,357.156,357.157,362.375,0.054,0.449,-2.044,-1.650,0.054,0.318,2.045,1.781,1,1,search,attack_maneuver
5.400,42593.569,-3.526,5971.223,42604.304,585.116,5706.231,85.184,85.198,85.241,85.232,5971.241,5970.485,5971.223,5706.231,357.165,357.165,357.166,363.175,0.052,0.447,-2.050,-1.654,0.051,0.120,2.050,1.982,1,1,search,attack_maneuver
