time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
8.200,8.114,1891.060,307.554,3.750,234.496
8.400,9.323,1936.377,321.304,3.251,236.193
8.600,10.639,1981.688,335.141,2.331,236.952
8.800,12.023,2026.997,348.961,1.407,236.700
9.000,13.398,2072.407,362.436,1.431,236.081
9.200,14.784,2118.089,375.093,2.018,235.603
9.400,16.184,2164.107,386.592,2.183,234.922
9.600,17.526,2210.381,396.901,1.684,234.010
9.800,18.734,2256.835,406.009,0.866,233.025
10.000,19.764,2303.428,413.809,0.324,232.481
10.200,20.640,2350.124,420.301,0.855,234.405
10.400,21.450,2397.022,425.818,1.804,236.397
10.600,22.301,2444.081,431.021,3.029,236.279
10.800,23.306,2491.218,436.386,4.303,234.296
11.000,24.599,2538.259,442.421,5.279,231.969
11.200,26.209,2585.099,449.330,6.014,229.925
11.400,28.113,2631.652,457.244,6.328,228.273
11.600,30.236,2677.811,466.344,6.435,226.891
11.800,32.485,2723.607,476.449,6.508,225.913
12.000,34.854,2769.082,487.325,6.276,227.577
12.200,37.377,2814.295,498.863,5.730,230.182
12.400,40.071,2859.330,510.890,4.841,232.194
12.600,42.893,2904.229,523.282,3.925,233.161
12.800,45.741,2949.132,535.696,3.815,233.443
13.000,48.610,2994.233,547.642,4.263,233.442
13.200,51.518,3039.634,558.773,4.455,233.106
13.400,54.430,3085.285,569.011,4.173,232.510
13.600,57.298,3131.100,578.370,4.507,233.415
13.800,60.143,3177.120,587.026,5.529,234.657
14.000,63.113,3223.224,595.575,6.821,233.890
14.200,66.308,3269.258,604.517,7.839,231.762
14.400,69.693,3315.156,614.031,8.473,229.379
14.600,73.238,3360.863,624.170,8.487,227.619
14.800,76.889,3406.283,635.009,8.030,228.733
15.000,80.605,3451.557,646.291,7.728,231.109
15.200,84.391,3496.802,657.790,7.410,233.106
15.400,88.252,3542.095,669.319,6.974,234.361
15.600,92.183,3587.481,680.704,6.254,234.774
15.800,96.147,3632.959,691.822,5.890,234.488
16.000,100.140,3678.594,702.399,6.062,234.916
16.200,104.180,3724.408,712.480,6.266,235.491
16.400,108.267,3770.314,722.508,6.571,234.230
16.600,112.424,3816.179,732.854,7.191,232.089
16.800,116.697,3861.953,743.507,7.214,232.296
17.000,121.133,3907.597,754.542,6.379,234.099
17.200,125.703,3953.128,765.922,5.586,235.415
17.400,130.318,3998.677,777.339,5.231,236.071
17.600,134.937,4044.387,788.410,5.438,236.258
17.800,139.566,4090.388,798.718,5.857,236.446
18.000,144.184,4136.681,808.146,6.144,237.197
18.200,148.818,4183.128,817.116,6.890,237.663
18.400,153.575,4229.576,826.211,7.827,236.358
18.600,158.449,4275.922,835.786,8.295,234.023
18.800,163.365,4322.120,845.929,8.386,232.015
19.000,168.292,4368.148,856.563,8.351,232.833
19.200,173.235,4414.026,867.663,8.164,235.019
19.400,178.211,4459.831,879.064,7.725,236.664
19.600,183.193,4505.613,890.606,7.540,237.426
19.800,188.202,4551.524,901.876,7.909,237.592
20.000,193.306,4597.646,912.546,8.686,237.403
20.200,198.613,4644.071,922.239,9.562,237.314
20.400,204.127,4690.822,930.697,10.007,237.229
20.600,209.728,4737.887,937.815,9.775,237.289
20.800,215.244,4785.251,943.593,9.026,237.740
21.000,220.576,4832.866,948.239,9.417,239.488
21.200,225.851,4880.701,952.184,11.638,240.735
21.400,231.421,4928.652,955.929,14.689,239.829
21.600,237.554,4976.611,959.754,17.430,237.972
21.800,244.450,5024.464,963.821,19.622,236.307
22.000,252.255,5072.113,968.207,21.508,235.021
22.200,261.067,5119.483,972.918,23.290,234.041
22.400,270.952,5166.529,977.910,25.079,233.271
22.600,281.951,5213.215,983.115,26.940,232.598
22.800,294.093,5259.511,988.455,28.871,231.981
23.000,307.398,5305.389,993.841,30.831,231.423
23.200,321.880,5350.824,999.184,32.787,230.918
23.400,337.543,5395.792,1004.390,34.716,230.460
23.600,354.389,5440.273,1009.366,36.594,230.047
23.800,372.410,5484.243,1014.015,38.401,229.682
24.000,391.626,5527.659,1018.231,40.156,229.303
24.200,412.192,5570.358,1021.940,41.887,228.911
24.400,434.236,5612.160,1025.195,43.629,228.488
24.600,457.727,5652.987,1028.203,45.416,227.935
24.800,482.554,5692.820,1031.254,47.072,227.314
25.000,508.491,5731.742,1034.636,48.036,227.071
25.200,535.200,5770.015,1038.410,47.627,228.067
25.400,562.449,5807.840,1042.575,46.164,229.690
25.600,590.018,5845.398,1046.990,43.351,232.046
25.800,617.748,5882.873,1051.392,40.445,233.721
26.000,645.568,5920.376,1055.440,38.743,234.121
26.200,673.537,5957.904,1058.712,39.045,234.030
26.400,701.770,5995.378,1061.001,40.399,233.550
26.600,730.286,6032.703,1062.243,41.811,232.966
26.800,759.119,6069.824,1062.199,42.932,232.509
27.000,788.192,6106.779,1060.810,43.195,232.527
27.200,817.379,6143.633,1058.256,42.824,233.186
27.400,846.644,6180.432,1054.610,42.374,234.423
27.600,875.999,6217.222,1050.039,41.933,236.150
27.800,905.467,6254.049,1044.901,41.307,237.246
28.000,935.029,6290.940,1039.693,40.662,236.511
28.200,964.653,6327.892,1034.581,40.182,235.308
28.400,994.301,6364.872,1029.703,39.831,236.066
28.600,1023.969,6401.887,1025.074,39.559,237.646
28.800,1053.676,6438.952,1020.406,39.501,238.806
29.000,1083.463,6476.091,1015.364,39.515,239.777
29.200,1113.315,6513.271,1009.950,39.279,239.967
29.400,1143.203,6550.473,1004.520,38.966,239.849
29.600,1173.144,6587.783,999.331,38.833,238.818
29.800,1203.128,6625.201,994.454,38.756,237.207
30.000,1233.114,6662.668,990.122,38.496,235.314
30.200,1263.069,6700.128,986.606,38.279,234.054
30.400,1292.977,6737.542,983.845,38.176,235.281
30.600,1322.862,6774.934,981.621,38.115,237.507
30.800,1352.753,6812.338,979.655,38.060,239.112
31.000,1382.667,6849.779,977.624,38.079,240.003
31.200,1412.611,6887.262,975.233,37.840,240.091
31.400,1442.536,6924.734,972.592,37.627,239.989
31.600,1472.442,6962.217,969.829,37.770,240.085
31.800,1502.402,6999.788,967.005,38.022,239.840
32.000,1532.462,7037.468,964.426,38.169,238.699
32.200,1562.581,7075.184,962.579,38.119,236.920
32.400,1592.641,7112.920,961.786,38.104,235.601
32.600,1622.586,7150.704,961.928,38.168,234.853
32.800,1652.441,7188.517,962.898,37.909,233.907
33.000,1682.174,7226.304,964.819,37.560,233.505
33.200,1711.787,7264.041,967.563,37.464,235.653
33.400,1741.330,7301.777,970.901,37.578,238.335
33.600,1770.841,7339.534,974.516,37.780,239.788
33.800,1800.347,7377.318,978.025,38.213,240.453
34.000,1829.917,7415.161,981.051,38.449,240.494
34.200,1859.519,7453.026,983.539,38.104,239.680
34.400,1889.095,7490.877,985.441,38.100,238.523
34.600,1918.661,7528.700,986.387,38.378,237.854
34.800,1948.199,7566.468,986.321,38.232,238.597
35.000,1977.724,7604.230,985.660,38.219,239.767
35.200,2007.293,7642.040,984.612,38.537,239.955
35.400,2036.920,7679.870,983.530,38.762,238.860
35.600,2066.578,7717.664,982.815,38.886,237.580
35.800,2096.245,7755.417,982.466,38.921,237.526
36.000,2125.904,7793.129,982.436,38.583,238.791
36.200,2155.520,7830.841,982.625,38.583,239.658
36.400,2185.149,7868.589,982.591,39.134,240.055
36.600,2214.881,7906.392,981.973,39.567,240.327
36.800,2244.704,7944.226,980.617,39.634,239.968
37.000,2274.541,7982.022,978.552,39.279,240.381
37.200,2304.372,8019.794,976.091,39.092,241.022
37.400,2334.239,8057.591,973.458,39.204,240.119
37.600,2364.157,8095.401,971.036,39.205,237.950
37.800,2394.080,8133.174,969.222,39.014,236.437
38.000,2424.004,8170.961,968.014,38.996,235.818
38.200,2453.951,8208.786,967.442,39.028,235.450
38.400,2483.893,8246.596,967.678,39.018,235.690
38.600,2513.825,8284.372,968.637,38.865,238.021
38.800,2543.730,8322.164,970.179,39.014,240.291
39.000,2573.657,8360.012,971.808,39.408,241.362
39.200,2603.640,8397.885,973.137,39.425,241.568
39.400,2633.661,8435.772,973.992,39.354,241.252
39.600,2663.726,8473.679,974.071,39.278,240.836
39.800,2693.793,8511.568,973.404,39.003,241.247
40.000,2723.848,8549.437,972.350,38.801,241.784
40.200,2753.907,8587.323,971.168,38.789,241.531
40.400,2783.993,8625.257,969.988,38.773,240.367
40.600,2814.079,8663.206,969.087,38.608,239.149
40.800,2844.125,8701.114,968.611,38.391,240.075
41.000,2874.154,8739.004,968.406,38.069,241.268
41.200,2904.168,8776.935,968.334,38.126,242.069
41.400,2934.224,8814.960,968.105,38.290,242.639
41.600,2964.356,8853.093,967.730,38.227,242.445
41.800,2994.558,8891.310,967.605,38.192,240.749
42.000,3024.780,8929.545,968.123,38.267,239.616
42.200,3055.001,8967.795,969.310,38.443,239.050
42.400,3085.169,9006.001,971.199,38.432,238.651
42.600,3115.237,9044.111,973.668,38.346,240.298
42.800,3145.247,9082.176,976.469,38.294,241.927
43.000,3175.242,9120.242,979.302,38.280,242.696
43.200,3205.249,9158.329,981.888,38.297,242.685
43.400,3235.286,9196.447,983.936,38.417,242.254
43.600,3265.359,9234.589,985.189,38.373,241.437
43.800,3295.402,9272.698,985.629,38.049,240.364
44.000,3325.363,9310.727,985.313,38.042,241.020
44.200,3355.323,9348.749,984.318,38.229,242.180
44.400,3385.314,9386.799,983.002,38.322,242.058
44.600,3415.318,9424.837,981.928,38.256,240.762
44.800,3445.245,9462.854,981.493,38.192,239.209
45.000,3475.059,9500.874,981.647,38.154,238.152
45.200,3504.790,9538.884,982.182,38.147,239.211
45.400,3534.464,9576.895,982.983,38.156,240.589
45.600,3564.127,9614.931,983.762,38.226,241.260
45.800,3593.817,9653.001,984.201,38.442,241.373
46.000,3623.559,9691.097,983.995,38.609,241.083
46.200,3653.315,9729.177,983.173,38.385,241.294
46.400,3683.058,9767.237,982.071,38.033,241.576
46.600,3712.788,9805.323,980.941,37.907,241.062
46.800,3742.521,9843.463,979.886,37.913,239.784
47.000,3772.237,9881.621,979.154,37.782,238.590
47.200,3801.900,9919.737,978.875,37.619,239.583
47.400,3831.546,9957.841,978.842,37.510,240.927
47.600,3861.200,9995.965,978.773,37.418,241.555
47.800,3890.866,10034.124,978.364,37.495,241.575
48.000,3920.568,10072.366,977.235,37.718,241.845
48.200,3950.278,10110.730,975.094,37.377,241.764
48.400,3979.893,10149.142,972.086,37.633,242.576
48.600,4009.490,10187.570,968.537,38.816,243.177
48.800,4039.209,10225.932,965.067,39.800,241.711
49.000,4069.073,10264.222,962.232,40.258,239.776
49.200,4099.035,10302.524,960.133,40.397,237.895
49.400,4129.066,10340.836,958.757,40.318,236.361
49.600,4159.151,10379.093,958.250,40.060,235.982
49.800,4189.241,10417.241,958.813,39.619,236.769
50.000,4219.245,10455.326,960.414,39.382,237.075
50.200,4249.153,10493.412,962.788,39.270,236.683
50.400,4279.044,10531.507,965.626,39.351,238.363
50.600,4309.001,10569.589,968.731,38.901,240.848
50.800,4339.028,10607.634,972.049,38.043,242.475
51.000,4369.088,10645.648,975.523,37.409,242.850
51.200,4399.105,10683.651,978.972,37.688,242.172
51.400,4429.109,10721.646,981.936,38.565,241.306
51.600,4459.193,10759.654,984.002,39.101,240.849
51.800,4489.341,10797.682,985.039,38.946,240.382
52.000,4519.462,10835.675,985.207,38.817,241.349
52.200,4549.612,10873.693,984.656,38.953,242.804
52.400,4579.822,10911.757,983.752,38.996,242.767
52.600,4610.056,10949.816,982.967,39.188,241.786
52.800,4640.316,10987.857,982.380,39.380,241.505
53.000,4670.594,11025.853,982.020,39.039,242.387
53.200,4700.855,11063.833,981.796,39.013,242.827
53.400,4731.135,11101.834,981.266,39.464,242.843
53.600,4761.467,11139.843,980.069,39.628,242.548
53.800,4791.814,11177.825,978.237,39.357,242.862
54.000,4822.159,11215.791,976.070,39.287,243.346
