Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Final_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Final_Status
A1001,A0100,B0100,44.800000000000004,164.8,120.0,1031.986187690736,350.7780917607729,58.69184880228236,MISS
A1002,A0100,B0100,46.800000000000004,166.8,120.0,1030.2021855309788,358.78808044670876,59.3312258679152,MISS
A2001,A0200,B0100,52.800000000000004,172.8,120.0,1121.5775722971655,363.1901290947719,60.93612170394573,MISS
A2002,A0200,B0100,54.800000000000004,174.8,120.0,1116.2979476133626,386.0272630435707,63.86927560699673,MISS
