Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
3.600,86.717,86.722,86.692,86.689,5997.367,5957.843,5944.627,5961.130,338.838,343.032,358.699,358.320,40.112,40.472,-37.284,-36.923,0.892,1.216,0.128,0.452,1,1,attack_maneuver,lock_on
3.800,86.591,86.595,86.563,86.560,5999.576,5959.877,5944.701,5961.827,337.575,342.134,358.510,358.111,42.902,43.262,-38.354,-37.993,1.096,1.428,0.281,0.613,1,1,attack_maneuver,lock_on
4.000,86.466,86.471,86.434,86.431,6001.133,5963.532,5944.824,5962.500,336.866,341.329,358.488,358.071,45.431,45.792,-38.120,-37.758,1.014,1.355,0.146,0.488,1,1,attack_maneuver,lock_on
4.200,86.342,86.347,86.306,86.303,6002.290,5968.480,5944.874,5963.067,336.117,340.543,358.293,357.865,47.304,47.666,-37.540,-37.178,1.220,1.568,0.298,0.646,1,1,attack_maneuver,lock_on
4.400,86.220,86.226,86.178,86.175,6003.573,5973.635,5944.938,5963.634,335.742,339.781,358.267,357.831,47.216,47.579,-37.511,-37.149,1.135,1.488,0.157,0.511,1,1,attack_maneuver,lock_on
4.600,86.098,86.105,86.051,86.047,6005.054,5977.874,5944.913,5964.104,335.805,338.755,358.072,357.629,42.992,43.355,-37.414,-37.051,1.345,1.703,0.311,0.669,1,1,attack_maneuver,lock_on
4.800,85.977,85.984,85.924,85.920,6006.124,5980.779,5944.894,5964.576,335.947,337.937,358.049,357.598,42.344,42.707,-37.310,-36.946,1.257,1.618,0.167,0.528,1,1,attack_maneuver,lock_on
5.000,85.856,85.863,85.796,85.792,6006.671,5982.112,5944.782,5964.953,335.908,337.744,357.857,357.400,42.522,42.886,-36.684,-36.320,1.470,1.835,0.323,0.688,1,1,attack_maneuver,lock_on
5.200,85.735,85.743,85.669,85.665,6006.981,5982.112,5944.674,5965.330,335.372,338.123,357.838,357.373,42.751,43.116,-36.485,-36.120,1.380,1.747,0.176,0.543,1,1,attack_maneuver,lock_on
5.400,85.614,85.622,85.542,85.538,6007.226,5981.695,5944.471,5965.612,335.000,338.325,357.651,357.180,42.696,43.061,-40.611,-40.246,1.598,1.967,0.336,0.706,1,1,coordination,lock_on
5.600,85.493,85.502,85.416,85.412,6007.331,5981.973,5944.269,5965.892,334.479,337.673,357.636,357.157,42.916,43.281,-41.800,-41.434,1.506,1.876,0.186,0.557,1,1,coordination,lock_on
5.800,85.373,85.381,85.291,85.286,6007.412,5983.426,5943.900,5966.004,334.127,336.835,357.677,357.191,42.847,43.213,-43.013,-42.647,1.568,1.941,0.189,0.563,1,1,coordination,lock_on
6.000,85.252,85.261,85.167,85.162,6007.307,5986.256,5943.527,5966.091,333.829,336.199,357.541,357.057,42.925,43.292,-43.091,-42.724,1.774,2.155,0.335,0.717,1,1,coordination,coordination
6.200,85.132,85.141,85.043,85.039,6007.150,5990.214,5943.317,5966.259,333.369,335.501,357.549,357.055,43.131,43.498,-42.627,-42.259,1.703,2.082,0.204,0.584,1,1,coordination,coordination
6.400,85.011,85.021,84.920,84.915,6007.053,5994.412,5943.110,5966.368,333.048,335.614,357.376,356.874,43.073,43.440,-42.233,-41.865,1.914,2.295,0.354,0.736,1,1,coordination,coordination
6.600,84.891,84.901,84.797,84.792,6006.868,5997.737,5942.951,5966.495,332.559,334.860,357.370,356.861,43.273,43.641,-41.932,-41.563,1.834,2.217,0.214,0.597,1,1,coordination,coordination
6.800,84.771,84.782,84.675,84.669,6006.685,5999.820,5942.718,5966.535,332.236,334.619,357.190,356.678,43.207,43.576,-41.597,-41.228,2.045,2.431,0.364,0.750,1,1,coordination,coordination
7.000,84.651,84.662,84.552,84.546,6006.390,6000.613,5942.496,5966.580,331.756,334.350,357.180,356.666,43.405,43.774,-41.523,-41.153,1.962,2.348,0.220,0.606,1,1,coordination,coordination
7.200,84.531,84.543,84.429,84.423,6006.087,6000.707,5942.185,5966.531,331.441,333.829,357.001,356.485,43.333,43.703,-42.151,-41.781,2.176,2.564,0.373,0.761,1,1,coordination,coordination
7.400,84.411,84.423,84.307,84.301,6005.666,6001.278,5941.877,5966.483,330.973,332.797,356.992,356.476,43.531,43.901,-42.742,-42.371,2.090,2.477,0.225,0.613,1,1,coordination,coordination
7.600,84.292,84.304,84.185,84.179,6005.234,6002.708,5941.476,5966.340,330.670,332.119,356.817,356.299,43.456,43.827,-42.386,-42.015,2.307,2.697,0.380,0.770,1,1,coordination,coordination
7.800,84.172,84.185,84.063,84.057,6004.682,6003.911,5941.076,5966.197,330.214,332.187,356.812,356.294,43.654,44.026,-42.686,-42.314,2.218,2.607,0.229,0.619,1,1,coordination,coordination
8.000,84.053,84.066,83.942,83.935,6004.118,6004.107,5940.508,5965.956,329.923,332.347,356.864,356.122,43.578,43.950,-42.696,-42.324,2.280,2.831,0.229,0.781,1,1,coordination,coordination
8.200,83.934,83.947,83.820,83.814,6003.431,6003.499,5939.937,5965.712,329.481,332.631,356.739,356.121,43.778,44.151,-42.598,-42.225,2.483,2.740,0.370,0.627,1,1,coordination,coordination
8.400,83.815,83.829,83.699,83.692,6002.731,6002.429,5939.576,5965.298,329.203,332.984,356.756,356.176,43.701,44.074,-42.637,-42.263,2.445,2.810,0.269,0.635,1,1,coordination,coordination
8.600,83.696,83.710,83.577,83.570,6001.844,6001.499,5939.416,5964.878,328.979,332.834,356.606,356.055,43.772,44.145,-42.934,-42.559,2.654,3.030,0.415,0.791,1,1,coordination,coordination
8.800,83.577,83.592,83.456,83.449,6000.920,6001.512,5939.452,5964.664,328.584,332.111,356.620,356.076,43.964,44.338,-42.998,-42.623,2.568,3.006,0.265,0.704,1,1,coordination,coordination
9.000,83.458,83.473,83.335,83.328,6000.158,6002.263,5939.478,5964.646,328.319,332.222,356.443,355.930,43.938,44.313,-42.967,-42.592,2.776,3.221,0.411,0.856,1,1,coordination,coordination
9.200,83.339,83.355,83.214,83.207,5999.516,6002.605,5939.546,5964.820,327.905,332.141,356.433,355.948,44.129,44.504,-42.915,-42.539,2.693,3.127,0.264,0.699,1,1,coordination,coordination
9.400,83.221,83.237,83.094,83.086,5999.023,6002.531,5939.535,5964.981,327.655,331.544,356.251,355.775,44.052,44.429,-42.825,-42.448,2.905,3.343,0.412,0.850,1,1,coordination,coordination
9.600,83.102,83.119,82.973,82.965,5998.475,6002.398,5939.535,5965.179,327.240,331.432,356.240,355.771,44.241,44.618,-42.950,-42.572,2.820,3.257,0.263,0.701,1,1,coordination,coordination
9.800,82.984,83.001,82.853,82.845,5997.944,6002.497,5939.442,5965.295,326.984,331.203,356.060,355.595,44.170,44.547,-42.838,-42.460,3.036,3.478,0.415,0.858,1,1,coordination,coordination
10.000,82.866,82.883,82.732,82.724,5997.301,6002.862,5939.353,5965.418,326.575,331.214,356.051,355.588,44.361,44.739,-42.989,-42.611,2.949,3.392,0.263,0.707,1,1,coordination,coordination
10.200,82.748,82.766,82.612,82.604,5996.735,6003.207,5939.168,5965.445,326.251,331.369,355.875,355.415,44.440,44.818,-42.755,-42.375,3.169,3.618,0.419,0.868,1,1,coordination,coordination
10.400,82.630,82.648,82.492,82.483,5996.463,6003.563,5938.983,5965.471,325.741,331.412,355.871,355.411,44.639,45.018,-42.921,-42.541,3.080,3.530,0.265,0.716,1,1,attack_maneuver,coordination
10.600,82.512,82.531,82.372,82.363,5996.505,6003.706,5938.629,5965.326,325.456,331.488,355.923,355.464,44.517,44.897,-42.854,-42.473,3.147,3.602,0.267,0.723,1,1,attack_maneuver,coordination
10.800,82.394,82.413,82.251,82.242,5996.504,6003.582,5938.251,5965.155,325.253,331.574,355.806,355.349,44.571,44.952,-42.872,-42.490,3.361,3.822,0.416,0.878,1,1,attack_maneuver,coordination
11.000,82.277,82.296,82.131,82.122,5996.505,6003.258,5937.954,5965.117,324.882,331.439,355.822,355.371,44.757,45.138,-42.811,-42.429,3.291,3.801,0.281,0.792,1,1,attack_maneuver,lock_on
11.200,82.159,82.179,82.011,82.002,5996.588,6002.956,5937.597,5965.227,324.644,331.395,355.658,355.238,44.700,45.082,-43.010,-42.627,3.504,4.018,0.428,0.943,1,1,attack_maneuver,lock_on
11.400,82.042,82.062,81.891,81.882,5996.584,6002.930,5937.367,5965.509,324.245,331.111,355.588,355.257,44.882,45.264,-42.913,-42.530,3.555,3.928,0.414,0.787,1,1,attack_maneuver,lock_on
11.600,81.925,81.945,81.772,81.762,5996.583,6003.275,5937.563,5965.769,324.000,330.994,355.290,355.085,44.819,45.203,-43.176,-42.792,3.758,4.144,0.550,0.937,1,1,attack_maneuver,lock_on
11.800,81.807,81.829,81.652,81.642,5996.463,6003.536,5938.138,5966.061,323.609,331.083,355.270,355.081,44.999,45.383,-43.301,-42.916,3.650,4.060,0.376,0.788,1,1,attack_maneuver,lock_on
12.000,81.690,81.712,81.532,81.522,5996.333,6003.571,5938.787,5966.270,323.371,331.164,355.089,354.906,44.934,45.318,-43.207,-42.822,3.857,4.281,0.517,0.943,1,1,attack_maneuver,lock_on
12.200,81.574,81.596,81.412,81.402,5996.077,6003.424,5939.515,5966.484,322.990,331.031,355.078,354.901,45.114,45.499,-43.159,-42.773,3.765,4.197,0.359,0.792,1,1,attack_maneuver,lock_on
12.400,81.457,81.479,81.293,81.282,5995.808,6003.305,5940.180,5966.601,322.762,330.984,354.889,354.729,45.046,45.432,-43.360,-42.973,3.982,4.422,0.510,0.951,1,1,attack_maneuver,lock_on
12.600,81.340,81.363,81.173,81.162,5995.411,6003.462,5940.858,5966.717,322.392,330.734,354.870,354.727,45.228,45.614,-43.307,-42.920,3.895,4.336,0.355,0.798,1,1,attack_maneuver,lock_on
12.800,81.224,81.247,81.054,81.042,5995.000,6003.909,5941.373,5966.663,322.175,330.723,354.905,354.781,45.160,45.546,-43.501,-43.112,3.962,4.409,0.355,0.803,1,1,attack_maneuver,lock_on
13.000,81.107,81.131,80.935,80.923,5994.459,6004.353,5941.796,5966.582,321.817,330.582,354.988,354.667,45.343,45.731,-43.306,-42.918,4.021,4.629,0.348,0.956,1,1,attack_maneuver,lock_on
13.200,80.991,81.015,80.815,80.803,5993.984,6004.820,5942.273,5966.633,321.537,330.602,354.859,354.691,45.422,45.811,-43.498,-43.109,4.219,4.608,0.478,0.868,1,1,attack_maneuver,lock_on
13.400,80.875,80.899,80.696,80.684,5993.674,6005.173,5942.924,5966.832,321.784,330.749,354.858,354.560,45.236,45.625,-43.260,-42.870,4.142,4.824,0.334,1.017,1,1,attack_maneuver,lock_on
13.600,80.758,80.783,80.577,80.564,5993.504,6005.828,5943.742,5967.202,321.780,330.260,354.699,354.580,44.357,44.747,-42.331,-41.940,4.336,4.737,0.460,0.862,1,1,attack_maneuver,lock_on
13.800,80.642,80.667,80.457,80.444,5993.988,6007.532,5944.797,5967.548,321.842,329.509,354.674,354.410,41.726,42.116,-38.709,-38.317,4.259,4.952,0.315,1.010,1,1,attack_maneuver,lock_on
14.000,80.524,80.550,80.336,80.323,5995.310,6010.416,5946.047,5967.928,321.647,328.432,354.495,354.407,39.389,39.780,-36.249,-35.857,4.449,4.870,0.440,0.862,1,1,attack_maneuver,lock_on
14.200,80.406,80.432,80.215,80.201,5997.095,6013.698,5947.439,5968.223,321.248,327.572,354.337,354.234,36.778,37.171,-32.719,-32.325,4.423,5.089,0.350,1.018,1,1,attack_maneuver,lock_on
14.400,80.286,80.313,80.092,80.078,5998.976,6016.496,5948.310,5968.524,320.715,327.028,353.866,354.230,34.228,34.621,-29.496,-29.101,4.705,5.004,0.571,0.871,1,1,attack_maneuver,lock_on
14.600,80.166,80.192,79.968,79.954,6000.628,6018.337,5948.813,5968.728,320.195,326.711,353.759,354.060,31.851,32.245,-27.137,-26.741,4.607,5.225,0.414,1.033,1,1,attack_maneuver,lock_on
14.800,80.044,80.071,79.842,79.828,6001.734,6019.143,5949.302,5968.930,319.708,326.100,353.610,354.059,29.659,30.054,-25.412,-25.015,4.770,5.135,0.520,0.886,1,1,attack_maneuver,lock_on
15.000,79.921,79.948,79.716,79.702,6001.971,6019.011,5949.902,5968.962,319.027,325.353,353.603,354.115,27.623,28.019,-23.804,-23.406,4.680,5.202,0.375,0.898,1,1,attack_maneuver,lock_on
15.200,79.797,79.824,79.589,79.574,6001.156,6018.146,5950.455,5968.967,318.235,324.607,353.416,354.003,25.768,26.165,-22.101,-21.702,4.854,5.414,0.497,1.058,1,1,attack_maneuver,lock_on
15.400,79.672,79.699,79.461,79.446,5999.431,6016.805,5951.037,5969.104,317.485,323.883,353.398,354.028,23.925,24.323,-20.311,-19.912,4.762,5.383,0.356,0.978,1,1,coordination,lock_on
15.600,79.546,79.573,79.332,79.317,5997.025,6015.272,5951.536,5969.388,316.792,323.178,353.212,353.898,22.017,22.416,-18.503,-18.102,4.935,5.588,0.483,1.137,1,1,coordination,lock_on
15.800,79.419,79.447,79.203,79.187,5994.201,6013.849,5952.048,5969.842,316.156,322.273,353.196,353.920,20.063,20.463,-16.673,-16.271,4.839,5.491,0.344,0.997,1,1,coordination,lock_on
16.000,79.291,79.319,79.072,79.056,5991.224,6012.572,5952.470,5970.272,315.759,321.045,353.013,353.751,18.081,18.482,-14.641,-14.238,5.014,5.693,0.478,1.158,1,1,coordination,coordination
16.200,79.163,79.191,78.941,78.925,5988.115,6010.873,5952.901,5970.735,315.427,320.260,353.002,353.750,16.164,16.566,-12.114,-11.711,4.916,5.598,0.343,1.027,1,1,coordination,coordination
16.400,79.034,79.062,78.810,78.793,5984.750,6008.376,5953.239,5971.114,314.876,319.870,352.824,353.578,14.267,14.670,-9.703,-9.298,5.092,5.802,0.485,1.196,1,1,coordination,coordination
16.600,78.904,78.932,78.678,78.661,5981.191,6005.266,5953.584,5971.551,314.335,319.564,352.817,353.595,12.686,13.091,-7.858,-7.452,4.990,5.791,0.351,1.153,1,1,coordination,coordination
16.800,78.774,78.802,78.545,78.528,5977.708,6002.005,5953.836,5972.109,313.686,319.104,352.644,353.561,11.109,11.515,-6.391,-5.984,5.168,5.865,0.501,1.199,1,1,coordination,coordination
17.000,78.643,78.671,78.412,78.395,5974.796,5999.148,5954.145,5973.176,313.120,318.356,352.663,353.305,9.487,9.893,-5.144,-4.736,5.116,6.042,0.423,1.350,1,1,coordination,coordination
17.200,78.512,78.540,78.279,78.262,5972.798,5997.205,5954.568,5974.682,312.563,317.684,352.539,353.261,8.279,8.687,-4.434,-4.025,5.294,5.940,0.578,1.225,1,1,coordination,coordination
17.400,78.380,78.409,78.146,78.129,5972.144,5996.607,5955.202,5976.288,312.040,316.871,352.544,353.124,7.771,8.179,-4.294,-3.884,5.237,6.125,0.498,1.388,1,1,coordination,coordination
17.600,78.249,78.278,78.013,77.995,5972.877,5997.674,5956.038,5978.040,311.118,316.401,352.303,353.107,8.090,8.500,-4.889,-4.478,5.519,6.066,0.759,1.307,1,1,coordination,coordination
17.800,78.118,78.147,77.881,77.862,5974.437,5999.773,5957.334,5979.844,310.523,316.414,352.042,353.142,8.560,8.971,-5.359,-4.946,5.426,6.118,0.645,1.339,1,1,coordination,coordination
18.000,77.987,78.016,77.748,77.729,5976.020,6001.807,5958.917,5981.661,310.159,315.534,351.779,353.000,8.617,9.029,-5.453,-5.039,5.765,6.293,0.963,1.493,1,1,coordination,coordination
18.200,77.857,77.885,77.615,77.596,5976.864,6003.167,5960.926,5983.662,310.178,314.239,351.503,352.757,8.826,9.238,-5.400,-4.986,5.743,6.355,0.921,1.534,1,1,coordination,coordination
18.400,77.726,77.754,77.483,77.464,5976.633,6003.760,5963.267,5986.028,310.299,313.133,350.985,352.230,9.109,9.522,-5.658,-5.243,6.863,6.636,2.020,1.795,1,1,coordination,coordination
18.600,77.595,77.623,77.351,77.332,5975.575,6003.917,5966.600,5988.901,310.634,312.182,350.400,351.763,9.332,9.745,-6.050,-5.636,7.831,6.280,2.968,1.419,1,1,coordination,coordination
18.800,77.465,77.493,77.220,77.200,5974.383,6004.022,5970.628,5991.669,310.865,311.410,350.243,351.671,9.263,9.676,-6.321,-5.906,6.680,5.529,1.797,0.648,1,1,coordination,coordination
19.000,77.335,77.362,77.088,77.068,5973.920,6004.108,5974.519,5993.501,310.438,310.821,350.048,351.468,9.357,9.770,-6.721,-6.306,6.189,5.660,1.286,0.759,1,1,coordination,coordination
19.200,77.204,77.231,76.957,76.936,5974.443,6003.702,5978.062,5994.237,310.331,310.190,349.851,351.204,9.389,9.802,-6.745,-6.331,6.038,5.730,1.116,0.808,1,1,coordination,coordination
19.400,77.074,77.101,76.826,76.804,5975.080,6003.059,5980.825,5994.601,310.625,309.706,349.572,350.927,9.469,9.881,-6.762,-6.348,5.489,6.249,0.547,1.308,1,1,coordination,coordination
19.600,76.944,76.970,76.695,76.673,5975.019,6002.902,5982.485,5995.115,310.787,309.358,349.064,350.850,9.723,10.135,-6.868,-6.454,5.934,6.029,0.972,1.069,1,1,coordination,coordination
19.800,76.813,76.839,76.564,76.542,5973.995,6003.127,5983.755,5995.663,310.673,308.722,348.846,350.676,9.971,10.383,-6.912,-6.498,6.898,6.480,1.916,1.500,1,1,coordination,coordination
20.000,76.683,76.709,76.433,76.410,5972.734,6003.525,5985.209,5996.583,310.859,308.189,348.813,350.481,9.968,10.380,-7.203,-6.790,7.713,6.501,2.711,1.501,1,1,coordination,coordination
20.200,76.553,76.578,76.302,76.279,5972.132,6003.526,5987.229,5997.615,310.846,307.510,348.595,350.577,10.031,10.443,-7.156,-6.743,8.127,6.486,3.105,1.466,1,1,coordination,coordination
20.400,76.423,76.447,76.172,76.148,5972.319,6003.180,5989.924,5998.643,310.164,307.288,348.411,350.449,10.181,10.592,-7.265,-6.852,7.996,6.712,2.955,1.672,1,1,attack_maneuver,coordination
20.600,76.293,76.317,76.041,76.017,5973.072,6002.671,5992.565,5999.696,310.097,307.066,348.279,350.483,10.005,10.416,-7.161,-6.748,7.634,6.594,2.573,1.535,1,1,attack_maneuver,coordination
20.800,76.163,76.187,75.911,75.886,5973.478,6002.232,5994.297,6000.650,310.297,306.985,347.948,350.345,10.007,10.418,-7.295,-6.883,7.710,6.851,2.630,1.772,1,1,attack_maneuver,coordination
21.000,76.033,76.056,75.781,75.755,5973.018,6001.822,5994.911,6001.675,310.419,306.783,346.977,350.301,10.062,10.472,-7.181,-6.769,7.937,7.346,2.837,2.247,1,1,attack_maneuver,attack_maneuver
21.200,75.903,75.926,75.651,75.625,5972.032,6001.565,5994.986,6002.970,310.417,306.481,346.672,350.259,9.878,10.289,-7.307,-6.895,8.042,7.391,2.923,2.274,1,1,attack_maneuver,attack_maneuver
21.400,75.773,75.795,75.521,75.494,5971.542,6001.372,5994.978,6004.281,310.413,305.983,346.752,350.310,9.551,9.962,-7.182,-6.769,8.053,7.152,2.915,2.014,1,1,attack_maneuver,attack_maneuver
21.600,75.644,75.665,75.391,75.363,5972.135,6001.348,5995.048,6005.287,309.887,305.600,346.681,349.958,9.667,10.078,-7.300,-6.888,8.270,7.480,3.112,2.323,1,1,attack_maneuver,attack_maneuver
21.800,75.514,75.535,75.261,75.233,5973.543,6001.393,5995.360,6006.183,309.870,305.103,346.733,349.522,9.424,9.835,-7.165,-6.753,8.243,7.502,3.066,2.325,1,1,attack_maneuver,attack_maneuver
22.000,75.384,75.405,75.131,75.102,5974.599,6001.609,5995.881,6006.395,310.073,304.722,346.606,349.297,9.386,9.797,-7.278,-6.866,8.453,7.379,3.256,2.183,1,1,attack_maneuver,attack_maneuver
22.200,75.255,75.274,75.002,74.972,5974.698,6001.893,5996.696,6005.965,310.115,304.227,346.628,349.388,9.561,9.971,-7.135,-6.723,8.426,7.305,3.209,2.090,1,1,attack_maneuver,attack_maneuver
22.400,75.125,75.144,74.872,74.842,5973.733,6002.345,5997.739,6005.529,309.975,303.847,346.482,349.286,9.759,10.169,-7.242,-6.831,8.641,6.145,3.405,0.910,1,1,attack_maneuver,attack_maneuver
22.600,74.996,75.014,74.743,74.712,5972.481,6002.863,5999.039,6005.809,310.158,303.354,346.523,348.989,9.669,10.078,-7.092,-6.682,8.498,4.096,3.242,1.158,1,1,attack_maneuver,attack_maneuver
22.800,74.866,74.884,74.614,74.582,5971.879,6003.548,6000.302,6007.423,310.171,302.976,346.615,348.220,9.653,10.060,-7.194,-6.786,8.543,3.720,3.267,1.554,1,1,attack_maneuver,attack_maneuver
23.000,74.737,74.753,74.484,74.453,5972.118,6004.295,6001.610,6010.368,309.473,302.485,346.519,347.594,9.763,10.168,-7.038,-6.632,8.755,4.018,3.461,1.276,1,1,attack_maneuver,attack_maneuver
23.200,74.607,74.624,74.355,74.323,5972.989,6005.135,6003.131,6013.813,309.388,302.048,346.553,347.249,9.585,9.987,-7.268,-6.865,8.732,4.912,3.418,0.400,1,1,attack_maneuver,attack_maneuver
23.400,74.478,74.494,74.226,74.194,5973.545,6005.545,6004.834,6016.634,309.596,301.441,346.427,346.904,9.634,10.033,-7.181,-6.781,8.927,4.792,3.594,0.541,1,1,attack_maneuver,attack_maneuver
23.600,74.348,74.364,74.097,74.065,5973.308,6005.634,6006.713,6018.151,309.504,301.327,346.473,346.718,9.817,10.213,-7.081,-6.685,8.808,4.811,3.456,0.540,1,1,attack_maneuver,attack_maneuver
23.800,74.219,74.234,73.968,73.936,5972.586,6005.782,6008.564,6018.242,309.763,301.086,346.330,346.546,9.718,10.110,-6.859,-6.465,9.007,5.579,3.634,0.208,1,1,attack_maneuver,attack_maneuver
24.000,74.090,74.104,73.840,73.807,5971.920,6006.243,6010.440,6017.379,309.842,300.766,346.356,346.409,9.587,9.977,-6.971,-6.580,8.903,5.010,3.512,0.380,1,1,attack_maneuver,attack_maneuver
24.200,73.960,73.974,73.711,73.678,5972.126,6006.785,6012.153,6016.545,309.121,300.487,346.430,346.180,9.501,9.888,-6.970,-6.583,8.961,3.332,3.551,2.078,1,1,attack_maneuver,attack_maneuver
24.400,73.831,73.844,73.582,73.549,5973.150,6007.424,6013.853,6017.021,309.002,299.983,346.326,345.773,9.329,9.712,-6.805,-6.421,9.160,3.074,3.730,2.355,1,1,attack_maneuver,attack_maneuver
24.600,73.702,73.715,73.454,73.420,5973.829,6008.169,6015.745,6018.117,309.198,299.569,346.360,345.939,9.379,9.758,-6.955,-6.574,9.123,3.659,3.674,1.790,1,1,attack_maneuver,attack_maneuver
24.800,73.572,73.585,73.325,73.292,5973.680,6008.487,6017.807,6018.837,309.110,298.906,345.450,345.648,9.629,10.005,-6.745,-6.369,9.317,4.432,3.848,1.036,1,1,attack_maneuver,attack_maneuver
25.000,73.443,73.455,73.197,73.163,5973.024,6008.414,6019.992,6018.709,309.367,298.622,345.265,345.177,9.554,9.927,-6.859,-6.487,9.123,4.214,3.635,1.273,1,1,attack_maneuver,attack_maneuver
25.200,73.314,73.326,73.069,73.035,5972.404,6008.122,6021.604,6018.257,309.457,298.452,344.858,345.131,9.440,9.809,-6.706,-6.337,9.209,3.114,3.702,2.393,1,1,attack_maneuver,attack_maneuver
25.400,73.185,73.196,72.941,72.907,5972.649,6007.912,6022.252,6018.623,308.738,298.256,344.639,345.007,9.363,9.727,-6.832,-6.467,9.136,2.806,3.609,2.721,1,1,attack_maneuver,attack_maneuver
