Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg,Action_Type
0.0,A0100,-44562.581960000396,0.005226237397437217,9844.616908268057,365.70300985537466,0.03757188085760337,-0.4246496274104985,3.1741980094635482,turn_left
0.2,A0100,-44489.46198525249,0.028336291274172254,9844.8923674461,365.4601067384974,359.75527307895265,-0.2807295099895081,1.9492749011412314,turn_left
0.4,A0100,-44416.382327688996,0.04967333021340892,9845.17705803567,365.3732856403452,359.9037997750689,0.1855119681925024,1.643362671051889,turn_left
0.6000000000000001,A0100,-44343.32334778043,0.08482977677704184,9845.470512134694,365.1317666151026,359.64442489886716,0.46557516521106856,0.4685535910546503,turn_left
0.8,A0100,-44270.3120747991,0.10211752702889498,9845.90956424134,364.990291354998,359.79387201449015,0.6462343804873772,0.200466397007398,turn_left
1.0,A0100,-44197.329536588506,0.11881276873828028,9846.425769347223,364.7327932178182,359.53656354092175,0.783102866404505,-0.899343642140646,turn_left
1.2000000000000002,A0100,-44124.39566456185,0.10183260331541533,9847.090103280238,364.649558501444,359.7159547637323,0.30177550379368334,-1.1303810351193135,turn_left
1.4000000000000001,A0100,-44051.48533620605,0.07399219689978054,9847.718251726432,364.4244378894892,359.4651188511109,0.24355483857777926,-2.204819141817321,turn_left
1.6,A0100,-43978.61411244731,0.0032234848986263387,9848.380423758286,364.35859460631457,359.64676347690124,0.009468849204497061,-2.3693228068550254,turn_left
1.8,A0100,-43905.754811904546,-0.08476699417587952,9848.921001025023,364.1650103234469,359.4117547896141,-0.5736001259167194,-3.4295451458446706,turn_left
2.0,A0100,-43832.92762709007,-0.21792085498236702,9849.329320377748,364.104082388968,359.6068454613242,-0.948086259565351,-3.541086738853798,turn_left
2.2,A0100,-43760.10024397122,-0.3607763417676324,9849.42980163923,364.09520121329643,359.6046866406341,-1.2457049292726776,2.272055416915802,turn_left
2.4000000000000004,A0100,-43687.28725999912,-0.5125714958558092,9849.288532149336,363.9677290698354,359.4139730696541,-0.9030423599012009,2.7104334506692718,turn_left
2.6,A0100,-43614.49888038372,-0.6779754494891677,9849.112524084398,363.8914632287945,359.35418972457154,-0.33121018974557337,-1.3810694511814807,turn_left
2.8000000000000003,A0100,-43541.714168509825,-0.8690934244987147,9848.954259259186,363.9529824690891,359.48624542593507,0.011935050865311877,-0.13392981698939532,turn_left
3.0,A0100,-43468.92249624198,-1.0711526917802985,9848.829424158095,363.87948501969726,359.32760819941075,0.2081019024330836,1.1411518789831248,turn_left
3.2,A0100,-43396.14860613906,-1.296459913301078,9848.875662178483,363.79816833372604,359.25315214999904,0.3516723687798199,-1.7977959872141327,turn_left
3.4000000000000004,A0100,-43323.37420132275,-1.5569845678655838,9849.036476496865,363.9083185302757,359.38351936605386,0.4870821478650619,-0.20163192777197245,turn_left
3.6,A0100,-43250.58300106766,-1.8325373181942268,9849.275573073559,363.9008912689666,359.2203195179493,0.5901071932530112,0.8717686501535257,turn_left
3.8000000000000003,A0100,-43177.79778994978,-2.1364792190142907,9849.708290277993,363.88828940177933,359.1495662793855,0.6914678930328915,-2.376963263985287,turn_left
4.0,A0100,-43104.999452275355,-2.4809876870676817,9850.238575347486,364.1031328879535,359.31360763926824,0.20894413645077628,-0.8759387781421797,turn_left
4.2,A0100,-43032.17347991845,-2.843772851712856,9850.724441080534,364.1369545888148,359.1564069643543,0.13793345069145535,0.25295966208935144,turn_left
4.4,A0100,-42959.343199942734,-3.240260822840355,9851.286129891061,364.1545019063056,359.0812015085491,0.49476950232131706,-2.9282412508484317,turn_left
4.6000000000000005,A0100,-42886.495013534426,-3.679529516793991,9851.88772929451,364.36474866993683,359.2422386879848,0.12723444775291073,-1.3743470014983772,turn_left
4.800000000000001,A0100,-42813.61792938931,-4.139632813399658,9852.41881984663,364.39743641822486,359.08308348246584,0.10257683967616235,-0.2773472084666204,turn_left
5.0,A0100,-42740.736220880615,-4.6374457107631315,9853.012545500364,364.41894987074176,359.0041196198839,0.4849293023026376,-3.490416290253807,turn_left
5.2,A0100,-42667.836449518036,-5.181594073481392,9853.640095071794,364.62759581959614,359.1675303664158,0.13062757985573037,-1.9372874796142914,turn_left
5.4,A0100,-42594.902994991025,-5.749064056224597,9854.165862107771,364.67548342787364,359.01182089104685,-0.5106071284832971,-0.8366783894022355,turn_left
5.6000000000000005,A0100,-42521.96786273847,-6.356042956929741,9854.614845604783,364.6862139146206,358.9282664944623,-0.3206652903132095,-4.046348097010937,turn_left
5.800000000000001,A0100,-42449.01286490403,-7.006774690522434,9854.96706661018,364.90610340609,359.07760703259925,-0.4136910456439395,-2.414479113538945,turn_left
6.0,A0100,-42376.02555849193,-7.682044924069487,9855.173713842505,364.95013035904225,358.9169927452856,-0.5012762755427933,-1.324756399995349,turn_left
6.2,A0100,-42303.032038364334,-8.40172609801084,9855.369924335044,364.99671080775687,358.82956727041136,-0.10231660671035113,-4.540947041381218,turn_left
6.4,A0100,-42230.03582168693,-9.190425767817942,9855.656821140932,364.9572698841038,358.68051169586033,0.2273021777423129,-10.13331073382447,turn_left
6.6000000000000005,A0100,-42157.0360540759,-10.089990124939504,9856.055441776076,365.08169109036686,358.7696753441735,0.4747015379728316,-11.52045749919574,turn_left
6.800000000000001,A0100,-42084.00643253365,-11.080102354731935,9856.475967162034,365.22058470683726,358.74564368221456,0.6249338657982892,-7.792941641203309,turn_left
7.0,A0100,-42010.96541691675,-12.16143941558039,9857.005111765984,365.1736158497091,358.4903307200709,0.7033587223704127,-9.67244175484976,turn_left
7.2,A0100,-41937.931908368664,-13.367048769290705,9857.707450569218,365.2591271065749,358.5686465124721,0.837599350653914,-11.492435621639032,turn_left
7.4,A0100,-41864.87501355527,-14.666069221366342,9858.459817690906,365.3847708057685,358.54860923708446,0.9434366802983809,-8.36740474220143,turn_left
7.6000000000000005,A0100,-41791.81101935214,-16.059409845893242,9859.331768532198,365.3273642208577,358.2942731458765,0.9971559017940758,-10.536141835569328,turn_left
7.800000000000001,A0100,-41718.757874827716,-17.581625865630485,9860.377966102784,365.4061657460445,358.37310087567045,1.1248546126975463,-12.202964078863875,turn_left
8.0,A0100,-41645.68316951429,-19.198934313099016,9861.472008355557,365.5244426605366,358.3460285170814,1.2251762925762915,-8.826852934322158,turn_left
8.200000000000001,A0100,-41572.60373011651,-20.911899358841765,9862.684146029003,365.46044164331636,358.08346502322854,1.2726770673676566,-10.899311452509409,turn_left
8.4,A0100,-41499.53832617117,-22.75525302999813,9864.070010143594,365.528997598535,358.1557056725743,1.3988388877802502,-12.60805604572856,turn_left
8.6,A0100,-41426.45377297469,-24.69477302231826,9865.503216094803,365.638759869379,358.12418433816515,1.4979285772794602,-9.270765140352617,turn_left
8.8,A0100,-41353.36717676028,-26.731841701621306,9867.05368229868,365.56688143894894,357.85759103624775,1.5417202649665345,-11.370451978389152,turn_left
9.0,A0100,-41280.297715787194,-28.90180982779202,9868.776393420714,365.62677709500576,357.9264819660034,1.66821979304644,-13.0567622908547,turn_left
9.200000000000001,A0100,-41207.21130186606,-31.169411210878025,9870.544919195907,365.72846613288436,357.89093697835557,1.7664255717659842,-9.670550780963698,turn_left
9.4,A0100,-41134.125432587825,-33.536403387410246,9872.42944367484,365.64892850613757,357.6203632705878,1.8070299686757787,-11.75429128764756,turn_left
9.600000000000001,A0100,-41061.05983633079,-36.0384944151192,9874.485019721984,365.69985582740384,357.6858841510846,1.9335750605481188,-13.43958121068992,turn_left
9.8,A0100,-40987.979576710386,-38.63965933892541,9876.58528032561,365.7933987509785,357.64727120870964,2.0311170914899344,-10.037780230807858,turn_left
10.0,A0100,-40914.90248937521,-41.3420549611219,9878.800407860319,365.70606674994707,357.37370738885033,2.0689545217871874,-12.118169741900566,turn_left
10.200000000000001,A0100,-40841.84879615384,-44.181727058014076,9881.185320929688,365.7483505737788,357.43668456003087,2.195663097028915,-13.795413064316865,turn_left
10.4,A0100,-40768.78269785082,-47.12188113734737,9883.613704591096,365.83390380955524,357.3955196444697,2.2925983624246946,-10.369245431599877,turn_left
10.600000000000001,A0100,-40695.72237123546,-50.16495713009135,9886.155765127185,365.7388570965602,357.1193594952312,2.327929212877937,-12.439827727973105,turn_left
10.8,A0100,-40622.688549892824,-53.34726047785807,9888.866400687924,365.77260268106085,357.1801397324678,2.45469882666913,-14.111780291089525,turn_left
11.0,A0100,-40549.64457683097,-56.63132319724173,9891.61934764947,365.85028384102384,357.1369043683567,2.551082079188647,-10.665915108483293,turn_left
11.200000000000001,A0100,-40476.608953601455,-60.0198110413221,9894.484773153485,365.7475940354024,356.8585552087289,2.5841408652407756,-12.726793324541166,turn_left
11.4,A0100,-40403.655429400394,-63.544601655452425,9897.515454064016,365.1834580887804,356.8614278333789,2.7117110651421537,-14.336480135340052,turn_left
11.600000000000001,A0100,-40330.787346153025,-67.1821895335961,9900.63733398828,364.73944923545065,356.4527018306224,4.182755834282446,-10.897274272772856,turn_left
11.8,A0100,-40258.04229558614,-71.03939582317253,9904.442623482379,362.3024739473863,355.1007838963953,9.079989362934606,-14.046474620113457,turn_left
12.0,A0100,-40185.56338467356,-75.36570444491372,9909.65242116695,362.077691452911,355.0956597326164,9.422341789010911,-19.55626063961578,turn_left
12.200000000000001,A0100,-40113.268172562864,-80.06337290366719,9915.738504722156,363.0976183181958,355.9129578964344,6.900772681295762,-13.985570926226329,turn_left
12.4,A0100,-40041.05894542777,-84.92210873929798,9922.187415229333,363.0889153374296,355.8424734806676,6.253971710274174,-8.382637438984876,turn_left
12.600000000000001,A0100,-39968.92624954028,-89.89035379868437,9928.920462604196,362.8488692252899,355.4517484048136,5.973985862541396,-11.943042131377991,turn_left
12.8,A0100,-39896.9579443097,-95.0321789436639,9935.969531145463,362.0202314730449,355.4806595115348,5.983997340674687,-18.13105530808126,turn_left
13.0,A0100,-39825.15263708755,-100.28604085072948,9943.042707643302,361.3713834886013,355.8021070069752,4.830901210808378,-13.762728328373726,turn_left
13.200000000000001,A0100,-39753.45665302721,-105.53532007040485,9949.72719640042,360.07932266621356,356.27865650132435,1.7485921122124108,-8.741179386529861,turn_left
13.4,A0100,-39681.88077478227,-110.72190016903187,9955.648599587163,358.47271635249126,356.1423994105964,-0.14010115362947098,-13.014334784651842,turn_left
13.600000000000001,A0100,-39610.480315636814,-115.83097049931166,9960.701275329497,357.04894897501674,356.63926081160537,-1.358493044097923,-19.76384630318903,turn_left
13.8,A0100,-39539.13756519326,-120.72711310874001,9964.673583145362,357.33474178926303,356.64474514013165,-1.0310311970927069,-13.379382845597759,turn_left
14.0,A0100,-39467.802729772986,-125.5820498103567,9968.100154963136,357.4303480702946,355.2539443643139,5.255140646065213,-8.010653815947762,turn_left
14.200000000000001,A0100,-39396.60811359349,-130.60267559506974,9972.132667928048,355.8429464152018,354.7451581761637,7.513984151775702,-7.65930198485723,turn_left
14.4,A0100,-39325.64904807298,-135.77214135448958,9976.77234057793,356.08445628574,355.24790229241177,3.2255209294725873,-9.31314751233103,turn_left
14.600000000000001,A0100,-39254.84798807925,-141.00089205142285,9981.274566703927,354.6516912912616,355.5034137337357,0.014054220521993196,-17.34558686377766,turn_left
14.8,A0100,-39184.23089443028,-146.233234748448,9985.227830620948,353.1161015456051,356.3874906380738,-1.68244449407161,-25.120859051487717,turn_left
15.0,A0100,-39113.68275917206,-151.27152490301887,9988.275090190902,353.3111189497231,356.5815687467945,-1.5067025321680163,-15.064503487456415,turn_left
15.200000000000001,A0100,-39043.137910767866,-156.26407317044868,9990.816203946664,353.3075973379336,355.11155299158895,4.8146124839713735,-6.909357599246052,turn_left
15.4,A0100,-38972.72301264819,-161.41575880419623,9993.999955838259,351.60920991954947,354.5868480332956,7.267062771407666,-6.3855254926553915,turn_left
15.600000000000001,A0100,-38902.54195797342,-166.70541940506882,9997.851068613085,352.0190050843366,355.028554575911,2.82970993529275,-8.983906877416546,turn_left
15.8,A0100,-38832.51937224954,-172.0598537913138,10001.608848567721,350.65485591111974,355.3122468147601,-0.4693743827189566,-17.735545805294247,turn_left
16.0,A0100,-38762.669080783744,-177.44941113963796,10004.900997714773,349.7654912019988,355.5918368026864,-0.854979318485111,-25.832810123678502,turn_left
16.2,A0100,-38692.95174203642,-182.9164460632892,10007.90463646999,349.0927911469745,353.2696116710077,5.260624604585767,-16.377583157935955,turn_left
16.400000000000002,A0100,-38623.38148964018,-188.71832714217817,10011.520696163918,346.54105334305916,352.1391525849558,9.393546540273174,-7.82579167998866,turn_left
16.6,A0100,-38554.125496835986,-194.82269610017465,10016.363034446347,345.8500342697373,352.1134054596391,9.631663307369209,-5.570330623072196,turn_left
16.8,A0100,-38485.17305657552,-201.11866043481132,10022.050656755766,346.69281538300993,352.7241908762045,4.466147202083702,-7.262951825208723,turn_left
17.0,A0100,-38416.39085321714,-207.52050337110268,10027.653009357993,345.55755912959705,353.2568827721496,1.0473078221026804,-8.97971182433272,turn_left
17.2,A0100,-38347.72958478085,-213.95302649735095,10032.620146469733,344.1160000644914,353.4367808525769,-0.9161440485247314,-15.229159156777786,turn_left
17.400000000000002,A0100,-38279.213698063715,-220.41039876194918,10036.901537126429,343.55189813876353,353.7114118582761,-0.8974713398554748,-20.176464973790356,turn_left
17.6,A0100,-38210.805061686784,-226.92938514516754,10040.766029807344,343.45081778026986,352.06118095697724,5.0450234976225135,-12.544774489284853,turn_left
17.8,A0100,-38142.54304840055,-233.7153417640493,10045.133931819613,340.93386802287665,351.1634068685193,9.75558265642596,-6.876236910887176,turn_left
18.0,A0100,-38074.59807657596,-240.76409279580366,10050.671047797523,340.0143567016467,351.1670253954119,10.365832426507406,-6.077677270114816,turn_left
18.2,A0100,-38006.95780503409,-247.99257558889622,10056.981032648564,340.951045050424,351.9260174745764,4.673781694251451,-7.609971886587298,turn_left
18.400000000000002,A0100,-37939.478656410225,-255.3106709225849,10063.123374517023,339.72267237662635,352.46571933561944,1.315125701823717,-8.609996627915306,turn_left
18.6,A0100,-37872.110846849006,-262.64650770835215,10068.587382701591,338.33643127239,352.617097009195,-0.5159999502741317,-14.014968534912525,turn_left
18.8,A0100,-37804.876978648506,-269.9977146737274,10073.348563788084,337.80916476827207,352.86222517228873,-0.47938463754415817,-18.52045852701651,turn_left
19.0,A0100,-37737.74213280472,-277.39809089229675,10077.67368933816,337.77001697316416,351.36099173230684,5.410654125522714,-11.759008332521212,turn_left
19.200000000000003,A0100,-37670.754730244524,-285.0357069015936,10082.469015670478,335.26907090213706,350.4965631324719,10.231857729531646,-6.596851166412748,turn_left
19.400000000000002,A0100,-37604.08373198121,-292.9068935621981,10088.383887243812,334.3529368787131,350.5019496378974,10.847056428529669,-5.737799062267938,turn_left
