步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
625,1.4891771832028908,1.77322613958317,2578.38498590832,0.15085616489856876,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
626,1.4630925624082716,1.8000742119375173,2567.0175756469853,0.14825628341362224,"[[29, 0, 2, 29]]","[[5, 0, 1, 29]]"
627,1.4357576285611162,1.8348001424489502,2553.614136414062,0.14553300560707305,"[[6, 0, 1, 29]]","[[5, 0, 2, 29]]"
628,1.400491790360629,1.8605558836961469,2537.890361073372,0.14201854332081532,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
629,1.3743230756129878,1.8875262841559637,2520.159312917688,0.1394155221778371,"[[29, 0, 1, 29]]","[[5, 0, 1, 29]]"
630,1.3468657334996852,1.9223791226785156,2500.4196019126753,0.13668543831295868,"[[6, 0, 1, 29]]","[[5, 0, 2, 29]]"
631,1.3114518230877397,1.948210922117576,2478.4017202396217,0.1331617978330694,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
632,1.2851845848675407,1.9753029161945155,2454.410500039311,0.13055477787201367,"[[29, 0, 1, 29]]","[[5, 0, 1, 29]]"
633,1.2575918720733579,2.0102913051147473,2428.4529331098574,0.12781726371166208,"[[6, 0, 1, 29]]","[[5, 0, 1, 29]]"
634,1.2300616306244376,2.0361848603955393,2400.3627135800607,0.12508831415595592,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
635,1.2030968809870066,2.063322122534203,2370.5985412756513,0.12241797072452425,"[[6, 0, 1, 29]]","[[5, 0, 1, 29]]"
636,1.1689243917718506,2.098442155996123,2338.676881346901,0.11902948640787855,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
637,1.1431715486993328,2.1244286006829,2304.683920817868,0.11648570883123532,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
638,1.1167733637555373,2.151685470274839,2269.109523184829,0.11387987327914123,"[[6, 0, 1, 29]]","[[5, 0, 1, 29]]"
639,1.082420585430187,2.1789381254580023,2231.543714606385,0.11048165634676498,"[[6, 0, 1, 29]]","[[33, 0, 1, 29]]"
640,1.0566881911028922,2.2059024899855677,2192.193339995869,0.10794859987964421,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
641,1.0298552516480348,2.2400700229547557,2151.123117776097,0.10530881232189084,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
642,0.9950181276035029,2.265693812350458,2108.1417800572976,0.10187244523621172,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
643,0.9690286040548791,2.2921240128871285,2063.4921296138937,0.09932476355942976,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
644,0.9418990612193243,2.326454888151218,2017.2226159711329,0.09666733351791576,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
645,0.9067659227193028,2.352152713494592,1969.1590492380028,0.09321445844163564,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
646,0.8805843262358451,2.3790144420965746,1919.52417967962,0.09066188852010654,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
647,0.8532174119523993,2.4138063370806035,1868.3698551129417,0.08799643929541762,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
648,0.8178048639019698,2.4397963320526177,1815.5499936356825,0.08453295674197238,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
649,0.7914220708440669,2.4670018787508665,1761.2686992434692,0.08197945886226922,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
650,0.7637816705173921,2.502124030775151,1705.5855687640583,0.07930799377213103,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
651,0.7280406631099373,2.5283850010032247,1648.3814919169129,0.07583550568660416,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
652,0.7014068054866512,2.555904089375477,1589.8389225675332,0.07328367631591116,"[[29, 0, 9, 29]]","[[6, 0, 1, 29]]"
653,0.673429232006558,2.5913644529537363,1530.024395455955,0.07060871048323594,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
654,0.6372877501329133,2.6179449749634705,1468.846337217053,0.0671304911474192,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
655,0.6103138965555724,2.6458615721997156,1406.4633316204863,0.06458388007407724,"[[29, 0, 9, 29]]","[[6, 0, 1, 29]]"
656,0.5818894848399013,2.6817683146074445,1342.9481563991026,0.061909330089629386,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
657,0.5533119460126857,2.7087313288858264,1278.2716887396812,0.059239668496228234,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
658,0.5252094621955171,2.736906284273543,1212.6327666406494,0.05664080861733458,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
659,0.48947520514429255,2.7733882304632185,1145.9384617745895,0.05330695231189797,"[[6, 0, 2, 29]]","[[6, 0, 5, 29]]"
660,0.46198345604556346,2.800994050619018,1078.266870196081,0.05083112007218325,"[[29, 0, 2, 29]]","[[29, 0, 9, 28]]"
661,0.43375901853939414,2.8298830465296576,1009.785600445891,0.04832254929113513,"[[6, 0, 1, 29]]","[[6, 0, 5, 28]]"
662,0.39710958920540185,2.8591841125368154,940.4514922884329,0.04502190700544497,"[[1, 0, 1, 29]]","[[33, 0, 24, 29]]"
663,0.36898813633872823,2.8885485066538856,870.3424797300992,0.04263708545731103,"[[29, 0, 9, 29]]","[[1, 0, 1, 28]]"
664,0.33927043461483963,2.9255225704515366,799.5558600467016,0.040172703820160645,"[[6, 0, 1, 29]]","[[1, 0, 24, 29]]"
665,0.30892313671633537,2.9542953301026658,728.1242017478816,0.03774985589559734,"[[29, 0, 24, 29]]","[[29, 1, 9, 28]]"
666,0.27899911782535874,2.983967860709717,656.1321683818144,0.035508731196007115,"[[1, 0, 24, 29]]","[[1, 0, 24, 28]]"
667,0.2404642787109561,3.022809227232421,583.6626064403217,0.03259836867408651,"[[1, 0, 24, 29]]","[[1, 1, 24, 28]]"
668,0.2087032116919638,3.0541779881975106,510.77687481911244,0.030640203799722134,"[[33, 1, 9, 28]]","[[29, 1, 9, 28]]"
669,0.1750896806315009,3.0881620342579343,437.4939222471872,0.028911634659704213,"[[1, 0, 24, 28]]","[[1, 0, 24, 28]]"
670,0.13841125095566267,3.1253216844772487,363.9668726797351,0.027540998630081793,"[[33, 1, 24, 24]]","[[33, 1, 24, 21]]"
671,0.09832589321065335,3.1170909071708244,290.2806243324415,0.026998166370548207,"[[1, 1, 24, 28]]","[[1, 1, 24, 12]]"
672,0.04030949105977154,3.066484851171614,216.66860535926065,0.027001648034963865,"[[1, 1, 24, 28]]","[[33, 1, 24, 13]]"
673,0.034578060957174896,2.9917715911404628,143.24417521733528,0.03812125085850539,"[[35, 1, 2, 28]]","[[6, 1, 24, 21]]"
674,0.2119110996284168,2.807582783978785,70.87231615404987,0.09075892504873773,"[[1, 1, 24, 28]]","[[6, 0, 24, 21]]"
675,1.8029213293251827,1.2253993512631813,21.821349032044022,0.39938522830472334,"[[6, 1, 24, 22]]","[[33, 1, 24, 27]]"
676,2.8646518347574874,0.17111270037643697,82.69610654040903,0.34620511890017575,"[[6, 0, 2, 28]]","[[6, 0, 24, 28]]"
677,3.0083009140150683,0.017535185432757602,155.16411641860128,0.33284769003215126,"[[33, 0, 5, 28]]","[[8, 0, 5, 28]]"
678,3.063729225515019,0.052513630500229724,228.35555622238513,0.3281731356457597,"[[33, 0, 6, 28]]","[[33, 0, 5, 28]]"
679,3.104402125880899,0.10516066064143662,301.7772398958171,0.3269540033925786,"[[7, 0, 6, 28]]","[[4, 0, 5, 28]]"
680,3.1317265287130427,0.15590462174277367,375.0285055647305,0.32646951714091826,"[[7, 0, 5, 28]]","[[10, 0, 5, 28]]"
681,3.0846292782508833,0.19146887802007054,447.89285875385355,0.31960144318013367,"[[7, 0, 18, 28]]","[[33, 0, 5, 28]]"
682,3.0507844992112023,0.2257288479864407,520.4489067234207,0.3146671170667051,"[[33, 0, 18, 28]]","[[10, 0, 1, 29]]"
683,3.0176333581030024,0.2662298797607852,592.5899587725778,0.31018665889066194,"[[3, 0, 5, 28]]","[[10, 0, 5, 29]]"
684,2.978290880539116,0.2957960072458708,664.1505966057706,0.3053461827171574,"[[3, 0, 5, 28]]","[[33, 0, 5, 28]]"
685,2.9494313200626237,0.3261391206794898,735.2425182674697,0.30173437249555934,"[[33, 0, 5, 28]]","[[10, 0, 1, 29]]"
686,2.9191417798900043,0.35601470526180423,805.8076792593249,0.29811144175896126,"[[10, 0, 5, 29]]","[[33, 0, 5, 29]]"
687,2.8891711351387497,0.38537567436606635,875.7987018138643,0.29461967670158995,"[[33, 0, 5, 29]]","[[10, 0, 5, 29]]"
688,2.8590978250537287,0.42170669626375584,945.0700474131426,0.2911948034334443,"[[10, 0, 5, 29]]","[[10, 0, 5, 29]]"
689,2.822120131869521,0.4487288853684236,1013.4264885215198,0.2871409065632354,"[[0, 0, 5, 29]]","[[33, 0, 5, 29]]"
690,2.7946459996221416,0.47652130297624284,1081.029417465289,0.2840855464164361,"[[33, 0, 18, 29]]","[[10, 0, 1, 29]]"
691,2.76610884103516,0.5121720435541155,1147.7743412385505,0.28096334900502945,"[[10, 0, 1, 29]]","[[10, 0, 5, 29]]"
692,2.7299483843066916,0.538572069600554,1213.435480364951,0.27711197769482954,"[[3, 0, 5, 29]]","[[33, 0, 5, 29]]"
693,2.703309885623735,0.5662066370756966,1278.1925350799695,0.274239704305221,"[[33, 0, 5, 28]]","[[10, 0, 1, 29]]"
694,2.6750922647196513,0.6017830458287856,1341.9331011355423,0.27123242012604376,"[[10, 0, 1, 29]]","[[10, 0, 5, 29]]"
695,2.6470064313504458,0.6280355962149252,1404.4763141301537,0.2682581559509717,"[[33, 0, 5, 29]]","[[33, 0, 5, 29]]"
696,2.6186208822134276,0.6557559182083541,1466.1445343823518,0.26527006874597797,"[[10, 0, 1, 29]]","[[10, 0, 1, 29]]"
697,2.583060118537143,0.6912385624664981,1526.4014706339353,0.26157954543092427,"[[0, 0, 1, 29]]","[[10, 0, 5, 29]]"
698,2.5567340096558233,0.7173126121192276,1585.2582461249779,0.2588254728379993,"[[33, 0, 5, 29]]","[[33, 0, 5, 29]]"
699,2.529229076182094,0.7449093686184182,1643.1400793381388,0.2559640110271189,"[[10, 0, 1, 29]]","[[10, 0, 1, 29]]"
700,2.493881075573461,0.772335927586735,1699.5388989871162,0.25232835197220665,"[[0, 0, 5, 29]]","[[33, 0, 5, 29]]"
701,2.4677156076821967,0.7995503233995626,1754.6223208709,0.24961955372237607,"[[33, 0, 5, 29]]","[[10, 0, 1, 29]]"
702,2.4401086831173586,0.8340620806227517,1808.3213839550187,0.24677433534658097,"[[10, 0, 1, 29]]","[[7, 0, 1, 29]]"
703,2.4125937396105206,0.8597525131683972,1860.4242686180949,0.24394548914945668,"[[33, 0, 5, 29]]","[[33, 0, 1, 29]]"
704,2.3852002699337684,0.8864246578018631,1911.3440817167982,0.24113461923532908,"[[0, 0, 1, 29]]","[[10, 0, 1, 29]]"
705,2.350614387267497,0.9209918741493338,1960.4787202114735,0.23761053597082327,"[[0, 0, 1, 29]]","[[0, 0, 1, 29]]"
706,2.3248090030185136,0.9466087484314908,2007.846375779252,0.23496989102821314,"[[33, 0, 1, 29]]","[[33, 0, 1, 29]]"
707,2.298037006141613,0.9735657240231281,2053.954153091713,0.2322368449217739,"[[0, 0, 1, 29]]","[[10, 0, 1, 29]]"
708,2.2633636290443913,1.0084525187357807,2098.1400210119095,0.22871829071771085,"[[0, 0, 1, 29]]","[[4, 0, 1, 29]]"
709,2.2375887985826144,1.0341897052371702,2140.42940547518,0.22609376887548335,"[[33, 0, 1, 29]]","[[33, 0, 1, 29]]"
710,2.2105078253718795,1.0613034677819768,2181.354462459883,0.22334188606139005,"[[10, 0, 1, 29]]","[[10, 0, 1, 29]]"
711,2.1754952731269035,1.096330703817551,2220.224778188601,0.21980053767827681,"[[4, 0, 1, 29]]","[[4, 0, 1, 29]]"
712,2.149580151283206,1.1221085316959363,2257.079730118173,0.21717228592368276,"[[33, 0, 1, 29]]","[[33, 0, 1, 29]]"
713,2.122324106595469,1.1492829212562725,2292.476865120111,0.2144125067730249,"[[10, 0, 1, 29]]","[[10, 0, 1, 29]]"
714,2.087148705176735,1.1843837283820895,2325.709555563629,0.21086382803927045,"[[4, 0, 1, 29]]","[[4, 0, 1, 29]]"
715,2.061169219576611,1.2101650823212298,2356.8278691690834,0.2082375178100471,"[[33, 0, 1, 29]]","[[33, 0, 1, 29]]"
716,2.0338283259341026,1.2373854321235935,2386.4089582497722,0.20547715329314725,"[[10, 0, 1, 29]]","[[10, 0, 1, 29]]"
717,1.9985522364366264,1.2725525891843728,2413.734539974262,0.20192584462382773,"[[4, 0, 1, 29]]","[[4, 0, 1, 29]]"
718,1.9725445577654603,1.2983365518387784,2438.863833489649,0.19930375046724552,"[[33, 0, 1, 29]]","[[33, 0, 1, 29]]"
719,1.9451330405831102,1.3256067028350291,2462.388254325839,0.19654302876419924,"[[5, 0, 1, 29]]","[[10, 0, 1, 29]]"
720,1.909763951949015,1.3528236250820755,2483.682953736265,0.1929887243705339,"[[4, 0, 1, 29]]","[[33, 0, 1, 29]]"
721,1.8837315877056595,1.37989529050367,2502.9985323220194,0.19036996505278186,"[[33, 0, 1, 29]]","[[4, 0, 1, 29]]"
722,1.8562368930492061,1.414273845881879,2520.322813072221,0.18760677531599254,"[[5, 0, 1, 29]]","[[4, 0, 1, 29]]"
723,1.8207602997053964,1.4398064985588106,2535.323367407385,0.18404738743396554,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
724,1.794690192995254,1.4662494877840615,2548.337984137659,0.18143031279262467,"[[33, 0, 1, 29]]","[[10, 0, 1, 29]]"
725,1.7671019703673116,1.500676058396662,2559.3279764316,0.17866307184262564,"[[5, 0, 1, 29]]","[[4, 0, 1, 29]]"
726,1.7395594922319284,1.5261533476506877,2568.0578163941464,0.1759021880225274,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
727,1.7122005498337887,1.5529026384422298,2575.050192636053,0.17316101095321718,"[[0, 0, 1, 29]]","[[10, 0, 1, 29]]"
728,1.6775276492286577,1.5876723682554246,2579.649840754717,0.16969026140961802,"[[4, 0, 1, 29]]","[[4, 0, 1, 29]]"
729,1.6516897972762559,1.613307170653141,2581.9271945226315,0.16710476793358162,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
730,1.6249502869880792,1.6402611734154187,2582.4842317958473,0.16443039952029903,"[[0, 0, 1, 29]]","[[5, 0, 1, 29]]"
731,1.5901961092685906,1.675221069931659,2580.6429272181845,0.1609563621124259,"[[4, 0, 1, 29]]","[[4, 0, 1, 29]]"
732,1.5643876650643387,1.700951331477421,2576.4740677602695,0.1583786502331186,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
733,1.5373130509772988,1.728024039208058,2570.569216796875,0.15567564319578348,"[[5, 0, 1, 29]]","[[5, 0, 1, 29]]"
734,1.5022052228579845,1.7550470034960468,2562.3533455862184,0.152171092233016,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
735,1.4762757552663377,1.7817340221246827,2552.083765386863,0.14958599148923826,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
736,1.448974647699346,1.8156804685760457,2539.794063450512,0.14686535349886595,"[[5, 0, 1, 29]]","[[4, 0, 1, 29]]"
737,1.4136431932049769,1.840994827534922,2525.1899804986538,0.1433435845533576,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
738,1.3876010581001412,1.867146618342947,2508.591516642845,0.14075246192328655,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
739,1.3601507875241532,1.9012863607028712,2490.005157867906,0.13802230060990822,"[[6, 0, 1, 29]]","[[5, 0, 1, 29]]"
740,1.3327600696704633,1.9266405197758496,2469.234994124893,0.13530010589362287,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
741,1.3058165795500396,1.9531482549086832,2446.7646712255237,0.13262433798008033,"[[0, 0, 1, 29]]","[[11, 0, 1, 29]]"
742,1.2715479152725422,1.987729935867061,2422.0629492338244,0.1292182954909383,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
743,1.2458899120590328,2.013310880014819,2395.208273460613,0.12667562117683606,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
744,1.2194589303334842,2.0400878048706135,2366.7274798009917,0.124057622547262,"[[11, 0, 1, 29]]","[[11, 0, 1, 29]]"
745,1.1849461237964887,2.0749252604997865,2336.087933965657,0.12063402695936296,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
746,1.1591950657869332,2.100645674483086,2303.3653930562573,0.11808930135823067,"[[29, 0, 2, 29]]","[[33, 0, 1, 29]]"
747,1.132307859371108,2.1275936712024452,2269.0574956214737,0.11543337332075376,"[[11, 0, 1, 29]]","[[5, 0, 1, 29]]"
748,1.0973049794096952,2.162621225997297,2232.664255711342,0.11196897222698422,"[[2, 0, 2, 29]]","[[11, 0, 1, 29]]"
749,1.0712972586405762,2.1884474264943807,2194.26992672701,0.10940735010476074,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
750,1.044101926064466,2.2155539789987744,2154.3437332304484,0.10673000819915764,"[[6, 0, 1, 29]]","[[5, 0, 1, 29]]"
751,1.0087969109508326,2.250763306962093,2112.4295650909526,0.10324551396544934,"[[2, 0, 2, 29]]","[[11, 0, 1, 29]]"
752,0.982608617755436,2.276696277468951,2068.6164107933423,0.10067676840148854,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
753,0.9551968007686471,2.303971564018801,2023.3394907343375,0.09798962151844882,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
754,0.9196497718997639,2.339383447475146,1976.189752340545,0.09449381894331906,"[[2, 0, 2, 29]]","[[11, 0, 1, 29]]"
755,0.8933091519808986,2.3654468243443825,1927.2593946311683,0.09192392732805611,"[[29, 0, 9, 29]]","[[29, 0, 9, 29]]"
756,0.8656879153311087,2.3929150252403932,1876.9451941162965,0.08923127604845522,"[[6, 0, 1, 29]]","[[6, 0, 5, 29]]"
757,0.8380856978206334,2.4204294027670157,1824.9975668808615,0.08654679906050697,"[[29, 0, 2, 29]]","[[33, 0, 1, 29]]"
758,0.8109127312489298,2.4477721584796557,1771.712061368258,0.08391181014777575,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
759,0.7762568444232159,2.482642039717071,1716.8341593678006,0.08053632629487395,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
760,0.7502210473170428,2.5086653499737865,1660.4473026817159,0.07803152910040353,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
761,0.7234580888438764,2.5354968093858754,1602.8762876797343,0.07546325630748865,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
762,0.6884775961958777,2.570521220572508,1543.875763617986,0.07208426582788659,"[[2, 0, 1, 29]]","[[11, 0, 1, 29]]"
763,0.6622864773000104,2.596605938485699,1483.5178217204477,0.06959674471532748,"[[29, 0, 2, 29]]","[[33, 0, 9, 29]]"
764,0.6350007738607192,2.6238621543806544,1422.0775653380806,0.06701358931387197,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
765,0.5994265847741564,2.65939273753461,1359.3601488388194,0.06361815573765803,"[[2, 0, 1, 29]]","[[11, 0, 1, 29]]"
766,0.5728352904731563,2.6858571404481726,1295.4418454348815,0.061140238870132854,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
767,0.5450847270268836,2.7135564787686293,1230.5519796503315,0.058568390661993354,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
768,0.5089898989396766,2.749598587533251,1164.5565191127114,0.055188786156963376,"[[11, 0, 1, 29]]","[[11, 0, 1, 29]]"
769,0.48192678361255353,2.7765356353460136,1097.5351184583592,0.052744194208119495,"[[29, 0, 9, 29]]","[[29, 0, 9, 28]]"
770,0.45363880325416517,2.804767099049899,1029.6703419325813,0.050215092004433734,"[[6, 0, 1, 29]]","[[6, 0, 5, 28]]"
771,0.42517332955661447,2.833209759166125,960.9187645996092,0.04771527708983291,"[[29, 0, 2, 29]]","[[33, 0, 24, 29]]"
772,0.3971551255403401,2.86130357549031,891.4116833165557,0.04531830787089721,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
773,0.3613308516755271,2.897201924821873,821.1533432915033,0.042214675713645275,"[[1, 0, 24, 29]]","[[1, 0, 24, 29]]"
774,0.3336411849089502,2.9245433203268667,750.215040005613,0.040020002270807944,"[[29, 0, 9, 28]]","[[29, 1, 9, 28]]"
775,0.30525047355816043,2.952484429819768,678.6931038162568,0.03788130854476532,"[[6, 0, 1, 28]]","[[1, 0, 24, 28]]"
776,0.27642509417109884,2.980736764281242,606.6282637128394,0.03587122473303035,"[[29, 0, 24, 29]]","[[33, 1, 24, 28]]"
777,0.24826136028605522,3.008110791760483,534.092027947765,0.03417032308214184,"[[1, 0, 24, 28]]","[[1, 1, 24, 28]]"
778,0.21148055838469956,3.0438961671487417,461.1925214160187,0.03196605865833711,"[[1, 0, 24, 29]]","[[1, 1, 24, 28]]"
779,0.18183791685204378,3.072531669658675,387.9995841757046,0.031037275862045,"[[35, 1, 27, 28]]","[[33, 1, 2, 21]]"
780,0.15077785888528672,3.102815165638046,314.51046720231966,0.030925120667421355,"[[1, 0, 24, 28]]","[[1, 1, 24, 28]]"
781,0.10807320711334795,3.136562331598605,240.85458638870625,0.03148090013216931,"[[1, 1, 2, 28]]","[[33, 1, 24, 21]]"
782,0.06798256628576686,3.106539220254703,167.07475088048884,0.036546924847964964,"[[35, 1, 2, 28]]","[[1, 1, 24, 21]]"
783,0.004335103415706485,3.0362780940997536,93.30276453227371,0.053454225320597855,"[[1, 1, 24, 28]]","[[6, 1, 24, 28]]"
784,0.3376125064355192,2.688011890266346,20.73729083912211,0.2637807152127591,"[[33, 1, 2, 21]]","[[6, 1, 24, 21]]"
785,2.9572108283416383,0.07100424846271819,55.3127401048772,0.38451093732691216,"[[1, 1, 24, 28]]","[[29, 1, 24, 19]]"
786,3.076054796147987,0.03998959420502006,128.7154542383751,0.34615138788268807,"[[1, 0, 10, 28]]","[[10, 0, 18, 28]]"
787,3.123992604509617,0.08937051436153592,202.22426074447017,0.33700262218387456,"[[33, 0, 18, 28]]","[[33, 0, 5, 28]]"
788,3.1207273483717635,0.1291229829630715,275.70364680020964,0.33014260871784185,"[[7, 0, 31, 28]]","[[10, 0, 5, 28]]"
789,3.079812327735158,0.17075867628788546,348.8569032717395,0.3222727901309433,"[[3, 0, 18, 28]]","[[10, 0, 5, 29]]"
790,3.050683393567662,0.20025602880305524,421.64661269707653,0.31689855365351166,"[[33, 0, 18, 28]]","[[33, 0, 5, 28]]"
791,3.0203879440657944,0.2307951983847189,494.23684507588933,0.31213497373918503,"[[3, 0, 5, 28]]","[[10, 0, 5, 28]]"
792,2.983187182933843,0.2601276908887133,566.3410671725784,0.30713175914184293,"[[3, 0, 5, 28]]","[[33, 0, 5, 29]]"
793,2.955955563542875,0.28905347569940376,638.027863656403,0.3034199413058151,"[[33, 0, 18, 28]]","[[10, 0, 5, 29]]"
794,2.927338140339417,0.32519599242560754,709.20423162804,0.29977404243210015,"[[3, 0, 5, 28]]","[[10, 0, 5, 29]]"
795,2.891254150286977,0.35177392820699405,779.6774443715791,0.2955301088443681,"[[3, 0, 5, 28]]","[[33, 0, 5, 29]]"
796,2.8649684290688993,0.3793701816043386,849.5854417261528,0.29237514713680146,"[[33, 0, 18, 28]]","[[10, 0, 1, 29]]"
797,2.8369990806116636,0.41496704535411927,918.8249702124232,0.2891357248327477,"[[3, 0, 5, 29]]","[[10, 0, 5, 29]]"
798,2.8092559591356707,0.4411032063695598,987.2326356604354,0.2859851333337804,"[[33, 0, 5, 29]]","[[33, 0, 5, 28]]"
799,2.780894908445046,0.46893346193803304,1055.0539788927626,0.2828240973134299,"[[3, 0, 5, 29]]","[[10, 0, 1, 29]]"
800,2.7452700606275737,0.49648498029739435,1121.892377366594,0.27897979254593397,"[[0, 0, 5, 29]]","[[33, 0, 5, 29]]"
801,2.7190685546075777,0.5237591350569631,1187.869152202598,0.27611253275563635,"[[33, 0, 18, 29]]","[[10, 0, 5, 29]]"
802,2.6916311046142107,0.5583898431628624,1252.905391217961,0.27315065213324,"[[6, 0, 5, 29]]","[[0, 0, 5, 29]]"
803,2.656353994569637,0.5840788745849868,1316.7548386416888,0.2694297319483958,"[[3, 0, 5, 29]]","[[33, 0, 18, 29]]"
804,2.630590483416607,0.6107415760497423,1379.6164448249933,0.2666806189949306,"[[33, 0, 18, 28]]","[[10, 0, 1, 29]]"
805,2.6031359982660076,0.6454810741811157,1441.3877096461806,0.2637800741778184,"[[6, 0, 5, 29]]","[[0, 0, 5, 29]]"
806,2.5757358918706976,0.6711892451842765,1501.8702976479824,0.26090055626322073,"[[33, 0, 2, 29]]","[[33, 0, 5, 29]]"
807,2.5479602264017824,0.698368459642371,1561.411376739986,0.25799620415090985,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
808,2.5128564222907985,0.7334881584006967,1619.4427058952733,0.254371218770484,"[[0, 0, 1, 29]]","[[0, 0, 5, 29]]"
809,2.4870564034686935,0.7592929361591488,1675.9798903924147,0.25168719070930695,"[[33, 0, 2, 29]]","[[33, 0, 5, 29]]"
810,2.459995273560906,0.7866456492607856,1731.476838681796,0.24888556882479182,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
811,2.425009216888662,0.8219383190503766,1785.3098586782548,0.2452999881418161,"[[0, 0, 2, 29]]","[[0, 0, 1, 29]]"
812,2.399400417158413,0.8477726103432137,1837.5014858729974,0.2426596478942534,"[[33, 0, 5, 29]]","[[33, 0, 1, 29]]"
813,2.372177864581792,0.8751933258179548,1888.536936906643,0.23986393742900147,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
814,2.3369547419546337,0.9024820336964174,1937.8457736243267,0.23627432810329813,"[[0, 0, 2, 29]]","[[33, 0, 1, 29]]"
815,2.3111839106566676,0.9295421952798619,1985.6283067056997,0.23363521818582958,"[[33, 0, 2, 29]]","[[10, 0, 1, 29]]"
816,2.2838006114735747,0.9639780712858179,2031.827461006276,0.2308396894709167,"[[6, 0, 1, 29]]","[[7, 0, 1, 29]]"
817,2.2564749013589793,0.9895345305163995,2076.2147771932346,0.22805455947456116,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
818,2.2291815005166953,1.016112713029742,2119.2519619670556,0.22527636034445062,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
819,2.1945872344876696,1.0507108924616255,2160.292569878958,0.22177215387909507,"[[0, 0, 1, 29]]","[[0, 0, 1, 29]]"
820,2.1689758999179425,1.076255344192026,2199.3694884150345,0.2191699356257094,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
821,2.1423280441948167,1.1032032251856867,2237.0388555434306,0.21646690325454676,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
822,2.107678264531171,1.1381971223675524,2272.5965080415326,0.21296698535502226,"[[0, 0, 2, 29]]","[[4, 0, 1, 29]]"
823,2.0821070553687235,1.1638955401824294,2306.082055590093,0.21037794531401205,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
824,2.0551359166285192,1.1910578894887593,2338.0696130948927,0.20765119371283297,"[[6, 0, 1, 29]]","[[10, 0, 1, 29]]"
825,2.020126518081372,1.2262450598257628,2367.832805190092,0.20412339596409665,"[[4, 0, 2, 29]]","[[4, 0, 1, 29]]"
826,1.994388450554224,1.2520012798150018,2395.4261278543167,0.2015252853349218,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
