步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
199,0.8815076591627276,2.203745301134224,2316.551499729827,0.09030821527633354,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
200,0.8545306493502843,2.23090749659091,2265.716333641113,0.0876588989539541,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
201,0.8268508800764943,2.259188529006218,2213.3172539858215,0.08494312036096281,"[[0, 0, 1, 29]]","[[6, 0, 17, 29]]"
202,0.7917468366911955,2.2950521343012236,2158.986276588028,0.08148951319104511,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
203,0.7645506260796034,2.322746812579194,2102.8140249989997,0.07883169853708075,"[[29, 0, 9, 29]]","[[29, 0, 2, 29]]"
204,0.7361923870881576,2.3516818055125763,2045.1807847345067,0.07606281556053014,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
205,0.7003165593566285,2.3881994340072996,1985.766082630011,0.07254830852185014,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
206,0.672532624137769,2.416359941513729,1924.6679645588667,0.06984976403919882,"[[29, 0, 9, 29]]","[[29, 0, 2, 29]]"
207,0.6434904766370044,2.4458633683345723,1862.223570948119,0.06703256888893683,"[[6, 0, 1, 29]]","[[6, 0, 2, 29]]"
208,0.6068872724450869,2.4830072940435,1798.171042972111,0.06346778486636788,"[[6, 0, 24, 29]]","[[6, 0, 2, 29]]"
209,0.5783484279097506,2.511711357885118,1732.6109966788017,0.06071899616193247,"[[29, 0, 9, 29]]","[[28, 0, 18, 29]]"
210,0.5485278710175611,2.541856061816602,1665.8328661837688,0.05785248797245442,"[[6, 0, 1, 29]]","[[6, 0, 17, 29]]"
211,0.5110669137702751,2.572300167240213,1597.6731119352703,0.05423428510627168,"[[1, 0, 24, 29]]","[[29, 0, 2, 29]]"
212,0.48188678445527705,2.602865879714064,1528.300247770796,0.051458147607837935,"[[29, 0, 9, 28]]","[[6, 0, 17, 29]]"
213,0.4509956114629061,2.640579030896804,1457.7665043048266,0.04852711448347308,"[[6, 0, 5, 29]]","[[6, 0, 2, 29]]"
214,0.4196633935270202,2.670528959463178,1386.0713446053492,0.045571056600626,"[[29, 0, 24, 29]]","[[28, 0, 2, 29]]"
215,0.38831083528597693,2.70157646795802,1313.3945465016016,0.04263511635367904,"[[1, 0, 24, 29]]","[[6, 0, 17, 29]]"
216,0.34944120906236,2.740747834439238,1239.6657441884158,0.03897421525148671,"[[1, 0, 24, 29]]","[[6, 0, 2, 29]]"
217,0.3181539556597016,2.772156952891576,1164.9789015502245,0.03610363782605931,"[[29, 1, 9, 28]]","[[28, 0, 18, 29]]"
218,0.28570330390649584,2.8053005716241506,1089.4914657448626,0.03315541900166842,"[[1, 0, 9, 28]]","[[6, 0, 17, 28]]"
219,0.252536794268491,2.8394260300674836,1013.2123407415552,0.030183613523632212,"[[29, 1, 24, 28]]","[[31, 0, 2, 29]]"
220,0.21921070462824593,2.8740661633185796,936.2455365257816,0.02725585180361838,"[[1, 1, 9, 28]]","[[6, 0, 17, 28]]"
221,0.17777680449888802,2.91719813787671,858.6690887247328,0.023593871895619623,"[[1, 1, 24, 24]]","[[2, 0, 17, 29]]"
222,0.14220796999324528,2.954216917878846,780.5916048230171,0.020617999795703328,"[[29, 1, 9, 24]]","[[28, 0, 9, 28]]"
223,0.10400335272885501,2.99389125753588,702.0728931067503,0.01751197341029956,"[[1, 1, 9, 24]]","[[1, 0, 32, 28]]"
224,0.06260013215643995,3.036177163880391,623.2794391892918,0.014269247039671824,"[[29, 1, 24, 24]]","[[36, 1, 32, 16]]"
225,0.01782439730740447,3.081082926946436,544.3546518105164,0.010950785473094637,"[[1, 1, 24, 24]]","[[1, 1, 32, 5]]"
226,0.040716593751544836,3.137100712425686,465.60272930213705,0.01478741324028538,"[[1, 1, 24, 24]]","[[1, 14, 32, 5]]"
227,0.10213184341894897,3.093974930226177,387.1766986899458,0.023093916278856742,"[[35, 1, 24, 24]]","[[35, 14, 12, 16]]"
228,0.1798142947158747,3.0317589970932977,309.18577456708323,0.03410080182829321,"[[8, 1, 24, 19]]","[[7, 14, 32, 5]]"
229,0.29748260095419504,2.9383280194843557,232.45796922643368,0.051165391481285544,"[[8, 1, 24, 19]]","[[26, 1, 32, 16]]"
230,0.4831861263663739,2.772153280952373,158.60289520121378,0.0796463651419815,"[[40, 1, 24, 19]]","[[21, 1, 22, 28]]"
231,0.9047199094490701,2.3603267374010573,94.49851908442834,0.1428288237831168,"[[8, 1, 24, 19]]","[[6, 0, 17, 28]]"
232,1.8982542180611048,1.3690825394792865,74.46598926074667,0.2560804334872564,"[[8, 1, 24, 22]]","[[6, 0, 17, 22]]"
233,2.6070176348385377,0.6605354093944852,122.28679770056496,0.30125760639043847,"[[29, 0, 9, 28]]","[[33, 0, 9, 28]]"
234,2.88249661700955,0.38583204733050247,192.40813877003188,0.3141017278642365,"[[6, 0, 18, 28]]","[[10, 0, 1, 8]]"
235,3.021708772000903,0.24712014091139695,267.6757598716999,0.3207806691753234,"[[33, 0, 5, 28]]","[[23, 0, 9, 22]]"
236,3.1123390425579562,0.15680478233635636,344.5339495656377,0.32570426239653805,"[[7, 0, 18, 28]]","[[8, 0, 17, 22]]"
237,3.0971870499330305,0.08326011385056993,421.82521694336856,0.3215439221270997,"[[8, 0, 5, 28]]","[[8, 0, 17, 22]]"
238,3.044461323321431,0.03102221277705896,499.07144567020976,0.3144447036228891,"[[33, 0, 5, 28]]","[[23, 0, 17, 22]]"
239,2.9973754110550908,0.015832550135360883,576.1827166127945,0.3084003091615981,"[[7, 0, 5, 28]]","[[8, 0, 17, 22]]"
240,2.9480838264829026,0.06490070799904928,652.8193408710438,0.3024557550758768,"[[7, 0, 5, 28]]","[[10, 0, 17, 22]]"
241,2.9106540576342423,0.10177409992954535,728.8959562845731,0.2979156971740683,"[[33, 0, 18, 28]]","[[28, 0, 5, 28]]"
242,2.873707491060479,0.13847706542521115,804.5658683945197,0.29357756619720016,"[[10, 0, 1, 29]]","[[10, 0, 1, 27]]"
243,2.831282253887406,0.17335297951192657,879.5090142204433,0.2888067589633534,"[[7, 0, 5, 28]]","[[31, 0, 1, 27]]"
244,2.7986175400879754,0.20720878501174958,953.7393854250962,0.28509878526185906,"[[33, 0, 5, 28]]","[[10, 0, 1, 27]]"
245,2.765593485897396,0.2470176604144047,1027.231128843046,0.281422068516947,"[[10, 0, 1, 29]]","[[4, 0, 6, 29]]"
246,2.7335799860873022,0.2774150978413471,1099.8058067824622,0.2779001258115422,"[[33, 0, 5, 28]]","[[29, 0, 5, 27]]"
247,2.7022823724102563,0.3081893457620467,1171.6590323252776,0.274492051241661,"[[7, 0, 5, 29]]","[[4, 0, 1, 22]]"
248,2.664949721695213,0.34588510168542075,1242.3968735618935,0.27051621438615703,"[[7, 0, 5, 29]]","[[4, 0, 1, 29]]"
249,2.636120656334145,0.37435886207515146,1311.9901050254332,0.2674201674468727,"[[33, 0, 18, 28]]","[[28, 0, 5, 21]]"
250,2.6066448254828303,0.40412875591605774,1380.7407154255566,0.26428310646533254,"[[7, 0, 1, 29]]","[[4, 0, 1, 29]]"
251,2.570217862222168,0.4409128086851093,1448.205237344866,0.2604719531627949,"[[7, 0, 5, 29]]","[[3, 0, 5, 29]]"
252,2.54224778708803,0.46872199208692206,1514.3613056410052,0.2575243218483746,"[[33, 0, 18, 29]]","[[28, 0, 5, 28]]"
253,2.513233162633595,0.49774728261846823,1579.5603046983415,0.2544867513978097,"[[10, 0, 1, 29]]","[[4, 0, 1, 29]]"
254,2.4771132597686707,0.5339141582567298,1643.2849155869685,0.2507521615112703,"[[0, 0, 5, 29]]","[[4, 0, 5, 29]]"
255,2.4495462398454433,0.5611954289233617,1705.5257433081883,0.24788455341549875,"[[33, 0, 5, 29]]","[[28, 0, 5, 28]]"
256,2.4208764175600272,0.5897279222767553,1766.6782561993625,0.244916210802697,"[[10, 0, 1, 29]]","[[4, 0, 1, 29]]"
257,2.3850349979811023,0.6254968845450165,1826.1869440956582,0.2412399466713527,"[[0, 0, 5, 29]]","[[4, 0, 5, 29]]"
258,2.357772431034297,0.6524337270157711,1884.0526048995878,0.2384296889752341,"[[33, 0, 5, 29]]","[[28, 0, 5, 28]]"
259,2.329393926235574,0.6806500193670194,1940.7094357305402,0.2355144431990926,"[[10, 0, 1, 29]]","[[4, 0, 1, 29]]"
260,2.293786916734118,0.7161751383339761,1995.5687817193127,0.2318829880671951,"[[0, 0, 5, 29]]","[[4, 0, 5, 29]]"
261,2.2667645208722225,0.742922623697105,2048.6420903328844,0.22911590238129187,"[[33, 0, 5, 29]]","[[28, 0, 5, 29]]"
262,2.2385997095208743,0.7709388926729793,2100.397770628453,0.22623933961321657,"[[10, 0, 1, 29]]","[[4, 0, 1, 29]]"
263,2.203148196958042,0.8063193513096626,2150.2156246734667,0.22263908693459342,"[[4, 0, 1, 29]]","[[6, 0, 5, 29]]"
264,2.176304680766151,0.8329443412463856,2198.1152028961533,0.2199041097636969,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
265,2.1482840541854693,0.8608436046273752,2244.5945750427127,0.21705498721366234,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
266,2.1129325777338392,0.89615272992616,2289.009155859701,0.21347665515727907,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
267,2.086208629195478,0.9227160224289372,2331.3863737586153,0.21076459007224188,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
268,2.0582953574761294,0.9505536695925664,2372.2499730392374,0.2079363513198457,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
269,2.023020614971556,0.9858366680462466,2410.9366304499767,0.2043750844517708,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
270,1.9963846846129798,1.0123875166081744,2447.481097658809,0.20168055079747813,"[[29, 0, 1, 29]]","[[31, 0, 5, 29]]"
271,1.9685531884141094,1.0401993154128892,2482.4285577204005,0.19886866445767848,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
272,1.9333305384255712,1.075484980322036,2515.102184502154,0.19532025453368856,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
273,1.9067553543104254,1.1020529304977573,2545.5436319041623,0.1926389810745249,"[[29, 0, 1, 29]]","[[29, 0, 5, 29]]"
274,1.8789789723712633,1.129862595502566,2574.315171804679,0.1898394071753046,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
275,1.843783697425729,1.165170840053204,2600.7315359770723,0.18630016679613487,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
276,1.8172432327208212,1.1917767568592543,2624.840963798774,0.18362847514911224,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
277,1.7894987887712879,1.2196009019935663,2647.2185301475615,0.1808379405846803,"[[5, 0, 1, 29]]","[[6, 0, 2, 29]]"
278,1.754309858088285,1.2549455239815914,2667.175675357754,0.17730492538716217,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
279,1.7277810129476077,1.2816034920279635,2684.767024516481,0.17463976686528812,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
280,1.700048925977055,1.3094482511361272,2700.5760800844487,0.1718556640924856,"[[5, 0, 1, 29]]","[[6, 0, 2, 29]]"
281,1.6648482405184013,1.3448278411080745,2713.916536066243,0.1683265012944285,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
282,1.6383103200960534,1.3715411998888807,2724.8490657444368,0.16566532285968752,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
283,1.6105732224140064,1.399405538787625,2733.961111438312,0.16288550180091568,"[[1, 0, 1, 29]]","[[6, 0, 2, 29]]"
284,1.5753465669063338,1.4271450188154848,2740.671664771764,0.1593583615726752,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
285,1.548795998664314,1.4542481992378564,2745.244064473541,0.15670026834403758,"[[29, 0, 1, 29]]","[[6, 0, 2, 29]]"
286,1.5210492913517373,1.4880375399904333,2747.6912297931,0.1539239766679795,"[[1, 0, 1, 29]]","[[6, 0, 2, 29]]"
287,1.4857871864686967,1.5215033297934248,2747.6135892785996,0.15039781756259332,"[[4, 0, 1, 29]]","[[5, 0, 2, 29]]"
288,1.459186404452041,1.547030304648107,2745.153785469997,0.14773936877675464,"[[29, 0, 9, 29]]","[[29, 0, 5, 29]]"
289,1.4314007458018496,1.5744116619149184,2740.8703905819984,0.14496364728339312,"[[1, 0, 1, 29]]","[[6, 0, 2, 29]]"
290,1.4037148722006105,1.6021455306628185,2734.2760717970614,0.14219945626916514,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
291,1.3765711458924874,1.6296615863184782,2725.797917314469,0.13949076715596492,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
292,1.3426409989055117,1.6638995345174366,2714.9029652156373,0.13610510822701913,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
293,1.316703004532941,1.6899683273295063,2701.6666208945508,0.13352032515162152,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
294,1.2902003050277984,1.7164779498203822,2686.6525636596934,0.13088039001040597,"[[7, 0, 1, 29]]","[[6, 0, 2, 29]]"
295,1.2561936842023715,1.7504555268603337,2669.2900084877815,0.1274918242149662,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
296,1.2302590407272747,1.776408360938206,2649.636174205774,0.12491224368004765,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
297,1.2034554674382227,1.803126721046582,2628.2281160631237,0.12224724556160563,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
298,1.1691279093370994,1.8373802135928103,2604.510456251133,0.11883180069550307,"[[6, 0, 1, 29]]","[[6, 0, 2, 29]]"
299,1.1430169405267852,1.8634878130499848,2578.551954518515,0.11624001515966056,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
300,1.1160576510427256,1.8903669935229455,2550.8734220659167,0.11356510993570709,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
301,1.0815905018008045,1.924774698480463,2520.956853182725,0.11014163762747868,"[[6, 0, 1, 29]]","[[6, 0, 2, 29]]"
302,1.0553653569576122,1.9510069008559952,2488.8764873287587,0.1075446674346027,"[[29, 0, 1, 29]]","[[29, 0, 2, 29]]"
303,1.0283059577851426,1.97800348416592,2455.129187287983,0.10486631931694952,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
304,0.9937066906345401,2.0125620677068685,2419.2376871359256,0.10143658185647267,"[[6, 0, 1, 29]]","[[6, 0, 2, 29]]"
305,0.9673561712545745,2.038936186288842,2381.278302702243,0.0988344483133705,"[[29, 0, 1, 29]]","[[31, 0, 2, 29]]"
306,0.9401502545083985,2.0660832773677917,2341.7183454102956,0.09614929823262588,"[[0, 0, 1, 29]]","[[6, 0, 17, 29]]"
307,0.9053596536433043,2.1008800619641406,2300.1232643769576,0.09270881723950096,"[[6, 0, 1, 29]]","[[6, 0, 2, 29]]"
308,0.8788339332790213,2.127465404058852,2256.570454273753,0.0900981636313204,"[[29, 0, 1, 29]]","[[31, 0, 2, 29]]"
309,0.8514242516844448,2.154870315957126,2211.49333130054,0.08740231898564343,"[[11, 0, 1, 29]]","[[6, 0, 17, 29]]"
310,0.8163830909016893,2.1899946182432,2164.5035808266393,0.08394724085286376,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
311,0.7896240064014894,2.2168617128149606,2115.679669817489,0.0813245908531022,"[[33, 0, 1, 29]]","[[29, 0, 5, 29]]"
312,0.7619495913719592,2.2446185360061444,2065.4173599547016,0.07861460586340695,"[[0, 0, 1, 29]]","[[6, 0, 17, 29]]"
313,0.7265908658939259,2.280156774077335,2013.378125539217,0.07514124221678334,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
314,0.6995244106265632,2.3073866006258457,1959.6412792423914,0.07250262709257203,"[[33, 0, 1, 29]]","[[29, 0, 5, 29]]"
315,0.6715048577412204,2.335575841017672,1904.5616204231476,0.06977438412850309,"[[11, 0, 1, 29]]","[[6, 0, 17, 29]]"
316,0.6357365497383872,2.3716164491274947,1847.8538989648641,0.06627803307683507,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
317,0.6082592589542862,2.399307764626633,1789.5978756820473,0.06361828931096963,"[[33, 0, 9, 29]]","[[29, 0, 5, 29]]"
318,0.5797736687988105,2.428012729083526,1730.10654391841,0.06086569285702303,"[[11, 0, 1, 29]]","[[6, 0, 17, 28]]"
319,0.5434559188412641,2.464673540808146,1669.1520049741998,0.05733933136718456,"[[11, 0, 1, 29]]","[[6, 0, 17, 29]]"
320,0.5153969780785261,2.4930071602564308,1606.810344716695,0.054649517331299594,"[[29, 0, 9, 29]]","[[29, 0, 5, 29]]"
321,0.48624697763213637,2.5224303448086838,1543.3471103661657,0.0518623118762834,"[[1, 0, 1, 29]]","[[6, 0, 17, 28]]"
322,0.4491347097592926,2.559938446451966,1478.5942128919962,0.04829277589374661,"[[1, 0, 1, 29]]","[[6, 0, 17, 29]]"
323,0.42021234384004513,2.5891489915499917,1412.6275119197658,0.045558234023470916,"[[29, 0, 9, 29]]","[[28, 0, 5, 29]]"
324,0.3900700508803869,2.6196136666333687,1345.6621646299618,0.04271988878769614,"[[3, 0, 1, 29]]","[[6, 0, 17, 28]]"
325,0.3518423488223304,2.6505916822379016,1277.6203275071152,0.039094699851727414,"[[1, 0, 5, 29]]","[[31, 0, 17, 29]]"
326,0.3218901659262244,2.6816801887957338,1208.6316041971515,0.03632250647718822,"[[29, 0, 9, 28]]","[[6, 0, 17, 29]]"
327,0.29026610577932477,2.7202979022219305,1138.7262857639505,0.03341362881420009,"[[1, 0, 1, 28]]","[[6, 0, 17, 29]]"
328,0.25018998158542594,2.751601919382696,1067.9485457859566,0.029696491775715435,"[[1, 0, 9, 28]]","[[29, 0, 9, 29]]"
329,0.21844145683916538,2.7844025085800115,996.4190456857929,0.026857083848298755,"[[29, 1, 9, 28]]","[[6, 0, 17, 28]]"
330,0.18477956651437216,2.8180254433310528,924.1713856378028,0.023882360719287905,"[[1, 0, 9, 28]]","[[31, 0, 17, 29]]"
331,0.14253913829215076,2.85229022798847,851.307247444486,0.020120342883985808,"[[1, 1, 24, 28]]","[[6, 0, 17, 29]]"
332,0.1075001482997589,2.8954693355698833,777.8968472190086,0.017169350096066793,"[[29, 1, 9, 28]]","[[6, 0, 17, 29]]"
333,0.06951099141355628,2.932695081274425,704.0027780871716,0.014043269775868738,"[[1, 1, 9, 28]]","[[28, 0, 9, 24]]"
334,0.029192814679343086,2.973302991552849,629.7507275536041,0.010846343271561126,"[[29, 1, 24, 24]]","[[1, 0, 17, 28]]"
335,0.014742529040148777,3.0249618666153015,555.2369608883148,0.010463227660411793,"[[1, 1, 24, 24]]","[[1, 1, 32, 24]]"
336,0.06392268742401752,3.0739140980223585,480.6583533191396,0.016773070747691743,"[[40, 1, 24, 24]]","[[35, 1, 12, 21]]"
337,0.11979266527076758,3.131069958377287,406.1339576652026,0.024260236723406187,"[[8, 1, 24, 21]]","[[1, 1, 32, 12]]"
338,0.19716370287909296,3.083241170492226,332.13379882959384,0.034725354718689386,"[[8, 1, 24, 19]]","[[35, 14, 23, 12]]"
339,0.29933991834174734,3.007593478275204,259.08565275276476,0.04915842788852702,"[[8, 1, 24, 19]]","[[23, 1, 23, 16]]"
340,0.4439702704723421,2.8793256202962714,187.92017748797966,0.07086323127424503,"[[29, 1, 24, 27]]","[[21, 1, 22, 28]]"
341,0.7215678363635606,2.611197667850866,122.02042909912619,0.11280043962597344,"[[8, 1, 24, 19]]","[[8, 1, 9, 28]]"
342,1.3929693363774343,1.9356662284078672,77.67455788936614,0.20284988053871117,"[[40, 1, 24, 19]]","[[8, 1, 17, 28]]"
343,2.322382305534485,1.0010584595765906,93.4263702074835,0.28518954054252754,"[[8, 1, 24, 28]]","[[8, 1, 1, 28]]"
344,2.762086930386311,0.5638657745793991,151.50541467133277,0.30899441419335594,"[[33, 0, 5, 28]]","[[29, 0, 5, 28]]"
345,2.9606725104805163,0.3651991500903754,220.49601060619375,0.3186410210510234,"[[8, 0, 5, 28]]","[[8, 0, 1, 22]]"
346,3.081953289930588,0.2500444188010797,292.6070469007155,0.32522489300652324,"[[8, 0, 5, 14]]","[[28, 0, 5, 22]]"
347,3.1225650313660736,0.16956947794891042,365.7242381820909,0.32589072601968094,"[[33, 0, 5, 28]]","[[8, 0, 17, 22]]"
348,3.0608532332847256,0.1000833013981406,439.16599994781666,0.31744467412020294,"[[4, 0, 5, 29]]","[[8, 0, 17, 14]]"
349,3.0023831126671308,0.042306866632810226,512.435379548193,0.3099766351126464,"[[7, 0, 5, 28]]","[[8, 0, 17, 14]]"
350,2.958800077947674,0.0006151904796628817,585.3857834143128,0.30440681751871196,"[[33, 0, 5, 28]]","[[23, 0, 17, 22]]"
351,2.9175928414227545,0.04163453354522266,658.1043652209961,0.2993453361604919,"[[10, 0, 1, 29]]","[[8, 0, 1, 22]]"
352,2.8720896353379923,0.08721089722544982,730.2812501533758,0.29404627817703854,"[[7, 0, 5, 28]]","[[10, 0, 5, 27]]"
353,2.837461571992504,0.12128161310072562,801.8714916281534,0.28997380390502697,"[[33, 0, 18, 28]]","[[28, 0, 5, 28]]"
354,2.8028426923473986,0.15603812257127145,873.0463571167239,0.28600478961594006,"[[10, 0, 1, 29]]","[[10, 0, 1, 27]]"
355,2.7620750823886953,0.1895545000471563,943.4705576792958,0.2815014795112888,"[[7, 0, 5, 28]]","[[31, 0, 5, 27]]"
356,2.7308223764730397,0.2226226349190034,1013.1682941313563,0.27801238585735283,"[[33, 0, 18, 28]]","[[10, 0, 1, 27]]"
357,2.699182961849141,0.26206649338790433,1082.1240976987685,0.2745345723905891,"[[10, 0, 1, 29]]","[[10, 0, 1, 28]]"
358,2.6607389242918944,0.2918055796093068,1150.0978052126698,0.2704175719821847,"[[10, 0, 5, 29]]","[[29, 0, 5, 27]]"
359,2.6314159613472574,0.322052162793735,1217.1944678690938,0.26724603112591905,"[[33, 0, 18, 28]]","[[4, 0, 1, 27]]"
360,2.6013014276532207,0.35954711853668214,1283.3929533687726,0.2640230323883037,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
361,2.564052316013845,0.3876872084506657,1348.4333629224573,0.26011049051774293,"[[10, 0, 5, 29]]","[[28, 0, 5, 27]]"
362,2.535789406573791,0.41687809010321786,1412.4485571397552,0.2571163881115107,"[[33, 0, 5, 28]]","[[10, 0, 1, 27]]"
363,2.5064837980079933,0.4459123114986637,1475.4672592982365,0.25403484161938145,"[[10, 0, 1, 29]]","[[31, 0, 5, 27]]"
364,2.4697367389740963,0.47476564252754366,1537.3241146951373,0.25022396423105037,"[[0, 0, 5, 29]]","[[4, 0, 1, 29]]"
365,2.442101358318477,0.5103511291503188,1597.810531544804,0.24733746074080296,"[[33, 0, 5, 28]]","[[4, 0, 1, 29]]"
366,2.413341556500681,0.5373426927639531,1657.135381252541,0.24434959097370437,"[[10, 0, 1, 29]]","[[29, 0, 5, 29]]"
367,2.377048695115865,0.5649809531988503,1715.1855400908732,0.24061830741395648,"[[4, 0, 5, 29]]","[[4, 0, 1, 29]]"
368,2.3497898452217947,0.6000183217709278,1771.7185408951664,0.23779951123561655,"[[33, 0, 5, 29]]","[[4, 0, 18, 29]]"
369,2.3213713104848175,0.6265360295987711,1826.9602005411814,0.2348724203608638,"[[10, 0, 1, 29]]","[[29, 0, 5, 29]]"
370,2.2930407458875743,0.6540481652368141,1880.8804273210849,0.23196099153598224,"[[33, 0, 5, 29]]","[[4, 0, 1, 29]]"
371,2.265072983813604,0.6891263676088877,1933.3791566485397,0.22909210704351685,"[[10, 0, 1, 29]]","[[4, 0, 2, 29]]"
372,2.2302848860623485,0.7154650393762452,1984.181263830287,0.22554715029778882,"[[0, 0, 1, 29]]","[[31, 0, 5, 29]]"
373,2.2038160488374388,0.7428698764948952,2033.5080731687847,0.22283920142314342,"[[33, 0, 1, 29]]","[[4, 0, 2, 29]]"
374,2.176702508787502,0.7778503092960114,2081.3230974290373,0.22007141523512377,"[[10, 0, 1, 29]]","[[4, 0, 2, 29]]"
375,2.14207146974514,0.8040709237870962,2127.317316613398,0.21655642072282713,"[[0, 0, 1, 29]]","[[31, 0, 5, 29]]"
376,2.115812559476021,0.8313592245310599,2171.7263129411576,0.2138825121942905,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
377,2.088588405991954,0.866228615603527,2214.5088616809367,0.2111156584736256,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
378,2.0538102909136233,0.8923406262424831,2255.3446214819564,0.20759700264096845,"[[0, 0, 1, 29]]","[[31, 0, 5, 29]]"
379,2.0275489033863203,0.9195375051929325,2294.4909565742278,0.20493307360948315,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
380,2.0003149674088614,0.9543317664023628,2331.906751019231,0.20217474571464628,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
381,1.9655420031841249,0.9803693268512979,2367.270347707879,0.19866544577011494,"[[4, 0, 1, 29]]","[[31, 0, 5, 29]]"
382,1.9393289345823923,1.007514895916146,2400.856434440322,0.19601461654888896,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
383,1.9121465832601228,1.042272259305097,2432.6227700353575,0.19326920846482748,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
384,1.8774056865007818,1.0682703677396987,2462.2486437243133,0.18977040839554546,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
385,1.8512472803953903,1.09539458364202,2490.0228589901385,0.1871319356337829,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
386,1.824095807790494,1.1301432412249814,2515.9013182756457,0.18439615052006159,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
387,1.7893591810504164,1.156128410693133,2539.5660349433683,0.18090398346182796,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
388,1.7632349387605197,1.1832512544144957,2561.317738679286,0.1782748521812781,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
389,1.736090349964825,1.2180059533806107,2581.1108311405355,0.175545435223653,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
390,1.7013380680768824,1.2439969952723846,2598.6324272401635,0.17205715564254953,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
391,1.6752313927469424,1.271133210434938,2614.1929766472804,0.16943504407279067,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
392,1.6480795046575387,1.3059094458098934,2627.7456281125305,0.16670999832710975,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
393,1.6132999957191472,1.3319236481400214,2638.985055581487,0.1632239496870599,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
394,1.5871988526915206,1.3590894001543679,2648.2290578732436,0.1606072267903167,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
395,1.5600289814966932,1.3939034019221281,2655.429719882426,0.15788512374087424,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
396,1.5252125709793596,1.4199577711157272,2660.2916831499547,0.15440004401620488,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
397,1.4991057675994959,1.447168247514715,2663.137691957804,0.15178735663326223,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
398,1.4719075028535107,1.4820348483284858,2663.919021179038,0.1490669799044364,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
399,1.4370441736771395,1.5081452310701562,2662.3526097840963,0.14558175046346403,"[[4, 0, 1, 29]]","[[31, 0, 2, 29]]"
400,1.4109196348943818,1.53541439500731,2658.7637173603525,0.14297182972242903,"[[29, 0, 1, 29]]","[[6, 0, 2, 29]]"
