Time_s,Agent_ID,X_m,Y_m,Z_m,Altitude_m,Velocity_m_s,Heading_deg,Status
0.0,A0100,-44535.4201057783,0.006286096893745707,5940.794895616973,6095.997323858616,364.75795485176195,0.02199886937367814,ALIVE
0.0,A0200,-44535.38868351072,558.5267619709666,5940.657589171133,6095.884171838827,364.4866606360288,359.96816481885867,ALIVE
0.0,B0100,44538.14515576846,-0.0009091308656934416,5940.734323402066,6095.94950012438,364.2650084921783,180.00006009338622,ALIVE
0.0,B0200,44538.18879569555,545.0026455820862,5940.899383001535,6096.138063138915,364.33361721286605,180.00007140295537,ALIVE
0.2,A0100,-44462.56729377975,0.036804782270337455,5941.252995520401,6095.948056403456,363.77885566750365,359.9792893391093,ALIVE
0.2,A0200,-44462.57930283188,558.4672773094644,5940.2241111508265,6094.943645418701,362.8646912068155,359.4412992359249,ALIVE
0.2,B0100,44465.39792056884,-0.003555645551386988,5940.511570009781,6095.220130035621,362.3680669243138,180.00023774030555,ALIVE
0.2,B0200,44465.45722144919,545.0111376818804,5942.341986284919,6097.074118621231,362.45231689933337,180.00032978076868,ALIVE
0.4,A0100,-44389.90860441569,0.11331861781218322,5941.626043328544,6095.815918175421,362.8085076374289,359.93350154294626,ALIVE
0.4,A0200,-44390.04368609292,558.1405129229424,5938.513707617789,6092.72893240327,361.3908547185553,358.6709584731798,ALIVE
0.4,B0100,44392.97064307485,-0.007810972614606726,5939.094252952407,6093.299275961548,360.5968039051187,180.00047932784764,ALIVE
0.4,B0200,44393.08472358462,545.017981346542,5945.073167843071,6099.302043661792,360.57633433859587,180.00076899499874,ALIVE
0.6000000000000001,A0100,-44317.44205300884,0.25702446285504266,5941.8909520452125,6095.577802327296,361.850133923452,359.89013972974675,ALIVE
0.6000000000000001,A0200,-44317.81118047623,557.3225383718454,5935.434394592057,6089.148225487555,360.05748475921615,357.6859198954833,ALIVE
0.6000000000000001,B0100,44320.89743333405,-0.013536329861381091,5936.306611452932,6090.011406777496,358.9461356332746,180.00074774216972,ALIVE
0.6000000000000001,B0200,44321.128059454146,545.0232006058177,5949.2435646219055,6102.9728533489915,358.73988420623976,180.00138019223473,ALIVE
0.8,A0100,-44245.16523524278,0.4870660187807516,5942.031772700495,6095.217737065315,360.9056699649646,359.85261266841945,ALIVE
0.8,A0200,-44245.90091065575,555.8163292961726,5931.039265048779,6084.254721279144,358.83347903794464,356.51685984570696,ALIVE
0.8,B0100,44249.20322206963,-0.020589003857821808,5932.089253530219,6085.297292263189,357.39126314768714,180.00101222803846,ALIVE
0.8,B0200,44249.62983726991,545.0267857710769,5954.888633196781,6108.1222847365825,356.91684803961004,180.00215861790443,ALIVE
1.0,A0100,-44173.0753447396,0.8206804007095343,5942.034488670228,6094.721680244914,359.9775288251237,359.8243891612052,ALIVE
1.0,A0200,-44174.32635770828,553.4570728561448,5925.449939141721,6078.170105276094,357.69399580420827,355.207727980921,ALIVE
1.0,B0100,44177.90809317355,-0.028825822797443834,5926.428537162032,6079.143416489903,355.91795603113866,180.0012468080775,ALIVE
1.0,B0200,44178.62593640925,545.0287033200002,5962.002502884774,6114.744700281456,355.09535675810895,180.00310359099024,ALIVE
1.2000000000000002,A0100,-44101.16906987302,1.2730074941609928,5941.884914170683,6094.0754172256975,359.0690620275969,359.80912332763836,ALIVE
1.2000000000000002,A0200,-44103.096729706056,550.1101846139281,5918.825475422371,6071.053473618776,356.6226668646096,353.8141819249992,ALIVE
1.2000000000000002,B0100,44107.029192406706,-0.03810425081610447,5919.328750824836,6071.554172497765,354.5215361729411,180.00143025646676,ALIVE
1.2000000000000002,B0200,44108.148203613666,545.0289005486702,5970.5644624600245,6122.81959291639,353.27379530011206,180.004216958149,ALIVE
1.4000000000000001,A0100,-44029.44242416627,1.8568820195214357,5941.567998575074,6093.263864059416,358.18481480550315,359.8104587655923,ALIVE
1.4000000000000001,A0200,-44032.21686526292,545.6706369776912,5911.34906958355,6063.088031823751,355.60915174361816,352.3959106736628,ALIVE
1.4000000000000001,B0100,44036.58159168729,-0.0482824099908612,5910.800953487003,6062.540708694452,353.2025657407833,180.00154545460228,ALIVE
1.4000000000000001,B0200,44038.22548561619,545.0273083614484,5980.548389176041,6132.321022213268,351.4553892989914,180.005502184608,ALIVE
1.6,A0100,-43957.89052831282,2.5826888135161425,5941.067745161703,6092.270984791518,357.3307006128392,359.83177304509996,ALIVE
1.6,A0200,-43961.68654239901,540.0642440530501,5903.220785699021,6054.473821890119,354.6477593344396,351.010224402857,ALIVE
1.6,B0100,43966.57862921131,-0.05921881714675692,5900.858424890601,6052.1163817036,351.9645429664855,180.00157848994783,ALIVE
1.6,B0200,43968.88395448886,545.0238433587092,5991.926188953992,6143.221056919134,349.64581345181983,180.00696396094116,ALIVE
1.8,A0100,-43886.50736046187,3.4582880445886985,5940.367395978432,6091.079974644014,356.5139165103894,359.87593418088795,ALIVE
1.8,A0200,-43891.499664979914,533.2497459484875,5894.651644592432,6045.421805705944,353.7367019217853,349.7079711079838,ALIVE
1.8,B0100,43897.03198312318,-0.07077208333430463,5889.514745666809,6040.294837147147,350.81290525906513,180.00151780406853,ALIVE
1.8,B0200,43900.14713801803,545.0184095133682,6004.669148026151,6155.4911269358045,347.85229470089104,180.00860803307322,ALIVE
2.0,A0100,-43815.28580159604,4.489006107054593,5939.449737260204,6089.673565808496,355.7399519991987,359.94520198493245,ALIVE
2.0,A0200,-43821.643591104286,525.2205906678355,5885.857522648734,6036.147759793193,352.8775026940242,348.5314077542578,ALIVE
2.0,B0100,43827.95162386415,-0.0828006546398683,5876.782918151301,6027.0891302477,349.754558099523,180.00135349414526,ALIVE
2.0,B0200,43832.03583946322,545.0108995458559,6018.748565864196,6169.1026558621115,346.08358416302127,180.0104411002072,ALIVE
2.2,A0100,-43744.21764502279,5.677707444901898,5938.297458881958,6088.03438700358,355.0174781534684,0.04080153396105436,ALIVE
2.2,A0200,-43752.09875474825,516.0056996544554,5877.052608017673,6026.865729319436,352.0743455174696,347.51352765065246,ALIVE
2.2,B0100,43759.3457391653,-0.09516254974187177,5862.674897316461,6012.511256364557,348.7975005827192,180.00107677200043,ALIVE
2.2,B0200,43764.56735944507,545.0011959840358,6034.136210958233,6184.0275115829945,344.35735186014756,180.0124689280328,ALIVE
2.4000000000000004,A0100,-43673.2929119629,7.024911033211538,5936.893490083747,6086.145294582063,354.3571378925113,0.16279393099075812,ALIVE
2.4000000000000004,A0200,-43682.838664723924,505.6688499641823,5868.442666042974,6017.781293721709,351.3333152632004,346.6784194378712,ALIVE
2.4000000000000004,B0100,43691.22070021543,-0.10771510779159144,5847.201290696736,5996.571850783781,347.9503712621772,180.000679554629,ALIVE
2.4000000000000004,B0200,43697.754828329955,544.9891721636031,6050.804296009421,6200.237977118621,342.68548463677996,180.0146988088976,ALIVE
2.6,A0100,-43602.499678720036,8.528943721925316,5935.221318706439,6083.989690675566,353.76989616762415,0.3100957986519644,ALIVE
2.6,A0200,-43613.830308344084,494.30657152225103,5860.218535675176,6009.085065854225,350.66160815566286,346.0422776087013,ALIVE
2.6,B0100,43623.58111330661,-0.12031467296947085,5830.3711431602605,5979.27997396591,347.22193135786495,180.00015415668963,ALIVE
2.6,B0200,43631.608404154365,544.9746930733381,6068.725543964363,6217.70682505661,341.07621217169117,180.0171402013879,ALIVE
2.8000000000000003,A0100,-43531.824048855866,10.186167521336756,5933.265289668245,6081.551821559313,353.2665779542249,0.48043300324052507,ALIVE
2.8000000000000003,A0200,-43545.03492429291,482.04465865325983,5852.550292537908,6000.946860109833,350.0668857447364,345.61471556205305,ALIVE
2.8000000000000003,B0100,43556.42979054963,-0.1328163103225961,5812.1917458902135,5960.642920415962,346.6234435318679,179.9994938922493,ALIVE
2.8000000000000003,B0200,43566.13569552284,544.9576156858075,6087.873769562586,6236.407902146852,339.5374418888143,180.01980311005923,ALIVE
3.0,A0100,-43461.2501881247,11.9912731476943,5931.010854949649,6078.817027997956,352.85763681879337,0.6703703216039248,ALIVE
3.0,A0200,-43476.40904750307,469.03354151454914,5845.5824446521565,5993.510894859025,349.5569378208012,345.4000881188715,ALIVE
3.0,B0100,43489.76753163766,-0.14507368117847363,5792.66856047669,5940.666141393221,346.1645544422126,179.99869209735417,ALIVE
3.0,B0200,43501.342070692066,544.9377891928434,6108.224193794726,6256.316445987073,338.0764078746644,180.02269824944617,ALIVE
3.2,A0100,-43390.760367834126,13.937622641835333,5928.444752007756,6075.771924036438,352.5532293574386,0.8754204603410048,ALIVE
3.2,A0200,-43407.90568892493,455.44285901165495,5839.430410644838,5986.892278188604,349.13971399262425,345.39861763180505,ALIVE
3.2,B0100,43423.593885949536,-0.156938633075697,5771.8053169726045,5919.353348246822,345.85163206326126,179.9977403795365,ALIVE
3.2,B0200,43437.23093852764,544.9150551655457,6129.753613104389,6277.409256260562,336.6997330484215,180.0258371296531,ALIVE
3.4000000000000004,A0100,-43320.33565933781,16.017606489738682,5925.555106397422,6072.404504432345,352.34450403374143,1.0904619483919498,ALIVE
3.4000000000000004,A0200,-43339.47629250515,441.455824450597,5834.178394030891,5981.174894898168,348.8027279735819,345.6072384718449,ALIVE
3.4000000000000004,B0100,43357.90830975474,-0.16826054998091422,5749.604102618672,5896.7066090600165,345.6695062298235,179.99663076141456,ALIVE
3.4000000000000004,B0200,43373.804442543915,544.8892477692207,6152.440313169191,6299.6646133299,335.3985094773317,180.02923237205397,ALIVE
3.6,A0100,-43249.967777563375,18.22286270164841,5922.331622871787,6068.704415978373,352.1504368044781,1.3115880235952608,ALIVE
3.6,A0200,-43271.08369647972,427.26641322529395,5829.878283924598,5976.410394617146,348.4641198084654,346.02008318667623,ALIVE
3.6,B0100,43292.72157056164,-0.17888671356740815,5726.070377828157,5872.73144178156,345.53397005855095,179.99535946349937,ALIVE
3.6,B0200,43311.0732273792,544.8601971584976,6176.259739558209,6323.058015249977,334.09358649640996,180.03290060540488,ALIVE
3.8000000000000003,A0100,-43179.65781256412,20.54481778113768,5918.765388382179,6064.6627513455305,351.963210902333,1.5323939212491173,ALIVE
3.8000000000000003,A0200,-43202.70123581223,413.0730033882137,5826.548870896424,5972.617400369651,348.11675081464074,346.6281460647193,ALIVE
3.8000000000000003,B0100,43228.05323469255,-0.18866332632569538,5701.21316972308,5847.436990202889,345.4354424139513,179.99392009260896,ALIVE
3.8000000000000003,B0200,43249.05610608488,544.8277311445108,6201.183973356885,6347.561650750521,332.77423711124425,180.03685649774584,ALIVE
4.0,A0100,-43109.406730051545,22.974976714300283,5914.848506118207,6060.271618533933,351.7848821365265,1.7462586125121304,ALIVE
4.0,A0200,-43134.30470033805,399.0704353724541,5824.177011879356,5969.782618013469,347.76277613106487,347.41964183156296,ALIVE
4.0,B0100,43163.92311366259,-0.19743546214158414,5675.0418041488265,5820.832697821212,345.37278276787737,179.9923051035329,ALIVE
4.0,B0200,43187.77128965937,544.7916736272109,6227.185054699479,6373.1476630267025,331.4412392087142,180.04111538397856,ALIVE
4.2,A0100,-43039.21510347928,25.504884585403488,5910.573937916119,6055.523981467787,351.61738432192686,1.9471777706118003,ALIVE
4.2,A0200,-43065.872869710045,385.4450905288795,5822.720106385354,5967.863315632018,347.4048117045548,348.379945423784,ALIVE
4.2,B0100,43100.35110739271,-0.2050469608657295,5647.565767934564,5792.928169059142,345.3448944525907,179.990506494732,ALIVE
4.2,B0200,43127.23597996293,544.7518449750642,6254.234930057915,6399.78809434417,330.09520970135554,180.0456943473632,ALIVE
4.4,A0100,-42969.083114919595,28.126112491710956,5905.935346932283,6050.413502720511,351.46251552539286,2.1299540147204836,ALIVE
4.4,A0200,-42997.38807929387,372.370887341498,5822.109135644068,5966.7903661879245,347.0458400455329,349.4915288658103,ALIVE
4.4,B0100,43037.35722425055,-0.211340388026656,5618.794696046363,5763.733156567892,345.3506990103255,179.98851566161497,ALIVE
4.4,B0200,43067.466340278894,544.7080622667854,6282.305413363047,6427.454847017536,328.7367031351604,180.05061195705818,ALIVE
4.6000000000000005,A0100,-42899.01056123498,30.830225699151924,5900.926949796261,6044.934395715353,351.32192102914684,2.290406494621888,ALIVE
4.6000000000000005,A0200,-42928.83660614477,360.00611978181405,5822.25203282664,5966.471620146007,346.68926790459517,350.73400840371687,ALIVE
4.6000000000000005,B0100,42974.961591743966,-0.2161570365606167,5588.738379407929,5733.257569124455,345.3891255459959,179.98632329524276,ALIVE
4.6000000000000005,B0200,43008.47749367355,544.6601394544632,6311.368201273166,6456.1196987471585,327.3662451746742,180.05588821806373,ALIVE
4.800000000000001,A0100,-42828.996866279485,33.608717631777836,5895.543399473621,6039.081307701731,351.1970803813329,2.425533816355611,ALIVE
4.800000000000001,A0200,-42860.20873251885,348.4910335054701,5823.037183823839,5966.795406554094,346.3403129242006,352.0839812195062,ALIVE
4.800000000000001,B0100,42913.1844626514,-0.21933694254767033,5557.406780930403,5701.51148772119,345.4591061566522,179.98391929637813,ALIVE
4.800000000000001,B0200,42950.28353214302,544.6078874493996,6341.394905561923,6485.754335131001,325.9843439616992,180.06154461016752,ALIVE
5.0,A0100,-42759.04109820895,36.452915434470924,5889.779715154164,6032.849249780855,351.0893006075521,2.5335978414238873,ALIVE
