Time_s,Agent_ID,X_m,Y_m,Z_m,Altitude_m,Velocity_m_s,Heading_deg,Status
0.0,A0100,-44535.41988848717,0.00508132835602737,5940.794099506835,6095.996526252186,364.7600856875267,0.06360688011807249,ALIVE
0.0,A0200,-44535.387854111555,558.532323047948,5940.831639234051,6096.058212377242,364.59372331756407,0.33834316940769543,ALIVE
0.0,B0100,44538.14515576846,-0.0009091308656934416,5940.734323402066,6095.94950012438,364.2650084921783,180.00006009338622,ALIVE
0.0,B0200,44538.18879569555,545.0026455820862,5940.899383001535,6096.138063138915,364.33361721286605,180.00007140295537,ALIVE
0.2,A0100,-44462.56634598416,0.03733975983777782,5941.250427793289,6095.945482145387,363.78421114244827,0.06486438217773431,ALIVE
0.2,A0200,-44462.52370252327,558.6979416162067,5941.757338169653,6096.476468552703,363.23211055510444,1.2924417969948097,ALIVE
0.2,B0100,44465.39792056884,-0.003555645551386988,5940.511570009781,6095.220130035621,362.3680669243138,180.00023774030555,ALIVE
0.2,B0200,44465.45722144919,545.0111376818804,5942.341986284919,6097.074118621231,362.45231689933337,180.00032978076868,ALIVE
0.4,A0100,-44389.90607030146,0.1213164146647614,5941.6204614560465,6095.810318832878,362.81994212287407,0.05755881113719806,ALIVE
0.4,A0200,-44389.8783662131,559.5143252926828,5943.299364311075,6097.513445059687,361.8566270713613,2.7483603823194858,ALIVE
0.4,B0100,44392.97064307485,-0.007810972614606726,5939.094252952407,6093.299275961548,360.5968039051187,180.00047932784764,ALIVE
0.4,B0200,44393.08472358462,545.017981346542,5945.073167843071,6099.302043661792,360.57633433859587,180.00076899499874,ALIVE
0.6000000000000001,A0100,-44317.43664710455,0.2801922295366239,5941.880402238923,6095.567215281612,361.8702532698268,0.04712393991897265,ALIVE
0.6000000000000001,A0200,-44317.482751030766,561.3720029679716,5945.1587464577715,6098.870419416037,360.577967973177,4.667998595190756,ALIVE
0.6000000000000001,B0100,44320.89743333405,-0.013536329861381091,5936.306611452932,6090.011406777496,358.9461356332746,180.00074774216972,ALIVE
0.6000000000000001,B0200,44321.128059454146,545.0232006058177,5949.2435646219055,6102.9728533489915,358.73988420623976,180.00138019223473,ALIVE
0.8,A0100,-44245.1553206488,0.534537161278422,5942.013600198978,6095.199496352309,360.93679706673873,0.0368658988712733,ALIVE
0.8,A0200,-44245.33147474022,564.3415383391693,5946.836398163325,6100.048278585738,359.46333771153405,6.673716602190582,ALIVE
0.8,B0100,44249.20322206963,-0.020589003857821808,5932.089253530219,6085.297292263189,357.39126314768714,180.00101222803846,ALIVE
0.8,B0200,44249.62983726991,545.0267857710769,5954.888633196781,6108.1222847365825,356.91684803961004,180.00215861790443,ALIVE
1.0,A0100,-44173.059001006535,0.9025427888191189,5942.0052738232735,6094.692353121945,360.02172088444456,0.030201530977380327,ALIVE
1.0,A0200,-44173.40468619949,568.2599625086114,5947.894787396517,6100.6093425176205,358.570079932663,8.046873586338059,ALIVE
1.0,B0100,44177.90809317355,-0.028825822797443834,5926.428537162032,6079.143416489903,355.91795603113866,180.0012468080775,ALIVE
1.0,B0200,44178.62593640925,545.0287033200002,5962.002502884774,6114.744700281456,355.09535675810895,180.00310359099024,ALIVE
1.2000000000000002,A0100,-44101.14414950603,1.399911468161008,5941.840422397116,6094.030754541475,359.1281084940115,0.03073538008391879,ALIVE
1.2000000000000002,A0200,-44101.67807799573,572.8376954760461,5948.020129923563,6100.239634774393,357.8800857868994,8.107659106075952,ALIVE
1.2000000000000002,B0100,44107.029192406706,-0.03810425081610447,5919.328750824836,6071.554172497765,354.5215361729411,180.00143025646676,ALIVE
1.2000000000000002,B0200,44108.148203613666,545.0289005486702,5970.5644624600245,6122.81959291639,353.27379530011206,180.004216958149,ALIVE
1.4000000000000001,A0100,-44029.406601192415,2.0397251872782363,5941.503171462373,6093.198791698239,358.26024598698586,0.04207942653776252,ALIVE
1.4000000000000001,A0200,-44030.127113235954,577.7057131235888,5947.026064458312,6098.75259055599,357.31202945543663,6.646253981298564,ALIVE
1.4000000000000001,B0100,44036.58159168729,-0.0482824099908612,5910.800953487003,6062.540708694452,353.2025657407833,180.00154545460228,ALIVE
1.4000000000000001,B0200,44038.22548561619,545.0273083614484,5980.548389176041,6132.321022213268,351.4553892989914,180.005502184608,ALIVE
1.6,A0100,-43957.84133906262,2.8323708798125153,5940.976718175831,6092.179621670455,357.4237992537828,0.06761440302851555,ALIVE
1.6,A0200,-43958.727400621094,582.4383156109143,5944.882782823721,6096.118190337575,356.77402203228417,4.067278853883476,ALIVE
1.6,B0100,43966.57862921131,-0.05921881714675692,5900.858424890601,6052.1163817036,351.9645429664855,180.00157848994783,ALIVE
1.6,B0200,43968.88395448886,545.0238433587092,5991.926188953992,6143.221056919134,349.64581345181983,180.00696396094116,ALIVE
1.8,A0100,-43886.442235287665,3.7855250235443236,5940.243528746578,6090.955663220671,356.62590658630086,0.11026768190738416,ALIVE
1.8,A0200,-43887.45425064501,586.6185671430721,5941.764570007166,6092.510501559082,356.2068821087929,1.1816476004229222,ALIVE
1.8,B0100,43897.03198312318,-0.07077208333430463,5889.514745666809,6040.294837147147,350.81290525906513,180.00151780406853,ALIVE
1.8,B0200,43900.14713801803,545.0184095133682,6004.669148026151,6155.4911269358045,347.85229470089104,180.00860803307322,ALIVE
2.0,A0100,-43815.20178039407,4.904189258100814,5939.285636619481,6089.508893185965,355.8750335916137,0.17232245091055573,ALIVE
2.0,A0200,-43816.28391707537,589.9577793281751,5938.049163187481,6088.307057523957,355.59517161398674,358.8167799348929,ALIVE
2.0,B0100,43827.95162386415,-0.0828006546398683,5876.782918151301,6027.0891302477,349.754558099523,180.00135349414526,ALIVE
2.0,B0200,43832.03583946322,545.0108995458559,6018.748565864196,6169.1026558621115,346.08358416302127,180.0104411002072,ALIVE
2.2,A0100,-43744.111101906165,6.190773376129073,5938.084983316887,6087.821187500006,355.17786224144396,0.25537431161161406,ALIVE
2.2,A0200,-43745.196804795974,592.4090261246856,5934.2248480996,6083.995989139679,354.95540750495456,357.52485554328695,ALIVE
2.2,B0100,43759.3457391653,-0.09516254974187177,5862.674897316461,6012.511256364557,348.7975005827192,180.00107677200043,ALIVE
2.2,B0200,43764.56735944507,545.0011959840358,6034.136210958233,6184.0275115829945,344.35735186014756,180.0124689280328,ALIVE
2.4000000000000004,A0100,-43673.16007099133,7.645244957016985,5936.6237742541325,6085.874677809647,354.5435239006823,0.3599896791612525,ALIVE
2.4000000000000004,A0200,-43674.18078973491,594.1993010954538,5930.731247980908,6080.016843753505,354.3215311058743,357.5278333372114,ALIVE
2.4000000000000004,B0100,43691.22070021543,-0.10771510779159144,5847.201290696736,5996.571850783781,347.9503712621772,180.000679554629,ALIVE
2.4000000000000004,B0200,43697.754828329955,544.9891721636031,6050.804296009421,6200.237977118621,342.68548463677996,180.0146988088976,ALIVE
2.6,A0100,-43602.33670541275,9.26531679832624,5934.884789229394,6083.652057957163,353.982756687048,0.485604785635621,ALIVE
2.6,A0200,-43603.232199459555,595.7517812653641,5927.810714623964,6076.611978984306,353.73864292274396,358.79234121073415,ALIVE
2.6,B0100,43623.58111330661,-0.12031467296947085,5830.3711431602605,5979.27997396591,347.22193135786495,180.00015415668963,ALIVE
2.6,B0200,43631.608404154365,544.9746930733381,6068.725543964363,6217.70682505661,341.07621217169117,180.0171402013879,ALIVE
2.8000000000000003,A0100,-43531.62707785712,11.046655497648317,5932.8516630497725,6081.136864051509,353.5061585048616,0.6306274179200733,ALIVE
2.8000000000000003,A0200,-43532.353236799376,597.5362820545415,5925.442427245887,6073.760631097886,353.2623768266767,1.0706390353100226,ALIVE
2.8000000000000003,B0100,43556.42979054963,-0.1328163103225961,5812.1917458902135,5960.642920415962,346.6234435318679,179.9994938922493,ALIVE
2.8000000000000003,B0200,43566.13569552284,544.9576156858075,6087.873769562586,6236.407902146852,339.5374418888143,180.01980311005923,ALIVE
3.0,A0100,-43461.01535217808,12.983149557512661,5930.509133646139,6078.313722949693,353.1239622688955,0.7924411452164946,ALIVE
3.0,A0200,-43461.54685847964,599.9235424478211,5923.379063994229,6071.21553681551,352.9539579243178,3.8701765398792687,ALIVE
3.0,B0100,43489.76753163766,-0.14507368117847363,5792.66856047669,5940.666141393221,346.1645544422126,179.99869209735417,ALIVE
