Time_s,Agent_ID,X_m,Y_m,Z_m,Altitude_m,Status
1.2000000000000002,A0100,-44098.49488472413,-1.3548073812380608,5935.777737073049,6087.949929276109,ALIVE
1.2000000000000002,A0200,-44099.14811803783,558.163210249957,5936.39251424656,6088.59353836484,ALIVE
1.2000000000000002,B0100,44104.84741410522,-0.04010521790405619,5937.7628790271665,6089.972802485285,ALIVE
1.2000000000000002,B0200,44104.85120094214,545.0289406285319,5949.9265766950375,6102.159442044175,ALIVE
1.4000000000000001,A0100,-44025.8463424365,-1.5593220904520422,5934.142307947484,6085.813571312866,ALIVE
1.4000000000000001,A0200,-44026.77143889851,557.9984903286131,5934.753076090368,6086.4550228809,ALIVE
1.4000000000000001,B0100,44033.4404900014,-0.05162512557581067,5935.9012382972,6087.618751805037,ALIVE
1.4000000000000001,B0200,44033.442367633645,545.0277732301893,5952.442489232901,6104.182828330681,ALIVE
1.6,A0100,-43953.23393977012,-1.639672093115223,5932.18411426951,6083.35553071256,ALIVE
1.6,A0200,-43954.47063298201,557.9053100310884,5932.88675151445,6084.090974052072,ALIVE
1.6,B0100,43962.25072059888,-0.06444037510300404,5933.642625142089,6084.870029649372,ALIVE
1.6,B0200,43962.25855063752,545.0250157472565,5955.23887807543,6106.48903050077,ALIVE
1.8,A0100,-43880.66242112621,-1.6738522193481913,5929.87701854337,6080.549701887507,ALIVE
1.8,A0200,-43882.23324021308,557.8908429429357,5930.730358514862,6081.4381237913585,ALIVE
1.8,B0100,43891.2701118518,-0.07851555023626133,5930.988189261305,6081.727723438285,ALIVE
1.8,B0200,43891.29431436231,545.0206440648635,5958.3119650065855,6109.074225628496,ALIVE
2.0,A0100,-43808.1319418464,-1.6943400862801354,5927.2515221671,6077.426585115356,ALIVE
2.0,A0200,-43810.04748097222,557.9117212501696,5928.243850306386,6078.456339488679,ALIVE
2.0,B0100,43820.48915731742,-0.09381895682236063,5927.938981308944,6078.192811551601,ALIVE
2.0,B0200,43820.542635987345,545.0146269268498,5961.658075641859,6111.934684005332,ALIVE
2.2,A0100,-43735.63636924427,-1.69138145301622,5924.306801759349,6073.9853135874155,ALIVE
2.2,A0200,-43737.90825860185,557.9154724201762,5925.441284435221,6075.159637077445,ALIVE
2.2,B0100,43749.89665050786,-0.11032193788923905,5924.495778944005,6074.2659881852305,ALIVE
2.2,B0200,43749.9947145183,545.0069268554053,5965.273720971098,6115.0668494371,ALIVE
2.4000000000000004,A0100,-43663.16199232179,-1.6963149489565694,5921.0065492051235,6070.189485092497,ALIVE
2.4000000000000004,A0200,-43665.80887774103,557.8860276492924,5922.370951257739,6071.596256982708,ALIVE
2.4000000000000004,B0100,43679.47954983979,-0.12799830409130664,5920.65898123429,6069.947556918025,ALIVE
2.4000000000000004,B0200,43679.6398379852,544.9975008518122,5969.155657650786,6118.467398744783,ALIVE
2.6,A0100,-43590.68511025528,-1.795879112345574,5917.369711181085,6066.057883398441,ALIVE
2.6,A0200,-43593.73876235844,557.8553454119792,5919.068975058359,6067.802251869634,ALIVE
2.6,B0100,43609.22293185261,-0.14682387767788896,5916.428537283682,6065.237359131852,ALIVE
2.6,B0200,43609.4653416099,544.9863009459114,5973.30093798897,6122.133291550282,ALIVE
2.8000000000000003,A0100,-43518.18046291595,-2.0319007841280836,5913.507981056437,6061.702027270577,ALIVE
2.8000000000000003,A0200,-43521.68405228167,557.871254788075,5915.525020242963,6063.767195109254,ALIVE
2.8000000000000003,B0100,43539.11003868859,-0.16677609332327847,5911.80389687885,6060.134725063813,ALIVE
2.8000000000000003,B0200,43539.45666157386,544.9732745882047,5977.706953053406,6126.061813857964,ALIVE
3.0,A0100,-43445.624668080934,-2.3197482073192077,5909.5292087468515,6057.2296060307,ALIVE
3.0,A0200,-43449.627277504915,557.9504344215711,5911.689486621481,6059.4413697360105,ALIVE
3.0,B0100,43469.12238818149,-0.18783365422132192,5906.783976469564,6054.638440648297,ALIVE
3.0,B0200,43469.59745265043,544.9583649519282,5982.37147100105,6130.250617291913,ALIVE
3.2,A0100,-43372.99277855934,-2.515609877944371,5905.42090200665,6052.627960044337,ALIVE
3.2,A0200,-43377.54592134033,558.057243276915,5907.51746672972,6054.7797133660115,ALIVE
3.2,B0100,43399.239889304095,-0.20997622359027446,5901.367132968888,6048.7467221880825,ALIVE
3.2,B0200,43399.869713136264,544.9415111345079,5987.292673221036,6134.697756163297,ALIVE
3.4000000000000004,A0100,-43300.2628198054,-2.5550860322473454,5901.064110690182,6047.777995515705,ALIVE
3.4000000000000004,A0200,-43305.41797325199,558.127686539563,5903.010914042037,6049.7840254318,ALIVE
3.4000000000000004,B0100,43329.441619200035,-0.23318404896599532,5895.551215108204,6042.457273052823,ALIVE
3.4000000000000004,B0200,43330.254501417614,544.922648368125,5992.46913826657,6139.401676366621,ALIVE
3.6,A0100,-43227.43551258401,-2.4913993492300506,5896.366277943429,6042.587165891934,ALIVE
3.6,A0200,-43233.23427539878,558.1230848686355,5898.225003744645,6044.509416019964,ALIVE
3.6,B0100,43259.71770653832,-0.2574359114987601,5889.334981754211,6035.768782470193,ALIVE
3.6,B0200,43260.74341139025,544.9017096341831,5997.898936531219,6144.360387800342,ALIVE
3.8000000000000003,A0100,-43154.52238315095,-2.3978011196413718,5891.328634025138,6037.056782532388,ALIVE
3.8000000000000003,A0200,-43160.99135840088,558.0650913686659,5893.227810643581,6039.023938664183,ALIVE
3.8000000000000003,B0100,43190.0678657077,-0.28270946311931766,5882.7184707604065,6028.681283839998,ALIVE
3.8000000000000003,B0200,43191.33771902716,544.8786261989335,6003.579769479551,6149.571597257549,ALIVE
4.0,A0100,-43081.530101144584,-2.2842541945938137,5885.980663596065,6031.216377258888,ALIVE
4.0,A0200,-43088.68485140152,558.0214798807101,5888.044532443024,6033.352768889908,ALIVE
4.0,B0100,43120.49203652484,-0.30898258026536496,5875.702018270527,6021.195110388172,ALIVE
4.0,B0200,43122.039005705825,544.8533269153577,6009.509601840215,6155.0332767938025,ALIVE
4.2,A0100,-43008.462395383256,-2.141744803808251,5880.301668752583,6025.045280380145,ALIVE
4.2,A0200,-43016.31170510955,558.0523250506485,5882.638141268657,6027.458866491187,ALIVE
4.2,B0100,43050.99015964592,-0.33623314018404926,5868.2860712352085,6013.310706154427,ALIVE
4.2,B0200,43052.84882288675,544.8257384420267,6015.686509201481,6160.743509059293,ALIVE
4.4,A0100,-42935.316877718804,-2.02378246763692,5874.25679702778,6018.508626694849,ALIVE
4.4,A0200,-42943.86978440148,558.1643141987224,5876.941886192415,6021.275470493755,ALIVE
4.4,B0100,42981.56218943601,-0.3644388905922824,5860.471116148496,6005.028554816545,ALIVE
4.4,B0200,42983.768399367626,544.7957852846666,6022.1086155617995,6166.700422876901,ALIVE
4.6000000000000005,A0100,-42862.08081175608,-2.019487309604301,5867.893272507175,6011.653556404513,ALIVE
4.6000000000000005,A0200,-42871.357735737925,558.3120621102571,5870.914677438983,6014.761481286237,ALIVE
4.6000000000000005,B0100,42912.20809948945,-0.3935773547964345,5852.257649684758,5996.349150372577,ALIVE
4.6000000000000005,B0200,42914.79872379733,544.7633899388948,6028.774029672164,6172.9021301669245,ALIVE
4.800000000000001,A0100,-42788.74304538198,-2.1370440768514527,5861.335358311599,6004.604258208776,ALIVE
4.800000000000001,A0200,-42798.78013333033,558.4422623979335,5864.572560981671,6007.9329727853,ALIVE
4.800000000000001,B0100,42842.92788501559,-0.423625794615873,5843.646166814353,5987.272985259309,ALIVE
4.800000000000001,B0200,42845.9407512939,544.7284729766943,6035.680827777182,6179.346710074363,ALIVE
5.0,A0100,-42715.29595374823,-2.2622910131976823,5854.661519059475,5997.439147422543,ALIVE
5.0,A0200,-42726.14049072741,558.5406789774715,5857.966440061195,6000.840871505222,ALIVE
5.0,B0100,42773.721563829706,-0.45456116396053403,5834.6371561480155,5977.800545711598,ALIVE
5.0,B0200,42777.19540979195,544.6909530228513,6042.827066933838,6186.032222343601,ALIVE
5.2,A0100,-42641.737899688145,-2.2681241423379106,5847.8170644800975,5990.103527763686,ALIVE
5.2,A0200,-42653.44119375679,558.6431393216044,5851.133042983945,5993.521926046613,ALIVE
5.2,B0100,42704.589176787995,-0.4863600845965266,5825.231098336979,5967.932310163629,ALIVE
5.2,B0200,42708.563601282185,544.6507467396423,6050.210791193473,6192.956713501034,ALIVE
5.4,A0100,-42568.076038143714,-2.136621626705164,5840.682184004028,5982.477642774743,ALIVE
5.4,A0200,-42580.68572812388,558.8009155688014,5844.059791993064,5985.963588620916,ALIVE
5.4,B0100,42635.530787955744,-0.5189988236706995,5815.428465709618,5957.668748877624,ALIVE
5.4,B0200,42640.04620240751,544.6077687942961,6057.830034388633,6200.118219656271,ALIVE
5.6000000000000005,A0100,-42494.32532310062,-1.9422638541036576,5833.2041721932965,5974.5088911912835,ALIVE
5.6000000000000005,A0200,-42507.87770791821,559.0315695410463,5836.693430878719,5978.112631641555,ALIVE
5.6000000000000005,B0100,42566.546484671075,-0.5524532725466997,5805.229722436623,5947.010324120969,ALIVE
5.6000000000000005,B0200,42571.64406480397,544.561931830116,6065.682821524657,6207.5147678908115,ALIVE
5.800000000000001,A0100,-42420.494271343974,-1.733459773055074,5825.411993008935,5966.2262958954425,ALIVE
5.800000000000001,A0200,-42435.01704911802,559.2978653705468,5828.986323125686,5969.921417575229,ALIVE
5.800000000000001,B0100,42497.63637757092,-0.5866989201895194,5794.635324910414,5935.957490529568,ALIVE
5.800000000000001,B0200,42503.358015331665,544.5131464331516,6073.767169578194,6215.144377056277,ALIVE
6.0,A0100,-42346.58788313292,-1.493858618014201,5817.321964010202,5957.646209937242,ALIVE
6.0,A0200,-42362.10292425051,559.5336590120605,5820.93978040854,5961.391248524961,ALIVE
6.0,B0100,42428.80060059398,-0.6217108449473017,5783.645722191177,5924.510695565433,ALIVE
6.0,B0200,42435.18885626028,544.4613210943116,6082.081088046267,6223.005058339879,ALIVE
6.2,A0100,-42272.61017459882,-1.2244100235366204,5808.8915238111185,5948.726101982877,ALIVE
6.2,A0200,-42289.13362731271,559.698960714144,5812.608684037887,5952.576991566646,ALIVE
6.2,B0100,42360.03931060534,-0.6574636860277678,5772.261356452553,5912.670379951573,ALIVE
6.2,B0200,42367.13736541914,544.4063621636597,6090.62257933768,6231.094815647069,ALIVE
6.4,A0100,-42198.55592854238,-1.0017425191508664,5800.097927289547,5939.443195368013,ALIVE
6.4,A0200,-42216.10301318595,559.8142403488164,5804.059363030125,5943.54493727721,ALIVE
6.4,B0100,42291.35264503652,-0.6939316661409975,5760.482657456076,5900.436971869746,ALIVE
6.4,B0200,42299.20429621573,544.3481738090868,6099.3896384754225,6239.411645305181,ALIVE
6.6000000000000005,A0100,-42124.40833175226,-0.9035368555560126,5791.019461614867,5929.875667300952,ALIVE
6.6000000000000005,A0200,-42143.00601713211,559.9443887658526,5795.31457306268,5934.317815164981,ALIVE
6.6000000000000005,B0100,42222.7406924644,-0.7310886045979714,5748.310044681548,5887.810888890758,ALIVE
6.6000000000000005,B0200,42231.39037769535,544.2866579569563,6108.380253142041,6247.953536115665,ALIVE
6.800000000000001,A0100,-42050.153910429784,-0.8946712582510372,5781.777938704898,5920.145241563201,ALIVE
6.800000000000001,A0200,-42069.8416766735,560.1438755083327,5786.3364012554175,5924.85771383695,ALIVE
6.800000000000001,B0100,42154.20356701088,-0.7689078769235493,5735.743939903936,5874.7925510493815,ALIVE
6.800000000000001,B0200,42163.6963147724,544.2217142458067,6117.592404283059,6256.718469958154,ALIVE
7.0,A0100,-41975.78600614647,-0.843677193934127,5772.406120281348,5910.284639098782,ALIVE
7.0,A0200,-41996.61072280286,560.4126651145598,5777.06149558158,5915.101289706552,ALIVE
7.0,B0100,42085.74141747375,-0.8073623673008115,5722.784763113836,5861.382376827068,ALIVE
7.0,B0200,42096.12278839849,544.1532399644275,6127.024066605918,6265.704422293478,ALIVE
7.2,A0100,-41901.3090278038,-0.6604541986853292,5762.812481778041,5900.202370143289,ALIVE
7.2,A0200,-41923.31339084722,560.7016954345818,5767.457224684082,5905.015911596498,ALIVE
7.2,B0100,42017.354427773185,-0.8464244407132355,5709.432930273695,5847.580780896906,ALIVE
7.2,B0200,42028.67045576316,544.0811299937432,6136.673209000426,6274.9093625860605,ALIVE
7.4,A0100,-41826.737928026116,-0.37572721541073406,5752.898178878562,5889.799694158736,ALIVE
7.4,A0200,-41849.952976601206,560.9603000939787,5757.54969816258,5894.627707909442,ALIVE
7.4,B0100,41949.04281693154,-0.8860659252695768,5695.68885281304,5833.388173631966,ALIVE
7.4,B0200,41961.33995045225,544.005276736294,6146.537794923326,6284.3312546877,ALIVE
7.6000000000000005,A0100,-41752.08571149947,-0.06471887670340948,5742.657068155508,5879.070556065273,ALIVE
7.6000000000000005,A0200,-41776.52996002996,561.1832369768927,5747.3955859865,5883.993352183503,ALIVE
7.6000000000000005,B0100,41880.80683886898,-0.9262580838130816,5681.552937851669,5818.804961316499,ALIVE
7.6000000000000005,B0200,41894.13188262039,543.9255700586564,6156.615782751211,6293.9680571975205,ALIVE
7.800000000000001,A0100,-41677.356998455674,0.26159829735115636,5732.1300713881465,5868.055909678987,ALIVE
7.800000000000001,A0200,-41703.045215531776,561.4166319137148,5737.029948056092,5873.147915423656,ALIVE
7.800000000000001,B0100,41812.64678213757,-0.9669716035296005,5667.0255887256135,5803.831546665976,ALIVE
7.800000000000001,B0200,41827.04683917779,543.8418972155905,6166.905126141442,6303.817723824182,ALIVE
8.0,A0100,-41602.55742839211,0.6345892288918549,5721.3053156652895,5856.743921685559,ALIVE
8.0,A0200,-41629.503650124796,561.7175205807289,5726.43280953083,5862.071462280142,ALIVE
8.0,B0100,41744.562969593724,-1.008176573242963,5652.107205586632,5788.468329434565,ALIVE
8.0,B0200,41760.0853839511,543.7541427834494,6177.403774365972,6313.8782037185765,ALIVE
8.200000000000001,A0100,-41527.6911886491,1.0270669238379924,5710.126060888157,5845.077882829571,ALIVE
8.200000000000001,A0200,-41555.91204272027,562.1024162652502,5715.543261908671,5850.703132994619,ALIVE
8.200000000000001,B0100,41676.55575809159,-1.0498424694487767,5636.79818610127,5772.715707094145,ALIVE
8.200000000000001,B0200,41693.248057877296,543.662188578719,6188.10967264893,6324.147441821275,ALIVE
8.4,A0100,-41452.747281338874,1.3444441324863874,5698.598774734837,5833.064191546324,ALIVE
8.4,A0200,-41482.27261770262,562.5293099979172,5704.310333627087,5838.991969511765,ALIVE
8.4,B0100,41608.6255381514,-1.0919381371750205,5621.098926093382,5756.574075489468,ALIVE
8.4,B0200,41626.53537917063,543.5659135849601,6199.020762510967,6334.623379199767,ALIVE
8.6,A0100,-41377.70546723024,1.540213714401034,5686.829934382131,5820.809194348043,ALIVE
8.6,A0200,-41408.58484145206,562.9289375261251,5692.736329705438,5826.940268837768,ALIVE
8.6,B0100,41540.77273364916,-1.1344317716302612,5605.009820250638,5740.043829522845,ALIVE
8.6,B0200,41559.94784351582,543.4651938748557,6210.134982071837,6345.303953365257,ALIVE
8.8,A0100,-41302.55158659353,1.6953770413638267,5674.917734097062,5808.410995323327,ALIVE
8.8,A0200,-41334.8442654115,563.2622442836109,5680.8772534388445,5814.604002477837,ALIVE
8.8,B0100,41472.997801495745,-1.1772908989223652,5588.531262759872,5723.125363807047,ALIVE
8.8,B0200,41493.48592424524,543.359902521328,6221.4502663975,6356.187098609895,ALIVE
9.0,A0100,-41227.284577818,1.9362884057009069,5662.839141512199,5795.8465596920105,ALIVE
9.0,A0200,-41261.042075349986,563.5517407790758,5668.796150503327,5802.046161606592,ALIVE
9.0,B0100,41405.30123131529,-1.2204823645388387,5571.663647992162,5705.819073326138,ALIVE
9.0,B0200,41427.15007253522,543.2499095163694,6232.964547790245,6367.27074630881,ALIVE
9.200000000000001,A0100,-41151.91671714447,2.2984282678480668,5650.486298843833,5783.0081149592315,ALIVE
9.200000000000001,A0200,-41187.17315839002,563.8598479462344,5656.5093652987925,5789.283064912507,ALIVE
9.200000000000001,B0100,41337.68354513923,-1.2639723068732565,5554.407371132904,5688.125354072482,ALIVE
9.200000000000001,B0200,41360.94071758166,543.1350816763461,6244.675756110973,6378.552825238046,ALIVE
9.4,A0100,-41076.465942023286,2.7154808107698045,5637.803922053992,5769.840497041199,ALIVE
9.4,A0200,-41113.238896956,564.2320016348349,5643.9755473105215,5776.27337790801,ALIVE
9.4,B0100,41270.145297100724,-1.3077261491725949,5536.762828828843,5670.044603691683,ALIVE
9.4,B0200,41294.858266804644,543.0152825562145,6256.58181907745,6390.031261880002,ALIVE
9.600000000000001,A0100,-41000.93882231715,3.1380661401199177,5624.825144419221,5756.376883546919,ALIVE
9.600000000000001,A0200,-41039.242135533874,564.6570608077782,5631.136372704064,5762.958797479436,ALIVE
9.600000000000001,B0100,41202.68707310822,-1.351708569092807,5518.730419810541,5651.577222098011,ALIVE
9.600000000000001,B0200,41228.90310603639,542.8903723573039,6268.680662574221,6401.7039807356805,ALIVE
9.8,A0100,-40925.33860572989,3.592850388788065,5611.576990678766,5742.644322116858,ALIVE
9.8,A0200,-40965.18376702246,565.0811238588212,5617.972778679905,5749.320264297778,ALIVE
9.8,B0100,41135.30949055693,-1.3958834950553864,5500.31054552754,5632.723612100047,ALIVE
9.8,B0200,41163.075599712894,542.7602078165783,6280.970210925032,6413.568904598344,ALIVE
10.0,A0100,-40849.67369622312,4.1016727251517295,5598.013166037208,5728.596575192446,ALIVE
10.0,A0200,-40891.06453905583,565.4595387437985,5604.524859857402,5735.397875074143,ALIVE
10.0,B0100,41068.0131980095,-1.4402140754536958,5481.503610736809,5613.484179999072,ALIVE
10.0,B0200,41097.376091076,542.6246421178657,6293.448387203292,6425.623954860082,ALIVE
10.200000000000001,A0100,-40773.94510454939,4.599641651733691,5584.085092080677,5714.185073991582,ALIVE
10.200000000000001,A0200,-40816.88145537687,565.8016253877977,5590.854570573671,5721.2535666143685,ALIVE
10.200000000000001,B0100,41000.79887489628,-1.4846626682738133,5462.310024130376,5593.859336203355,ALIVE
10.200000000000001,B0200,41031.80490236616,542.4835247864994,6306.11311350066,6437.867051796824,ALIVE
10.4,A0100,-40698.13338425353,4.9941310174363025,5569.8444449907165,5699.4613718923065,ALIVE
10.4,A0200,-40742.63472069579,566.1670350577078,5576.990756141799,5706.916192401186,ALIVE
10.4,B0100,40933.6672312024,-1.5291908212220733,5442.730198915817,5573.849495803839,ALIVE
10.4,B0200,40966.362335027196,542.336701571221,6318.96231120381,6450.296114835164,ALIVE
10.600000000000001,A0100,-40622.216587054325,5.292049540832522,5555.410093069804,5684.544198126671,ALIVE
10.600000000000001,A0200,-40668.331964078905,566.6170153542153,5562.901022885826,5692.353415576414,ALIVE
10.600000000000001,B0100,40866.61900716896,-1.5737592485857022,5422.764553402672,5553.4550791668535,ALIVE
10.600000000000001,B0200,40901.04866990268,542.1840143454301,6331.9939012791965,6462.9090628464555,ALIVE
10.8,A0100,-40546.18402835378,5.610147427749325,5540.8321597550275,5669.483611111504,ALIVE
10.8,A0200,-40593.98372225577,567.1622577659473,5548.515253909947,5677.4951904768795,ALIVE
10.8,B0100,40799.65497297364,-1.6183278208882257,5402.413511589852,5532.67651250639,ALIVE
10.8,B0200,40835.86416744666,542.0253009858534,6345.2058045282265,6475.703814398879,ALIVE
11.0,A0100,-40470.04359663308,6.043040452193964,5526.035347720755,5654.204369190154,ALIVE
11.0,A0200,-40519.59428146827,567.7521281808949,5533.781855444411,5662.28994861373,ALIVE
11.0,B0100,40732.775928434035,-1.662855539125303,5381.677503724011,5511.514228449565,ALIVE
11.0,B0200,40770.809067921946,541.8603952543635,6358.595941862377,6488.678288036773,ALIVE
11.200000000000001,A0100,-40393.81514166982,6.568008437214303,5510.924705577876,5638.611652171505,ALIVE
11.200000000000001,A0200,-40445.16316948399,568.3145104474861,5518.708295028138,5646.745149358598,ALIVE
11.200000000000001,B0100,40665.9827026874,-1.7073005235979508,5360.556966878892,5489.968666603223,ALIVE
11.200000000000001,B0200,40705.883591604026,541.6891266772091,6372.162234541844,6501.830402531567,ALIVE
11.4,A0100,-40317.51186051318,7.111081000068225,5495.495467653738,5622.700780775178,ALIVE
11.4,A0200,-40370.68271580124,568.8148182230361,5503.353219860983,5630.9193885761715,ALIVE
11.4,B0100,40599.276153393395,-1.751619989376195,5339.052345341794,5468.040273939988,ALIVE
11.4,B0200,40641.08793899721,541.5113204183162,6385.902604452334,6515.158077141809,ALIVE
11.600000000000001,A0100,-40241.135075414546,7.6637837958514865,5479.794963247359,5606.519094296864,ALIVE
11.600000000000001,A0200,-40296.18361940133,569.3126282398953,5487.687052019641,5614.783289504207,ALIVE
11.600000000000001,B0100,40532.65712731573,-1.795770266224281,5317.164079647788,5445.72949358098,ALIVE
11.600000000000001,B0200,40576.42229104109,541.3267971489713,6399.814974332643,6528.6592318606945,ALIVE
11.8,A0100,-40164.69112455877,8.269040707002205,5463.815533935554,5590.058976943928,ALIVE
11.8,A0200,-40221.78574320923,569.8554459270927,5471.47332226994,5598.10114696911,ALIVE
11.8,B0100,40466.126431930614,-1.8397068670728913,5294.8926044030795,5423.036762435166,ALIVE
11.8,B0200,40511.88680930535,541.1353729126877,6413.897268023873,6542.331787655649,ALIVE
12.0,A0100,-40088.18991155174,8.912526097492446,5447.492160920268,5573.255475681576,ALIVE
12.0,A0200,-40147.50732705347,570.4081929973363,5454.703492752244,5580.8645311347755,ALIVE
12.0,B0100,40399.684889070704,-1.8833844331984437,5272.23836639004,5399.962529653001,ALIVE
12.0,B0200,40447.48163622337,540.9368589816531,6428.147410712732,6556.173666723812,ALIVE
12.200000000000001,A0100,-40011.62314678951,9.500409448599385,5430.814175099158,5556.097871560157,ALIVE
12.200000000000001,A0200,-40073.345182270335,570.9442128044211,5437.401700215201,5563.097551624918,ALIVE
12.200000000000001,B0100,40333.33334153617,-1.9267566856688063,5249.201822709612,5376.507254800594,ALIVE
12.200000000000001,B0200,40383.20689529742,540.7310617278872,6442.563329163007,6570.182792715723,ALIVE
12.4,A0100,-39934.96461792855,9.97423197133321,5413.876914766894,5538.681339351476,ALIVE
12.4,A0200,-39999.29704950581,571.4388174706182,5419.580275006061,5544.8125180397365,ALIVE
12.4,B0100,40267.072653808005,-1.9697763792682963,5225.783439357458,5352.671406451724,ALIVE
12.4,B0200,40319.06269129668,540.5177824572056,6457.142951936268,6584.357090964684,ALIVE
12.600000000000001,A0100,-39858.19376363029,10.402355917731256,5396.780368605219,5521.1057408527495,ALIVE
12.600000000000001,A0200,-39925.36065629779,571.8673376209008,5401.247699929427,5526.017892537582,ALIVE
12.600000000000001,B0100,40200.90371233342,-2.0123952838512196,5201.983690900084,5328.455461849469,ALIVE
12.600000000000001,B0200,40255.049110494605,540.2968172672918,6471.884209622194,6598.694488720671,ALIVE
12.8,A0100,-39781.30972309056,10.906943529405908,5379.509579311445,5503.356117905197,ALIVE
12.8,A0200,-39851.53336871621,572.204934152116,5382.41204268291,5506.721720022798,ALIVE
12.8,B0100,40134.82742557861,-2.054564152907915,5177.803060605562,5303.859907051555,ALIVE
12.8,B0200,40191.16622086965,540.06795689114,6486.7850350470035,6613.192915359253,ALIVE
13.0,A0100,-39704.3305094808,11.524375255748964,5361.96269362057,5485.330735281712,ALIVE
13.0,A0200,-39777.812022294784,572.426835549184,5363.082514407397,5486.93318564626,ALIVE
13.0,B0100,40068.844724011666,-2.0962327114084474,5153.242040748832,5278.885237223295,ALIVE
13.0,B0200,40127.414072328,539.8309865259016,6501.843363513241,6627.850302617777,ALIVE
13.200000000000001,A0100,-39627.27685401008,12.18869494133105,5344.088647863746,5466.978662165729,ALIVE
13.200000000000001,A0200,-39704.19284885371,572.5086838120733,5343.270152158513,5466.663296885839,ALIVE
13.200000000000001,B0100,40002.956560049905,-2.1373496332780633,5128.301133012239,5253.531957041824,ALIVE
13.200000000000001,B0200,40063.792696917684,539.5856856702176,6517.057132978014,6642.66458478612,ALIVE
13.4,A0100,-39550.15246288335,12.85225167335193,5325.9255629181625,5448.338044184911,ALIVE
13.4,A0200,-39630.671453907344,572.4268856788876,5322.988083211809,5445.925147765374,ALIVE
13.4,B0100,39937.163907981754,-2.1778625229999307,5102.980848881245,5227.800581088969,ALIVE
13.4,B0200,40000.302109053635,539.331827952321,6532.424284279727,6657.633698926977,ALIVE
13.600000000000001,A0100,-39472.958626592736,13.547836115150858,5307.504137965396,5429.4395904817975,ALIVE
13.600000000000001,A0200,-39557.24301279649,572.1589374803225,5302.251630571036,5424.734025657973,ALIVE
13.600000000000001,B0100,39871.46776386739,-2.217717893552617,5077.2817100907305,5201.691634299758,ALIVE
13.600000000000001,B0200,39936.94230572249,539.0691809451127,6547.9427613183925,6672.755585065475,ALIVE
13.8,A0100,-39395.70746898207,14.304891660358408,5288.776444350293,5410.235450611389,ALIVE
13.8,A0200,-39483.90263041029,571.6837064540487,5281.0783364535655,5403.107437040708,ALIVE
13.8,B0100,39805.86914546495,-2.2568611532879004,5051.204249051452,5175.205652378002,ALIVE
13.8,B0200,39873.71326672221,538.797505986633,6563.610511277298,6688.028186406058,ALIVE
14.0,A0100,-39318.4044763673,15.061851099608248,5269.687370621545,5390.670549816066,ALIVE
14.0,A0200,-39410.64494700446,570.9816818816216,5259.4877190658135,5381.064861882564,ALIVE
14.0,B0100,39740.36909210334,-2.295236588530315,5024.749009277912,5148.343182234586,ALIVE
14.0,B0200,39810.614954868084,538.5165579863697,6579.42548478444,6703.449449501663,ALIVE
14.200000000000001,A0100,-39241.02818847011,15.724446949649064,5250.281315756001,5370.789156004912,ALIVE
14.200000000000001,A0200,-39337.46408729717,570.0352049002486,5237.501092527775,5358.627573305932,ALIVE
14.200000000000001,B0100,39674.96866459764,-2.3327873346752313,4997.916545833796,5121.104782421216,ALIVE
14.200000000000001,B0200,39747.64731622373,538.2260852221607,6595.385636118695,6719.017324462652,ALIVE
14.4,A0100,-39163.55033335547,16.296059572714512,5230.672056823632,5350.704873384413,ALIVE
14.4,A0200,-39264.353699550695,568.8286647855384,5215.141379326995,5335.818450339899,ALIVE
14.4,B0100,39609.66894512292,-2.3694553719196847,4970.707425753893,5093.4910235573625,ALIVE
14.4,B0200,39684.810280309575,537.9258291509723,6611.488923379531,6734.729765120316,ALIVE
14.600000000000001,A0100,-39085.958046353706,16.888344795828743,5210.9066418793645,5330.46467434406,ALIVE
14.600000000000001,A0200,-39191.30700062923,567.3486628876835,5192.4329033689755,5312.661771301327,ALIVE
14.600000000000001,B0100,39544.47103710121,-2.405181496294972,4943.122228486405,5065.5024887639975,ALIVE
14.600000000000001,B0200,39622.10376034709,537.6155241859742,6627.733308674951,6750.584729230124,ALIVE
14.8,A0100,-39008.26388463388,17.588191375352835,5190.911085321379,5309.994655718583,ALIVE
14.8,A0200,-39118.31682545746,565.5841470974228,5169.401171604182,5289.182995755377,ALIVE
14.8,B0100,39479.37606507218,-2.4399053135985014,4915.161546312413,5037.139774092811,ALIVE
14.8,B0200,39559.52765346585,537.2948974822557,6644.116758282331,6766.580178619338,ALIVE
15.0,A0100,-38930.492629951565,18.365919297042637,5170.599677890839,5289.209264458787,ALIVE
15.0,A0200,-39045.3756799142,563.526519645915,5146.072649195075,5265.408540059513,ALIVE
15.0,B0100,39414.38517456764,-2.4735652061262954,4886.825984789884,5008.403488954282,ALIVE
15.0,B0200,39497.08184093439,536.9636687112252,6660.637242818273,6782.714079375494,ALIVE
15.200000000000001,A0100,-38852.655259400286,19.149888856385587,5149.9793200948425,5268.115470260981,ALIVE
15.200000000000001,A0200,-38972.47579648095,561.1697208717433,5122.474531617749,5241.365549823556,ALIVE
15.200000000000001,B0100,39349.49953196621,-2.506098333702539,4858.1161631661125,4979.294256541201,ALIVE
15.200000000000001,B0200,39434.766188387475,536.6215498337242,6677.292737410495,6798.984402004239,ALIVE
