time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
7.800,-9.738,1842.100,-250.309,358.744,248.200
8.000,-10.485,1890.468,-262.670,358.569,249.738
8.200,-11.222,1938.921,-275.116,358.266,250.340
8.400,-11.981,1987.371,-287.999,358.027,250.290
8.600,-12.791,2035.724,-301.583,357.787,249.989
8.800,-13.679,2083.871,-316.081,357.405,249.648
9.000,-14.678,2131.715,-331.630,356.922,249.469
9.200,-15.817,2179.196,-348.302,356.449,249.378
9.400,-17.104,2226.276,-366.080,355.865,249.070
9.600,-18.518,2272.933,-384.843,355.575,249.100
9.800,-20.020,2319.252,-404.578,356.017,251.092
10.000,-21.576,2365.446,-425.228,356.173,253.187
10.200,-23.181,2411.693,-446.379,356.181,254.762
10.400,-24.832,2458.082,-467.865,356.546,256.455
10.600,-26.508,2504.654,-489.707,356.594,258.009
10.800,-28.226,2551.513,-511.568,356.460,259.035
11.000,-30.040,2598.751,-533.156,356.532,259.248
11.200,-31.958,2646.448,-554.346,356.697,258.822
11.400,-33.940,2694.660,-574.863,357.042,258.624
11.600,-35.887,2743.396,-594.460,357.376,258.629
11.800,-37.750,2792.616,-612.786,357.345,258.249
12.000,-39.676,2842.284,-629.688,357.341,259.094
12.200,-41.748,2892.372,-645.625,357.673,261.519
12.400,-43.880,2942.750,-661.142,357.848,263.398
12.600,-46.010,2993.269,-676.597,357.790,264.591
12.800,-48.112,3043.873,-692.143,357.487,265.093
13.000,-50.193,3094.576,-707.609,357.298,265.261
13.200,-52.294,3145.473,-722.825,357.323,265.200
13.400,-54.422,3196.643,-737.656,357.350,264.869
13.600,-56.534,3248.008,-751.990,357.264,265.958
13.800,-58.608,3299.542,-765.909,357.238,266.933
14.000,-60.659,3351.174,-779.781,357.081,267.735
14.200,-62.716,3402.810,-793.996,356.862,267.741
14.400,-64.814,3454.340,-808.876,356.666,267.528
14.600,-66.976,3505.672,-824.633,356.349,267.423
14.800,-69.229,3556.727,-841.382,356.011,267.466
15.000,-71.582,3607.463,-859.125,355.527,267.281
15.200,-74.010,3657.864,-877.728,355.662,267.154
15.400,-76.480,3707.931,-897.441,355.806,268.083
15.600,-79.033,3757.716,-918.294,355.492,269.154
15.800,-81.653,3807.374,-939.825,355.536,270.941
16.000,-84.311,3857.172,-961.544,355.904,272.420
16.200,-87.006,3907.277,-983.232,356.094,273.497
16.400,-89.713,3957.712,-1004.816,355.953,274.937
16.600,-92.434,4008.507,-1026.006,356.099,275.168
16.800,-95.234,4059.770,-1046.528,356.317,274.740
17.000,-98.121,4111.523,-1066.275,356.343,274.645
17.200,-101.045,4163.773,-1085.061,356.200,275.641
17.400,-104.002,4216.477,-1102.894,356.295,277.823
17.600,-106.975,4269.546,-1120.195,356.190,279.376
17.800,-109.983,4322.938,-1137.075,356.303,280.619
18.000,-113.011,4376.605,-1153.830,356.394,281.896
18.200,-116.014,4430.482,-1170.440,356.367,281.953
18.400,-118.962,4484.599,-1186.483,356.858,281.538
18.600,-121.816,4539.033,-1201.749,356.950,281.144
18.800,-124.595,4593.662,-1216.243,356.741,282.729
19.000,-127.367,4648.431,-1230.713,356.603,284.135
19.200,-130.153,4703.277,-1245.676,356.227,284.588
19.400,-132.961,4758.171,-1260.997,356.563,285.767
19.600,-135.743,4813.284,-1276.270,357.009,285.714
19.800,-138.457,4868.693,-1290.771,357.103,285.206
20.000,-141.184,4924.334,-1304.551,357.196,286.761
20.200,-143.936,4980.217,-1317.885,356.939,286.779
20.400,-146.776,5036.396,-1330.410,356.898,286.339
20.600,-149.695,5092.867,-1342.015,356.852,286.299
20.800,-152.622,5149.550,-1352.525,356.707,285.835
21.000,-155.559,5206.342,-1361.790,356.782,285.948
21.200,-158.491,5263.206,-1370.257,356.809,286.989
21.400,-161.368,5320.116,-1378.256,356.578,287.312
21.600,-164.201,5377.038,-1385.847,356.474,287.262
21.800,-167.053,5434.032,-1393.228,356.643,288.020
22.000,-169.924,5491.190,-1400.596,356.527,288.776
22.200,-172.836,5548.502,-1407.835,356.636,289.544
22.400,-175.773,5605.981,-1415.098,356.688,290.411
22.600,-178.700,5663.575,-1422.327,356.540,290.563
22.800,-181.613,5721.198,-1429.379,356.664,290.589
23.000,-184.503,5778.838,-1436.384,356.563,290.597
23.200,-187.380,5836.483,-1443.203,356.509,290.457
23.400,-190.288,5894.188,-1449.899,356.657,291.168
23.600,-193.224,5952.051,-1456.645,356.703,291.993
23.800,-196.160,6010.022,-1463.357,356.552,292.116
24.000,-199.093,6068.014,-1469.893,356.669,292.115
24.200,-202.012,6126.017,-1476.385,356.559,292.098
24.400,-204.931,6184.021,-1482.724,356.681,292.053
24.600,-207.838,6242.029,-1489.023,356.569,291.977
24.800,-210.747,6300.023,-1495.129,356.714,291.664
25.000,-213.641,6358.088,-1500.823,356.885,291.018
25.200,-216.538,6416.284,-1505.556,356.986,290.438
25.400,-219.458,6474.593,-1509.316,356.971,291.024
25.600,-222.349,6533.006,-1512.315,356.832,292.413
25.800,-225.217,6591.485,-1514.730,356.969,292.672
26.000,-228.051,6650.034,-1516.553,357.135,291.909
26.200,-230.854,6708.615,-1517.350,357.442,291.325
26.400,-233.610,6767.190,-1517.076,357.527,290.957
26.600,-236.342,6825.703,-1515.617,357.728,291.401
26.800,-239.052,6884.226,-1513.419,357.839,292.738
27.000,-241.692,6942.789,-1510.819,357.676,293.316
27.200,-244.285,7001.322,-1507.916,357.833,293.063
27.400,-246.840,7059.802,-1505.025,357.855,292.891
27.600,-249.366,7118.238,-1502.424,357.328,292.233
27.800,-251.902,7176.597,-1500.352,357.267,291.652
28.000,-254.450,7234.906,-1498.905,357.218,291.661
28.200,-256.988,7293.144,-1497.676,357.170,291.357
28.400,-259.537,7351.394,-1496.531,357.273,291.882
28.600,-262.097,7409.772,-1495.538,357.278,292.506
28.800,-264.660,7468.201,-1494.654,357.217,292.282
29.000,-267.224,7526.572,-1494.098,357.055,291.613
29.200,-269.825,7584.883,-1494.296,356.876,290.976
29.400,-272.499,7643.109,-1495.460,356.367,290.224
29.600,-275.253,7701.201,-1497.484,356.217,289.958
29.800,-278.047,7759.237,-1500.194,356.484,290.967
30.000,-280.849,7817.307,-1503.160,356.535,290.749
30.200,-283.657,7875.414,-1505.631,356.752,290.409
