Time_s,Agent_ID,X_m,Y_m,Z_m,Velocity_m_s,Heading_deg,Pitch_deg,Roll_deg,Action_Type
0.0,A0100,-44562.581960000396,0.005226237397437217,9844.616908268057,365.70300985537466,0.03757188085760337,-0.4246496274104985,3.1741980094635482,dive_left
0.2,A0100,-44489.46118457039,0.029347381609113654,9844.888863023663,365.48748968645515,359.82644773482025,-0.2851774010330597,3.67696141643713,dive_left
0.4,A0100,-44416.38393678043,0.06279286069184309,9845.183906807019,365.278211600503,359.74325006528136,0.182665091716516,-0.25974570859522955,dive_left
0.6000000000000001,A0100,-44343.341496242494,0.08506085375120165,9845.541370636987,365.11791290994745,359.71263030905936,0.46602629900123876,-3.0527990165064116,dive_left
0.8,A0100,-44270.32090970608,0.08191231713135494,9845.916599384529,365.0958721890275,359.81139568657755,0.04313161315589588,-0.6191384202052355,dive_left
1.0,A0100,-44197.320465258716,0.07176913548755692,9846.235476923435,364.89295254918045,359.64120492400247,-0.006383310425395012,0.719364821090665,dive_left
1.2000000000000002,A0100,-44124.36275667942,0.0424505754308484,9846.624994546715,364.6701159727653,359.5446455555822,0.3623676508350709,-2.248371564777361,dive_left
1.4000000000000001,A0100,-44051.44512520526,-0.019516685719281668,9847.050972033956,364.4488733515276,359.60460266736817,-0.7545304036786725,-4.844259669417427,dive_left
1.6,A0100,-43978.562950335334,-0.09333672713546548,9847.079731717065,363.8091859436343,359.94036727439214,-3.778862264756258,-2.307209738188634,dive_left
1.8,A0100,-43905.74064080969,-0.1484118312037026,9846.239443340448,362.94709204762984,359.78174017305616,-5.582833249649565,-1.228609135466346,dive_left
2.0,A0100,-43833.02316211249,-0.20877018282772042,9844.435204518015,362.8095697296637,359.6797884410243,-5.745708349388673,-4.717914173744768,dive_left
2.2,A0100,-43760.39014925122,-0.26127106749481754,9841.809002863876,363.0316133074018,359.6080360995851,-4.930512582589093,-7.143558623917619,dive_left
2.4000000000000004,A0100,-43687.80175634057,-0.313722567356308,9838.58755443955,363.197573914679,359.68031505470753,-4.635041214652946,-4.303371707602504,dive_left
2.6,A0100,-43615.23322960117,-0.3763130141705915,9834.925646993244,363.1718559067585,359.50176376332325,-4.637381507484449,-3.1320972086550523,dive_left
2.8000000000000003,A0100,-43542.691042209364,-0.47785972009660327,9830.995000876572,363.1468000283419,359.4316101283623,-4.751415192815897,-6.513486829619641,dive_left
3.0,A0100,-43470.15817908992,-0.6187573652605352,9826.778933023948,363.2526974096495,359.45477134676224,-4.9116464581733155,-9.183790130316652,dive_left
3.2,A0100,-43397.614758449396,-0.7921273130486952,9822.231728245257,363.5061686681444,359.59391423228516,-5.088990358780781,-6.5845783645245755,dive_left
3.4000000000000004,A0100,-43325.076800125265,-0.9830069850031578,9817.31743886769,363.2059174017356,359.5429092044703,-6.482266792688342,-5.336613789103249,dive_left
3.6,A0100,-43252.60987404356,-1.187439317949611,9811.84453224311,362.5088487136721,359.71755348555183,-8.775433775988898,-8.637309184243964,dive_left
3.8000000000000003,A0100,-43180.24189319541,-1.342261691152089,9805.438569198517,362.1454293435544,359.99486969913426,-10.291003949479226,-11.139407820793538,dive_left
4.0,A0100,-43107.994415426256,-1.3903009713649226,9797.913340326448,361.9361238555812,0.2597127581258818,-11.494536885212407,-11.384345204576466,dive_left
4.2,A0100,-43035.90116253698,-1.3231687794832396,9789.2653938672,361.501407325572,0.2287596795775745,-12.623013413255332,-18.103325859492834,dive_left
