Time_s,Agent_ID,Missile_Type,Remaining_Count,Launched,Side,Data_Type,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
7.800000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
7.800000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
8.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
9.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
10.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
11.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
12.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
13.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
14.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.200000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.200000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.4,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.4,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.600000000000001,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.600000000000001,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
15.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.2,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.2,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
16.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
