Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
A1001,A0100,B0100,61.0,219.8,158.8,592.8529023109186,165.04383187657203,26.187787550183014,19.369544891216098,DESTROYED
A2001,A0200,B0100,79.2,219.8,140.60000000000002,633.7903113960101,217.8427224555276,30.612729910796894,23.42812772424277,DESTROYED
