Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
61.0,A1001,A0100,AIM-120C-7,ACTIVE,-23451.964555204304,313.554023518855,6154.555040720942,353.43464426441574,B0100,46.74699073723988
61.2,A1001,A0100,AIM-120C-7,ACTIVE,-23380.11017857288,314.1850476220388,6155.0619060867675,366.2193272290494,B0100,46.60645301163115
61.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-23305.699482537315,314.8397917664168,6155.579622426527,378.99819918884657,B0100,46.463372051241045
61.6,A1001,A0100,AIM-120C-7,ACTIVE,-23228.733843628215,315.51835338632327,6156.108005438118,391.76892214798124,B0100,46.31773230933914
61.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-23149.215160717824,316.2208866550003,6156.646586928497,404.5258775841231,B0100,46.16955221031328
62.0,A1001,A0100,AIM-120C-7,ACTIVE,-23067.147461169745,316.948502286131,6157.190328312464,417.2602720856066,B0100,46.01880119387844
62.2,A1001,A0100,AIM-120C-7,ACTIVE,-22982.534327613947,317.70171678661956,6157.737317244875,429.9794943143921,B0100,45.86549082929283
62.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22895.37901615859,318.48070320340474,6158.287351360204,442.6811559710238,B0100,45.709642194781964
62.6,A1001,A0100,AIM-120C-7,ACTIVE,-22805.6852608025,319.28563178993784,6158.840238817221,455.36286311181095,B0100,45.551245118456755
62.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-22713.45727473164,320.1166699854526,6159.395798795822,468.0222185331476,B0100,45.390323768171356
63.0,A1001,A0100,AIM-120C-7,ACTIVE,-22618.699751922784,320.97398271936976,6159.9538599987345,480.65680678373775,B0100,45.226868058760864
63.2,A1001,A0100,AIM-120C-7,ACTIVE,-22521.41787039001,321.8577324380473,6160.514255568274,493.2642062196392,B0100,45.060901177992754
63.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22421.61729308223,322.7680793270743,6161.076822539488,505.84198524712525,B0100,44.892412631070485
63.6,A1001,A0100,AIM-120C-7,ACTIVE,-22319.30416949085,323.705181260221,6161.641399455654,518.3877135280675,B0100,44.72142556975671
63.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-22214.48513531064,324.6691940327908,6162.207827170754,530.8989555429897,B0100,44.54792987564998
64.0,A1001,A0100,AIM-120C-7,ACTIVE,-22107.167313181115,325.6602712817363,6162.7759470672045,543.3732813504975,B0100,44.37194941365047
64.2,A1001,A0100,AIM-120C-7,ACTIVE,-21997.358311535172,326.6785647432691,6163.345602145907,555.8082593034035,B0100,44.19347487052353
64.4,A1001,A0100,AIM-120C-7,ACTIVE,-21885.06622465384,327.724224155201,6163.916635376754,568.2014670924094,B0100,44.01253098756072
64.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-21770.299630775466,328.7973975418341,6164.488890873649,580.550483993602,B0100,43.829109394833736
64.8,A1001,A0100,AIM-120C-7,ACTIVE,-21653.067591485935,329.8982311018458,6165.062212286959,592.8529023109186,B0100,43.64323575352882
65.0,A1001,A0100,AIM-120C-7,ACTIVE,-21534.541730504236,331.0378840556326,6165.6313441384555,592.4297426687103,B0100,43.45604677823768
65.2,A1001,A0100,AIM-120C-7,ACTIVE,-21416.102641387955,332.22949198492273,6166.189682342358,591.9990308974689,B0100,43.26893053066125
65.4,A1001,A0100,AIM-120C-7,ACTIVE,-21297.74983505588,333.47314429740794,6166.738473595503,591.5720607771797,B0100,43.08190433711818
65.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-21179.482642724783,334.76896904167467,6167.279357089619,591.1485492537925,B0100,42.894953618642205
65.8,A1001,A0100,AIM-120C-7,ACTIVE,-21061.300427301972,336.1171374816199,6167.814531839856,590.7279567228959,B0100,42.70809775458497
66.0,A1001,A0100,AIM-120C-7,ACTIVE,-20943.202716019587,337.517883915106,6168.344471733504,590.3096589471838,B0100,42.521321525256425
66.2,A1001,A0100,AIM-120C-7,ACTIVE,-20825.1890893977,338.9714946707834,6168.869567781822,589.8934519993968,B0100,42.33464255278383
66.4,A1001,A0100,AIM-120C-7,ACTIVE,-20707.259180652258,340.4782655003785,6169.389308350191,589.4791587957006,B0100,42.14804428550909
66.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-20589.412642012165,342.0385590466451,6169.903665819801,589.0666523433242,B0100,41.961543410748746
66.8,A1001,A0100,AIM-120C-7,ACTIVE,-20471.649160274017,343.65272762981186,6170.411932239978,588.6558185752841,B0100,41.77512281778899
67.0,A1001,A0100,AIM-120C-7,ACTIVE,-20353.968436792056,345.32120077008767,6170.91399405502,588.2465440876034,B0100,41.58879899382126
67.2,A1001,A0100,AIM-120C-7,ACTIVE,-20236.370204380528,347.0443859608916,6171.409089718815,587.8387266999208,B0100,41.40255468881416
67.4,A1001,A0100,AIM-120C-7,ACTIVE,-20118.854209370293,348.82277739994726,6171.897077593744,587.4322566717296,B0100,41.21640635171631
67.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-20001.420245440106,350.65684304778625,6172.376973102116,587.0268216610673,B0100,41.03031893776174
67.8,A1001,A0100,AIM-120C-7,ACTIVE,-19884.06805108988,352.54688046025825,6172.847565095909,586.6237772977854,B0100,40.844299813591
68.0,A1001,A0100,AIM-120C-7,ACTIVE,-19766.79704368115,354.49301744506147,6173.310211368843,586.2240642125782,B0100,40.65836628853656
68.2,A1001,A0100,AIM-120C-7,ACTIVE,-19649.606642826566,356.4954205036517,6173.766703430188,585.8273802395494,B0100,40.472503840128994
68.4,A1001,A0100,AIM-120C-7,ACTIVE,-19532.496312704814,358.5542952450361,6174.219448338375,585.4331110436522,B0100,40.28673203241752
68.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-19415.46567292381,360.66993562617455,6174.66896380537,585.040768565535,B0100,40.10103572735106
68.8,A1001,A0100,AIM-120C-7,ACTIVE,-19298.51439501393,362.84269092284126,6175.115676977261,584.6500706515535,B0100,39.91543269337487
69.0,A1001,A0100,AIM-120C-7,ACTIVE,-19181.642196245244,365.0729330929851,6175.559025279166,584.2609423030602,B0100,39.72990640563593
69.2,A1001,A0100,AIM-120C-7,ACTIVE,-19064.848819527437,367.36109990111567,6175.998977865002,583.873151125033,B0100,39.54447370526484
69.4,A1001,A0100,AIM-120C-7,ACTIVE,-18948.134038358432,369.7076283387055,6176.434756771006,583.4866733473082,B0100,39.35911750104887
69.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-18831.497649059664,372.11303108318754,6176.866237658184,583.1012870547503,B0100,39.173854444062286
69.8,A1001,A0100,AIM-120C-7,ACTIVE,-18714.93947621204,374.57780732119954,6177.292583467671,582.7169758925302,B0100,38.98866729921729
70.0,A1001,A0100,AIM-120C-7,ACTIVE,-18598.459366325682,377.1025417810673,6177.713639729023,582.3335232983735,B0100,38.80357268950274
70.2,A1001,A0100,AIM-120C-7,ACTIVE,-18482.05719411769,379.6877948602213,6178.128535618924,581.9509112760766,B0100,38.618553376311255
70.4,A1001,A0100,AIM-120C-7,ACTIVE,-18365.732856260198,382.33422339490363,6178.537095531984,581.5689245157943,B0100,38.43362600322199
70.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-18249.486295284554,385.0424563937121,6178.938200659789,581.1873447632956,B0100,38.2487555108738
70.8,A1001,A0100,AIM-120C-7,ACTIVE,-18133.317382548325,387.81293615997845,6179.330478400713,580.8076060926928,B0100,38.06394915740368
71.0,A1001,A0100,AIM-120C-7,ACTIVE,-18017.225658121413,390.64592320238677,6179.7154365016,580.4305972356228,B0100,37.879224372389004
71.2,A1001,A0100,AIM-120C-7,ACTIVE,-17901.210677379524,393.5417265827048,6180.095073112118,580.0559809762999,B0100,37.694566738595945
71.4,A1001,A0100,AIM-120C-7,ACTIVE,-17785.272055450303,396.5006986528897,6180.4720801774665,579.6830456951394,B0100,37.509996046971516
71.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-17669.409559237938,399.52328718606765,6180.847027575618,579.3114299975058,B0100,37.32549732128133
71.8,A1001,A0100,AIM-120C-7,ACTIVE,-17553.623007912774,402.6099992734783,6181.220383543627,578.9407576466872,B0100,37.14108852819315
72.0,A1001,A0100,AIM-120C-7,ACTIVE,-17437.91226192246,405.7613689665487,6181.591502037344,578.5710539982042,B0100,36.95675324826078
72.2,A1001,A0100,AIM-120C-7,ACTIVE,-17322.277216494407,408.97800480739926,6181.96033542026,578.2019610072371,B0100,36.77250853209339
72.4,A1001,A0100,AIM-120C-7,ACTIVE,-17206.717795851633,412.2605174191657,6182.325992802704,577.8335446105208,B0100,36.58833739190359
72.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-17091.233958488392,415.6096041211514,6182.688319873718,577.4654504560245,B0100,36.404256711233685
72.8,A1001,A0100,AIM-120C-7,ACTIVE,-16975.825690356603,419.0259504892117,6183.0463561368115,577.0977487547625,B0100,36.220249355970324
73.0,A1001,A0100,AIM-120C-7,ACTIVE,-16860.493011483286,422.5103405712286,6183.399911554839,576.7300884847579,B0100,36.036332206219456
73.2,A1001,A0100,AIM-120C-7,ACTIVE,-16745.235969704103,426.06353471136805,6183.747984146143,576.362536270298,B0100,35.85248812217982
73.4,A1001,A0100,AIM-120C-7,ACTIVE,-16630.054660511887,429.6864446248671,6184.090671539933,575.9946581239169,B0100,35.668770935927846
