Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km,Data_Type
46.6,B1001,B0100,R-27ER,ACTIVE,31090.575000867735,5840.69945196619,6183.462241577729,364.9937720820226,A0100,59.767375739508445,Trajectory
46.800000000000004,B1001,B0100,R-27ER,ACTIVE,31016.77642356539,5832.2837750974895,6183.253068414456,378.95055339332686,A0100,59.62830532278503,Trajectory
47.0,B1001,B0100,R-27ER,ACTIVE,30940.199276935993,5823.550637988669,6183.036028737128,392.96505645323276,A0100,59.48653533006985,Trajectory
47.2,B1001,B0100,R-27ER,ACTIVE,30860.832185061183,5814.498398042248,6182.81109180402,407.03660882997644,A0100,59.34204035614023,Trajectory
47.400000000000006,B1001,B0100,R-27ER,ACTIVE,30778.6639603866,5805.125148073829,6182.578224049515,421.16446401709976,A0100,59.19475344567251,Trajectory
47.6,B1001,B0100,R-27ER,ACTIVE,30693.68351179839,5795.429120619904,6182.3373955296765,435.348125728899,A0100,59.04470522788991,Trajectory
47.800000000000004,B1001,B0100,R-27ER,ACTIVE,30605.879860634333,5785.408618310786,6182.088583498665,449.58692453904183,A0100,58.89183927259273,Trajectory
48.0,B1001,B0100,R-27ER,ACTIVE,30515.242164559775,5775.061951627339,6181.831767593747,463.880164382644,A0100,58.73617478069108,Trajectory
48.2,B1001,B0100,R-27ER,ACTIVE,30421.75972295867,5764.387439590987,6181.566928789008,478.2271215759664,A0100,58.577669835324954,Trajectory
48.400000000000006,B1001,B0100,R-27ER,ACTIVE,30325.421982392487,5753.383410574133,6181.294047213771,492.6270448626658,A0100,58.416345137714345,Trajectory
48.6,B1001,B0100,R-27ER,ACTIVE,30226.21854218452,5742.048202944233,6181.013102879112,507.07915441757973,A0100,58.252158102339855,Trajectory
48.800000000000004,B1001,B0100,R-27ER,ACTIVE,30124.139160071438,5730.380165856836,6180.724074292463,521.5826418429093,A0100,58.08512973007515,Trajectory
49.0,B1001,B0100,R-27ER,ACTIVE,30019.17375799493,5718.377659862712,6180.42693952651,536.1366691770017,A0100,57.9152175452255,Trajectory
49.2,B1001,B0100,R-27ER,ACTIVE,29911.31242795054,5706.0390576925965,6180.12167508291,550.7403688581463,A0100,57.742452186060284,Trajectory
49.400000000000006,B1001,B0100,R-27ER,ACTIVE,29800.545438042263,5693.362744653127,6179.808260263763,565.3928422396735,A0100,57.56679946668512,Trajectory
49.6,B1001,B0100,R-27ER,ACTIVE,29686.86323860376,5680.34711930444,6179.486682759464,580.093160274063,A0100,57.38830331248725,Trajectory
49.800000000000004,B1001,B0100,R-27ER,ACTIVE,29570.256468129064,5666.990595033368,6179.15694075154,594.8403635866138,A0100,57.20694606761144,Trajectory
