Time_s,Agent_ID,Radar_Type,Status,Target_ID,Target_Distance_km
0.0,A0100,AN/APG-68(V)9,SEARCH,B0100,89.1222963896724
0.0,A0200,AN/APG-68(V)9,SEARCH,B0100,89.12396194000023
0.0,B0100,AN/APG-68(V)9,SEARCH,A0100,89.1222963896724
0.0,B0200,AN/APG-68(V)9,SEARCH,A0100,89.12400409756836
0.2,A0100,AN/APG-68(V)9,SEARCH,B0100,89.02551294864489
0.2,A0200,AN/APG-68(V)9,SEARCH,B0100,89.02691867897848
0.2,B0100,AN/APG-68(V)9,SEARCH,A0100,89.02551294864489
0.2,B0200,AN/APG-68(V)9,SEARCH,A0100,89.0272236236882
0.4,A0100,AN/APG-68(V)9,SEARCH,B0100,88.92917232559577
0.4,A0200,AN/APG-68(V)9,SEARCH,B0100,88.93028080896445
0.4,B0100,AN/APG-68(V)9,SEARCH,A0100,88.92917232559577
0.4,B0200,AN/APG-68(V)9,SEARCH,A0100,88.930887819367
0.6000000000000001,A0100,AN/APG-68(V)9,SEARCH,B0100,88.83310047782489
0.6000000000000001,A0200,AN/APG-68(V)9,SEARCH,B0100,88.83411040657697
0.6000000000000001,B0100,AN/APG-68(V)9,SEARCH,A0100,88.83310047782489
0.6000000000000001,B0200,AN/APG-68(V)9,SEARCH,A0100,88.83482137458965
0.8,A0100,AN/APG-68(V)9,SEARCH,B0100,88.73719211579498
0.8,A0200,AN/APG-68(V)9,SEARCH,B0100,88.73838735244355
0.8,B0100,AN/APG-68(V)9,SEARCH,A0100,88.73719211579498
0.8,B0200,AN/APG-68(V)9,SEARCH,A0100,88.73892027661375
1.0,A0100,AN/APG-68(V)9,SEARCH,B0100,88.64150932544901
1.0,A0200,AN/APG-68(V)9,SEARCH,B0100,88.64320054459662
1.0,B0100,AN/APG-68(V)9,SEARCH,A0100,88.64150932544901
1.0,B0200,AN/APG-68(V)9,SEARCH,A0100,88.64325218266087
1.2000000000000002,A0100,AN/APG-68(V)9,SEARCH,B0100,88.54634665933382
1.2000000000000002,A0200,AN/APG-68(V)9,SEARCH,B0100,88.54874569089581
1.2000000000000002,B0100,AN/APG-68(V)9,SEARCH,A0100,88.54634665933382
1.2000000000000002,B0200,AN/APG-68(V)9,SEARCH,A0100,88.54811592638667
1.4000000000000001,A0100,AN/APG-68(V)9,SEARCH,B0100,88.45189454858377
1.4000000000000001,A0200,AN/APG-68(V)9,SEARCH,B0100,88.45531890068389
1.4000000000000001,B0100,AN/APG-68(V)9,SEARCH,A0100,88.45189454858377
1.4000000000000001,B0200,AN/APG-68(V)9,SEARCH,A0100,88.4536992821561
1.6,A0100,AN/APG-68(V)9,SEARCH,B0100,88.35819161254301
1.6,A0200,AN/APG-68(V)9,SEARCH,B0100,88.36298814207487
1.6,B0100,AN/APG-68(V)9,SEARCH,A0100,88.35819161254301
1.6,B0200,AN/APG-68(V)9,SEARCH,A0100,88.36003225292205
1.8,A0100,AN/APG-68(V)9,SEARCH,B0100,88.2651212222796
1.8,A0200,AN/APG-68(V)9,SEARCH,B0100,88.2715969693808
1.8,B0100,AN/APG-68(V)9,SEARCH,A0100,88.2651212222796
1.8,B0200,AN/APG-68(V)9,SEARCH,A0100,88.26699113132976
2.0,A0100,AN/APG-68(V)9,SEARCH,B0100,88.17276784666059
2.0,A0200,AN/APG-68(V)9,SEARCH,B0100,88.18116563448267
2.0,B0100,AN/APG-68(V)9,SEARCH,A0100,88.17276784666059
2.0,B0200,AN/APG-68(V)9,SEARCH,A0100,88.17466028922988
2.2,A0100,AN/APG-68(V)9,SEARCH,B0100,88.08116271276202
2.2,A0200,AN/APG-68(V)9,SEARCH,B0100,88.09183792417949
2.2,B0100,AN/APG-68(V)9,SEARCH,A0100,88.08116271276202
2.2,B0200,AN/APG-68(V)9,SEARCH,A0100,88.08307698901406
2.4000000000000004,A0100,AN/APG-68(V)9,SEARCH,B0100,87.99023131013053
2.4000000000000004,A0200,AN/APG-68(V)9,SEARCH,B0100,88.00389386108611
2.4000000000000004,B0100,AN/APG-68(V)9,SEARCH,A0100,87.99023131013053
2.4000000000000004,B0200,AN/APG-68(V)9,SEARCH,A0100,87.99217278875194
2.6,A0100,AN/APG-68(V)9,SEARCH,B0100,87.90004496075713
