Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
A1001,A0100,B0100,61.0,219.8,158.8,1242.2309860900177,400.78449665851156,63.66562355210277,0.042790388442742584,DESTROYED
A2001,A0200,B0100,79.2,219.8,140.60000000000002,1278.3971789773404,496.7410456420192,69.86819360339776,0.9428105188532838,DESTROYED
