Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
A1001,A0100,B0100,61.0,219.8,158.8,1611.8727963230021,263.34360683254323,41.80659492517571,4.529792135590322,DESTROYED
A2001,A0200,B0100,79.2,219.8,140.60000000000002,1649.7686825674014,323.07761996431975,45.41317486878696,8.052202879391306,DESTROYED
