Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km,Data_Type
46.800000000000004,B1001,B0100,R-27ER,ACTIVE,31143.638988736464,5822.152560487102,4914.472776460693,391.7023428957287,A0100,59.76310986691325,Trajectory
47.0,B1001,B0100,R-27ER,ACTIVE,31064.560434102837,5813.1472265477905,4915.937442458862,405.4859789418393,A0100,59.61881996930602,Trajectory
47.2,B1001,B0100,R-27ER,ACTIVE,30982.738844124193,5803.828754116397,4917.45299486254,419.31958540711014,A0100,59.47184631948171,Trajectory
47.400000000000006,B1001,B0100,R-27ER,ACTIVE,30898.164408965986,5794.19556935982,4919.019653786191,433.2024136039865,A0100,59.3221340486881,Trajectory
47.6,B1001,B0100,R-27ER,ACTIVE,30810.827475275895,5784.246144906479,4920.637638292948,447.133610245454,A0100,59.1697168682058,Trajectory
47.800000000000004,B1001,B0100,R-27ER,ACTIVE,30720.718562793594,5773.978965357745,4922.307172270569,461.1122945295575,A0100,59.01453371588757,Trajectory
48.0,B1001,B0100,R-27ER,ACTIVE,30627.828369634466,5763.392528100297,4924.028478901264,475.13755841739624,A0100,58.856605981371224,Trajectory
48.2,B1001,B0100,R-27ER,ACTIVE,30532.147777782753,5752.485344007758,4925.80177948044,489.2084658436248,A0100,58.695890249046165,Trajectory
48.400000000000006,B1001,B0100,R-27ER,ACTIVE,30433.66785856238,5741.25593825444,4927.627291117851,503.32405275722834,A0100,58.53241083875924,Trajectory
48.6,B1001,B0100,R-27ER,ACTIVE,30332.379878310825,5729.7028509731,4929.505227324754,517.483326462419,A0100,58.366124382326504,Trajectory
48.800000000000004,B1001,B0100,R-27ER,ACTIVE,30228.275303986873,5717.824638047878,4931.435796510165,531.6852656504569,A0100,58.197055836315805,Trajectory
49.0,B1001,B0100,R-27ER,ACTIVE,30121.345808980444,5705.619871729479,4933.4192029094265,545.9288198124286,A0100,58.02516213480984,Trajectory
49.2,B1001,B0100,R-27ER,ACTIVE,30011.58327883338,5693.087141412361,4935.455645328333,560.212909193778,A0100,57.8504799388865,Trajectory
49.400000000000006,B1001,B0100,R-27ER,ACTIVE,29898.97981735239,5680.225054045505,4937.5453213575265,574.5364230610506,A0100,57.67298171410677,Trajectory
49.6,B1001,B0100,R-27ER,ACTIVE,29783.527752800106,5667.03223482699,4939.688432810477,588.898220788854,A0100,57.492713976571864,Trajectory
49.800000000000004,B1001,B0100,R-27ER,ACTIVE,29665.21964368115,5653.507328767963,4941.885187664083,603.2971327247252,A0100,57.3096637870645,Trajectory
50.0,B1001,B0100,R-27ER,ACTIVE,29544.048284270215,5639.64900309152,4944.135802372165,617.7319609280762,A0100,57.12390336761678,Trajectory
50.2,B1001,B0100,R-27ER,ACTIVE,29420.006710195557,5625.455948559375,4946.440497526152,632.2014776343914,A0100,56.935360993507686,Trajectory
50.400000000000006,B1001,B0100,R-27ER,ACTIVE,29293.088204414,5610.926877912591,4948.799480248024,646.7044242290754,A0100,56.7439809751528,Trajectory
50.6,B1001,B0100,R-27ER,ACTIVE,29163.28630361499,5596.060522928274,4951.212926014236,661.2395081253557,A0100,56.549744513670014,Trajectory
50.800000000000004,B1001,B0100,R-27ER,ACTIVE,29030.59480555263,5580.855631364926,4953.680973478911,675.8054045302872,A0100,56.35249996446293,Trajectory
51.0,B1001,B0100,R-27ER,ACTIVE,28895.00777163171,5565.3109801254395,4956.2037446962295,690.4007895352541,A0100,56.15203783981019,Trajectory
51.2,B1001,B0100,R-27ER,ACTIVE,28756.519522563798,5549.425403612308,4958.781371768688,705.0243450416596,A0100,55.948448876112344,Trajectory
51.400000000000006,B1001,B0100,R-27ER,ACTIVE,28615.124638545956,5533.197807686415,4961.414014253001,719.6747277261447,A0100,55.741905474040166,Trajectory
51.6,B1001,B0100,R-27ER,ACTIVE,28470.817968619987,5516.6271617528,4964.101868375885,734.3505376192315,A0100,55.53246195438479,Trajectory
51.800000000000004,B1001,B0100,R-27ER,ACTIVE,28323.59464421657,5499.712481493395,4966.84515720213,749.0503207092697,A0100,55.320051424626925,Trajectory
52.0,B1001,B0100,R-27ER,ACTIVE,28173.45008893793,5482.452818976682,4969.644105054092,763.7725884436383,A0100,55.10456716726576,Trajectory
52.2,B1001,B0100,R-27ER,ACTIVE,28020.736472774868,5464.888263567648,4972.492260656399,769.9029705076391,A0100,54.88638473965774,Trajectory
52.400000000000006,B1001,B0100,R-27ER,ACTIVE,27868.016502540904,5447.313261730403,4975.341899899835,767.4373374706059,A0100,54.668111071144246,Trajectory
52.6,B1001,B0100,R-27ER,ACTIVE,27715.78607575148,5429.784643430929,4978.183809850397,764.9872956000058,A0100,54.45026606653672,Trajectory
52.800000000000004,B1001,B0100,R-27ER,ACTIVE,27564.042132588776,5412.30185610178,4981.018075943308,762.5526963355076,A0100,54.23283213261764,Trajectory
53.0,B1001,B0100,R-27ER,ACTIVE,27412.781642806403,5394.86435231653,4983.844786300421,760.1333903048212,A0100,54.015827801095995,Trajectory
53.2,B1001,B0100,R-27ER,ACTIVE,27262.001605484296,5377.471590106679,4986.664034889029,757.7292314741029,A0100,53.79925511469985,Trajectory
53.400000000000006,B1001,B0100,R-27ER,ACTIVE,27111.6990483028,5360.123033642889,4989.475921478966,755.3400760084091,A0100,53.58313460588318,Trajectory
53.6,B1001,B0100,R-27ER,ACTIVE,26961.87102720514,5342.818152503601,4992.280547144952,752.965782387923,A0100,53.36745572086189,Trajectory
53.800000000000004,B1001,B0100,R-27ER,ACTIVE,26812.514625666437,5325.556420401534,4995.078001039097,750.6062117904079,A0100,53.152241141533125,Trajectory
54.0,B1001,B0100,R-27ER,ACTIVE,26663.62695451822,5308.337314783026,4997.868361685451,748.2612255228103,A0100,52.93744099185008,Trajectory
54.2,B1001,B0100,R-27ER,ACTIVE,26515.20515213122,5291.160316881011,5000.65170546946,745.9306843946345,A0100,52.723079112750725,Trajectory
54.400000000000006,B1001,B0100,R-27ER,ACTIVE,26367.24638455329,5274.024911408722,5003.428111290002,743.6144502700712,A0100,52.50913277805295,Trajectory
54.6,B1001,B0100,R-27ER,ACTIVE,26219.747845228976,5256.930586442275,5006.197660874091,741.3123861516642,A0100,52.29562501809723,Trajectory
54.800000000000004,B1001,B0100,R-27ER,ACTIVE,26072.706754784547,5239.876833131448,5008.960438485656,739.0243573513014,A0100,52.08253135926832,Trajectory
55.0,B1001,B0100,R-27ER,ACTIVE,25926.120360430425,5222.863145628299,5011.716527151992,736.7502309370855,A0100,51.86987291581349,Trajectory
55.2,B1001,B0100,R-27ER,ACTIVE,25779.985935733886,5205.889020850463,5014.466008778712,734.489875985875,A0100,51.65762514524742,Trajectory
55.400000000000006,B1001,B0100,R-27ER,ACTIVE,25634.300780136316,5188.953958466838,5017.208962364218,732.2431628287233,A0100,51.44580895319092,Trajectory
55.6,B1001,B0100,R-27ER,ACTIVE,25489.06221881479,5172.057460652443,5019.9454651130045,731.0865187096165,A0100,51.23440129399951,Trajectory
55.800000000000004,B1001,B0100,R-27ER,ACTIVE,25342.878231917013,5155.037287936723,5022.70178536527,741.7767854484536,A0100,51.022023901732204,Trajectory
56.0,B1001,B0100,R-27ER,ACTIVE,25194.57281391258,5137.7561783880865,5025.500143740991,752.4639763437749,A0100,50.8074540276918,Trajectory
56.2,B1001,B0100,R-27ER,ACTIVE,25044.14671284274,5120.213784408197,5028.3405838626895,763.1471587503303,A0100,50.590699407798716,Trajectory
56.400000000000006,B1001,B0100,R-27ER,ACTIVE,24891.600863310152,5102.409776370359,5031.223147675034,773.8253910561978,A0100,50.37179077534066,Trajectory
56.6,B1001,B0100,R-27ER,ACTIVE,24736.936388386188,5084.343842915047,5034.147879856856,784.4977229716046,A0100,50.15071089981973,Trajectory
56.800000000000004,B1001,B0100,R-27ER,ACTIVE,24580.183656326928,5065.9517278827225,5037.124866818694,794.9302700972397,A0100,49.927504070859285,Trajectory
56.800000000000004,B1002,B0100,R-27ER,ACTIVE,29073.380007491476,8514.2908819434,3204.067667936409,414.1357211766638,A0100,54.955938625259215,Trajectory
57.0,B1001,B0100,R-27ER,ACTIVE,24421.37719869456,5047.177235361948,5040.162587641653,805.3484357070756,A0100,49.702174134692854,Trajectory
57.0,B1002,B0100,R-27ER,ACTIVE,28990.735804791766,8499.465598762823,3208.4021322427193,427.7583379351519,A0100,54.80722989084759,Trajectory
57.2,B1001,B0100,R-27ER,ACTIVE,24260.520009791697,5028.017875838192,5043.260898198507,815.753010485531,A0100,49.4747468988578,Trajectory
57.2,B1002,B0100,R-27ER,ACTIVE,28905.410045460892,8484.15802953898,3212.8775826662268,441.42114994453965,A0100,54.65578253793474,Trajectory
57.400000000000006,B1001,B0100,R-27ER,ACTIVE,24097.615470768793,5008.470872492944,5046.419712079069,826.1453328378901,A0100,49.245203730924366,Trajectory
