Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km,Data_Type
41.800000000000004,B1001,B0100,R-27ER,ACTIVE,29895.79548630751,767.0580041832854,6007.642630094041,350.24007893137826,A0100,59.80929631520002,Trajectory
42.0,B1001,B0100,R-27ER,ACTIVE,29825.45212159928,774.4829752430184,6014.739619921628,361.6054017363775,A0100,59.671950266972495,Trajectory
42.2,B1001,B0100,R-27ER,ACTIVE,29752.856533179507,782.1457699906246,6022.063766383321,373.0038491195132,A0100,59.53239529149608,Trajectory
42.400000000000006,B1001,B0100,R-27ER,ACTIVE,29678.002209683207,790.0470820368334,6029.615721700383,384.43493598301905,A0100,59.390695325147384,Trajectory
42.6,B1001,B0100,R-27ER,ACTIVE,29600.88273658121,798.187594848156,6037.396128275082,395.8981680840154,A0100,59.24682204500522,Trajectory
42.800000000000004,B1001,B0100,R-27ER,ACTIVE,29521.49179798082,806.5679815580529,6045.405618507596,407.3930421367029,A0100,59.10075369509873,Trajectory
43.0,B1001,B0100,R-27ER,ACTIVE,29439.823178405728,815.1889047804863,6053.644814616057,418.91904592180686,A0100,58.9524550451986,Trajectory
43.2,B1001,B0100,R-27ER,ACTIVE,29355.870764553474,824.0510164257428,6062.11432845778,430.47565840339587,A0100,58.801949730507914,Trajectory
43.400000000000006,B1001,B0100,R-27ER,ACTIVE,29269.628547029253,833.1549575188118,6070.814761354026,442.0623498530809,A0100,58.64920217774039,Trajectory
43.6,B1001,B0100,R-27ER,ACTIVE,29181.09062205433,842.5013580204336,6079.746703916115,453.678581981705,A0100,58.494236240809194,Trajectory
43.800000000000004,B1001,B0100,R-27ER,ACTIVE,29090.251193147848,852.0908366510503,6088.910735875436,465.3238080785206,A0100,58.33701639953552,Trajectory
44.0,B1001,B0100,R-27ER,ACTIVE,28997.104572780278,861.9240007177234,6098.307425915019,476.9974731579544,A0100,58.17756679097256,Trajectory
44.2,B1001,B0100,R-27ER,ACTIVE,28901.645183997272,872.0014459442951,6107.937331505378,488.6990141139406,A0100,58.015852026561575,Trajectory
44.400000000000006,B1001,B0100,R-27ER,ACTIVE,28803.86756201216,882.3237563048184,6117.800998742143,500.4278598819086,A0100,57.8518965662909,Trajectory
44.6,B1001,B0100,R-27ER,ACTIVE,28703.76635576581,892.8915038605711,6127.898962188336,512.1834316083992,A0100,57.6856651962596,Trajectory
44.800000000000004,B1001,B0100,R-27ER,ACTIVE,28601.33632945208,903.7052486006448,6138.231744718657,523.9651428283804,A0100,57.517182729233845,Trajectory
45.0,B1001,B0100,R-27ER,ACTIVE,28496.57236400769,914.765538286464,6148.799857368813,535.7723996502164,A0100,57.34641415280057,Trajectory
