Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
61.0,A1001,A0100,AIM-120C-7,ACTIVE,-23449.97886492189,313.57142504124675,6154.569269876911,375.1317900701883,B0100,46.7450050061591
61.2,A1001,A0100,AIM-120C-7,ACTIVE,-23371.782820729495,314.2580943347742,6155.1211608370595,409.79487255735137,B0100,46.59812548295837
61.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-23286.639324429565,315.00796575585673,6155.709747836378,444.6236685598412,B0100,46.444311485148134
61.6,A1001,A0100,AIM-120C-7,ACTIVE,-23194.51523500643,315.8220231356771,6156.332190916251,479.6169579681574,B0100,46.283512939627336
61.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-23095.378318246378,316.7008705425058,6156.987869469839,514.7674569163333,B0100,46.11571413838254
62.0,A1001,A0100,AIM-120C-7,ACTIVE,-22989.197822400693,317.6450990411322,6157.6762108025505,550.0676010897561,B0100,45.940849765865885
62.2,A1001,A0100,AIM-120C-7,ACTIVE,-22875.944534652557,318.6552863913429,6158.396677528825,585.5095458255895,B0100,45.75889860509284
62.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22755.59083584932,319.73199641675507,6159.148764923708,621.0851792864536,B0100,45.56985085753477
62.6,A1001,A0100,AIM-120C-7,ACTIVE,-22628.110754348698,320.87577884337446,6159.932001131406,656.786114692891,B0100,45.37366664637359
62.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-22493.480021105195,322.08716915801864,6160.74594348635,692.6036921354867,B0100,45.170341657439046
63.0,A1001,A0100,AIM-120C-7,ACTIVE,-22351.67612504415,323.3666887458988,6161.590173552557,728.5289664325297,B0100,44.959838610487225
63.2,A1001,A0100,AIM-120C-7,ACTIVE,-22202.67836978933,324.7148447141571,6162.464288964108,764.552716784681,B0100,44.742154821443684
63.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22046.467928440667,326.1321298789468,6163.367900240457,800.6654442612174,B0100,44.517255318783974
63.6,A1001,A0100,AIM-120C-7,ACTIVE,-21883.02789873627,327.61902245230823,6164.300626063759,836.8573828684126,B0100,44.28514020511298
63.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-21712.34335619703,329.1759859980381,6165.262092096505,873.1184959061864,B0100,44.04577781917196
64.0,A1001,A0100,AIM-120C-7,ACTIVE,-21534.40140775338,330.8034690572689,6166.251927410654,909.4384883977231,B0100,43.79917201307811
64.2,A1001,A0100,AIM-120C-7,ACTIVE,-21349.1912430682,332.50190510831317,6167.269764060226,945.8068035791533,B0100,43.545295077248156
64.4,A1001,A0100,AIM-120C-7,ACTIVE,-21156.704186267896,334.2717121606546,6168.3152340291435,982.212637276602,B0100,43.28415498625107
64.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-20956.93374499322,336.113292738354,6169.387969220988,1018.6449348316565,B0100,43.01572832791887
