Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
61.0,A1001,A0100,AIM-120C-7,ACTIVE,-23450.522665763212,313.5674720592215,6154.560277381551,369.2060836730444,B0100,46.74554879942288
61.2,A1001,A0100,AIM-120C-7,ACTIVE,-23374.051296342714,314.2416967685102,6155.083524341398,397.9912045654279,B0100,46.60039392474407
61.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-23291.802624526706,314.97003415374576,6155.628386986015,427.00005862207007,B0100,46.44947472099565
61.6,A1001,A0100,AIM-120C-7,ACTIVE,-23203.73211648771,315.7532225124871,6156.194352069008,456.2303300226702,B0100,46.292729728324275
61.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-23109.79572108604,316.5919982403667,6156.780949921202,485.6794913686014,B0100,46.13013141966041
62.0,A1001,A0100,AIM-120C-7,ACTIVE,-23009.94991309797,317.4870963779381,6157.387748371652,515.3447888588288,B0100,45.96160170225598
62.2,A1001,A0100,AIM-120C-7,ACTIVE,-22904.151739649653,318.4392500573586,6158.014341942321,545.2232351759243,B0100,45.787105616591944
62.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22792.358866074224,319.4491896213359,6158.6603524870925,575.3116172088564,B0100,45.60661864789587
62.6,A1001,A0100,AIM-120C-7,ACTIVE,-22674.529622390706,320.5176423908074,6159.325432532648,605.6064779149916,B0100,45.42008521908354
62.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-22550.623053079817,321.6453324905766,6160.00926308474,636.1041090914733,B0100,45.2274843278095
63.0,A1001,A0100,AIM-120C-7,ACTIVE,-22420.598969126746,322.8329810431151,6160.711549379464,666.8005269715482,B0100,45.02876100960001
63.2,A1001,A0100,AIM-120C-7,ACTIVE,-22284.418003724546,324.08130597533676,6161.432012307688,697.6914730517342,B0100,44.823893907308964
63.400000000000006,A1001,A0100,AIM-120C-7,ACTIVE,-22142.041667855123,325.3910220306264,6162.170385843031,728.7723997349557,B0100,44.61282837982554
63.6,A1001,A0100,AIM-120C-7,ACTIVE,-21993.432408668454,326.7628403992994,6162.926412324055,760.0384713230706,B0100,44.39554387666939
63.800000000000004,A1001,A0100,AIM-120C-7,ACTIVE,-21838.553667959113,328.19746867604687,6163.699841998348,791.4845468754954,B0100,44.17198709374421
64.0,A1001,A0100,AIM-120C-7,ACTIVE,-21677.3699438439,329.69561038937593,6164.49042941808,823.1051813785452,B0100,43.94213927187345
64.2,A1001,A0100,AIM-120C-7,ACTIVE,-21509.84685248401,331.2579649315202,6165.297933648869,854.894607342995,B0100,43.705949116874486
64.4,A1001,A0100,AIM-120C-7,ACTIVE,-21335.951193203415,332.8852270090883,6166.122115081741,886.8467368829957,B0100,43.46340007600976
64.60000000000001,A1001,A0100,AIM-120C-7,ACTIVE,-21155.651013484767,334.5780865563978,6166.962735962697,918.9551424266241,B0100,43.214443263587704
64.8,A1001,A0100,AIM-120C-7,ACTIVE,-20968.915677501052,336.3372281173505,6167.819557430634,951.2130599454484,B0100,42.95906464495383
