Time_s,Agent_ID,Radar_Type,Status,Target_ID,Target_Distance_km
0.0,A0100,AN/APG-68(V)9,SEARCH,B0100,89.31719132296388
0.0,A0200,AN/APG-68(V)9,SEARCH,B0100,89.31882088896731
0.0,B0100,AN/APG-68(V)9,SEARCH,A0100,89.31719132296388
0.0,B0200,AN/APG-68(V)9,SEARCH,A0100,89.31889531252912
0.2,A0100,AN/APG-68(V)9,SEARCH,B0100,89.4146656773746
0.2,A0200,AN/APG-68(V)9,SEARCH,B0100,89.41620391549716
0.2,B0100,AN/APG-68(V)9,SEARCH,A0100,89.4146656773746
0.2,B0200,AN/APG-68(V)9,SEARCH,A0100,89.41636813774
0.4,A0100,AN/APG-68(V)9,SEARCH,B0100,89.51181661599995
0.4,A0200,AN/APG-68(V)9,SEARCH,B0100,89.51336020007501
0.4,B0100,AN/APG-68(V)9,SEARCH,A0100,89.51181661599995
0.4,B0200,AN/APG-68(V)9,SEARCH,A0100,89.51351761859063
0.6000000000000001,A0100,AN/APG-68(V)9,SEARCH,B0100,89.60876677481146
0.6000000000000001,A0200,AN/APG-68(V)9,SEARCH,B0100,89.61029295493182
0.6000000000000001,B0100,AN/APG-68(V)9,SEARCH,A0100,89.60876677481146
0.6000000000000001,B0200,AN/APG-68(V)9,SEARCH,A0100,89.6104667073841
0.8,A0100,AN/APG-68(V)9,SEARCH,B0100,89.7054056119342
0.8,A0200,AN/APG-68(V)9,SEARCH,B0100,89.7069895066324
0.8,B0100,AN/APG-68(V)9,SEARCH,A0100,89.7054056119342
0.8,B0200,AN/APG-68(V)9,SEARCH,A0100,89.70710516822767
1.0,A0100,AN/APG-68(V)9,SEARCH,B0100,89.80162296060006
1.0,A0200,AN/APG-68(V)9,SEARCH,B0100,89.8032590773794
1.0,B0100,AN/APG-68(V)9,SEARCH,A0100,89.80162296060006
1.0,B0200,AN/APG-68(V)9,SEARCH,A0100,89.80332278546196
1.2000000000000002,A0100,AN/APG-68(V)9,SEARCH,B0100,89.89754256748027
1.2000000000000002,A0200,AN/APG-68(V)9,SEARCH,B0100,89.89904489420101
1.2000000000000002,B0100,AN/APG-68(V)9,SEARCH,A0100,89.89754256748027
1.2000000000000002,B0200,AN/APG-68(V)9,SEARCH,A0100,89.89924304674098
1.4000000000000001,A0100,AN/APG-68(V)9,SEARCH,B0100,89.99306763588497
1.4000000000000001,A0200,AN/APG-68(V)9,SEARCH,B0100,89.99419759746031
