Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
B1001,B0100,A0100,45.6,120.4,74.80000000000001,962.708515341165,649.1626393436725,48.61755539065961,4.705052464400672,ACTIVE
B2001,B0200,A0100,45.6,120.4,74.80000000000001,962.591234071833,649.03618968836,48.608034332436645,4.798680129263667,ACTIVE
A1001,A0100,B0100,68.60000000000001,120.0,51.39999999999999,1056.534048315408,705.3127193264787,36.310464285705336,0.13887871581921626,ACTIVE
A2001,A0200,B0100,96.0,120.0,24.0,1108.0780629292628,885.5544784416148,21.304401125997025,11.438275145756759,ACTIVE
