Missile_ID,Launcher_ID,Target_ID,Launch_Time_s,Destroy_Time_s,Flight_Duration_s,Max_Velocity_m_s,Avg_Velocity_m_s,Total_Distance_km,Min_Distance_to_Target_km,Final_Status
A1001,A0100,B0100,61.6,219.8,158.20000000000002,1229.5270636514324,216.67760370088797,34.22744750945949,0.09490222021881346,DESTROYED
A2001,A0200,B0100,79.4,219.8,140.4,1280.1273832490488,162.44996198521568,22.70472129588061,10.224360065544916,DESTROYED
